msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;issuerCode;issuerName;lEICode;issuerICBCode;issuerGroupName;issuerLegalCountry;issuerNDGCode;issuerListedCompanyPrimMkt;issuerType;miFIDIssuerType;issuerVATCode
228;218;12232;0;331;MTXCREFD;0;;3340;1707914786076807680;12711939127061153275;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786076807680;12711939127061153275;1;zsyodgAVCcUi;EutYlzBfJPV1J0eejgfPqPKoS1hi8cbvUvAKsTNsVCVuDJvtGtbV2aVdup7gYI0lFJwpDVY9pawcOuPV;pqUY0V64mNc78Dft6CTz;wu5qlQX0;xiNoJXWevbiUtR3dkKr6I26hsgCUo2iOCc50N5dBSPv2m5Hpqm3SwUUji4tc;pdz;545392226;1;2;3;yrwrw8oFqw0
228;218;12232;0;331;MTXCREFD;0;;3341;1707914786077581568;1113484662482589387;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786077581568;1113484662482589387;1;lazNbHk989HW;ln5Iq6CEbH0vY8FLgQOUwLmZ1QY02eRiHwde2XbSXcuClCK6oqUzVtszmSWG4ut7tolVCEkG2PlNFNVS;zQ5XVWbPdVpNC4Sd4v19;XVl5QkUe;eoMzP5Y5N6RWd8XjUzbWJCCEYJQ6Pm8uGluYLbvwbZjCAHR2ysBa62Ukmwfq;gu3;1036226655;3;7;3;WBI9AGfeNVz
228;218;12232;0;331;MTXCREFD;0;;3342;1707914786078364416;11610908335444102495;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786078364416;11610908335444102495;1;jYunRxdYQqyS;vxlnP6FqpgShH7JUIw2k4vBQMzjb38vQAlv2W1zTmfjw8N4pw9xKbeOcWMGwthfnbxLfrik44AhjQOEG;Zo2ZYfJy96lVgVsVaxC4;CeKhJF8r;VueeR1bb4lDa1GRItwpkr4xDpB88SlJKNzQ6N5SLDBXi288cwzYNmK8iCj1q;D4M;129086346;2;6;4;cUhhWwGDiBl
228;218;12232;0;331;MTXCREFD;0;;3343;1707914786079147264;10779249619053655312;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786079147264;10779249619053655312;1;2A5XmsJHLN23;PRozxt5s68EQKghT60q6tom6yyAoNmn9kWFT99IyYWxf7j5BDkdVHBQ5DUBacDfE9dw2I9Ttli6ashLm;7pTH0Tqnr2wtLBfYXC22;QqxBiGrw;ya7COYdabksocGKCG8E6aGQ9A8ORE59sMA3bZIioPwjfFlATQz99M2wzWJza;9zU;3975694178;3;6;3;JCSmrkQA5od
228;218;12232;0;331;MTXCREFD;0;;3344;1707914786079926784;9616668912910821349;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786079926784;9616668912910821349;1;7qngH40D32fZ;dSzLl9QotxgJR5Tnl7tuB3nNQoRLruRO404uI0m1CeQRPwZhkcVr18xe5rsovGdJRVTYYSLPNjkWYjFG;as69c2yiFCz3uVLPTufe;Lqi3Vo6L;P0rX9sw880kUysEcuuxUY8QowhMOEiXT7FsIfvenNSIh23799gwy3bzee4LV;CJ8;1852900852;3;7;3;hsNkFmUdClv
228;218;12232;0;331;MTXCREFD;0;;3345;1707914786080709120;17642542013219205955;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786080709120;17642542013219205955;1;lABSfrY0QoOg;XY5P6v7wmkGCOGByxq6L5aKVUT3qVjT6EctzpG3kvm7THkCs6QylsmkTvQQLOGYVH65XYEo7aPsOeQZn;3Ro8lHNJhWRJS8fWs8uy;iwETK4YR;bcnLtCWxdVqsE2TbmLUazChEBwGeQENHBaMIwG2b10GVXKlAP51zGpURmhlb;FXJ;2283892459;3;8;4;0dmmkvYRpzY
228;218;12232;0;331;MTXCREFD;0;;3346;1707914786081491200;15184193004683700048;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786081491200;15184193004683700048;1;MxDtL4DSngP1;zBvND5lpCqLBacfUEKNbbE4MaExusAatosLYSTUJU56pxY47ZgOWfpCHufJ3PynJHpZho409K9kjVqNg;g1grZ7db7qAnXMIlmZm8;KfZw2bm3;SHOGLPt707JqwJZIMoUtCL0PNsHqttn7xkwc1OiWYMQVmDQeneQ4gYTDxt1y;nwF;3019076537;1;7;2;qwvWTsGUMEj
228;218;12232;0;331;MTXCREFD;0;;3347;1707914786082281984;4286265812733904490;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786082281984;4286265812733904490;1;z49e5v1DDUy3;QkJKV50OHWgKHSckbEvFGmPQO8bvHQTxlm7fDXK6AUjxayT2WD3xn2NLtydQRTM6h93VRDNFvb1vALRL;uldXoLv6ZDZo1uMsjWQ1;feIcNIpX;jim8nJu9NDs1m6K6AepuGCbaEXAzLfhbR6jftsUYkgf490hZ8E91XEXOE0Iq;XMy;3383556839;3;5;4;csg8NZlqEl2
228;218;12232;0;331;MTXCREFD;0;;3348;1707914786083069952;4814681794935219009;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786083069952;4814681794935219009;1;gAhADUy4qBj2;8bRoibcsrGVeVZ6VzajD8X8Zt7vau9C0TfIJ2QOgpF3eP4kN69HnpkKfHbOaL9NBbWkuxYTJpd167l8f;BTqxyLBhp2YbxS2ALGT7;sz95dhPk;l00EszB5PVgldhsN7GRceVfFA593xNeJknlBucvcop1blWzWXiqrVo0GiEXY;0hk;1149326953;1;4;1;AYUOYTPQKK0
228;218;12232;0;331;MTXCREFD;0;;3349;1707914786083851520;7381803385586573185;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786083851520;7381803385586573185;1;MYXUeoqd6AbS;eV2klhoddmFkU47GGEbAwVFVOazVkAINhRNBiz8l6laUElM2nxrEYFw2dQ4PCEAqjXGbYJE7cTVWTxEz;rWX6C4iqUl4TiWE7em0R;teRKcqbT;QYpR0Fnfbmon7OeQW8JPhg2D9JMbrXaIAxXrIjKh1Au7deOQQZLDTAvFMg1B;hdr;2830424775;3;5;3;4umAtRllIeP
228;218;12232;0;331;MTXCREFD;0;;3350;1707914786084625920;13291994270633638281;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786084625920;13291994270633638281;1;H1vteCCuprJx;brOFkWq5g5Q2T3AAnGKBIWb4PyzT28a3vJEIA2GjBERvmd365DuZSEqBvifsNuIQz9ITowRLaywKkbQi;7qGGApAlHBU5mf80GKO1;2WLultS3;uxdy4ajm9Vx9agjarnZGgCw233YSwyEikwHmHjhAdWdz030ehoLRkogXQHzc;GIO;2444165787;2;3;4;LNXlxs9sCpo
228;218;12232;0;331;MTXCREFD;0;;3351;1707914786085414912;11520795088915106329;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786085414912;11520795088915106329;1;4l050FHLUp7W;3M7QN7bQYXWQRIuNxSyhwLMZhU53ChWGa15Gi3x5L90IGLQtm8qGKP7tas5IYWrPcvpPN2HVsOoJuNlx;Mr13JkxLPkqv42Zu8PuH;hNhsUjzF;LBEqXqpozlve8XxhSfOsXVqaDszlqFDwUCfPoC56k7xeP4y60wtNQoa1Quok;DCs;4277448120;3;3;3;Lf2Y7BCbVef
228;218;12232;0;331;MTXCREFD;0;;3352;1707914786086201600;1303326797626569899;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786086201600;1303326797626569899;1;6FTLQ0lSwY7z;D8Y69OeiZ3hm71ip1oXnwcgvAsosye0NZtAr1547eU515uQhNxmL6xLMIsCbik7hDzuaVAlC5zUI9LT1;Ab1bGDhIfNXAhyRedlOq;WGNOpRTG;5KXU2O4sSCdFZGxEom5CtFhujGN3Ep5BQo7q4Avd0XVXQKx6lJNXePyVBYHx;Fq0;1300648486;2;4;4;WV9XALimzGQ
228;218;12232;0;331;MTXCREFD;0;;3353;1707914786086986752;4358697427321335004;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786086986752;4358697427321335004;1;zTvC1ZnYFcop;VvMgHSchNjPHFsMiX5XXWQ1Eg23v5BFWsItW9uZJMQm9md1szfTharlmrlggaZh9nYwsq8COMvoiKoZm;KgCa0YzK3PEAQNlMJAZZ;MnKD6lG4;H2tnnXLAFVHnRZaOKY7BsKD5xLlKpsyyCD6o7p9MQJr31TIJZDljj9ckbyKt;Yqn;128506645;1;8;4;PHhYCWr4xV4
228;218;12232;0;331;MTXCREFD;0;;3354;1707914786087769856;1094580032629944181;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786087769856;1094580032629944181;1;33tpogd0HJtt;sJPd6Ou8votjVQ1ZyqFLg6SbAXICwwKSJNQYe7MTb11ZHp1pLaBXdneXhaEs0986Sb4ALIBhMoSc0eIr;qPnaMoOFgguyCaaQZfam;AVTCFqWL;J4BFHQUc9P8LsI9I7mlLkWxnnZ8GiZxuk8gkpWGthciK4Kg9wqaP9EPVafTk;r9m;86055472;2;7;3;8uDHVShIxFg
228;218;12232;0;331;MTXCREFD;0;;3355;1707914786088546304;11369158494946023092;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786088546304;11369158494946023092;1;M9IemcMf1oTE;00qJiC5MYKlgDSQzxRfiMtIDQUd8NhanoAlifd58Hgh3D5FVRsAURlMsXaTcwVzdj4UsFQrCqqgQhYlL;I5TLXyu84E3tC7e3N4Fv;R2G62N2d;uTZi3vA45cFfJkcd2LrbTwpOKSGmkY0DAttrxv8pt6Tor9rt0UE2dNfXSk2x;HNu;549859452;1;4;4;kuKbdMIZtJY
228;218;12232;0;331;MTXCREFD;0;;3356;1707914786089329152;12888375059471026318;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786089329152;12888375059471026318;1;Dsczl4CRiVxX;aeTI5UzpXw6vqKW94oSdJGYUN39ryVDvNvVyMHiQM1Pad3TEX7HdywvJTB1NhvQFk7Ko7OlJqdslL2jv;lpJRGjkVrNc76oURGX4K;ZZhpEw3D;vY0AgXcxxT6kkyAED55PDm6yxhiK2p3i8lEN7n9qxORmHNSnq3X8utjLOz2d;zun;2541902906;1;6;3;ax8uZsv2q4l
228;218;12232;0;331;MTXCREFD;0;;3357;1707914786090109184;8026935357011831105;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786090109184;8026935357011831105;1;K39JUCm4N1u6;EJDzKxf5Fhigo9gijQHM1neaZUkqeI7DUVOxJjJloLhuDOhhLD7cYPPlcK81ArZ4ef31sm5LQZgJPukb;SACgXKq2x0gCYvHGe3FI;ZnqrHsm2;B2CSq3Xnv83ryC91zG1pvbQAaWa6ZBMYASj1DWF7v569eTbwSCYORu8LGDsX;jQM;1516185917;3;5;1;dfmUkO1nGRy
228;218;12232;0;331;MTXCREFD;0;;3358;1707914786090888448;15252706502582237927;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786090888448;15252706502582237927;1;mSyqWxEmq3jF;0fD25X0LF4rfSISoYSTwtCPmrzvgvkeKtlmGS7FjgUXJOnVFZuu59aWPqqtCItTyHzk69XSa5PiNNrqC;a4Z2bmJIecCbNgaeXkC1;fETckVlv;kLgxBBwWBVqyXtDVfVoHgfoeqwMy6a7ziofCrfrcSF3lS0n4z7MMPv2rIam3;cPB;1375903964;1;5;3;QVeVEzdaxN5
228;218;12232;0;331;MTXCREFD;0;;3359;1707914786091662336;7371786543465052094;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786091662336;7371786543465052094;1;JSGzrYPbFJkk;g22H4dkwQnffbMqqC7UBKpqRW28CduSmKkoFcrABcvU0TNLvs1D6iEZLZ0eLFqzjIimoJJ8GCXoAV8py;6gBldOUgU16h3pU6eriV;q2Jmelsr;ye3puvv1x3sntkNHVkAJxFYsOdVNKWYW9p2AfD1vIDmpgRe1iUFhanTZpeX5;MAT;322216178;1;8;4;KfRyq6cx8D2
228;218;12232;0;331;MTXCREFD;0;;3360;1707914786092448256;8595078163116770630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786092448256;8595078163116770630;1;YZPznEDuPAij;igZ2V4H3SHwQMSVip6uSwmIWSSyBsTU1K0WKUFswYdoJoAHSRPDGnsjjw2TE5NCwJQrHdostQOcK5173;YYc6gcdr3XIrh5A1iFJd;MmiGjheE;UqVB6Sc3E71GsFNgpjyTuPbsnrUMRHF7TCIrMzNiXEx4tFMphrgKTJDC81OJ;pI1;3308886201;1;5;2;6xuv5BM0j00
228;218;12232;0;331;MTXCREFD;0;;3361;1707914786093233664;16599253010101341692;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786093233664;16599253010101341692;1;5VcyJWzRlSoa;PMmjxxvUKF4TZqHqtZZVMHUjTeyMPaNHad9IoUMxFCyzS1Efa0jcKbH7CS4pLMgeYPtfyS0INx7e4ynQ;K2tImrkcaKuG0Sy3FgdD;DjwTtUxL;CMibbPVKMiO2jxVRx53n0ppQzeg2lx7Nyk1hG8t0Dpq5y2aZKVgDblS05vTS;dyS;3274826214;2;3;4;eRkgKzrYmT9
228;218;12232;0;331;MTXCREFD;0;;3362;1707914786094021888;15857733220466536728;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786094021888;15857733220466536728;1;njrIjwe1Azb4;jXV13gld5V9ue1KuWOMqU07amBNp6nchNR9qJYmxDrU1aIwfjuL0uXpKimFfMg8utgjes2ujKOaewHUW;JYFFH6MTIfT6YloWApbO;DOdkgrmj;vKAw9M1SI2gchEzRE7CpKKFrf4fdJtOA5uXgNlWRA9ZpBfwWlnoAcuCqc5L5;QdC;2181846705;2;4;4;fMV8LSXgKGT
228;218;12232;0;331;MTXCREFD;0;;3363;1707914786094809088;5530632210421653092;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786094809088;5530632210421653092;1;x4SBsaAI3UPi;AeVyjzbVwEXRcBkIGb9nwaEgKWLiQE4DODeWnfRbvPsNDnVlJrq3qtORXWAwF3ZG33djkvLCxf7ionPg;yGvjrt3QRcriMTE8BG8j;iuTIpblS;SKyvYqZuDipYzbMoHu3Tl3kJIabIBkATAAkxpSPV6RMRWRAaYnqVfOLMJVyf;uXY;3411204734;2;4;4;RLlZxTpPuGj
228;218;12232;0;331;MTXCREFD;0;;3364;1707914786095585024;6294328809437319138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786095585024;6294328809437319138;1;7LUYqvoCe1OJ;mnZWqqr62u6KviXuIJHkhYO0sNo26MxhjcNFE8bKVIOm0PvqgPrpj6OEgaX05aDun5hlFVrnVoxFYUvM;ZrSY7D1Jpj0fMsHskltF;c5PMnngX;gXoeZeo9a4V2vP1l1E8zegr3xpdtTrVnZ8Ebm5c71UF29KrmlhCYqugqwpZ7;mRA;574982629;1;3;2;pB8IYBINDyI
228;218;12232;0;331;MTXCREFD;0;;3365;1707914786096371200;14144900529929201262;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786096371200;14144900529929201262;1;ai47Qqvxyv8r;YwUL8T5qq4JFVeMKwzWLPEqXQxR7ArRygKyNlvHx3Pl8F6aTwZNL5eKevsJkMcX4BXnWxrrp8DygvmNM;hXiip4LyxKpvOdHb86tW;d8lKV3aR;9A921ueBbJT4NYpXFXqz6asQoKFlFIdAjmV4pzhvYf91c5d7CCvrwGUqYR4y;HYR;3622353435;3;4;3;Zr2meMx8ikV
228;218;12232;0;331;MTXCREFD;0;;3366;1707914786097157632;5045774610218430426;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786097157632;5045774610218430426;1;FRkZefyOZ8wB;70VtJtH7ALlDy6o4ZhIrm7ld9Zg88nCs9icRySZ7R23xO2hkhwUvQq19f5M1YjGmJrSOZgwzrUsCmqp4;dubRyJ72zwRQgJzGDZXN;OWdKYwmP;fQPs6o96STcgr8wpzuEA0PHSCt4dc5siYJncTWJWuBEBwCizGvGdFgWVThHA;uTK;3972865224;3;8;2;9VLav8MxTWi
228;218;12232;0;331;MTXCREFD;0;;3367;1707914786097938688;12271034019620253237;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786097938688;12271034019620253237;1;oeWuAAqEsl5u;9inXrWwEzXrBaBRArVKycZROZUivOuw1U9R4M9xGDMLD9DI7tTeP5fj5VAN85gxst034ctap6Y6I80Lo;oBMVBiY1MuJbaqrFAuut;17uYCz2v;QDl6W2g45gCHdNJKF23JGycM99hX0xTDxZvRbdbRcgak5xmnU0iXFcAA6ZC1;wCL;1294759221;2;3;4;VquhHWAmKpN
228;218;12232;0;331;MTXCREFD;0;;3368;1707914786098723328;6705972595523793258;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786098723328;6705972595523793258;1;7MCwKQfRcqW4;GlwaHvPbpRj95aVWLJj3uJosYV7NSWe1lGpIKvAjGjs8rzhhFiiCyBf3LkVurbuJxYucIEY45qPNwR43;7vGENS7d2IlllysoyEV0;nmrQfNoO;J3NS6p2pHQgC7oLkrp6BuiA2ctu7N8JRxjjjsbCPEkiZVWPQ8a955pH46IvZ;luL;3285815684;1;2;3;dFY4r54inOm
228;218;12232;0;331;MTXCREFD;0;;3369;1707914786099506688;15209526059780820954;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786099506688;15209526059780820954;1;iYzB7Geivhi4;nSp56JkuqO6xBPfoOmUS9XeYbimcj79nX97AwqJMO0A5QGva0p5ANLb9kI7SLPbHTwh23xMUuFFE7pYk;E7a3NyG5VJW0DY9dmZe7;4X5FGMeR;Ff3W49A74bBCSwqMJA4eMpSJXc5DpMxDrQBMPzfQ7QyObt8K6MoUJdViudzz;hWJ;3180805338;3;6;1;wODOvE3AFCm
228;218;12232;0;331;MTXCREFD;0;;3370;1707914786100293120;16253958687940520030;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786100293120;16253958687940520030;1;0VjED5ArrRxp;2JWuYexoEByGyYlFenKW7LiukLfxq7lzkvh4O5NKnGgvbrDRkqtiF70vVJHSqiPGvFL2nlocGfQuqxhM;bQsCdTYh1qlKxvA0kXh3;H1IYxZsZ;ZUHN0Ekp7S8aSwIZGCbPSRX5P7MEKo8x7oQk6BZvbEVkXdhotWsv3qleff4f;H6w;2652761748;2;5;4;REp8hPu0lFo
228;218;12232;0;331;MTXCREFD;0;;3371;1707914786101084928;5229235146964055991;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786101084928;5229235146964055991;1;4z0fIqHv8V3U;X4omBIuJcmDMCrLlJ40QDXaziZMUT5RFgI2PA51FhYhCIh2pZUxV52SqAIIHi4s6ULW3p5h9W1scRKjZ;TMpjrZpB46UbvwYcsDsC;T9lyccZ3;x8x2cRr6bRyd4Wc7IZzkc8AKTLlwGWSe3o0DOwFVumeUiHSynabnDTZH6qFF;lOA;3102370609;3;4;2;0Zo7QFN1t8F
228;218;12232;0;331;MTXCREFD;0;;3372;1707914786101863936;4198354327963983263;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786101863936;4198354327963983263;1;23yHNiLSP2EQ;f3XEvLnNaRswgiaUWpstTyNp7b7cmLC9q1YSeQhyy4El9Cc3o4tMDbRH9Cbn4TnoY5e5GSdbeBF9w88R;oiKLTzgYBZbJN4zPnMYD;ScjYLEeh;p1NMJWYbLI9hGAuvvRofqz4XVV0NAVUl2dNwO1xuvpGXKgmyok82RbY9Q7zS;0gf;3967651425;1;5;4;eWzn8siEkmV
228;218;12232;0;331;MTXCREFD;0;;3373;1707914786102647552;9613915967831249849;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786102647552;9613915967831249849;1;kHJYDk2p3rgK;GFRbStWvDvXzDEm8GF50MbpZFVR3ggAnrXHVayO0YX3YagX9eQqZaGnSXyhHC6JRIutzpkHNWtQWPNAK;45GJjuBjZc1FsKT8rHz9;t1CrtVru;oBeB1HSFtiaESYaemRlDzi19zA5OpYEFYgbAXFtnBAUMJgs8QZKGIdCRgOyR;8ZJ;2187509285;2;6;2;9BEu6zMvJFz
228;218;12232;0;331;MTXCREFD;0;;3374;1707914786103429888;14835244662008833363;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786103429888;14835244662008833363;1;7XmyVT1ILe0O;0PHdIx4bc4XYdBQsYOJqz1KpnkHSUitDrptn01eRhbhdKKQd2qTy45QwgEeIpeogrk4GtM4DWCtlFZZk;G8MtjTGzUIRP2fOcmT97;29npxRSu;HFAQ2JsvELty31R0O7EOhLOZxj1OLQlPnlv4JumjLSCf4FZLAuouipmpZowK;t6Y;2580824074;2;2;3;O99ohqyF7W0
228;218;12232;0;331;MTXCREFD;0;;3375;1707914786104215296;2321625783433285734;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786104215296;2321625783433285734;1;IyLwQQ4Kvmqr;42Xrt4iQR1gZVbfvxGY64UzJ8AyCHNT2XG2kZ2NnrTCY830bsOkJKszfeCaCHkXD2xE8Kn9TkeFGuJG9;dl5dA8Tpy0lhkwKQFBsL;msyHFR0U;IkEBhGjBwuCv2BeP1CLSmKEDXD2mw5O1lPiYndQyB0BEawRq2buieiyHz2fQ;82x;1522324276;1;7;4;S1dPxsXhyra
228;218;12232;0;331;MTXCREFD;0;;3376;1707914786105000704;6057053687846208360;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786105000704;6057053687846208360;1;AX2MSQ5YC8oo;9UblqagqDusgilt8ibM2sSapOzukaeWoQ7NnDaxlkJS5GYpsiTEOYiksWMBz3MCETUYmPUQIsgtmNzRX;E00jw5KYIPpQEKnUrEmr;OecVoaYw;VtAP0QyltHgouAoduhQlmTobcVyascraJ6giRiCj3b2vMBvKe1JhudGl5Avr;yj0;1401598272;2;1;3;dkF0KimuXnN
228;218;12232;0;331;MTXCREFD;0;;3377;1707914786105790208;13989621833992343123;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786105790208;13989621833992343123;1;sOB4sz6N1SSn;PNwCS4ksJER6fAN6r7KYF0sFnisahkU5xFPFODQF4ugNChNmfUUoaZFfenhceUAUGkX0aV0poxO3MmSa;aavBbqCjIFhu4HqrcwTH;7pr25WmK;pNA398zUm8T7PxCaA5v7OmRLsd0Tf2kLEDzufz78mqxX6W2JNWpLirJtapTR;OcI;4175907361;1;2;4;IUKkIXepdRi
228;218;12232;0;331;MTXCREFD;0;;3378;1707914786106564352;5286609233912267879;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786106564352;5286609233912267879;1;A7Yfo1SNX1oA;apG259hmwXZtNFnHiiDwvQxC8GoJ3cdu0TkUmStH8B9yf3SeAQ615DGhPxp2jmyav2jmwLMXdoLmvxIl;XoEzJ37nZfkseM8l0TIk;GJhcAdq0;srfGClfyu2gaDQgom3KAjbL44IOdXWbxG6K5TYhomlpWYJAYK8XZrbYZqlvW;mz6;3988315887;1;2;3;uRsyvGcTduY
228;218;12232;0;331;MTXCREFD;0;;3379;1707914786107351808;4966202858693880303;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786107351808;4966202858693880303;1;eBDZNda5cRcf;1ikcOofG9WYiLvO2j5XzYdBNHoUltTsgpHPuw1G8Fo33sNq70bOCqO1bWYziThlQlj5NAeXJOhYhYRH7;qFpDzN4EGcvByCZGVcI7;bwPRc7GW;sdbesIBMow5LlGxRGu5VldTabrQqtSGpWuXefS5cKJkEXRr5TxMrhe6KBIaP;m3u;1661010881;1;3;3;dNr9ciXAiQN
228;218;12232;0;331;MTXCREFD;0;;3380;1707914786108133632;18343365282132237090;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786108133632;18343365282132237090;1;vrakZSj3kWBy;KCGYHH3BSGGsfvslqiQ7CPpxB1Lv0quVk4GGNrDhDpsu2oaMhlCKOTrvFoKkL2euJjCr2IF7AbfeORKk;5yNqGGycjiGK9t5TCcrT;FZIddmKS;5140glDa2MUPFq79cUqNlFm4g4oG4jhRp42b04LGuvoEMqDB6VuViWDI1VTl;8te;2777364384;2;4;1;3lgHnmUELIL
228;218;12232;0;331;MTXCREFD;0;;3381;1707914786108916224;9976277904973835659;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786108916224;9976277904973835659;1;I549lGeLDIYN;sPOFHXr0H99139X1LhjHhTZLvjaib2FzzifYV50gMU0dqKA6OWPOJCMrd8FkrVbYLqPeXfUGsRMnBccq;aidsia0SttaB4ouGHSbt;AqrK0hcS;C5A8L3H21NoY5QGO3lzhjEWBLTHu0LP3oNhaJyRsqKGFt2YhtkP3qJ8cvQP2;dFq;3745713825;2;4;3;o006oJ3ogg7
228;218;12232;0;331;MTXCREFD;0;;3382;1707914786109691648;4093548151615830386;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786109691648;4093548151615830386;1;t20XAK7Hk1q5;2tk5fNcFf4aOqViicEUPVI1iHLO05GBpa6qjEbqGn5jlJHXas9i0OJ13C98oFOnXYwvx1R6W2ICPogmS;CGLcB2TF6AoSOM3yY7VY;sObtqHir;jNnmYel3xl7mBaN3QpUaDpdAVVpDU67jwMH1bkt4fvrGc844TyN2MNuJOu8I;zbN;1089567097;3;4;1;6paM2LzX2F1
228;218;12232;0;331;MTXCREFD;0;;3383;1707914786110476800;9207186870619170374;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786110476800;9207186870619170374;1;36zRXRTIsg0C;jW1Zib7PPicJK1O2db7rIvN2DPd6RWciL8B00Iey9WlWXCq4LD7VtLhge5Q58W0Ap9wu7fDDl47CdgkH;YFqVGGyJffk67WkkUGlr;yWyOuOhs;AkodEe83zGltFuVALqFUzLmGMato9nTGfPkpvJfTh1Uev9KHUBUmrsfzdFd8;OA5;3487722930;3;4;4;HCCFoDOKyjP
228;218;12232;0;331;MTXCREFD;0;;3384;1707914786111278848;10952070340532710042;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786111278848;10952070340532710042;1;P1KXQSkAoGqr;ayjbzPgLUGipct8fVLoaCjfWqtla6um7xsXGl5fZrak9Ug27W9aBhQjrzha7Wk0xURpEevJUiYU0T0r5;uGLtt6h2ddf05l91pRRy;11VTlG7t;37E8nkgyJLMZKqL75rhiXAq5O8M0ysjKUM0X3XS37Y8M8jvxRP8Eyx9JKRTE;fvC;2956164051;3;5;1;unFKvbddGvX
228;218;12232;0;331;MTXCREFD;0;;3385;1707914786112068096;14240362167820307905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786112068096;14240362167820307905;1;v9N27rLXBSHO;y7gz8Ly0CD1EWJUmEoMgtPAXe7owCmK95loTrH4JhMUlihUxET6uOdDUGxsA2InAll9iDmbnurmEuEH9;5MRWZyKudMkwfUo4797k;YgIVPS0H;M9EpvlSglZ3izTNO0zHDYByQS7jXZImxoT0O7pO1CeWXYUepegpvEBa7WQ2z;Cb6;1683511870;1;5;3;cKgtXmPw7xW
228;218;12232;0;331;MTXCREFD;0;;3386;1707914786112854784;14052083652897806979;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914786112854784;14052083652897806979;1;CxEMxVgF5E87;vj7NFo2p03FeyHPKYf6Q4rcc2G3mqnjSv0ej7WE8i3clm3upaIS7CsmFWe5VNW1cT44RNJMtwvpxBtzo;TGYFpZYNXpZAhSvBSAZv;WOUiI5j9;9U1dKs3ywIOgakQyqWrkyudYMav02QTH6A2MRHU2hLxjeBux9LTKOM95450b;gFZ;3778790478;3;2;2;oCnL6samxTK
