msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;orderID;orderPriority;symbolIndex;displayedQty;sequenceTime;orderQualifiers;regulatorDisplayedQuantity 
92;82;12012;0;331;2ETFPTOL;7;0;142;1707914930076078080;8804777081584073302;K2CDW2ETFPTOL03;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914930076078080;8804777081584073302;4;1;2;22;1706095058303759014;9;12628152189432465719;4041955098773783436;9900089315680315797;610827639;1383478989431897395;1706095058303767939;0;3164496959054456169
92;82;12012;0;331;2ETFPTOL;7;0;143;1707914930088196352;13405189945957025081;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914930088196352;13405189945957025081;21;3;4;0;1706095058307995575;4;9456385472457672020;2905067315452656035;545622168900684038;780255171;3976092502580166910;1706095058308004564;4;8489413938724734545
92;82;12012;0;331;2ETFPTOL;7;0;144;1707914930089002752;10546875642827794973;K2CDW2ETFPTOL03;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914930089002752;10546875642827794973;11;1;0;19;1706095058308289654;5;14743205686143721009;17033781207295144858;15964359558102643392;762062763;8851921709050681265;1706095058308298540;5;4804641369665995221
92;82;12012;0;331;2ETFPTOL;7;0;145;1707914930097969152;2646633649747124756;K2CDW2ETFPTOL03;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914930097969152;2646633649747124756;6;8;6;0;1706095058311689971;17;1607398343384254489;9316801865726807536;7930756063895100008;273258314;12225835127363011749;1706095058311702577;1;11867937663359288066
92;82;12012;0;331;2ETFPTOL;7;0;146;1707914930108459008;15598304908395628256;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914930108459008;15598304908395628256;11;5;2;11;1706095058316046630;5;8793813554297825635;6280454742579006642;6160145470365114298;179056924;15312959397357851679;1706095058316055624;1;17101379857203413742
92;82;12012;0;331;2ETFPTOL;7;0;147;1707914930371588864;15807308496841875854;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914930371588864;15807308496841875854;21;3;5;8;1706095058320743545;1;1767363355000758322;17101371206014711843;16005165581671603528;636453490;10852023703011905737;1706095058320752504;5;14744705410730846870
92;82;12012;0;331;2ETFPTOL;7;0;148;1707914930374914560;4550581294467689490;K2CDW2ETFPTOL03;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914930374914560;4550581294467689490;3;3;7;17;1706095058322259745;5;7713648053983471188;10771665799631392750;5001912058400582090;579919728;17712938262929843497;1706095058322268814;4;7753523238771672697
92;82;12012;0;331;2ETFPTOL;7;0;149;1707914930394559232;8393146397320543831;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914930394559232;8393146397320543831;5;1;3;16;1706095058331595712;99;5830412647634034530;1709042478636646476;17330641153032765262;376270613;753252282182088378;1706095058331604749;1;17185262743645519474
92;82;12012;0;331;2ETFPTOL;7;0;150;1707914930417991424;16325245860049340172;K2CDW2ETFPTOL03;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914930417991424;16325245860049340172;3;8;3;24;1706095058344953741;9;1009725219607983912;7013818855586448880;12786550700305026512;40139414;1003202039893270090;1706095058344962505;2;2769605760719141410
92;82;12012;0;331;2ETFPTOL;8;0;126;1707914930011936512;1275354607467085642;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914930011936512;1275354607467085642;7;3;6;7;1706095058289271991;4;1064309594863895371;1905041573516993553;53614275614822090;45567501;938977052603487638;1706095058289280919;6;17503475661818762152
92;82;12012;0;331;2ETFPTOL;8;0;127;1707914930015229440;10640457198044044919;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914930015229440;10640457198044044919;15;4;3;8;1706095058289703478;15;2987154045034930857;10718059704727803657;2435635155238423532;125257059;8771600282382221659;1706095058289713100;4;510930736937483970
92;82;12012;0;331;2ETFPTOL;8;0;128;1707914930028244992;8478957309834782734;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914930028244992;8478957309834782734;22;5;6;22;1706095058291728236;2;17367460126509352126;13131763296977957307;12087961255102644593;648090412;6837801460402113048;1706095058291736799;0;16432869626478300306
92;82;12012;0;331;2ETFPTOL;8;0;129;1707914930084164864;814867451015230406;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914930084164864;814867451015230406;21;5;7;19;1706095058306515398;17;1423376552575706167;3656937977238036634;7839110018122656274;641357936;8353899713605853920;1706095058306524101;1;10693949772504003233
92;82;12012;0;331;2ETFPTOL;8;0;130;1707914930093080320;14520183246923775766;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914930093080320;14520183246923775766;2;7;6;4;1706095058309806374;17;7406872406178611748;1514988634547386349;11359099212378076828;317605844;13194170647468399325;1706095058309815288;4;1809556073736383032
92;82;12012;0;331;2ETFPTOL;8;0;131;1707914930098780416;4007696024111614977;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914930098780416;4007696024111614977;11;4;5;12;1706095058312014757;4;422349996998536613;9122560753680532660;15137316932735461323;471710007;9025274741862092799;1706095058312023646;1;17457734473464012530
92;82;12012;0;331;2ETFPTOL;8;0;132;1707914930102026752;4504938268315044560;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914930102026752;4504938268315044560;2;3;5;17;1706095058313322779;5;11062542830400956839;10773389045177719944;1237896048532792686;880524655;261051244299935405;1706095058313331892;3;3008806908286007009
92;82;12012;0;331;2ETFPTOL;8;0;133;1707914930106850304;17975429839447484268;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914930106850304;17975429839447484268;22;4;3;2;1706095058315353697;11;15122234255176522875;2896280396672151156;481772775698426172;142043921;17611389719197752135;1706095058315362823;2;16187080643433719266
92;82;12012;0;331;2ETFPTOL;8;0;134;1707914930112225280;16567404938083363399;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914930112225280;16567404938083363399;19;3;2;12;1706095058317099288;7;4492180507378345376;1556781457283395681;922793910866319392;727509241;9351450641359254401;1706095058317108211;3;7461886625584841878
92;82;12012;0;331;2ETFPTOL;8;0;135;1707914930115681536;12811561992784934361;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;404485177659377737;Rc;wUqjOBFAr8ISYNTWIw0SAMImCjLpKw8hqkn0pPyKEQ0KWq28RYdHCjio9VSfzb3lq7bvwN;Wn9;1910389133;0;3823951554;7;1707914930115681536;12811561992784934361;13;7;3;15;1706095058318533067;17;13191441888401946431;16403517910515707799;7718000757549653451;610827639;17796387087412029102;1706095058318542098;5;4705557488611983464
92;82;12012;0;331;2ETFPTOL;8;0;136;1707914930379837696;7440303367937661439;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914930379837696;7440303367937661439;8;6;1;7;1706095058324582632;17;15795713262950117554;18031152525806529283;17577565944252159818;338352934;10442976030425375627;1706095058324591514;1;2532309368971471319
92;82;12012;0;331;2ETFPTOL;8;0;137;1707914930388128768;18152488839933490807;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914930388128768;18152488839933490807;19;7;0;11;1706095058328230106;8;3810751737683530522;5696833996227033518;2340563410108922154;993224417;8458671970712557648;1706095058328239134;4;14421784417899856775
92;82;12012;0;331;2ETFPTOL;8;0;138;1707914930388936448;9005337531246088005;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914930388936448;9005337531246088005;10;5;6;9;1706095058328642033;11;15457383587719068139;6927991000580713782;655402833922540490;611076622;1182504969358694552;1706095058328650825;3;17861363724391230441
92;82;12012;0;331;2ETFPTOL;8;0;139;1707914930396203008;6526815169001525981;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914930396203008;6526815169001525981;4;1;0;18;1706095058332461854;1;9569506822156509400;13137735723058945162;11939303664006876540;306138594;9161237333152204333;1706095058332470557;5;416781777887511444
92;82;12012;0;331;2ETFPTOL;8;0;140;1707914930408313088;9327334700923003610;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914930408313088;9327334700923003610;1;1;6;9;1706095058339211952;9;8329067455838257736;282123490180694992;6860189554786890490;359830187;6852059692449557567;1706095058339220722;3;17439653337972188534
92;82;12012;0;331;2ETFPTOL;8;0;141;1707914930409923328;9481019450748249891;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914930409923328;9481019450748249891;16;6;2;6;1706095058340149336;6;11757340101231048887;6557234635163217794;6313169076818075831;388645711;4724182145060237565;1706095058340158415;3;13649660098039206828
92;82;12012;0;331;2ETFPTOL;8;0;142;1707914930410737920;15790574738471587853;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914930410737920;15790574738471587853;12;6;7;7;1706095058340619578;99;10181794695814933206;8995367051387444235;16943195906000068069;840406118;13648924741497157118;1706095058340628440;4;1391623345432205217
92;82;12012;0;331;2ETFPTOL;8;0;143;1707914930416382464;15886784552070767856;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914930416382464;15886784552070767856;5;8;4;23;1706095058343966250;1;14206616180750375924;6065708702463369737;5622133307693859475;315863755;2232229708816956547;1706095058343975473;6;18049231612494359086
92;82;12012;0;331;2ETFPTOL;9;0;111;1707914930012764672;1738194950273981544;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;15497960358411912793;n9;1xfTpSwfKM0fkssF9OQwsORQuGUzeFca9QKinaI77JzxHULo5Q1V7w2JRodzArcX42bbpq;kXq;1199095479;1;690093252;7;1707914930012764672;1738194950273981544;9;7;6;9;1706095058289374347;7;16865978133523456101;11150881444304569403;5210112274388050355;226183924;17487972073487311103;1706095058289383231;6;7249916971922336625
92;82;12012;0;331;2ETFPTOL;9;0;112;1707914930021699840;710990477169278461;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914930021699840;710990477169278461;21;4;7;19;1706095058290652788;7;16565573129420254047;8545010378375474633;1870540450261237418;315494969;15930113886403233990;1706095058290661609;2;9410226158109479336
92;82;12012;0;331;2ETFPTOL;9;0;113;1707914930022502912;6256209040633612011;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914930022502912;6256209040633612011;16;6;7;24;1706095058290784824;4;16600266015940603510;1413824773362732847;10856404555269306258;129588308;5814668700585462625;1706095058290793724;5;16307447514542213259
92;82;12012;0;331;2ETFPTOL;9;0;114;1707914930024963328;10322641873991221953;K2CDW2ETFPTOL05;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914930024963328;10322641873991221953;23;5;5;3;1706095058291178544;4;11110049954574058160;6215537415648680666;32548967186277289;315339150;4403161998617755473;1706095058291187365;6;2185878155158778330
92;82;12012;0;331;2ETFPTOL;9;0;115;1707914930034753024;6122299086998438960;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914930034753024;6122299086998438960;11;3;5;11;1706095058292933760;17;17532935528174397286;7233415771287907601;10285191759573782711;971929135;16696837987093445150;1706095058292942841;3;14627129092670568363
92;82;12012;0;331;2ETFPTOL;9;0;116;1707914930038013696;17521954115746979445;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914930038013696;17521954115746979445;21;2;5;4;1706095058293587233;14;4081095041156610248;4765494810684016859;6596914394079997575;263580681;5114821399305548326;1706095058293595921;5;13293477974454135550
92;82;12012;0;331;2ETFPTOL;9;0;117;1707914930069561088;11447701194763421098;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914930069561088;11447701194763421098;17;2;2;14;1706095058301692296;14;5688988135241992945;5341885643681259023;11677097155842690559;767156925;7798481376068820218;1706095058301706964;2;9610496866105625651
92;82;12012;0;331;2ETFPTOL;9;0;118;1707914930075270912;15137770110082992108;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914930075270912;15137770110082992108;22;3;2;15;1706095058303494357;9;15718809885611214953;1392192641261507120;4188247748281179614;213087042;6423157614001611694;1706095058303503463;0;5233387345274342650
92;82;12012;0;331;2ETFPTOL;9;0;119;1707914930079313664;4982552219291284427;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914930079313664;4982552219291284427;15;7;7;21;1706095058304831964;11;4219451076762463114;15098097226475835469;3663509963380608576;785304035;7610221329866571106;1706095058304840794;2;15120885794132643147
92;82;12012;0;331;2ETFPTOL;9;0;120;1707914930080131840;15664845154698879352;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914930080131840;15664845154698879352;22;5;0;12;1706095058305110126;1;13233212233958717436;17563506771947875181;698546836906745071;630708295;1084496837807104665;1706095058305119281;3;2940591492623169472
92;82;12012;0;331;2ETFPTOL;9;0;121;1707914930085776384;11786600051265301265;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914930085776384;11786600051265301265;3;2;2;7;1706095058307116136;2;5063439416391816037;16315373293856392139;14039740271668137270;225511348;1118698508022900709;1706095058307125057;4;7556627757048476412
92;82;12012;0;331;2ETFPTOL;9;0;122;1707914930093899008;18176580106626013454;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914930093899008;18176580106626013454;23;6;1;0;1706095058310114546;9;3063615632956679627;7283821280753148662;15739100879754767050;487911392;2625491982093223624;1706095058310123262;2;3997009485901701201
92;82;12012;0;331;2ETFPTOL;9;0;123;1707914930094703872;18052244043033810658;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914930094703872;18052244043033810658;18;5;3;0;1706095058310426037;14;1210734318801451308;14720992345355482020;15045375614592621959;495012502;2802369143135609157;1706095058310435208;0;16826437693206986548
92;82;12012;0;331;2ETFPTOL;9;0;124;1707914930100386560;18041979612045131956;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930100386560;18041979612045131956;19;3;5;4;1706095058312662539;8;13429491773476502018;10434815768838967303;2168459106089317212;869985226;10759510808481928170;1706095058312671362;1;6590160112515094761
92;82;12012;0;331;2ETFPTOL;9;0;125;1707914930103633152;15582217421815226214;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914930103633152;15582217421815226214;10;4;2;10;1706095058313986112;6;6947866393091257784;1415342100656909524;13551777463327375596;407985055;1740750585633035662;1706095058313994788;5;16682927534650131777
92;82;12012;0;331;2ETFPTOL;9;0;126;1707914930107647744;8080995115883364003;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914930107647744;8080995115883364003;19;3;5;2;1706095058315701825;1;5686956719983332779;15086055934000429084;4059992614518295262;75493707;3492253080510869842;1706095058315710832;4;10674800458565782393
92;82;12012;0;331;2ETFPTOL;9;0;127;1707914930369153280;2225200163991073852;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914930369153280;2225200163991073852;1;1;3;16;1706095058319626641;2;6929599614880073019;15872887255028003773;8877315860990707144;356770038;9435552188257044707;1706095058319635758;6;8625855683433622100
92;82;12012;0;331;2ETFPTOL;9;0;128;1707914930383623680;4395415589922732839;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914930383623680;4395415589922732839;4;4;5;20;1706095058326188810;6;7250686691514841716;7191318322201360260;7595189462311314495;653494834;12476949959143501909;1706095058326197652;4;11467557451282723612
92;82;12012;0;331;2ETFPTOL;9;0;129;1707914930391349504;12762684538197885353;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930391349504;12762684538197885353;5;7;6;8;1706095058329902124;8;8479254776365314017;16645322824974239292;350940773515082418;24832667;10261173913419123409;1706095058329910968;5;17315415548000131807
92;82;12012;0;331;2ETFPTOL;9;0;130;1707914930392152064;17074222986581816407;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914930392152064;17074222986581816407;16;4;0;5;1706095058330321767;10;8184594432707069449;3955053788206023427;15495330247562028514;132552347;12035369358540508524;1706095058330330850;1;10675815112335473837
92;82;12012;0;331;2ETFPTOL;9;0;131;1707914930397006336;11226496450012553541;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914930397006336;11226496450012553541;23;1;0;5;1706095058332897515;6;9716190385952494151;14749559352123014910;6586310109315359544;614218173;17575342558019482190;1706095058332906762;6;4277307688480619054
92;82;12012;0;331;2ETFPTOL;9;0;132;1707914930397810432;16892238722204460875;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;1707914930397810432;16892238722204460875;15;1;7;8;1706095058333335337;9;18322131857839108110;890099330318506206;9381149514723562104;704352555;9142724481675194760;1706095058333344339;6;13676528477120131545
92;82;12012;0;331;2ETFPTOL;9;0;133;1707914930407502336;17064903182537731131;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;2869366915666923874;vW;QqVhD55VX4sqnIEoj11y32Kk1ZT1BbalNy9n80Ac8W9q3EwbJ3KvQjEUPCa88EnY944q5c;ChR;2722708383;0;3283284035;7;1707914930407502336;17064903182537731131;18;3;5;10;1706095058338747284;8;13597684938021354327;17073727491457556209;7834804707519907153;587146478;16852995380478911066;1706095058338756345;5;5959746204298266889
92;82;12012;0;331;2ETFPTOL;9;0;134;1707914930409112064;4944691624424977415;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914930409112064;4944691624424977415;18;1;3;8;1706095058339677703;9;14886666379292547205;10753953463258766273;6100772642664395551;168342053;5070131260939096521;1706095058339686780;0;8127232603424524017
92;82;12012;0;331;2ETFPTOL;9;0;135;1707914930413155584;15364423347470443433;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914930413155584;15364423347470443433;16;3;3;6;1706095058342035128;8;2003411020379548425;2279513285568059808;10948362797900350131;752014678;17216728840184491341;1706095058342043972;0;4586831944014132873
