msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;bookINTime;symbolIndex;eMM;eventId;orderID;oESessionID;executionWithinFirmShortCode;clientIdentificationShortCode;sequenceTime;orderQualifiers 
92;82;12020;0;331;2ETFPTOL;7;0;280;1707914930374101248;11884202847931810935;K2CDW2ETFPTOL03;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914930374101248;11884202847931810935;2;7;4;1;1706095059509571026;1706095059509573732;641399268;99;9710841001887408300;10344428243912972541;14649229664601347734;-619841347;-1743645480;1706095059509582245;2
92;82;12020;0;331;2ETFPTOL;7;0;281;1707914930380483328;1935207016553314821;K2CDW2ETFPTOL03;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914930380483328;1935207016553314821;8;1;4;0;1706095059513291074;1706095059513293823;727509241;2;1915703478380389284;7452769487331185189;14663181642696015123;1482095133;-1262506939;1706095059513302522;1
92;82;12020;0;331;2ETFPTOL;7;0;282;1707914930405727488;10321072166243481239;K2CDW2ETFPTOL03;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930405727488;10321072166243481239;16;3;5;0;1706095059528674699;1706095059528677384;267525860;15;11283684055995664999;16402042186137835613;6298034124796394226;638649452;755818166;1706095059528686192;0
92;82;12020;0;331;2ETFPTOL;8;0;282;1707914930002159360;13519519629417798304;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914930002159360;13519519629417798304;18;7;4;24;1706095059470628764;1706095059470631489;955011091;99;4947695140076986597;14768793615099235702;17673551254170801978;-2036718262;1372658036;1706095059470640858;0
92;82;12020;0;331;2ETFPTOL;8;0;283;1707914930009913088;16662617374508708679;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914930009913088;16662617374508708679;6;2;2;16;1706095059471132137;1706095059471134829;471710007;6;10750982141238604692;16168571107441110141;6537899429371607980;64577074;-1748787514;1706095059471143564;6
92;82;12020;0;331;2ETFPTOL;8;0;284;1707914930016440320;11587079067038684529;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914930016440320;11587079067038684529;5;6;0;15;1706095059472057157;1706095059472059816;971929135;11;16131146913217801045;9983564284349700216;16115781521491486032;-774968985;2046792236;1706095059472068555;0
92;82;12020;0;331;2ETFPTOL;8;0;285;1707914930034433280;17369351041376161261;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914930034433280;17369351041376161261;4;1;7;12;1706095059475406792;1706095059475409348;659932215;1;7126944681010381336;14653287504590637837;4206902017501039234;-1689288128;-2009277049;1706095059475417855;2
92;82;12020;0;331;2ETFPTOL;8;0;286;1707914930035228416;9181945611345984703;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914930035228416;9181945611345984703;2;2;5;7;1706095059475586480;1706095059475589282;782873053;8;2517927994929060149;3315014539998651961;5065226386823698291;510132328;171890646;1706095059475597881;5
92;82;12020;0;331;2ETFPTOL;8;0;287;1707914930038407168;15315208913417165109;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914930038407168;15315208913417165109;23;1;2;18;1706095059476351055;1706095059476353699;132552347;9;7915438885708964597;16942730588584988827;11527566756537217705;-1268953871;-338595320;1706095059476362358;2
92;82;12020;0;331;2ETFPTOL;8;0;288;1707914930047963648;12824260967926453315;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914930047963648;12824260967926453315;15;5;7;5;1706095059478845484;1706095059478848117;15674241;15;1083886201128900300;17565414865811124423;11850935042213316396;-1157218028;-939382515;1706095059478856741;2
92;82;12020;0;331;2ETFPTOL;8;0;289;1707914930055948800;11022898249595442844;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914930055948800;11022898249595442844;17;8;3;9;1706095059481196184;1706095059481198847;184047301;15;10273222207574811637;12815908382085339635;11914126985970820834;845241236;-272950336;1706095059481207526;5
92;82;12020;0;331;2ETFPTOL;8;0;290;1707914930076813312;1439884544832222067;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914930076813312;1439884544832222067;20;8;2;22;1706095059488516004;1706095059488518661;177707962;5;7275389806596036176;1686388595477541271;17311361587159220504;-1031633992;-2031099737;1706095059488527290;3
92;82;12020;0;331;2ETFPTOL;8;0;291;1707914930077609216;17062539768724880247;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914930077609216;17062539768724880247;6;7;7;23;1706095059488833470;1706095059488836182;919853333;9;4224019656385649667;13704248600487342465;5823210335087652612;289150618;297112070;1706095059488844770;0
92;82;12020;0;331;2ETFPTOL;8;0;292;1707914930100080896;1138880420486080976;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914930100080896;1138880420486080976;12;2;7;15;1706095059498669295;1706095059498672095;526725252;5;12048931310220194757;2229212990878976280;17703533147792524645;-957003618;1403247043;1706095059498680817;5
92;82;12020;0;331;2ETFPTOL;8;0;293;1707914930104091648;7676279289414027925;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914930104091648;7676279289414027925;17;8;6;14;1706095059500615000;1706095059500617598;722112170;15;15649404379213700176;7171270463982996851;12018905623219742008;1698173634;1498872677;1706095059500626283;5
92;82;12020;0;331;2ETFPTOL;8;0;294;1707914930366404096;9968291906670718198;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930366404096;9968291906670718198;3;7;3;13;1706095059506017469;1706095059506020184;839729658;5;10202314804497316428;15779797266427007826;5584927560207558721;-109872386;443456494;1706095059506028913;5
92;82;12020;0;331;2ETFPTOL;8;0;295;1707914930370849024;11454771310185910708;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914930370849024;11454771310185910708;16;6;0;16;1706095059507776241;1706095059507778904;646191940;17;15310608987772209973;13502901230584630984;3149137560086999944;-2072103444;-2061077121;1706095059507787550;0
92;82;12020;0;331;2ETFPTOL;8;0;296;1707914930384560384;8746554249584322705;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914930384560384;8746554249584322705;10;8;2;8;1706095059515213167;1706095059515215932;352622121;17;2584338654606254802;8989257457453204864;10729550803244302455;-1940467614;1285000502;1706095059515224677;4
92;82;12020;0;331;2ETFPTOL;8;0;297;1707914930387187712;7737533001302343383;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914930387187712;7737533001302343383;17;7;6;23;1706095059516682983;1706095059516685581;630708295;1;10602596157653024554;14703510878451961274;10215311125477730131;702608933;863271975;1706095059516702728;5
92;82;12020;0;331;2ETFPTOL;8;0;298;1707914930392004864;3806291289922940782;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914930392004864;3806291289922940782;17;4;4;20;1706095059519672240;1706095059519674967;742696025;11;3272218999308233354;5648155469473860132;1390738041823916665;21422386;2030465179;1706095059519683627;2
92;82;12020;0;331;2ETFPTOL;8;0;299;1707914930408112640;427349929246358331;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;1707914930408112640;427349929246358331;9;2;6;7;1706095059530315711;1706095059530318406;548619297;14;18293772721807848565;13021686836215239887;17233935379070786571;1054512985;974748900;1706095059530327100;5
92;82;12020;0;331;2ETFPTOL;8;0;300;1707914930414489344;7964085654024292987;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914930414489344;7964085654024292987;5;1;5;20;1706095059534867172;1706095059534869939;773471534;6;6603103361750756157;7280035700962499977;7544413255667107031;463444913;1453269183;1706095059534878887;5
92;82;12020;0;331;2ETFPTOL;9;0;284;1707914930020038912;8386669568262162682;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914930020038912;8386669568262162682;17;8;0;6;1706095059472579468;1706095059472582181;198284442;11;13372664157663134019;17282131055751853931;4771350037310634083;-1609064447;-759299841;1706095059472590740;1
92;82;12020;0;331;2ETFPTOL;9;0;285;1707914930029628672;17275943668801179396;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914930029628672;17275943668801179396;6;5;6;11;1706095059474377275;1706095059474379951;410867151;10;13276018049345916747;15819264123230812370;5080717426131868648;823563949;-1075496124;1706095059474388402;0
92;82;12020;0;331;2ETFPTOL;9;0;286;1707914930031240960;5524341155185893451;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914930031240960;5524341155185893451;7;7;2;4;1706095059474713210;1706095059474715921;27066957;2;14673385318488838875;8010697997211572551;3570078980038674843;1857775803;2086960096;1706095059474724644;0
92;82;12020;0;331;2ETFPTOL;9;0;287;1707914930041594880;14640160296238650767;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914930041594880;14640160296238650767;12;2;7;3;1706095059477137379;1706095059477139995;584621813;7;12039645854751073086;8179566593105987389;4866213818304169255;-1789216039;1741782937;1706095059477148497;1
92;82;12020;0;331;2ETFPTOL;9;0;288;1707914930043188736;14825789390219434953;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914930043188736;14825789390219434953;5;6;1;5;1706095059477544481;1706095059477547172;317605844;99;16830829111438139273;7278939421460159376;6805286867254874624;1638332411;-1688678827;1706095059477555790;0
92;82;12020;0;331;2ETFPTOL;9;0;289;1707914930044775936;8119818083726491863;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914930044775936;8119818083726491863;16;8;0;23;1706095059477974681;1706095059477977479;506920201;9;12494794235272094295;16089833523627612231;733901335506524150;2124997685;-1417469625;1706095059477986239;5
92;82;12020;0;331;2ETFPTOL;9;0;290;1707914930050348288;4410153853594762306;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914930050348288;4410153853594762306;17;6;0;11;1706095059479522572;1706095059479525226;493822760;2;16875255984286972831;10073647550360985719;14235879341263709418;2033164787;-1588272900;1706095059479533728;5
92;82;12020;0;331;2ETFPTOL;9;0;291;1707914930056764672;12080353583898385682;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914930056764672;12080353583898385682;19;8;7;21;1706095059481444545;1706095059481447273;449655990;99;7501219535873390351;5661655666342758984;13348720808776333685;1592375886;-545459532;1706095059481456117;3
92;82;12020;0;331;2ETFPTOL;9;0;292;1707914930058350592;11174480409764763763;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914930058350592;11174480409764763763;13;3;3;11;1706095059481951584;1706095059481954240;636453490;14;17620426454421749047;17593087695699263682;12855676508908388412;319374608;139128827;1706095059481962833;3
92;82;12020;0;331;2ETFPTOL;9;0;293;1707914930060736768;1341825596274422437;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914930060736768;1341825596274422437;5;6;1;5;1706095059482724561;1706095059482727168;193650200;1;12260303641483784266;1943959670338875501;1402168008341600176;-1557008021;-675550224;1706095059482735754;3
92;82;12020;0;331;2ETFPTOL;9;0;294;1707914930084050176;4614830295485670284;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914930084050176;4614830295485670284;2;8;1;15;1706095059491443274;1706095059491446058;584621813;99;14165675746435145069;10335247808765855929;3058407013965718344;-162747148;-2046503659;1706095059491454792;5
92;82;12020;0;331;2ETFPTOL;9;0;295;1707914930090437120;4221818101872549382;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914930090437120;4221818101872549382;14;7;2;19;1706095059494210256;1706095059494212930;587677045;17;18005372758545224632;14275385432895305171;15168140714380743142;1198187945;-682370499;1706095059494221590;4
92;82;12020;0;331;2ETFPTOL;9;0;296;1707914930096092416;13811010468716736219;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914930096092416;13811010468716736219;19;2;3;15;1706095059496764858;1706095059496767689;281877941;7;10443956581349656723;4332564584921402160;13764553278973015769;579571782;-1061969969;1706095059496776595;3
92;82;12020;0;331;2ETFPTOL;9;0;297;1707914930104880640;6358954319659136230;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914930104880640;6358954319659136230;18;7;2;2;1706095059501016225;1706095059501019044;509093810;1;5395034927179488460;14837645975247261952;9163207594085658252;-1700575005;-1865601382;1706095059501027794;2
92;82;12020;0;331;2ETFPTOL;9;0;298;1707914930376490496;6352774911491258574;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914930376490496;6352774911491258574;4;7;4;8;1706095059510951038;1706095059510953767;468896029;5;16851101522415167269;4875174145699616211;5368400819431123677;-1004559204;-1711623193;1706095059510962494;3
92;82;12020;0;331;2ETFPTOL;9;0;299;1707914930378101504;5378927080675337431;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914930378101504;5378927080675337431;19;2;6;8;1706095059511879467;1706095059511882212;32654720;2;18358418588807018266;12352328115454712491;17620432345725391248;-391833499;1012884544;1706095059511890849;0
92;82;12020;0;331;2ETFPTOL;9;0;300;1707914930381272832;17704981204365985222;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914930381272832;17704981204365985222;11;7;6;16;1706095059513769145;1706095059513771808;773240909;9;17429317440233785514;16778543671038023656;8819252677901800146;-2055284558;-334105112;1706095059513780314;5
92;82;12020;0;331;2ETFPTOL;9;0;301;1707914930382529536;4554282458038254064;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914930382529536;4554282458038254064;10;8;7;21;1706095059514247204;1706095059514249978;882027164;8;1706785519082626904;11422621794215317136;4629424739580425654;-472361049;-1162097787;1706095059514258646;5
92;82;12020;0;331;2ETFPTOL;9;0;302;1707914930386378240;14495663076380487259;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914930386378240;14495663076380487259;19;7;6;15;1706095059516193005;1706095059516195686;614218173;10;2220341392789455929;5669388898375782118;5798500902475665586;-688942601;-1759016685;1706095059516204343;0
92;82;12020;0;331;2ETFPTOL;9;0;303;1707914930391174400;6305036735119881580;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914930391174400;6305036735119881580;20;5;6;19;1706095059519166887;1706095059519169591;703220993;9;5907881951610990832;13384636704567167637;5431201720989788672;412667523;-1051833603;1706095059519178449;0
92;82;12020;0;331;2ETFPTOL;9;0;304;1707914930410510080;12612831425150230001;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914930410510080;12612831425150230001;11;6;7;14;1706095059532000707;1706095059532003456;840387731;17;8335890443246932885;901867295525617021;9242054890915687456;17162377;-488199431;1706095059532012269;6
92;82;12020;0;331;2ETFPTOL;9;0;305;1707914930415287296;4587265743293632859;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914930415287296;4587265743293632859;3;6;6;16;1706095059535446621;1706095059535449253;235516096;14;16041734399112692720;18286853518859585278;549887263106717097;-404571256;212746986;1706095059535457913;4
92;82;12020;0;331;2FXIPTOL;0;0;1844;1707914959002135808;888873334668018227;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914959002135808;888873334668018227;23;4;7;7;1706095059470489726;1706095059470492709;830866530;7;12535873990536521499;4839964316790603092;5122117667447519720;30598866;-557372797;1706095059470502482;4
92;82;12020;0;331;2FXIPTOL;0;0;1845;1707914959023082240;1959815604644129398;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914959023082240;1959815604644129398;14;3;6;24;1706095059473585369;1706095059473588045;138846668;10;13916435725516269030;16716949929300976516;1786222614654109957;-270212928;220599787;1706095059473596570;5
92;82;12020;0;331;2FXIPTOL;0;0;1846;1707914959024675072;6177013182780516425;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914959024675072;6177013182780516425;6;4;3;0;1706095059473898294;1706095059473900979;149423575;5;1755292893267843918;2666616245936915639;17554758124691448147;1202593654;-1382885518;1706095059473909626;3
92;82;12020;0;331;2FXIPTOL;0;0;1847;1707914959035133184;8036405148085325993;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914959035133184;8036405148085325993;23;2;1;14;1706095059476161994;1706095059476164721;14113038;6;3448137302374583529;9317566895109996004;15200204407568448099;248903051;476523424;1706095059476173375;5
92;82;12020;0;331;2FXIPTOL;0;0;1848;1707914959039959552;5581046888861466774;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;2747794012786548291;O1;N6sWonQgg8dwJraFkkov3Sh2XNFZvRpKliCeH7Iz2ZTnM2PGqeecv88RTIXtM6oUeH0avs;Fb3;3866550079;1;953821923;7;1707914959039959552;5581046888861466774;8;8;4;18;1706095059477339668;1706095059477342414;830866530;2;1884552324414243960;14976637212471071813;13323205633853498611;-2080241684;-60540396;1706095059477351101;5
92;82;12020;0;331;2FXIPTOL;0;0;1849;1707914959052046592;1313318998112766913;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914959052046592;1313318998112766913;11;8;6;6;1706095059480706775;1706095059480709550;25531303;6;9963484278651188254;13521192177373056412;14816927780553610290;-831606514;-1796570851;1706095059480718278;3
92;82;12020;0;331;2FXIPTOL;0;0;1850;1707914959056835584;6922258481299367540;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914959056835584;6922258481299367540;2;2;1;17;1706095059482204977;1706095059482207733;77516395;10;15956435060931216170;15031688371241184625;3293024695138568953;-1253572771;1446508015;1706095059482216388;5
