msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;sequenceTime;bookInTime;symbolIndex;eMM;totalAffectedOrders;eventId 
59;49;12253;0;331;2FXIFORD;1;0;21;1707914939125722112;4463071883189509454;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914939125722112;4463071883189509454;1706095069228711826;1706095069228714562;870348840;9;-446948361;6829144632397548141
59;49;12253;0;331;2FXIFORD;1;0;22;1707914939138123008;3090876659427536541;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914939138123008;3090876659427536541;1706095069234315886;1706095069234318504;361376530;9;1941073903;8384706998222736707
59;49;12253;0;331;2FXIFORD;1;0;23;1707914939150514432;6805407067310068663;K2CDW2FXIFORD;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;1707914939150514432;6805407067310068663;1706095069240395156;1706095069240397993;14113038;6;1857888159;6078948355809817827
59;49;12253;0;331;2FXIFORD;2;0;6;1707914939019737344;18380403040631445514;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914939019737344;18380403040631445514;1706095069199221980;1706095069199224649;659932215;10;642991414;11411376904348321214
59;49;12253;0;331;2FXIFORD;2;0;7;1707914939036932096;8202809312982619665;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914939036932096;8202809312982619665;1706095069201754841;1706095069201757423;840406118;6;-475194663;13219726526342692176
59;49;12253;0;331;2FXIFORD;2;0;8;1707914939049411328;11282351296602201389;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914939049411328;11282351296602201389;1706095069204114476;1706095069204117123;137559582;7;-576949871;3430458653318556522
59;49;12253;0;331;2FXIFORD;2;0;9;1707914939051762688;2520181304022329413;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914939051762688;2520181304022329413;1706095069204607550;1706095069204610192;225511348;14;-1659992602;187494461718899427
59;49;12253;0;331;2FXIFORD;2;0;10;1707914939063497984;5998171118198466688;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707914939063497984;5998171118198466688;1706095069207362806;1706095069207365442;743125215;14;284943529;13252925756618991663
59;49;12253;0;331;2FXIFORD;2;0;11;1707914939068163840;4991402049891615827;K2CDW2FXIFORD;ETLX;DSS_CDW_test;7;7;7;8845433091090285547;Rt;6xD8SbAGNGUSyAKuScGIHvS4BgdwbVbgxlNw0r85hs5VxgLTLwhFWfQGgyx25WMNqCXTDg;4on;1613020397;1;2323207793;7;1707914939068163840;4991402049891615827;1706095069208567173;1706095069208569772;372840;15;1900001358;17453660682591957967
59;49;12253;0;331;2FXIFORD;2;0;12;1707914939075957760;14070722356217490404;K2CDW2FXIFORD;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914939075957760;14070722356217490404;1706095069210715602;1706095069210718403;896742034;15;20260244;6517111259673713534
59;49;12253;0;331;2FXIFORD;2;0;13;1707914939083743232;8478066683340597790;K2CDW2FXIFORD;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914939083743232;8478066683340597790;1706095069213039018;1706095069213041804;255231752;15;383206097;169579088717253581
59;49;12253;0;331;2FXIFORD;2;0;14;1707914939084525056;3387794918254134505;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914939084525056;3387794918254134505;1706095069213280663;1706095069213283312;586880250;11;261230942;14745692430905166033
59;49;12253;0;331;2FXIFORD;2;0;15;1707914939097749504;8506354936940586899;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;2368880406978480806;ao;PPKdGI0bzMJL8z3VXvXSG0yG0Obt5gCj3SfzrskkM0rT4WK07wm8OBnZpSuvvMy2vJzA29;HEb;3322819621;1;2932390847;7;1707914939097749504;8506354936940586899;1706095069217671710;1706095069217674494;453799485;2;-264696090;10649652342830249798
59;49;12253;0;331;2FXIFORD;2;0;16;1707914939099303424;12223470595438244769;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;17467895347737353331;FW;nj0aDOedRgcRQzrXMSZyHe7zrB7U9D95JcLTj7t59GqhecuN1Ilj4b5oHOcgGq0DoSUptv;9AT;693201641;0;3222109028;7;1707914939099303424;12223470595438244769;1706095069218221952;1706095069218224693;53738436;5;1788902953;9633930999610516437
59;49;12253;0;331;2FXIFORD;2;0;17;1707914939102409984;3531186804534085584;K2CDW2FXIFORD;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914939102409984;3531186804534085584;1706095069219342978;1706095069219345640;356770038;10;-292061983;14833780666122846426
59;49;12253;0;331;2FXIFORD;2;0;18;1707914939109398016;12456401519176857840;K2CDW2FXIFORD;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914939109398016;12456401519176857840;1706095069221971790;1706095069221974490;179555593;2;-1957186952;6858917740210947935
59;49;12253;0;331;2FXIFORD;2;0;19;1707914939114062080;14021197441592852169;K2CDW2FXIFORD;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914939114062080;14021197441592852169;1706095069223820345;1706095069223823055;164996825;14;-1577385324;15353820628348815743
59;49;12253;0;331;2FXIFORD;2;0;20;1707914939126495488;14908219183979375064;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914939126495488;14908219183979375064;1706095069229051228;1706095069229053846;971929135;8;745580975;7602252171415220309
59;49;12253;0;331;2FXIFORD;2;0;21;1707914939130372608;6419581402369411167;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914939130372608;6419581402369411167;1706095069230771753;1706095069230774468;752014678;1;-1532228555;17750072536672792282
59;49;12253;0;331;2FXIFORD;2;0;22;1707914939144324864;15849392972432965092;K2CDW2FXIFORD;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914939144324864;15849392972432965092;1706095069237294108;1706095069237296900;946518645;8;1002698408;4008708947361051004
59;49;12253;0;331;2FXIFORD;2;0;23;1707914939149747200;10074642462996642221;K2CDW2FXIFORD;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914939149747200;10074642462996642221;1706095069240001628;1706095069240004419;198522762;9;-1476478833;249901564320783414
59;49;12253;0;331;2FXIFORD;2;0;24;1707914939155172864;7931622830526419152;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914939155172864;7931622830526419152;1706095069242786837;1706095069242789670;782873053;17;1794157539;4180849976989163627
59;49;12253;0;331;2FXIFORD;3;0;10;1707914939011078656;11289473577738691259;K2CDW2FXIFORD;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914939011078656;11289473577738691259;1706095069198269361;1706095069198272064;190979236;8;1196078628;5778984580531547344
59;49;12253;0;331;2FXIFORD;3;0;11;1707914939015027456;2785003299896492376;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914939015027456;2785003299896492376;1706095069198676529;1706095069198679190;48267691;2;-113984285;9283100059851191399
59;49;12253;0;331;2FXIFORD;3;0;12;1707914939033020416;16113448391461452709;K2CDW2FXIFORD;MTAH;DSS_CDW_test;7;7;7;1106572295755281863;Wx;OBWGTFZNP8754AX2g66SWnSLqmoUgvUiVRQ3ERhYyGh1SWIvgntgmVEC41pktYPjGgws3n;te1;2553492281;0;11358153;7;1707914939033020416;16113448391461452709;1706095069201111101;1706095069201113687;509093810;4;-554848730;10960528693422811061
59;49;12253;0;331;2FXIFORD;3;0;13;1707914939050195712;1044679587269948835;K2CDW2FXIFORD;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914939050195712;1044679587269948835;1706095069204276671;1706095069204279397;407371549;4;338935793;14315675434164639696
59;49;12253;0;331;2FXIFORD;3;0;14;1707914939052543488;14028558161349786554;K2CDW2FXIFORD;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914939052543488;14028558161349786554;1706095069204780395;1706095069204783138;641399268;99;-225494854;5197154554536572768
59;49;12253;0;331;2FXIFORD;3;0;15;1707914939054916608;3530444500531584644;K2CDW2FXIFORD;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914939054916608;3530444500531584644;1706095069205296284;1706095069205298989;587677045;6;1624163460;14523900419354208894
59;49;12253;0;331;2FXIFORD;3;0;16;1707914939056486144;3702310238453710581;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914939056486144;3702310238453710581;1706095069205649068;1706095069205651600;132552347;6;837728491;16105074957313223344
59;49;12253;0;331;2FXIFORD;3;0;17;1707914939061944320;5657809575882148752;K2CDW2FXIFORD;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914939061944320;5657809575882148752;1706095069206963336;1706095069206966146;608805387;14;-824184109;8426160818314814726
59;49;12253;0;331;2FXIFORD;3;0;18;1707914939078292992;12255577281591144687;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914939078292992;12255577281591144687;1706095069211392025;1706095069211394772;584956955;11;-1250100225;13686096441126601140
59;49;12253;0;331;2FXIFORD;3;0;19;1707914939079856128;1044027171711323336;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914939079856128;1044027171711323336;1706095069211855113;1706095069211857705;116590120;8;966266947;1191359257492512390
59;49;12253;0;331;2FXIFORD;3;0;20;1707914939092307968;10534053865346433318;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914939092307968;10534053865346433318;1706095069215798727;1706095069215801459;630708295;11;1084947551;18274356921811460636
59;49;12253;0;331;2FXIFORD;3;0;21;1707914939114851328;17439167100451094248;K2CDW2FXIFORD;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914939114851328;17439167100451094248;1706095069224131992;1706095069224134692;198522762;99;212624049;14040009579938193463
59;49;12253;0;331;2FXIFORD;3;0;22;1707914939119518976;17076980375137877461;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914939119518976;17076980375137877461;1706095069226062284;1706095069226064928;767156925;8;-168572206;13709121673380704660
59;49;12253;0;331;2FXIFORD;3;0;23;1707914939151290624;3590258409536603129;K2CDW2FXIFORD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914939151290624;3590258409536603129;1706095069240787430;1706095069240790136;24832667;99;124036195;1156117731771540933
59;49;12253;0;331;2FXIFORD;3;0;24;1707914939158269696;10837942292115415682;K2CDW2FXIFORD;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914939158269696;10837942292115415682;1706095069244419410;1706095069244422135;418664403;10;-384163745;14577584330669486600
59;49;12253;0;331;2FXIFORD;4;0;1;1707914939008690944;5743798843915139821;K2CDW2FXIFORD;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914939008690944;5743798843915139821;1706095069198043254;1706095069198045971;468243658;1;-162469550;3122030693377894638
59;49;12253;0;331;2FXIFORD;4;0;2;1707914939040048128;7459563781453773065;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914939040048128;7459563781453773065;1706095069202300802;1706095069202303324;83351337;14;1764558126;11601439298005774404
59;49;12253;0;331;2FXIFORD;4;0;3;1707914939064276736;14315993559442743890;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914939064276736;14315993559442743890;1706095069207558958;1706095069207561743;767156925;2;936944828;9448597287024595266
59;49;12253;0;331;2FXIFORD;4;0;4;1707914939067383552;8375607384951042615;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707914939067383552;8375607384951042615;1706095069208364241;1706095069208366904;727509241;7;-2076267329;8306016545879599827
59;49;12253;0;331;2FXIFORD;4;0;5;1707914939085299968;13546540685955061140;K2CDW2FXIFORD;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914939085299968;13546540685955061140;1706095069213522921;1706095069213525654;946518645;14;1576208200;18392204693877697687
59;49;12253;0;331;2FXIFORD;4;0;6;1707914939087630080;12731291880773233806;K2CDW2FXIFORD;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914939087630080;12731291880773233806;1706095069214266127;1706095069214268879;105108297;4;-1407235212;9899962753769537200
59;49;12253;0;331;2FXIFORD;4;0;7;1707914939098523136;4556012637775021163;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914939098523136;4556012637775021163;1706095069217947268;1706095069217949923;766266667;10;-574074686;9533693696357612891
59;49;12253;0;331;2FXIFORD;4;0;8;1707914939112508928;560769499499988730;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914939112508928;560769499499988730;1706095069223200190;1706095069223202890;40139414;6;707355845;15104203745620389940
59;49;12253;0;331;2FXIFORD;4;0;9;1707914939118747904;14015995233811172647;K2CDW2FXIFORD;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914939118747904;14015995233811172647;1706095069225751172;1706095069225753903;778983872;10;-192801709;12500189703884396648
59;49;12253;0;331;2FXIFORD;4;0;10;1707914939128819456;16254992912661727350;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914939128819456;16254992912661727350;1706095069230073234;1706095069230075820;958128478;9;-2078456367;3648867336410400439
59;49;12253;0;331;2FXIFORD;4;0;11;1707914939139671296;17277133542495664879;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914939139671296;17277133542495664879;1706095069235049849;1706095069235052495;984029995;9;73841389;3872555214971830963
59;49;12253;0;331;2FXIFORD;4;0;12;1707914939140446208;8422013823180476000;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707914939140446208;8422013823180476000;1706095069235419899;1706095069235422507;352622121;10;2091542126;6570225373938832685
59;49;12253;0;331;2FXIFORD;4;0;13;1707914939142775040;11604171826089216406;K2CDW2FXIFORD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914939142775040;11604171826089216406;1706095069236539866;1706095069236542586;919853333;6;1706397429;18031267159147367650
59;49;12253;0;331;2FXIFORD;4;0;14;1707914939146648320;5250936069248309286;K2CDW2FXIFORD;MIVX;DSS_CDW_test;7;7;7;15683498924355126261;B3;XL7LD750JEMIYKXnfj7zDkIsCRMjbRP5F7M9G5dx4rdg4yFIQTTWlFg3KQofDkxNvLDpgY;oOU;3451839064;1;2587173959;7;1707914939146648320;5250936069248309286;1706095069238438444;1706095069238441071;780255171;7;-369627646;7028958928661292425
59;49;12253;0;331;2FXIFORD;4;0;15;1707914939152063744;9600039601725103489;K2CDW2FXIFORD;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914939152063744;9600039601725103489;1706095069241181987;1706095069241184678;671031343;99;-124751200;10081826287040798592
59;49;12253;0;331;2FXIFORD;5;0;4;1707914939009495296;12430032940773640167;K2CDW2FXIFORD;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914939009495296;12430032940773640167;1706095069198118762;1706095069198121300;189069970;11;813938802;2670473868582765545
59;49;12253;0;331;2FXIFORD;5;0;5;1707914939011887360;5675546339217357797;K2CDW2FXIFORD;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914939011887360;5675546339217357797;1706095069198346076;1706095069198348676;645935213;9;416444387;7941011055637118207
59;49;12253;0;331;2FXIFORD;5;0;6;1707914939012675328;8292046833040533719;K2CDW2FXIFORD;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914939012675328;8292046833040533719;1706095069198426864;1706095069198429411;766266667;10;1020284719;15839090352780315356
59;49;12253;0;331;2FXIFORD;5;0;7;1707914939016595712;2174623695327013232;K2CDW2FXIFORD;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914939016595712;2174623695327013232;1706095069198853604;1706095069198856202;742696025;11;1658583662;6057544798940435522
59;49;12253;0;331;2FXIFORD;5;0;8;1707914939024433920;7446184547978616560;K2CDW2FXIFORD;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914939024433920;7446184547978616560;1706095069199834884;1706095069199837651;376270613;17;-596464528;1357646775332917262
59;49;12253;0;331;2FXIFORD;5;0;9;1707914939031458048;16286508642789391793;K2CDW2FXIFORD;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914939031458048;16286508642789391793;1706095069200867744;1706095069200870485;922513693;14;-742129812;10067773253237465402
59;49;12253;0;331;2FXIFORD;5;0;10;1707914939040832000;112098461875254351;K2CDW2FXIFORD;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914939040832000;112098461875254351;1706095069202442041;1706095069202444772;149423575;17;2142824001;5877668622666318615
59;49;12253;0;331;2FXIFORD;5;0;11;1707914939043959808;506030894103542370;K2CDW2FXIFORD;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914939043959808;506030894103542370;1706095069203024834;1706095069203027638;731342202;11;1552713177;10433130002154460211
59;49;12253;0;331;2FXIFORD;5;0;12;1707914939057267968;7443159405237944427;K2CDW2FXIFORD;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1707914939057267968;7443159405237944427;1706095069205838566;1706095069205841363;584956955;8;688467722;1410103328087859073
