msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;bookOUTTime;clientOrderID;eMM;eventId;firmID;oEGINFromMember;oEGOUTTimeToME;orderID;symbolIndex;breachedCollarPrice;collarRejType;rejectedMessage;errorCode;sequenceTime;orderQualifiers;executionWithinFirmShortCode;clientIdentificationShortCode;miFIDIndicators;oESessionID;orderSide;timeInForce;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2 
154;126;12010;0;331;2FXIPTOL;3;0;150;1707914959848234240;6602122820942746898;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959848234240;6602122820942746898;7;1706095058208068271;1706095058208070831;32427655592434380;1;4363364759919286253;tjq4tbAl;1706095058208077065;1706095058208079973;11747453002295732476;993224417;3808769466206029383;2;123;62;1706095058208089695;1;918818703;-523038626;4;7272588454586165833;2;10;627256876;1158548671;1;2;122;1;23;23
154;126;12010;0;331;2FXIPTOL;3;0;151;1707914959857464064;14258577019916556675;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914959857464064;14258577019916556675;13;1706095058211664665;1706095058211667401;8303466463579889591;9;629220162916191116;tqd7mjyp;1706095058211673494;1706095058211676277;2001299089465557581;25531303;6806949635809286387;1;37;47072;1706095058211685732;5;-1404427268;1371502702;1;10598646152351194294;2;6;1745276951;-565488551;1;1;1;26;22;23
154;126;12010;0;331;2FXIPTOL;3;0;152;1707914959878124032;6624962941902946652;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914959878124032;6624962941902946652;19;1706095058220033123;1706095058220035659;5771374806998345895;11;15166694003668854678;EJRvx82U;1706095058220041991;1706095058220044544;7526757827534636474;236162361;-6260092156820059576;1;7;14241;1706095058220053965;4;-1116757893;-1426049141;4;8684198647029242650;2;10;-324126599;1201991090;1;2;3;17;22;24
154;126;12010;0;331;2FXIPTOL;4;0;112;1707914959023122432;3417319124396315338;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914959023122432;3417319124396315338;14;1706095058112967663;1706095058112969998;-2202396942265954654;6;923105215034291326;r8eVMhb8;1706095058112976134;1706095058112978765;14307364527398684744;526725252;-2146879900982205754;2;45;42236;1706095058112988266;6;1133514960;85092393;3;12887948975168527240;3;2;-1079302778;-812490055;1;1;3;122;23;24
154;126;12010;0;331;2FXIPTOL;4;0;113;1707914959034661888;4013159925845109582;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914959034661888;4013159925845109582;4;1706095058114213583;1706095058114216084;1601238729058106349;9;18137072777233231871;x7ltKNWp;1706095058114222247;1706095058114224833;4719751518643154318;235516096;-8896141427867133962;2;113;53107;1706095058114234243;4;168084613;938179232;3;17562236674850982166;3;6;549536470;-406125970;1;2;122;12;24;23
154;126;12010;0;331;2FXIPTOL;4;0;114;1707914959039262464;4560192209222258422;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914959039262464;4560192209222258422;17;1706095058114738741;1706095058114741123;-5622835109874954931;8;18353616671109774625;6QhSOxJX;1706095058114747182;1706095058114749850;13554484056730766217;840406118;-1427185959284536937;1;224;12482;1706095058114759613;3;-2059854632;-543682945;2;7303634205121660263;2;0;-234760239;1894197436;2;2;26;26;23;22
154;126;12010;0;331;2FXIPTOL;4;0;115;1707914959053092608;11277012232212372131;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914959053092608;11277012232212372131;13;1706095058116389128;1706095058116391792;-7703971546378841086;11;2423677977544066059;cx6Srfxs;1706095058116397846;1706095058116400482;9359703442805683841;577265363;823420457233640204;1;199;6466;1706095058116409938;1;-288390670;1834799707;5;7476482174803946884;1;0;-2002945698;-1441388706;2;2;1;26;23;24
154;126;12010;0;331;2FXIPTOL;4;0;116;1707914959057723136;14999225993831898598;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959057723136;14999225993831898598;6;1706095058116970800;1706095058116973278;7959512314131310193;8;11280297654338324561;yLZPPNDP;1706095058116979391;1706095058116981981;6505411948757718138;880078379;6795150638099109125;1;242;48063;1706095058116991331;3;-811600987;-444331267;4;7393031818570143219;2;5;-783918968;-374909728;2;2;12;122;24;24
154;126;12010;0;331;2FXIPTOL;4;0;117;1707914959060031488;3150577662104538777;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914959060031488;3150577662104538777;1;1706095058117267280;1706095058117269843;-1706905030090061750;11;827473895661728319;agA5R62I;1706095058117275908;1706095058117278533;7328018696049177203;839729658;4781007430951032981;1;1;53453;1706095058117288076;6;1031223515;-900911068;3;17928593646227593411;2;8;703678349;-1758222608;2;1;26;122;24;22
154;126;12010;0;331;2FXIPTOL;4;0;118;1707914959078597120;4799489864588464355;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914959078597120;4799489864588464355;1;1706095058119793583;1706095058119796157;-2998228348840086344;99;9921083000151555682;Ucn9y2f1;1706095058119802523;1706095058119805311;1615191108403494944;359830187;8324042750395359558;2;218;64042;1706095058119814836;2;1207049574;1388107586;4;6494952720601859715;2;1;244564915;-1726132566;2;2;12;12;22;23
154;126;12010;0;331;2FXIPTOL;4;0;119;1707914959115431168;1481666781289798095;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914959115431168;1481666781289798095;1;1706095058125521798;1706095058125524396;3546044325655344876;99;1992918254024939461;Lx5VA2eI;1706095058125530633;1706095058125533348;2576137101214494432;767156925;-4990973543800155024;2;63;5142;1706095058125543042;5;-783300906;-370631811;1;16975581371078621585;1;0;243449441;1228085045;1;1;26;3;24;22
154;126;12010;0;331;2FXIPTOL;4;0;120;1707914959376817408;12342664940711476021;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914959376817408;12342664940711476021;18;1706095058131335412;1706095058131337942;-5534381472542075749;11;5808967434477954704;NnNSVL3i;1706095058131344007;1706095058131346663;18065719772130983923;515238894;-2432932818686717560;1;95;55834;1706095058131356063;2;2063138200;107521105;1;1441030467029627832;2;3;153689137;-1671908717;2;1;122;3;23;23
154;126;12010;0;331;2FXIPTOL;4;0;121;1707914959415975168;17789862318709865184;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914959415975168;17789862318709865184;5;1706095058139399578;1706095058139402098;1078447083909752769;8;10707018273127321347;nBxm6HEG;1706095058139408067;1706095058139410741;2148406556096895715;840387731;-1450276138300592188;2;51;6805;1706095058139420119;2;-1335577235;-142704343;3;12247991494970496922;3;5;723430038;1455136613;1;1;12;122;23;24
154;126;12010;0;331;2FXIPTOL;4;0;122;1707914959439038464;9377447728715620993;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914959439038464;9377447728715620993;17;1706095058144720008;1706095058144722677;-6124710835796639140;15;14834612750208490013;aufdu7fF;1706095058144728665;1706095058144731324;6885041389955519284;79594686;-3184032932730196450;1;71;39349;1706095058144740797;0;-746598478;1014735859;1;5171248537903376351;3;6;-710930419;395391722;2;2;12;1;22;24
154;126;12010;0;331;2FXIPTOL;4;0;123;1707914959441342464;7998231935898647640;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914959441342464;7998231935898647640;16;1706095058145257280;1706095058145259663;7621298429606609938;6;3819235463598524979;AnALJelh;1706095058145265865;1706095058145268515;4335566373068817844;184047301;3584450022266587803;2;1;45646;1706095058145277924;6;-364348342;218071219;1;12863657699636656994;1;5;-449051211;1325613639;2;1;1;122;24;24
154;126;12010;0;331;2FXIPTOL;4;0;124;1707914959448286208;7792907503128237196;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914959448286208;7792907503128237196;20;1706095058146952898;1706095058146955399;-2824001321424947196;7;13066418846447090980;33ukLkbv;1706095058146961418;1706095058146964198;4148282504640679575;146079271;5873799577184597314;1;204;9759;1706095058146973638;6;-916007423;1189565820;5;1359613806073422649;1;2;-249327134;128623710;1;2;122;3;24;23
154;126;12010;0;331;2FXIPTOL;4;0;125;1707914959459828224;5620280092590892638;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959459828224;5620280092590892638;4;1706095058149830253;1706095058149832707;-1932901987559759934;8;8910907327984536664;slXXOcaO;1706095058149838914;1706095058149841450;9883953555911530085;542212191;8336914448265417343;2;145;9260;1706095058149850898;3;-1798133718;1597173838;0;8548396096903012748;3;3;-760893701;-1802033134;1;2;12;12;22;24
154;126;12010;0;331;2FXIPTOL;4;0;126;1707914959510436096;4077980215769695348;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914959510436096;4077980215769695348;1;1706095058163645425;1706095058163647990;-7297909894750015133;17;16421080295706684401;rgbhQtJI;1706095058163654103;1706095058163656814;13891323551760226232;315863755;5609021715769929436;1;128;59775;1706095058163666242;2;-935600894;2103887274;2;12021463654382332975;2;6;1495945508;-1818991692;2;1;26;17;23;24
154;126;12010;0;331;2FXIPTOL;4;0;127;1707914959740310528;17177957153134767183;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959740310528;17177957153134767183;9;1706095058170583158;1706095058170585707;-6040106277725645809;99;9169786053312207310;gTI9xR89;1706095058170591771;1706095058170594316;16021726830118575245;177707962;-2533076322452798820;2;244;4864;1706095058170603632;5;631776363;-2099613799;0;4524722993219404862;1;3;675363190;975041383;1;2;17;3;22;24
154;126;12010;0;331;2FXIPTOL;4;0;128;1707914959758710528;12092653155966054041;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914959758710528;12092653155966054041;1;1706095058176416304;1706095058176418704;1125249963998526049;15;7686579897000681081;lBUYBHSi;1706095058176424911;1706095058176427601;9562337585084338388;906768783;-2762479264257111199;2;48;3025;1706095058176437060;6;1266463794;848833338;3;12299915099810879597;3;8;-786264589;952331353;2;1;12;1;24;24
154;126;12010;0;331;2FXIPTOL;4;0;129;1707914959777082624;14779608207078812808;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914959777082624;14779608207078812808;2;1706095058182418716;1706095058182421222;3912588969596737330;99;12659866472330876343;bnWWHzgU;1706095058182427548;1706095058182430169;6640469025102923722;79594686;-7647113608610133887;2;102;51034;1706095058182439501;2;388070576;1674313065;1;167953410709004872;3;8;-730750747;93272766;2;2;1;17;22;22
154;126;12010;0;331;2FXIPTOL;4;0;130;1707914959804667904;3014008612807783107;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914959804667904;3014008612807783107;22;1706095058191899075;1706095058191901581;7393630125989890518;5;17319744982926496255;ybHnl2OM;1706095058191907825;1706095058191910619;13072692765782142135;407985055;6885152503521169200;1;41;44364;1706095058191920259;4;-1691955458;2126687562;5;13938042237330696541;2;6;1884573375;-774146672;2;1;12;1;24;24
154;126;12010;0;331;2FXIPTOL;4;0;131;1707914959827598080;8014954755961330550;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914959827598080;8014954755961330550;1;1706095058200216320;1706095058200218980;-182352186132482596;99;6321423190121987148;n18MyGPM;1706095058200225063;1706095058200227934;1141612540228572259;225511348;3215158751837175854;2;206;31560;1706095058200237774;3;499335003;-1207117096;3;3791501570149888448;3;4;-1035216125;729231039;2;1;26;17;22;24
154;126;12010;0;331;2FXIPTOL;4;0;132;1707914959850521088;18423697831645707941;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914959850521088;18423697831645707941;12;1706095058208952703;1706095058208955271;-7612956059674627179;2;3884291380878216879;XXyplN8x;1706095058208961440;1706095058208963936;15410843417641426678;896742034;-3313584914386457949;2;105;32305;1706095058208973378;4;-1479886804;1964815639;2;17016485973573947283;1;4;-11878320;-1946162181;2;2;17;17;22;22
154;126;12010;0;331;2FXIPTOL;4;0;133;1707914959871243008;3629262884780652719;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707914959871243008;3629262884780652719;14;1706095058217190015;1706095058217192716;8152164964325238424;99;17925001361110544438;foXi2upS;1706095058217198714;1706095058217201324;7039230556363644780;923345875;-6244509049226335467;1;35;56340;1706095058217211141;1;1402568956;1571966948;3;17949665121832457770;3;8;-1264110189;-641516168;1;1;26;122;22;23
154;126;12010;0;331;2FXIPTOL;4;0;134;1707914959880406272;7709387992446799906;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914959880406272;7709387992446799906;17;1706095058220963358;1706095058220965976;-2110106755594361137;99;12017718365783206086;JmVeAX5G;1706095058220972033;1706095058220974625;9032311610812338245;839729658;1142422869010934938;2;178;2006;1706095058220984248;2;199797942;213177060;2;6423192541470225244;1;8;-692338180;-275098442;1;1;3;122;24;22
154;126;12010;0;331;2FXIPTOL;4;0;135;1707914959889573888;5372602267965569975;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914959889573888;5372602267965569975;1;1706095058224817615;1706095058224820158;1655215321683756063;17;7666478750201004720;xYtqTfGt;1706095058224826439;1706095058224829116;7448072138902518081;77516395;2986378201872447301;2;142;6556;1706095058224838891;0;-1970773555;-498787632;5;14357492398987884264;2;4;-686277234;1148822990;2;1;26;3;22;22
154;126;12010;0;331;2FXIPTOL;5;0;109;1707914959013769728;6404177605311124570;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914959013769728;6404177605311124570;16;1706095058112038139;1706095058112040772;1519032324873268110;1;8335126571158584376;TuhoFT1r;1706095058112046908;1706095058112049515;3618353872707597557;407985055;-3962117264601757243;1;192;44564;1706095058112059253;5;-363011491;1058676429;1;17395324387157400404;1;1;1020016422;1851989568;1;2;26;3;23;23
154;126;12010;0;331;2FXIPTOL;5;0;110;1707914959083223808;3975252025790936495;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914959083223808;3975252025790936495;6;1706095058120448599;1706095058120451060;-934143907425613009;11;15798545128629266667;HkO1vwzL;1706095058120457418;1706095058120460007;17720027788586411768;958873221;3739508641190026276;1;197;25398;1706095058120469542;2;1877521196;575938243;0;9418396080119016845;1;6;-177228323;490679424;1;2;17;26;22;23
154;126;12010;0;331;2FXIPTOL;5;0;111;1707914959092434176;3726567152517443324;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914959092434176;3726567152517443324;17;1706095058121817095;1706095058121819664;-3117320490025306034;11;18209433690253717791;tgwsGJ3X;1706095058121825977;1706095058121828583;18218445605913306736;882027164;-9137473652177049153;2;125;15206;1706095058121838005;1;1932881162;554249527;2;15892675080969765078;1;3;-464322692;-274216748;1;1;1;122;24;23
154;126;12010;0;331;2FXIPTOL;5;0;112;1707914959097031680;4328255844751639834;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914959097031680;4328255844751639834;14;1706095058122526173;1706095058122528732;-4543953980462232101;4;10194833705171464285;mbX7miwx;1706095058122534778;1706095058122537452;17105962836141290463;407985055;-3618210238078142238;2;3;29793;1706095058122546804;1;1067432515;753422577;3;1390164375083364310;2;4;-189342903;1868461357;2;1;17;17;22;24
154;126;12010;0;331;2FXIPTOL;5;0;113;1707914959113128192;17989746262383246466;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914959113128192;17989746262383246466;2;1706095058125142522;1706095058125145031;8407328729115000762;6;16447270310814173483;6f9uqltN;1706095058125151117;1706095058125153682;5764853262069325721;138846668;6268320398322286996;1;190;13618;1706095058125163177;3;-1095330734;-563270076;3;11749509817832678816;2;8;-965298389;-1483326550;1;1;26;17;22;22
154;126;12010;0;331;2FXIPTOL;5;0;114;1707914959432144896;6211017850538757038;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914959432144896;6211017850538757038;10;1706095058143058909;1706095058143061474;1384618271011327497;7;4108207566545587853;OzZv3u5O;1706095058143067729;1706095058143070326;16194146208009298427;659932215;9153374613737844761;2;24;35182;1706095058143079909;6;-1557592628;-1695603690;1;16852722464059224677;3;8;905101367;-2022221464;2;2;122;1;22;22
154;126;12010;0;331;2FXIPTOL;5;0;115;1707914959434439680;2382943776833116059;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914959434439680;2382943776833116059;19;1706095058143603487;1706095058143605954;-8885218765602917518;2;15319482455761575604;qiOlSWK7;1706095058143611967;1706095058143614596;2530249399632574388;75493707;703906725986216582;2;63;3767;1706095058143623937;3;1634441736;-487894190;1;3158533392290967351;2;0;-169901254;1563515718;1;1;26;17;22;22
154;126;12010;0;331;2FXIPTOL;5;0;116;1707914959436744192;520661025676850519;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914959436744192;520661025676850519;9;1706095058144164108;1706095058144166674;3153107017158363393;6;10683342085079748904;QimVToCk;1706095058144172859;1706095058144175576;11458241179228438818;752014678;-679016160829597435;2;214;61356;1706095058144184975;2;-696990692;-525530703;4;11791397577731674512;1;4;110457632;-1012503231;1;2;26;122;23;22
154;126;12010;0;331;2FXIPTOL;5;0;117;1707914959464422656;3047700588109700571;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914959464422656;3047700588109700571;16;1706095058151004509;1706095058151007081;9017633356460888289;4;11106937601817455307;kzO3Z2gd;1706095058151013026;1706095058151015682;7187116444587844396;845948744;4515626597822218759;1;127;1953;1706095058151025374;5;704795555;-282855219;0;5180890025275330870;1;5;1022357961;-1608858619;2;2;1;12;24;24
154;126;12010;0;331;2FXIPTOL;5;0;118;1707914959475930624;15149002141508420357;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914959475930624;15149002141508420357;8;1706095058154011113;1706095058154013781;3816283282593936027;99;16023117706215675007;5G1qBBcT;1706095058154020087;1706095058154022711;13695221634818735463;726810605;-6372981416132009382;1;68;62092;1706095058154032262;1;77095433;1092067591;1;13363842701110285259;3;6;1328836836;1971589243;2;1;1;122;24;24
154;126;12010;0;331;2FXIPTOL;5;0;119;1707914959505835264;14500710183897993668;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914959505835264;14500710183897993668;12;1706095058162308475;1706095058162310986;-8534968945128975738;11;16962996083188332205;zaczTOn9;1706095058162317117;1706095058162319669;14692987389853229574;388645711;2185885831040379125;2;233;46772;1706095058162328991;0;1775157669;-928903711;1;14194540528982121311;3;1;703596055;2054268210;1;2;1;122;24;24
154;126;12010;0;331;2FXIPTOL;5;0;120;1707914959724169472;6150425794066450819;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914959724169472;6150425794066450819;10;1706095058165661970;1706095058165664551;2088644915536252467;9;1164288600911239535;PeWEVXCX;1706095058165670596;1706095058165673199;17047849854506453364;542212191;-1060556451510407564;1;237;13634;1706095058165682725;6;-2110559074;-2029810417;2;14391402725897079738;2;6;-293132371;700897584;2;1;17;26;23;22
154;126;12010;0;331;2FXIPTOL;5;0;121;1707914959733427968;5248869094707095711;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914959733427968;5248869094707095711;18;1706095058168456485;1706095058168458921;-6356888031494448913;2;14750397355635370505;ir1y19Nx;1706095058168464965;1706095058168467571;11362105067010916573;850417414;6999320247261350146;1;130;30225;1706095058168476996;5;925744895;-1105210188;1;17426056263074564401;1;6;-1344034682;2003669334;1;1;26;3;24;23
