msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eventID;bookIN;bookOUTTime;clientOrderID;darkExecutionInstruction;eMM;endClient;firmID;firmIDPublication;oESessionID;oEGINFromMember;oEGOUTTimeToME;orderID;orderQty;orderSide;rFQStatus;symbolIndex;minOrderQty;sequenceTime;accountType;NMSC_originalClientIDShortCode_1;NMSC_originalExecWFirmShortCode_1;NMSC_originalInvestDecisWFirmShortCode_1;NMSC_originalNonExecBrokerShortCode_1;SCDNM_originalShortCodeType_1;SCDNM_originalShortCodeType_2;SCDNM_originalShortCodeType_3;SCDNM_originalShortCodeType_4;SCDNM_shortCodeRole_1;SCDNM_shortCodeRole_2;SCDNM_shortCodeRole_3;SCDNM_shortCodeRole_4;SCDNM_shortCodeRoleQualifier_1;SCDNM_shortCodeRoleQualifier_2;SCDNM_shortCodeRoleQualifier_3;SCDNM_shortCodeRoleQualifier_4 
175;133;12022;0;331;2FXIPTOL;4;0;339;1707914959412541696;15375469032286646504;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914959412541696;15375469032286646504;6855438427686166554;1706095059777864883;1706095059777867455;-8789307989732305065;4;2;PHPFv2qOWc0;W4gVxt6U;4;3628583884067534362;1706095059777878696;1706095059777881409;16528750475178470874;11326310203642816515;1;3;32654720;3804641135139388940;1706095059777894507;13;667242985;-1980364301;-119896179;-306420359;1;3;2;1;3;1;122;122;24;24;24;23
175;133;12022;0;331;2FXIPTOL;4;0;340;1707914959428811776;1172987507798924058;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914959428811776;1172987507798924058;9641639130111817014;1706095059783061957;1706095059783064362;-2106072633539385943;4;17;KQBjarFcHtd;32wn2xtS;169;13963145237237943762;1706095059783075091;1706095059783077837;11608305180814970299;5740397556343467126;1;2;495012502;4368865406969797019;1706095059783090368;4;-1320884345;-1125559176;1021940017;1358716354;1;3;2;2;1;1;12;12;23;24;23;22
175;133;12022;0;331;2FXIPTOL;4;0;341;1707914959431108608;1698833650391389657;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914959431108608;1698833650391389657;7931610468988012228;1706095059783828596;1706095059783831209;-6068093456677579291;4;4;Wf6weIm1gGm;gWPiuQgG;1;4203386840849829062;1706095059783841851;1706095059783844731;11367335579197165982;8579230417836942855;1;2;51267762;7376617420681935727;1706095059783857473;12;-1495501339;376105133;-132289439;-2117212296;2;1;1;4;12;26;17;12;24;22;24;24
175;133;12022;0;331;2FXIPTOL;4;0;342;1707914959461376000;16239277540254860715;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914959461376000;16239277540254860715;6910599710900827423;1706095059793998384;1706095059794000846;3865241477028252013;3;99;yife1SaNNNp;SPS5Ft2w;119;13019260719521354965;1706095059794011620;1706095059794014379;8370302118476761472;6162070675142413264;3;3;255231752;17572775896324781964;1706095059794027338;7;109620064;1083387508;439470875;-884106499;4;3;4;3;3;122;17;12;23;24;24;22
175;133;12022;0;331;2FXIPTOL;4;0;343;1707914959475294464;9852843506068437766;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914959475294464;9852843506068437766;9385488193841758241;1706095059798982095;1706095059798984631;6432122818298533505;1;5;Q9aiFcCRoDV;TDVB6ySA;186;11501822499415190904;1706095059798995749;1706095059798998486;11777718062297622310;15340043335500767642;1;1;910422888;15088468671149339901;1706095059799010872;10;70377083;-1418077261;350078011;-18121493;1;4;3;4;26;12;122;122;23;23;24;23
175;133;12022;0;331;2FXIPTOL;4;0;344;1707914959491581184;15587642057797359536;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914959491581184;15587642057797359536;14010173846185059968;1706095059804987579;1706095059804990037;-3167521372088700148;4;2;QWlefj6xE4a;6VwpAS5t;48;16561143841459618874;1706095059805000496;1706095059805003292;18037234398740853327;10348352145546543145;1;0;457170075;12107704860202898954;1706095059805015523;5;1717097207;444499741;211207985;835453804;2;2;4;1;122;26;3;12;24;23;24;24
175;133;12022;0;331;2FXIPTOL;4;0;345;1707914959507826688;16837881217295265911;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914959507826688;16837881217295265911;8951624934253856598;1706095059811210401;1706095059811213065;1723052389070121170;0;8;mUFd44VaDvL;GhFkb5GJ;188;2861884380601876376;1706095059811223801;1706095059811226561;11261759371597861803;1013506995005234730;2;0;273371376;3812192639934678737;1706095059811239165;12;1756271031;-1025426110;-347364829;624590307;2;1;1;2;17;1;17;122;22;23;24;24
175;133;12022;0;331;2FXIPTOL;4;0;346;1707914959756667648;17005995784958847524;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914959756667648;17005995784958847524;12847056140074498309;1706095059827940540;1706095059827943103;1476958614603295482;0;2;iIbkKiXYDzX;unZTaWta;30;3279413485992689890;1706095059827953837;1706095059827956661;2888955276998060172;17291882821021198870;3;0;457170075;13686469264133149462;1706095059827969188;5;900811122;-2039347516;-1916811818;734562514;3;4;3;4;12;12;122;17;23;23;24;24
175;133;12022;0;331;2FXIPTOL;4;0;347;1707914959765966592;18286085119246811005;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914959765966592;18286085119246811005;11052225676495266749;1706095059831786070;1706095059831788540;-5172288452720117266;2;4;G2BKEIkUx8f;6jAfPxg2;232;2239526045848029024;1706095059831799236;1706095059831802045;22331398026600474;740587400253297162;3;1;40139414;10371678203839563549;1706095059831814990;5;1215987367;1854474272;1300148918;-130804103;1;3;4;2;1;122;1;12;24;24;22;24
175;133;12022;0;331;2FXIPTOL;4;0;348;1707914959768250112;15608177242073795013;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707914959768250112;15608177242073795013;2834811123507803988;1706095059832760860;1706095059832763296;-2294378753501968861;0;4;bj0Sui8L4cG;l5pMNNi3;145;12833813455448991160;1706095059832773960;1706095059832776679;17671637582860299242;15893757215425435127;3;0;923345875;16930350740257452427;1706095059832788990;5;-733817582;-443617555;-70370565;2103292578;4;1;1;4;26;3;26;122;23;23;22;22
175;133;12022;0;331;2FXIPTOL;4;0;349;1707914959800668672;52333687767397707;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914959800668672;52333687767397707;2239276306357960969;1706095059847128477;1706095059847130994;-237064804165224089;1;15;ooQKfvr9bNF;9oCdcCM4;245;10906458001697299005;1706095059847141623;1706095059847144393;12903886070383717155;16037820035093967120;2;3;911319188;10061740138734162975;1706095059847156699;5;1433512798;-791613554;-202079926;-594428426;3;1;3;1;26;12;3;17;22;24;23;23
175;133;12022;0;331;2FXIPTOL;4;0;350;1707914959812276480;4380490223760172450;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959812276480;4380490223760172450;13023092060071270075;1706095059852453864;1706095059852456615;-4775075119767602168;0;10;cwqqdjh6mIi;lchC4llv;22;2786427889544250396;1706095059852467691;1706095059852470537;15824036781731924056;1092728212735737970;2;3;519103305;15290087639599643473;1706095059852483165;1;315959484;1328422259;289049296;-1123129902;1;1;3;2;3;3;26;122;23;22;24;22
175;133;12022;0;331;2FXIPTOL;4;0;351;1707914959881872640;15364733848982463252;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914959881872640;15364733848982463252;12346150071078412803;1706095059886202353;1706095059886204953;-2070223543638069483;2;5;J7VjkFfPUhK;UEgZc5qN;101;4049431417033129707;1706095059886215826;1706095059886218660;7880804937683694298;18076777233192197073;2;0;129588308;15741720653202264314;1706095059886231565;13;-808428326;1951206721;-1748295152;1403503662;1;4;4;2;122;26;1;26;23;24;24;24
175;133;12022;0;331;2FXIPTOL;4;0;352;1707914959884177920;7879262927118112355;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914959884177920;7879262927118112355;2095226718399347339;1706095059887331716;1706095059887334331;1231859698184481271;2;1;wQ5Y2NMJzJS;9xlhYaOO;187;13821168774205816659;1706095059887345255;1706095059887348059;10354374943206304826;18004355404883157803;1;0;502919184;17824831169455942641;1706095059887360875;5;-1988778281;-1783153072;-1711780576;-2005428083;2;3;2;4;17;17;12;17;22;23;22;23
175;133;12022;0;331;2FXIPTOL;5;0;334;1707914959014580992;1972927364327585309;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959014580992;1972927364327585309;489573829561633472;1706095059735553675;1706095059735556302;-8288083980782104760;4;6;szoB3kchv22;FXQYpqD1;178;13566601003716646568;1706095059735567542;1706095059735570395;7772246987872998015;14930081463029113042;2;1;941734235;12050969070798516392;1706095059735583130;9;1453447674;1400148353;-1612796845;670219383;1;3;3;1;26;17;12;17;22;24;22;23
175;133;12022;0;331;2FXIPTOL;5;0;335;1707914959023942656;13714722953264903886;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914959023942656;13714722953264903886;293284476872452048;1706095059737319747;1706095059737322180;3979064140172380303;0;10;YXCqTAbFpb3;OK0Frm18;3;15263295609942132402;1706095059737333644;1706095059737336476;1663719357412836187;2858921900419777161;2;0;263580681;10376332638535943615;1706095059737349249;8;668467272;-620692900;1374827281;1321772591;1;1;4;3;26;3;3;26;24;24;22;22
175;133;12022;0;331;2FXIPTOL;5;0;336;1707914959030949120;16136386864421143004;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914959030949120;16136386864421143004;12261749742579166548;1706095059738672049;1706095059738674463;-1258625411274996173;1;14;DXYWug6aNwc;ptVcvm4X;101;18259154422447063820;1706095059738685528;1706095059738688255;15613299412275548977;2995934782550951089;2;2;83351337;7140645691129202110;1706095059738707518;13;-615732028;2040026542;-820251846;822769425;1;4;2;2;1;1;12;3;22;22;24;22
175;133;12022;0;331;2FXIPTOL;5;0;337;1707914959044946176;1531246458810638463;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;18446744073709551612;GY;cFOR1cVJ7MtXpi5RnS6p6mB2HGb6CRGcAxzLaYwmDkgkEKnGzpQsGz8Atlbfe3SZ2qtJqi;ll3;4294967291;244;4294967294;7;1707914959044946176;1531246458810638463;13129271348711505925;1706095059741462981;1706095059741465661;-2185035859770366197;4;11;JYuVUj6VYIN;IRt7NvQm;69;222295669147444602;1706095059741476362;1706095059741479117;9150083677212734870;12783492829595985255;1;2;142043921;4386871358881318432;1706095059741491652;5;1816256146;-163890482;-2109358091;-366803063;3;1;1;4;122;3;122;17;22;22;24;22
175;133;12022;0;331;2FXIPTOL;5;0;338;1707914959061266176;8875420638876701235;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914959061266176;8875420638876701235;11868831890770434028;1706095059744926498;1706095059744929030;519443506930184866;2;4;eMD00Y3M9G1;IqWNDSdp;78;7434719587109711552;1706095059744939764;1706095059744942370;14018634499682653985;15956216320622392206;2;1;896742034;9342348557967660236;1706095059744955005;12;815982225;1424932647;-1504283768;-142988256;1;2;3;4;26;3;26;1;24;22;22;24
175;133;12022;0;331;2FXIPTOL;5;0;339;1707914959117078016;2388217592376515675;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914959117078016;2388217592376515675;9987566282980872771;1706095059758285614;1706095059758288016;-6139260483382916029;2;15;KTvr7BA4Suh;BPJ8lbKP;160;5868873267159717943;1706095059758298721;1706095059758301449;10418718989204536610;16108093875223988398;2;2;495012502;17777580055710428522;1706095059758313791;2;386880432;-318627519;-1257324519;1266649086;2;2;1;4;26;1;12;122;23;22;24;24
175;133;12022;0;331;2FXIPTOL;5;0;340;1707914959387054080;1363862679303927726;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914959387054080;1363862679303927726;2279704461194518328;1706095059769873454;1706095059769875925;-546213207710599280;4;15;iFf5HPR6HNS;ZltZVMYw;78;17972661962154964687;1706095059769887378;1706095059769890180;13077305626140268316;11125463908241137486;2;1;236162361;4644885145971050048;1706095059769903034;8;-827086196;-534603994;-1374242881;-2147398685;3;1;1;1;12;1;12;1;23;24;24;23
175;133;12022;0;331;2FXIPTOL;5;0;341;1707914959389366272;10143473429051360724;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914959389366272;10143473429051360724;2702124700831245993;1706095059770561006;1706095059770563709;1610600349284731361;0;6;TN8cYGmNq7s;PJhQJiL9;93;13982536688543765294;1706095059770574531;1706095059770577371;7184961603174886630;15027630570520034766;2;3;784339346;6125144291266587865;1706095059770589958;11;1149547003;-1323500209;762014642;844939777;1;4;4;1;26;12;122;3;22;24;23;22
175;133;12022;0;331;2FXIPTOL;5;0;342;1707914959410241024;3904584729150105992;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914959410241024;3904584729150105992;4724888589418312907;1706095059777085169;1706095059777091203;-2178616050664646905;4;14;j6KmxtdKuES;3sBegT8H;126;12597934897705642775;1706095059777112420;1706095059777115418;13802094036131450151;10169125712262147828;2;0;365314678;1187418804394161526;1706095059777129204;6;787290754;485234282;481020962;785174569;4;4;4;2;1;26;1;12;24;24;23;22
175;133;12022;0;331;2FXIPTOL;5;0;343;1707914959440437248;13817527021864673252;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914959440437248;13817527021864673252;9403193544265031097;1706095059786907802;1706095059786910379;-2142231595676619487;0;17;Ta3FSLgiMAk;fZdA5oqZ;116;1562233640674341580;1706095059786921158;1706095059786923868;897260558007809164;11260225615658148179;3;1;839729658;13471980097305855802;1706095059786936875;2;-517650096;-1671872306;646251132;-1918207226;2;2;3;4;3;122;122;1;24;24;24;22
175;133;12022;0;331;2FXIPTOL;5;0;344;1707914959454389248;18023106480520117324;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914959454389248;18023106480520117324;11750578312442456220;1706095059791606154;1706095059791608743;5337318727527648514;0;10;rwn9GAWrAaL;YewippMy;243;8736695610959597348;1706095059791619782;1706095059791622584;5511115954334530439;6140864696384850585;2;0;407985055;13541789679672374733;1706095059791635195;15;877089006;1417879543;747013032;707948095;3;3;4;1;122;26;12;122;24;22;22;22
175;133;12022;0;331;2FXIPTOL;5;0;345;1707914959456740864;13797943362215760555;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914959456740864;13797943362215760555;12170861869390798878;1706095059792400588;1706095059792403080;3602457342056599794;3;7;bmhEXPDswgp;3yetnMKS;224;14281311599087715071;1706095059792414141;1706095059792416917;15924276362700434330;3441470054753886246;3;1;653494834;7620456119440277075;1706095059792429602;10;998404983;-51996112;799160871;-377491418;2;2;4;1;1;3;12;26;24;23;23;23
175;133;12022;0;331;2FXIPTOL;5;0;346;1707914959503183360;15816525412690988238;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914959503183360;15816525412690988238;3159535977605417359;1706095059809432555;1706095059809435071;-7868390595158233182;3;17;DTQNIhOBlL3;bFi9QWWq;38;12108527804962028207;1706095059809445832;1706095059809448599;6937515271254980449;6843989676405604952;3;1;768715101;6694176941106029109;1706095059809461481;2;435101551;-1048770926;1253572539;-1447830862;2;3;4;4;122;12;26;17;23;22;23;22
175;133;12022;0;331;2FXIPTOL;5;0;347;1707914959733453056;8076422928707915023;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914959733453056;8076422928707915023;10484518702819927434;1706095059818498290;1706095059818500720;8577347000663610573;2;5;l7XgCeoiLyW;9tqVpmvM;26;4784587058641813877;1706095059818511174;1706095059818513774;10930700546397119606;463915008850935215;2;2;922513693;17575904478263754382;1706095059818526431;5;1104956582;650451906;-2125163368;-1823441988;2;4;4;3;3;26;17;26;23;22;22;24
175;133;12022;0;331;2FXIPTOL;5;0;348;1707914959747368448;10592399664480366641;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914959747368448;10592399664480366641;545271131706845639;1706095059824104084;1706095059824106420;-1684848278814679974;1;8;nHCYsJcT2ok;CvGhc5nW;54;10008349872057311649;1706095059824117368;1706095059824120131;13671366084514379707;16246875448632262226;3;2;752014678;18127579664565961179;1706095059824132880;9;-1142891949;-268650612;-1595088969;859429114;1;3;4;3;3;1;26;17;23;24;23;22
175;133;12022;0;331;2FXIPTOL;5;0;349;1707914959758953728;17051692393846284765;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;1707914959758953728;17051692393846284765;16166186151382772724;1706095059828899776;1706095059828902229;3139948074139390679;2;4;OuWCDd1a1fh;6OffZzSA;40;688821649896894143;1706095059828912904;1706095059828915640;10528350330810302124;15416785576029112062;1;1;870348840;17096748554045585286;1706095059828928687;2;1628817041;955209912;595803652;651295248;4;1;1;1;122;12;17;26;22;24;22;23
175;133;12022;0;331;2FXIPTOL;5;0;350;1707914959763617280;14787339050104449320;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914959763617280;14787339050104449320;2933140800364484147;1706095059830818789;1706095059830821411;-7146857249150800046;4;5;wIpXzrN4RqV;kejwmipG;205;13636262381844755738;1706095059830832184;1706095059830835151;12644785408261619873;8716528351132076559;2;2;630708295;16394283510821545422;1706095059830847902;8;-665921231;-103008684;1897699120;-519752339;2;2;2;1;122;122;122;17;23;22;24;23
175;133;12022;0;331;2FXIPTOL;5;0;351;1707914959789121280;1683514664265404388;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914959789121280;1683514664265404388;16959156020250260757;1706095059841898136;1706095059841900578;9207309610408754391;3;14;5zjcWFbjj3P;WB3Jj5Du;56;8428308122989833118;1706095059841911340;1706095059841914027;6492877336348322863;12132981133150706392;3;0;773240909;9981685096366732867;1706095059841926398;9;-251941673;2025802950;652521232;560346418;1;2;2;3;26;122;17;17;22;23;22;24
175;133;12022;0;331;2FXIPTOL;5;0;352;1707914959809938944;18132444933741227509;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914959809938944;18132444933741227509;11937121537652440245;1706095059851372055;1706095059851374363;-3057704709871583220;1;2;LCYtufDYCpD;wB0boGOB;141;13122809656114850647;1706095059851385216;1706095059851387952;11519138656655180984;1078912684377337132;3;1;958873221;5368738248525342282;1706095059851400294;9;1410909460;-1779760811;804017528;1272261374;1;2;2;3;26;12;12;122;22;22;22;23
175;133;12022;0;331;2FXIPTOL;5;0;353;1707914959826177536;10008622175817404989;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914959826177536;10008622175817404989;3285529492429512145;1706095059858997795;1706095059859000341;-442438191544218390;1;8;vPrCymu8VYf;T7S5QPxs;115;14038461171279059510;1706095059859011407;1706095059859014400;5423736736248106368;10698521411155100021;1;3;502919184;1120804799507257507;1706095059859027672;2;-1003193552;-1376532031;-1463837593;910008587;4;4;3;4;1;12;122;3;24;22;22;24
175;133;12022;0;331;2FXIPTOL;5;0;354;1707914959863313408;10362864919652024286;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914959863313408;10362864919652024286;6172865297238441246;1706095059877023090;1706095059877025655;3692698287803002598;2;4;CkBaGS477Wr;YltS54P9;167;14031835274789440381;1706095059877036782;1706095059877039519;18269587902058559269;12244191335105978764;1;2;306138594;6978363514600000359;1706095059877052289;12;-2125407231;1549652174;164755505;1590178535;4;2;2;2;3;3;26;12;24;23;24;22
175;133;12022;0;331;2FXIPTOL;6;0;380;1707914959026241280;8754324559786249324;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914959026241280;8754324559786249324;6170188780020965192;1706095059737769834;1706095059737772276;-5173701471502778128;3;9;nzPXD4h0Bqo;wtUmqVCe;88;14010878020106315181;1706095059737783282;1706095059737786029;10828780241149514239;696925979637789000;2;3;506920201;9404784818276359439;1706095059737798730;7;-814467223;1195400352;-1612269195;1955264742;4;2;4;2;1;17;12;122;23;23;24;22
175;133;12022;0;331;2FXIPTOL;6;0;381;1707914959035615232;4261904358395058492;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914959035615232;4261904358395058492;12684478276298618337;1706095059739586442;1706095059739589147;-9105734526553487267;3;2;GsQlTfTjAyl;MUz4Lvwh;230;15278780117239261760;1706095059739600350;1706095059739603244;8123040211549463323;16580660915781849063;3;0;225699642;5499571759782371252;1706095059739616176;14;-38935399;648585219;-2045356226;-782237026;1;2;1;2;1;3;17;12;23;22;24;24
