msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;declarationID;symbolIndex;eMM;mICofSecondaryListing;operationType;preMatchingType;waiverIndicator
62;52;541;0;331;TCSALLOU;0;0;124;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1101947482973948070;hJP8YG7H;1706095049501126755;-2991854218945408192;10836305335562919373;79594686;4;QS7R;7;5;4
62;52;541;0;331;TCSALLOU;0;0;125;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;16258167380923150049;tfTATOW6;1706095049501378560;7122418079512035534;7197434363221499861;906768783;10;dqzo;1;6;6
62;52;541;0;331;TCSALLOU;0;0;126;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;17771088023145445918;EXkZp34I;1706095049501630064;-1365146818798677962;3332781418268830769;136283212;7;z8lc;7;2;1
62;52;541;0;331;TCSALLOU;0;0;127;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;12445397844499627874;BGgFveeT;1706095049501888201;-6325380679593902486;3035649312019861849;198522762;15;5aWq;4;5;4
62;52;541;0;331;TCSALLOU;0;0;128;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1389636843361464160;v9vgbr4z;1706095049502142773;-935447048168583738;18313690447321474364;32654720;6;lbTV;7;1;0
62;52;541;0;331;TCSALLOU;0;0;129;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;2013260496303291993;qj9G4W6d;1706095049502404667;2822858319786150764;11548785112354884487;733634346;7;ThAi;5;3;0
62;52;541;0;331;TCSALLOU;0;0;130;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;16407390496082387304;cKCPOEh1;1706095049502665094;5511843781713977274;11950447681073244102;873184920;1;c8V7;6;3;5
62;52;541;0;331;TCSALLOU;0;0;131;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;7030907592548089361;tcxwxDw7;1706095049502933483;-1418598683207310085;144945839857687376;116590120;5;TsOK;5;5;6
62;52;541;0;331;TCSALLOU;0;0;132;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;3164883355308964198;lL1mQ2rs;1706095049503195290;8823074729582748333;15592628743461073085;361376530;15;gF8Z;5;6;5
62;52;541;0;331;TCSALLOU;0;0;133;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;526204351962344746;RaW1Nmkt;1706095049503465715;2051422266730660459;244383787259643278;958128478;15;EzK8;7;1;3
62;52;541;0;331;TCSALLOU;0;0;134;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;8192486154220746542;A99UMt9N;1706095049503734980;4687294620129120404;731040417544555949;255231752;15;NIkU;4;1;2
62;52;541;0;331;TCSALLOU;0;0;135;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;4016996321398730582;6pdB9b0k;1706095049504001720;-5853478067923155904;5913732387401989512;784339346;5;bDxp;6;2;1
62;52;541;0;331;TCSALLOU;0;0;136;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;9999976430745536236;uR18qnWY;1706095049504269142;1558644533761996393;7803978085322706789;433085588;2;A8u6;1;5;7
62;52;541;0;331;TCSALLOU;0;0;137;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;2662896785698787415;JNDPgz9X;1706095049504535990;-3328598784987772238;2515539968659827171;840406118;11;TJFZ;1;3;2
62;52;541;0;331;TCSALLOU;0;0;138;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1428801723125709808;EplCMMEs;1706095049504808359;-771779823741724162;6873899275098405822;653494834;1;BKEr;6;6;3
62;52;541;0;331;TCSALLOU;0;0;139;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;14264589356442157710;JWS57tik;1706095049505081930;2875811121804390574;11673313265447505026;179555593;2;EzJ5;4;1;1
62;52;541;0;331;TCSALLOU;0;0;140;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;14029902046409904355;GaLXZIpG;1706095049505352656;-4096131999891470306;14940364430012574604;968476971;8;pMN5;4;5;1
62;52;541;0;331;TCSALLOU;0;0;141;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;4089167710238975228;xePIF2yb;1706095049505624420;7030240728103252864;3413691823997396832;397856163;6;42yL;6;4;6
62;52;541;0;331;TCSALLOU;0;0;142;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;11217982031382007835;YsHNYSzx;1706095049505901076;699666475417483600;16002841526330625699;650176422;2;O7xw;1;2;3
62;52;541;0;331;TCSALLOU;0;0;143;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;15650767289747723495;gmRmykiG;1706095049506177701;-6738033747265368969;3668350515418764959;687165927;4;NgAI;1;6;2
62;52;541;0;331;TCSALLOU;0;0;144;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;8055733303176830136;mQIwRGvf;1706095049506456034;-6316734852069044530;6226860227302962890;579919728;15;7ZXS;4;4;5
62;52;541;0;331;TCSALLOU;0;0;145;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;17864337354429232930;4MnVRygF;1706095049506737742;4743104006623343892;11042659702434939218;571771961;5;hBMF;1;1;5
62;52;541;0;331;TCSALLOU;0;0;146;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;8971439768883910946;5bETW08r;1706095049507018545;3364350118264305652;5416611285636770327;468243658;11;2rKt;7;3;7
62;52;541;0;331;TCSALLOU;0;0;147;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;11955064676589733770;7LHRAtKn;1706095049507304239;5955040654561237528;12410736728238308988;952282621;11;XPoO;4;1;1
62;52;541;0;331;TCSALLOU;0;0;148;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;3841778923551862504;Rav5VIym;1706095049507588615;1762329915243916496;4069574395772489106;179555593;2;Vp0d;7;6;0
62;52;541;0;331;TCSALLOU;0;0;149;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;9014704268504421044;kwTHfakv;1706095049507877542;-9208452804067660791;17815455218680223724;911386486;4;ZVmk;4;3;7
62;52;541;0;331;TCSALLOU;0;0;150;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;4098201849642615745;SPPeaI06;1706095049508166168;-2963620531893826514;9944507522329073873;773471534;14;OQq9;7;2;7
62;52;541;0;331;TCSALLOU;0;0;151;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;17951088051909637582;FTP0DXS6;1706095049508456221;-1188098166061415868;7142067305874903117;548619297;5;Oz01;1;1;0
62;52;541;0;331;TCSALLOU;0;0;152;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;10308036729780102801;kL9ta1iK;1706095049508748750;5859016932977639917;15828759141646450813;105538185;9;oLnf;4;1;3
62;52;541;0;331;TCSALLOU;0;0;153;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;5465289422540606979;2J0uGjmo;1706095049509039543;8740423154835088917;3875771261127004227;361807266;1;e1Ak;1;5;5
62;52;541;0;331;TCSALLOU;0;0;154;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;14316365616345680751;MVq5li5t;1706095049509332435;-410557552671801578;2487318887965664582;548619297;5;tjLm;4;2;1
62;52;541;0;331;TCSALLOU;0;0;155;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1492346623854075313;O45cgofr;1706095049509627782;-1434407744010068957;4294222909425909986;836350944;11;fv0t;1;1;0
62;52;541;0;331;TCSALLOU;0;0;156;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;8271024806493074183;wtNMOTzi;1706095049509926287;-4003587754005091161;6120935933489779626;731342202;17;QGWW;6;3;1
62;52;541;0;331;TCSALLOU;0;0;157;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;15709166991602694464;qlXeo5GR;1706095049510225423;-6187006739183178375;5979290885635342492;839729658;8;MCcL;6;4;6
62;52;541;0;331;TCSALLOU;0;0;158;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;788612008547757002;tDXRO1Hs;1706095049510525302;-4125928905029323291;15211366433308943648;32654720;1;fHjX;4;4;1
62;52;541;0;331;TCSALLOU;0;0;159;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;12314328977732360982;UgurUVYz;1706095049510828398;431969938613661460;6391452551145062697;952282621;6;oTcK;5;5;3
62;52;541;0;331;TCSALLOU;0;0;160;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;16370031630219129170;7HuSj7lA;1706095049511130404;7323543274721835916;3283736745795286280;889615201;9;9BRT;4;3;5
62;52;541;0;331;TCSALLOU;0;0;161;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;14675049452522607068;jaIl2Qec;1706095049511434795;4091496838234074624;12353049450480001449;841345320;1;yCpY;1;2;6
62;52;541;0;331;TCSALLOU;0;0;162;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;13575713317359899757;a1eVJhVx;1706095049511742957;-8662343431726851771;18148729994587063132;51267762;6;IcfI;4;1;0
62;52;541;0;331;TCSALLOU;0;0;163;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;3361454889979971310;S5raqkBI;1706095049512050419;-7970315749511421061;1081219905973923199;519103305;9;zPB9;7;6;0
62;52;541;0;331;TCSALLOU;0;0;164;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;4758035880217727410;h8UMyvFm;1706095049512357258;1619439127833029326;9636712519582267951;47741981;8;PzIG;4;5;1
62;52;541;0;331;TCSALLOU;0;0;165;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;5374528408558139604;750F0qil;1706095049512667592;-2901834752776343045;11873343433306699693;850417414;7;fSWA;7;2;0
62;52;541;0;331;TCSALLOU;0;0;166;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;10409572739320802735;D4kCE9eS;1706095049512982857;8898650916362134114;8749263656409439895;407985055;10;bPjy;1;6;3
62;52;541;0;331;TCSALLOU;0;0;167;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;13339149800459805885;rLo0yOsx;1706095049513295578;-5660685305606819427;10241148488205294202;326226168;10;npyo;7;5;5
62;52;541;0;331;TCSALLOU;0;0;168;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;6095433277156401281;NpU4ClCb;1706095049513605895;8260244051202182834;2937621034190107572;921949621;1;u9zy;1;6;1
62;52;541;0;331;TCSALLOU;0;0;169;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;13437953912450368109;oP0vZmcz;1706095049513930080;-2082318604006082457;8831181235877774148;361376530;4;epky;5;2;0
62;52;541;0;331;TCSALLOU;0;0;170;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;14094691982126936160;hRL7ijoe;1706095049514246870;4820649239424252991;2752457289392942087;773471534;10;UDEe;7;2;1
62;52;541;0;331;TCSALLOU;0;0;171;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;9843431568117863083;MMtH3qpz;1706095049514565161;-7857674038432035651;6962346970483309548;274114089;5;sTlM;5;5;4
62;52;541;0;331;TCSALLOU;0;0;172;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;13836104467243516373;KZgtY9Gj;1706095049514884407;2423794898405433361;7824604877266193148;889615201;10;qYEX;1;2;4
62;52;541;0;331;TCSALLOU;0;0;173;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;16498691956119700449;QAE2uK92;1706095049515207562;-2569523084264857969;15133716023752579294;784339346;2;ZHpO;5;3;1
62;52;541;0;331;TCSALLOU;0;0;174;;;K2CDWTCSALLOU;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;5515013554917149893;NNQRqixG;1706095049515530660;-8295593959257006108;12049298785294172521;624214946;4;18nY;5;1;7
62;52;541;0;331;TCSALLOU;0;0;175;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;10721965554278506181;j4xuAW9A;1706095049515850849;5304153019085807474;8264934540342928772;650176422;14;Hnlh;6;2;6
62;52;541;0;331;TCSALLOU;0;0;176;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;9126161773135246369;V4;b0SGWAvUgBOnw7r5EbqcROWq1cS8TKHYtIc5hpmMFZRim2fOGhJMTC09Cv8KXMWllhQ6aY;HqT;111313295;1;2239711727;7;15271114280043860687;VcC74XPv;1706095049516176767;7365982399757217974;14522752143221932976;104997053;15;6VRe;4;6;7
62;52;541;0;331;TCSALLOU;0;0;177;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;5014044775095550233;3zum7eAe;1706095049516505152;-1351993340878982826;6875382094301444863;149423575;6;ZHr2;7;6;6
62;52;541;0;331;TCSALLOU;0;0;178;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;10938922483468949613;aypSGroR;1706095049516835153;-1758475829911028575;13194033351937779567;451161021;2;o98a;4;3;2
62;52;541;0;331;TCSALLOU;0;0;179;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;4035162962921738976;VO4QpOnW;1706095049517166049;-4394956101146198010;13960821085937100007;366139516;7;5vUG;6;5;0
62;52;541;0;331;TCSALLOU;0;0;180;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;2479015931566659147;hzE0Xb1r;1706095049517498251;-7008004145613754884;8614692923857328360;225699642;10;ApUK;4;2;7
62;52;541;0;331;TCSALLOU;0;0;181;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;18430283711676988094;TNhcFJyP;1706095049517834239;-3935569411579930399;13624656632973464197;515238894;9;NO86;1;1;6
62;52;541;0;331;TCSALLOU;0;0;182;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;15519337400172948934;pk;sjdofWx8791fgLKmy1zBPas5DWlMb8hhcHwGNL0LJL8dG3QRmeiKsGr5viI6OROHPMYygn;mFh;103756350;1;2167108551;7;6866383523866351775;QixAPFre;1706095049518170435;1954617417043016627;8942283240672624789;704352555;99;qvHJ;7;6;5
62;52;541;0;331;TCSALLOU;0;0;183;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;11176181681231145468;whqgHsm0;1706095049518506417;-3960655373093001558;11654921281636036511;418664403;17;yjte;1;4;5
62;52;541;0;331;TCSALLOU;0;0;184;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;17851903365154051117;JH5qVNNd;1706095049518846889;-7594385938441816408;11800652134887401083;840406118;11;0rwE;4;4;0
62;52;541;0;331;TCSALLOU;0;0;185;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1922336457937217317;H4hljIVo;1706095049519186948;-1816263036852998941;6821666205289296127;146079271;7;g6Ax;5;2;0
62;52;541;0;331;TCSALLOU;0;0;186;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;3906200669564858957;zfRzHJse;1706095049519527019;-8392937090775239952;4518841531960112200;958873221;9;K9Ca;1;4;0
