msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;postTradeActionIndicator;eventId;eMM;symbolIndex;iSIN;mIC;tradingCurrency;settlementCurrency;settlementPeriod;settlementDate;settlementSystem;endValidityDate;lastTradedPx;priceDecimals;lastShares;quantityDecimals;tradeQualifier;tradeTime;crossOrderIndicator;guaranteeIndicator;exchangeRate;exchangeRateNbDecimals;tradeUniqueIdentifier;marketIdentifier;tradeEndValidityDate;tradeType;messagePriceNotation;temporaryTradedPx;finalTradedPx;tradingSession;TCOS_orderID_1;TCOS_orderSide_1;TCOS_firmID_1;TCOS_bookIn_1;TCOS_tradeQualifier_1;TCOS_accountCode_1;TCOS_tradingCapacity_1;TCOS_clientOrderID_1;TCOS_freeText_1;TCOS_clearingFirmID_1;TCOS_clientID_1;TCOS_accountNumber_1;TCOS_technicalOrigin_1;TCOS_openClose_1;TCOS_clearingInstruction_1;TCOS_originalClientIDShortCode_1;TCOS_originalExecWFirmShortCode_1;TCOS_originalInvestDecisWFirmShortCode_1;TCOS_originalNonExecBrokerShortCode_1;TCOS_cCPID_1;TCOS_longClientID_1;TCOS_cCPBicID_1 
412;138;12234;0;331;PTBCPTRD;0;0;110;1707915014181525760;626516920367377266;K2CDWPTBCPTRD;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707915014181525760;626516920367377266;2;10295791529987830858;10;79594686;4V9UoObPAyDp;EXGM;O3a;0FK;83;22139;60;20240124;831306114;7;3633;7;7;1706095070019833283;203;8;1;7;vcMKUYdwzBrXxajm;MA3;386;41;205;-4567293198983201072;-4831662642049191045;;11573738384780131476;1;i5NHmIOW;1706095070020016766;7;13;1;-5993995124905890817;7NFvU2mPEig1OHQIrj;lWyypxBG;QGreBIP7;oVlXPYrwuWSI;2;3;9;2106107943;-1048657734;1535096174;-1425696711;2;sutQTgs0DygYV5b0;NwkFbkZiDXg
412;138;12234;0;331;PTBCPTRD;0;0;111;1707915014183148544;4346777081083176591;K2CDWPTBCPTRD;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707915014183148544;4346777081083176591;4;18293288189018968849;2;845948744;RzChewQxeKVN;EXGM;83B;Wg8;34;53829;12;20240124;453282788;7;2177;7;3;1706095070020913395;201;0;1;7;u9LA3CAfBHpq1xb1;MA1;31398;104;185;2936450263872981815;-2543787239498521975;;2475031227802328856;2;Bii6fZmn;1706095070020970851;5;12;2;-2338122097237028003;2oBuRuNOvOZR1Iljv3;uF8tTdpp;nmnifNIs;AjLY7IQ7HaFY;1;1;4010;1932642991;-1655017974;1433204682;-1843118751;2;ilDo5IACixxQhxVd;BHPJKwoLDEl
412;138;12234;0;331;PTBCPTRD;0;0;111;1707915014183148544;4346777081083176591;K2CDWPTBCPTRD;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707915014183148544;4346777081083176591;4;18293288189018968849;2;845948744;RzChewQxeKVN;EXGM;83B;Wg8;34;53829;12;20240124;453282788;7;2177;7;3;1706095070020913395;201;0;1;7;u9LA3CAfBHpq1xb1;MA1;31398;104;185;2936450263872981815;-2543787239498521975;;5193611435149641597;1;gM8Xaj1o;1706095070021101158;0;15;3;-4179165531249103059;FqFowkNDhljXZeYoLn;4xj7sjOF;0uYP121w;0DvqfrktU7Oj;3;8;4009;625276510;1165741455;-464903711;-1084888941;1;a2IafFF5qwR4kGDZ;eDq3ZpmXlaO
412;138;12234;0;331;PTBCPTRD;0;0;112;1707915014184775168;10235742532168415651;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707915014184775168;10235742532168415651;2;14630554206417043247;9;162618251;CYQ1IoggFMN5;MTAA;zVb;OGg;198;13083;60;20240124;736122858;7;1860;7;7;1706095070021987324;243;2;1;7;RahDTtdiiPNsisHd;MB2;56791;1;18;-9132657216712829952;-7011449353338990012;;12394555447678148048;2;bAsCTZtR;1706095070022044192;2;10;1;-7347496235268039318;rviogHF48uwT058Fi2;a7Cwwrgn;YaxjSZkH;FMGZLnVPKuBZ;1;2;9;-1387137553;698189708;2143169036;-1797064257;6;6hh2m0egVCdhmgi6;3DRuvZUjGJ1
412;138;12234;0;331;PTBCPTRD;0;0;112;1707915014184775168;10235742532168415651;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707915014184775168;10235742532168415651;2;14630554206417043247;9;162618251;CYQ1IoggFMN5;MTAA;zVb;OGg;198;13083;60;20240124;736122858;7;1860;7;7;1706095070021987324;243;2;1;7;RahDTtdiiPNsisHd;MB2;56791;1;18;-9132657216712829952;-7011449353338990012;;6597184965931820116;3;v2B12XcV;1706095070022170752;2;8;2;-5422065550106096813;duJ8RObb4JGlPV1Eq4;dSc2fa7w;PAe23q0K;y0HbeRTAYoQJ;5;6;8;-1196564058;1271075149;-411866255;-832772757;0;npQK7IC7q9UETZm7;DXIJDVwLK2a
412;138;12234;0;331;PTBCPTRD;0;0;113;1707915014186393600;10554984778091778887;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707915014186393600;10554984778091778887;1;13423876657423418926;99;889615201;BzDSCCV5nyO1;BGEM;qUL;R5J;147;31115;60;20240124;940890594;7;2988;7;0;1706095070023054260;69;0;1;7;D2QgLFTbBUWUkd5p;MM1;10137;7;138;7932874703302310764;-3568980838295457274;;13642061898143022343;2;Lqowtkjd;1706095070023113250;4;6;1;-6656558842732781461;VBAui4Wp2grVKhdHcu;QdI5Ekbp;vGw3ZIkD;QzV2g1j2tGrB;1;1;9;1419029263;-528657506;-68350555;-220017800;9;hGB4ZoUzH7FZj3bY;zCLIRioV0Cz
412;138;12234;0;331;PTBCPTRD;0;0;113;1707915014186393600;10554984778091778887;K2CDWPTBCPTRD;BGEM;DSS_CDW_test;7;7;7;16824244099157158796;af;87H4TY3FEgOdbVLj5Al3f5RvH9wVWvzVtAlbU4iU8oBH8GplncVBxKkNs1uH4X4qgxSzpd;qyb;727212199;1;841884960;7;1707915014186393600;10554984778091778887;1;13423876657423418926;99;889615201;BzDSCCV5nyO1;BGEM;qUL;R5J;147;31115;60;20240124;940890594;7;2988;7;0;1706095070023054260;69;0;1;7;D2QgLFTbBUWUkd5p;MM1;10137;7;138;7932874703302310764;-3568980838295457274;;17658752024263557537;2;UjCH8Wr5;1706095070023243764;6;11;2;3166555452862137710;xQ8oRijJRyIPfQIy1O;TW8rdKel;6vwdTiyG;ZqqSmluBFmTd;1;0;4009;-2095708655;-1395028553;-1705466183;115165544;0;E0onbZ5CJ6HMrsjl;7UyxTHpfheF
412;138;12234;0;331;PTBCPTRD;0;0;114;1707915014188017920;15678531624672228325;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707915014188017920;15678531624672228325;4;1476930513717031608;10;41437899;Ug0tUVWuANRx;SEDX;XzB;bGz;82;9989;60;20240124;17631061;7;3657;7;0;1706095070024147063;82;0;1;7;Gk8sL4dJEYCWeQuK;SDz;54582;37;91;-5478049419422643632;5419144850907391663;;5498835909052858626;2;43c2xn8V;1706095070024204295;3;14;1;6834619099776256560;SJiYNQT1owpCFjs0mX;cWB4XaUa;nUxQKsgG;84V3nXAmPFhT;2;8;9;-2128957487;-1172047044;1055590231;-1458856955;2;gVg11Sz1xeKK7RwO;LvbYi8zVHdy
412;138;12234;0;331;PTBCPTRD;0;0;114;1707915014188017920;15678531624672228325;K2CDWPTBCPTRD;SEDX;DSS_CDW_test;7;7;7;4877442485009327040;N4;BH9BigX6VIVD0miBMBclwv9tbzoMnFvyMeButt22tC7gZ78l6IY7Uz7GlwEucfIQ7YCjPD;Ejj;2610298077;1;3847417095;7;1707915014188017920;15678531624672228325;4;1476930513717031608;10;41437899;Ug0tUVWuANRx;SEDX;XzB;bGz;82;9989;60;20240124;17631061;7;3657;7;0;1706095070024147063;82;0;1;7;Gk8sL4dJEYCWeQuK;SDz;54582;37;91;-5478049419422643632;5419144850907391663;;9028018665923780578;3;ocL8839T;1706095070024329405;3;7;2;549081759571314003;3UphVnQ2U4UA0CwBl2;HfcoNAAa;6THOinGU;TcpT2BapzVVI;1;2;4009;1487579214;-1768295475;1713988612;-620174727;3;4VpAaKOQ7H6eVJnE;LBc9KhPCve3
412;138;12234;0;331;PTBCPTRD;0;0;115;1707915014189634560;1120827642298343972;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707915014189634560;1120827642298343972;5;11211221892340978543;6;273258314;5lms4CukVQZh;ETLX;EPy;wyC;203;53642;12;20240124;997289515;7;4298;7;6;1706095070025239228;103;0;1;7;WmV21ZlO5JZ3SQ7D;FME;32592;27;191;-1676899863830374890;-3470382318940143028;;14272430262780395086;2;6sRwlJ5C;1706095070025298335;0;8;2;-6379250200650695812;ssGulHdy8COtcB1gbv;kMFeLSyp;svben4OI;t8QnZadT3OtU;5;1;9;-1169095735;-875381345;-1793505992;-287076243;1;23rUX77pzqaY41O3;s6tIrw1AJ8s
412;138;12234;0;331;PTBCPTRD;0;0;115;1707915014189634560;1120827642298343972;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707915014189634560;1120827642298343972;5;11211221892340978543;6;273258314;5lms4CukVQZh;ETLX;EPy;wyC;203;53642;12;20240124;997289515;7;4298;7;6;1706095070025239228;103;0;1;7;WmV21ZlO5JZ3SQ7D;FME;32592;27;191;-1676899863830374890;-3470382318940143028;;17525526054345867055;3;rB98TI2X;1706095070025429702;1;8;2;-8033411979910414002;8l1U7TYwG08mOVcLac;SkI19Bga;FjNiOdZh;BOtGc5Tfxypo;2;6;4009;1727918838;789617559;146409370;-1356383933;2;A5ED8Ckp5uMbSVWw;XZqD2nVjUWj
412;138;12234;0;331;PTBCPTRD;0;0;116;1707915014191245824;7210397073016609317;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707915014191245824;7210397073016609317;1;9274746912862810639;2;24832667;89a8awRab6Bt;ETLX;wFq;dor;179;47678;60;20240124;135415957;7;138;7;0;1706095070026347392;47;8;1;7;sFkTXu1aAtVsKTgX;FME;26389;48;166;-5199707818165804014;4489028192807923377;;18349975093783472191;1;zaIF9Zfi;1706095070026404339;2;13;3;5281287681302915658;3IZVv2uEIsoclJOTQj;jjdW9IgQ;140qKery;aXyh33DOclCo;1;1;4010;-2061899300;-769660084;-864885807;-1497023164;3;EtXzdf5LTkOcKwIM;WKGKarIbTyQ
412;138;12234;0;331;PTBCPTRD;0;0;116;1707915014191245824;7210397073016609317;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707915014191245824;7210397073016609317;1;9274746912862810639;2;24832667;89a8awRab6Bt;ETLX;wFq;dor;179;47678;60;20240124;135415957;7;138;7;0;1706095070026347392;47;8;1;7;sFkTXu1aAtVsKTgX;FME;26389;48;166;-5199707818165804014;4489028192807923377;;10462439750145718220;2;S7ZE7HX4;1706095070026529565;3;9;1;-1483850566848661639;L1DucB0TWtV24bSjTj;vbs4q40S;EtZjMNhP;6daMlVq9v3rA;3;0;9;706828003;-1217910878;-1143943576;691295712;6;6vGJ2Kp464tMowkJ;JtedUR2nGJk
412;138;12234;0;331;PTBCPTRD;0;0;117;1707915014192860928;12690121385987873761;K2CDWPTBCPTRD;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707915014192860928;12690121385987873761;3;16854403380867242951;7;315339150;emn4BeGcWbWL;ABCD;MW1;Vvg;120;50505;51;20240124;127385152;7;1312;7;0;1706095070027464575;17;2;1;7;nKVUoAnKii1g44Yt;AAA;28763;19;153;-7394790094901749749;-7073689842443842635;;7797230237660188265;1;wIC2am4r;1706095070027522455;2;1;3;1296559044700255315;ICqWLw3gvALAzhjtfV;oBSH4Psg;nKb33O4J;oGEhC9Gdty9Y;3;6;4009;1441661791;-876900359;1167411502;-1048902552;5;06DahIyfyko31OF3;NjORcebTdBK
412;138;12234;0;331;PTBCPTRD;0;0;117;1707915014192860928;12690121385987873761;K2CDWPTBCPTRD;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707915014192860928;12690121385987873761;3;16854403380867242951;7;315339150;emn4BeGcWbWL;ABCD;MW1;Vvg;120;50505;51;20240124;127385152;7;1312;7;0;1706095070027464575;17;2;1;7;nKVUoAnKii1g44Yt;AAA;28763;19;153;-7394790094901749749;-7073689842443842635;;13200965816538533830;3;bA0et93j;1706095070027651042;5;14;1;2795625988432127209;jt2X78DbpHvcB4ti58;KhsvtCHE;j2Qy9qSh;fxrPJ1eLhVAt;1;0;10;1248297429;-1721670611;1400936290;1331155954;5;ELOnE2LBzXr3ZRN4;sGGKXDRcVLt
412;138;12234;0;331;PTBCPTRD;0;0;118;1707915014194485248;12173198841848218772;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707915014194485248;12173198841848218772;2;8387742304347212781;17;132552347;elZ08YaOBxPt;MIVX;d4W;4mV;35;30482;60;20240124;257535605;7;2901;7;3;1706095070028558158;32;0;1;7;MIcSGZQjEpddBcCb;MV2;8578;49;232;-5121429729525146546;4097497501108511115;;18155980728109020239;3;gytH6tMW;1706095070028614891;5;8;1;-6968436847942426407;JnLJpO1IAZxlwdxo0S;SnK0O0NV;B4Ih7Cwm;IxYytX9CqizD;1;1;8;-1905588761;-1371163680;-1967727000;-591872811;7;kb5BiOmOvM39d4E8;5vc57cCrl2q
412;138;12234;0;331;PTBCPTRD;0;0;118;1707915014194485248;12173198841848218772;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707915014194485248;12173198841848218772;2;8387742304347212781;17;132552347;elZ08YaOBxPt;MIVX;d4W;4mV;35;30482;60;20240124;257535605;7;2901;7;3;1706095070028558158;32;0;1;7;MIcSGZQjEpddBcCb;MV2;8578;49;232;-5121429729525146546;4097497501108511115;;3619899648562489075;2;gJJOZYzh;1706095070028744638;2;13;3;-8664086739113413725;BL9GhEiGjBUZZd2Pp3;1PREjDVx;lyClX4BB;dvcNZWxfHATn;2;0;9;1655846099;1986752886;-1710355368;195648032;5;qqbLiRKA3OEDmb6m;g5eUjhK4S9B
412;138;12234;0;331;PTBCPTRD;0;0;119;1707915014196092672;6093401875162664107;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707915014196092672;6093401875162664107;4;16482659689697572533;10;359830187;7podKcimTUnX;MIVX;lDx;3h2;230;46836;10;20240124;946136670;7;4686;7;6;1706095070029688852;70;1;1;7;c2NjrugpM3zLGnsN;MV2;29165;30;155;4759212549766787901;5569280506822502239;;7635832538666124009;2;XA9aD3lk;1706095070029751065;7;2;2;-3482863006278347976;bVliBYmROhzuJCE3JW;C9NgTj8m;K0TgyFRN;16Gs6wMyeA2g;5;4;4008;-2097306717;401722669;-2014609423;913010948;8;s1LE3QFGowoqHZRW;wtALJX0L86V
412;138;12234;0;331;PTBCPTRD;0;0;119;1707915014196092672;6093401875162664107;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707915014196092672;6093401875162664107;4;16482659689697572533;10;359830187;7podKcimTUnX;MIVX;lDx;3h2;230;46836;10;20240124;946136670;7;4686;7;6;1706095070029688852;70;1;1;7;c2NjrugpM3zLGnsN;MV2;29165;30;155;4759212549766787901;5569280506822502239;;5825033585564896550;2;976lmKYL;1706095070029882014;5;1;3;3620117195359024955;3e2oo3AnZgtLGv9jN5;IfOKNf7q;W66Fbvrd;OlkKuA6WAewg;1;8;0;-1024730722;1318694616;-813080456;-1364640008;7;OfLe2BGNbEdK56Jo;8itHF8wzhg2
412;138;12234;0;331;PTBCPTRD;0;0;120;1707915014197715712;9080595673112267631;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707915014197715712;9080595673112267631;1;3889683548452011001;7;213949604;uesuZkhOjnak;ETLX;RvA;Ygm;86;40312;60;20240124;177198486;7;935;7;3;1706095070030795927;131;2;1;7;UuUe2elwnXXjri7K;FME;18747;42;152;-872442773656762551;4526986512885228760;;1084000992777560456;2;UDB8dNvj;1706095070030853674;2;8;1;-1526500180910702399;xNCLuv2IZJt9HFklBP;UQxDyP4T;9ETPmhUD;8XmjszeIb7tq;2;0;0;-2001260336;1943849712;-244637207;1022401582;9;ICocTfEGTUiaZomV;9WEWPTmtIDk
412;138;12234;0;331;PTBCPTRD;0;0;120;1707915014197715712;9080595673112267631;K2CDWPTBCPTRD;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707915014197715712;9080595673112267631;1;3889683548452011001;7;213949604;uesuZkhOjnak;ETLX;RvA;Ygm;86;40312;60;20240124;177198486;7;935;7;3;1706095070030795927;131;2;1;7;UuUe2elwnXXjri7K;FME;18747;42;152;-872442773656762551;4526986512885228760;;1617069516461811649;1;BL7khL1V;1706095070030978452;6;11;2;5846622518948742496;IbDTkrrBJ6f5kDdLEn;CgrtFg5l;s5Kw5D71;7mtTKgXbBv0l;5;6;8;2126472588;-264093054;-306068175;-1350684284;1;gUy7UFNOXGAUtH2l;kigxweozqni
412;138;12234;0;331;PTBCPTRD;0;0;121;1707915014199333632;10374285690350462450;K2CDWPTBCPTRD;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707915014199333632;10374285690350462450;5;14190535496403037548;14;624214946;7nEsTBUroIEA;ABCD;BHi;u7c;14;58380;12;20240124;587617574;7;4842;7;4;1706095070031928956;232;0;1;7;hMLpO5EPPHG5zTUp;AAA;36950;44;55;5672496465905009381;5443970775041801089;;7470990536887567347;3;Rk64Yq6v;1706095070031986993;3;4;2;-1310634468482451257;WdwWu0x9PPx6j3uZjC;Qk9cVxFQ;cHL7mVwb;hx5CflOqQVfd;1;7;9;-1992320778;1172451117;-1094114303;-2104861168;3;jfYOLTR4mFuALQcH;fP3ZmmZugIR
412;138;12234;0;331;PTBCPTRD;0;0;121;1707915014199333632;10374285690350462450;K2CDWPTBCPTRD;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707915014199333632;10374285690350462450;5;14190535496403037548;14;624214946;7nEsTBUroIEA;ABCD;BHi;u7c;14;58380;12;20240124;587617574;7;4842;7;4;1706095070031928956;232;0;1;7;hMLpO5EPPHG5zTUp;AAA;36950;44;55;5672496465905009381;5443970775041801089;;6779617483069121913;1;iLy1mG54;1706095070032118043;7;15;2;-2233727707662240577;7Sq3UdBbNX2d00UYbA;JGNTUgVN;aB6O7muo;3Yl77VcvGVET;2;0;8;885414631;-1149924386;-1490153224;-484265531;1;Oz6cgEzxCN71j44J;BI5J4gpf9PX
412;138;12234;0;331;PTBCPTRD;0;0;122;1707915014200944640;17664489672925587643;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707915014200944640;17664489672925587643;3;8939525037084227548;17;984029995;KPXY8vV0x3xh;MIVX;w1l;qTW;220;30914;60;20240124;821318556;7;2308;7;7;1706095070033080529;61;0;1;7;NqBTxsvFal3v7kmN;MV1;9540;10;85;6812905764091363112;1209591656145780268;;8003510332212946252;2;tqdU80zs;1706095070033137721;6;13;2;5270252690202930640;VX20hnEmnsWMcHdftS;yuAcE2Ss;V8h0dctv;KofnVegu8BMe;3;3;4010;1418243495;-1248395636;-623666116;-1428632796;0;8O10VwjA9swqz1Hb;K6XZPg8kVUD
412;138;12234;0;331;PTBCPTRD;0;0;122;1707915014200944640;17664489672925587643;K2CDWPTBCPTRD;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707915014200944640;17664489672925587643;3;8939525037084227548;17;984029995;KPXY8vV0x3xh;MIVX;w1l;qTW;220;30914;60;20240124;821318556;7;2308;7;7;1706095070033080529;61;0;1;7;NqBTxsvFal3v7kmN;MV1;9540;10;85;6812905764091363112;1209591656145780268;;12268258335318953281;3;bX2Ta1iI;1706095070033262994;0;13;1;-4378860649056675680;2OfvIUlBZMmBSr667Q;2mjYHN42;tBPLGcAU;hcBnfjeRKyhQ;3;8;4009;1432245336;1881292688;-608763994;-1744812424;7;cAcEsdQ9fAuzUIO0;q2l7HPgyyTT
412;138;12234;0;331;PTBCPTRD;0;0;123;1707915014202557696;16417699994683401418;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707915014202557696;16417699994683401418;5;3397966744683369048;5;955146857;t0gEbpar6rj5;MTAA;Sxa;Nne;238;46810;51;20240124;998614425;7;164;7;4;1706095070034210401;47;0;1;7;q1UbWW0p0Q5Sp87u;MB3;24472;28;25;-1053689219166540075;-1127339045602974865;;10473989403026340992;1;3cO5d7ze;1706095070034267204;6;13;2;4907328420286931516;ZTMuH1AjmyLiB0mhmA;vMilHQKZ;dwzEFv6T;YLGgHKZSSXqv;5;0;9;-1739202450;-2127200454;440033029;-517438917;5;HERctCGtP3KLgST0;ArAFqevSe2I
412;138;12234;0;331;PTBCPTRD;0;0;123;1707915014202557696;16417699994683401418;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707915014202557696;16417699994683401418;5;3397966744683369048;5;955146857;t0gEbpar6rj5;MTAA;Sxa;Nne;238;46810;51;20240124;998614425;7;164;7;4;1706095070034210401;47;0;1;7;q1UbWW0p0Q5Sp87u;MB3;24472;28;25;-1053689219166540075;-1127339045602974865;;12635124830805654401;3;3QzM8eHt;1706095070034397416;3;8;1;-7403448637544364852;bMLash5bcfNaBaUDBk;gFH9dYPY;j741YuSv;1VsS3JasM7z2;4;1;8;-832106422;2139388528;712444090;1554487003;0;6Ufm1I0Kwv7b0z3X;2ucmZlxlNzo
412;138;12234;0;331;PTBCPTRD;0;0;124;1707915014204173824;2138551952216439660;K2CDWPTBCPTRD;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707915014204173824;2138551952216439660;5;14799007290640517345;99;786357755;BRVtQI2l3gPq;MTAA;gWo;YVM;105;26955;11;20240124;327853042;7;2792;7;0;1706095070035370475;73;1;1;7;xXYHOSyiJkt8uVMq;MB1;5301;16;241;3701669310648940827;-1870370876582781716;;6814531334052822183;2;DgJ1ODOB;1706095070035427177;3;10;3;-2772721570446454424;IYAOKr2pWzD4r9AWS8;IoqZ7Us7;QeDiyeqA;jTWypJHvtQQX;3;6;8;-1627191462;919352915;326461154;-1842474742;3;o3FxsURmdWJ5gmeb;svuyaPSfWb5
