msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;marketPlace;marketPlaceLabel;operatingMIC;batchID
94;84;12223;0;331;MTXCREFD;0;;2224;1707914737142439424;11027035183405990140;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737142439424;11027035183405990140;K2j;gaDCgtJb6eQpTEIH8Wuj3K6Rh8stwAmWTqD5njWa2JWB7OgwLVShCpFqbapJ;ZX44;1
94;84;12223;0;331;MTXCREFD;0;;2225;1707914737143207424;16902581366774338784;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737143207424;16902581366774338784;EIg;hyGOFsoGftT8oHEvtjuyXag07LTLTwDCc3FdI3B0z3XmCwlbPu4EIInZKxYK;sb2D;1
94;84;12223;0;331;MTXCREFD;0;;2226;1707914737143974912;1810726043442148292;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737143974912;1810726043442148292;wCi;Ne8apxU1IvGjdq0VrNUTZgLG2n0znfBAeOnAqHGoQqJGXMwXYAmbwLOwT5N8;fEkR;1
94;84;12223;0;331;MTXCREFD;0;;2227;1707914737144747008;4745066780457438855;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737144747008;4745066780457438855;ejP;gPDJ1OTFdlQvezFbw361DMxYgSdkhgldKrU3ehwjaGKepsEngZASuqPTikM6;beJY;1
94;84;12223;0;331;MTXCREFD;0;;2228;1707914737145510656;12451694488480483948;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737145510656;12451694488480483948;Hti;gEuZeZsoQz4u5CFaH2uoewvDvEWGlHbY4weeMvz1gPbMljQVnNwusJ2EhBrD;vDYl;1
94;84;12223;0;331;MTXCREFD;0;;2229;1707914737146279424;11291933130128644647;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737146279424;11291933130128644647;Ong;Tm1gwKjmbpUhetCgHOPNXXUrUD0zqEUraxLpd22bgNufkfFmbfBoXQEJf2TC;Q1og;1
94;84;12223;0;331;MTXCREFD;0;;2230;1707914737147050496;6491366796855108773;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737147050496;6491366796855108773;46A;xgbaHVVdl2MJJpzdHy7Wlv7kRwzzXWQ33LO8BaMLA8zjzuncne7hPCR4wCZ3;PZyX;1
94;84;12223;0;331;MTXCREFD;0;;2231;1707914737147819264;855852414499394917;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737147819264;855852414499394917;n6R;Q9zYknHKLbHeoxiaAEOeqlhutvic4lcumg39eOgFp34sDhA7udIRPjU3veg2;felv;1
94;84;12223;0;331;MTXCREFD;0;;2232;1707914737148583168;1461946670164731768;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737148583168;1461946670164731768;DhI;SnKAC6W8VqVegL0pwZKNdmDFzoKWRHHwQ99PZO4LwbcLhdp8NZgC11QttyGe;H6UX;1
94;84;12223;0;331;MTXCREFD;0;;2233;1707914737149360128;13636411477382531830;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737149360128;13636411477382531830;v2l;3kf9ppfYdNJIZN0kxomvho86ADJbAoNK8GDhAFZvL2dziu2lVY139I5lacEy;a4SE;1
94;84;12223;0;331;MTXCREFD;0;;2234;1707914737150127360;6388981299503192313;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737150127360;6388981299503192313;v5r;qiVIZuRajIA0ICgKtZl6gG0WoF5uz7S7DardeKvgwOlh3o91LRs6G0OT1Tkp;gLMw;1
94;84;12223;0;331;MTXCREFD;0;;2235;1707914737150902272;3864394905972440189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737150902272;3864394905972440189;0s6;uEDgnT7ZaeqD9ku9soVwzdSlhO3IdlfkKuaWgsS8UqumoyKystl4kQk036LH;9JPD;1
94;84;12223;0;331;MTXCREFD;0;;2236;1707914737151674112;6510518696530012230;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737151674112;6510518696530012230;rF1;0SThXtoqUp7wsSMZuLwv1f9IF8YO17tntRSLza8dfQmYXwcfQbcyjCutUp7h;g3P1;1
94;84;12223;0;331;MTXCREFD;0;;2237;1707914737152445952;11498420646517795151;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737152445952;11498420646517795151;iBn;2UnW4mvLbmVse56e4FHkf1zevgFnBQ5Yvk24iWPwcmDPTLIg7yYrDs4v26Hc;AMxy;1
94;84;12223;0;331;MTXCREFD;0;;2238;1707914737153219072;17400481735824910414;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737153219072;17400481735824910414;EmU;eTtBqDLmflKYMQtaqHaiZV5zMrvQ7OwIklR0w8U9oU82IdIIRdaECtDeJJL4;draG;1
94;84;12223;0;331;MTXCREFD;0;;2239;1707914737153993216;3875280630969298086;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737153993216;3875280630969298086;6gk;2CccnrWuWZAbCRwwxFinBzqowW4bJMgjStmpVWyqNTRGQEs727eoXTR8LQiV;u3zg;1
94;84;12223;0;331;MTXCREFD;0;;2240;1707914737154757888;10704668687316901571;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737154757888;10704668687316901571;6Bm;WB7fIzfcpWT2juU8yYz6TBhdIeCI6KnfkppKEBjlxePtoOVNiEP4NLEU3ish;RYf9;1
94;84;12223;0;331;MTXCREFD;0;;2241;1707914737155526912;586738834427847089;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737155526912;586738834427847089;d3K;gooLn9JMOmwxsyhRniDd2NyQfczNts5fxujlXUxSAOlFAx7zyKmPMA0z3gBR;EGrD;1
94;84;12223;0;331;MTXCREFD;0;;2242;1707914737156298496;1100681383298704725;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737156298496;1100681383298704725;Lcv;yahJFptYEfsIoKnD01zzq7HXP42ds1TeCdHMZ0Bc12dqTHoyyEDBnTMUUO2Y;2oVB;1
94;84;12223;0;331;MTXCREFD;0;;2243;1707914737157069568;9442695578986666561;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737157069568;9442695578986666561;Xxe;7dMoOlIa8P0EAGhgL90PoObYSBQSUihywRevpEi1RcKwVd1WjvmrJ1YVXDPv;xoMa;1
94;84;12223;0;331;MTXCREFD;0;;2244;1707914737157833472;10444411449695538026;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737157833472;10444411449695538026;KXs;DcsM9CXavhyPV6xjhpKmkRuMzfFgNOY2W3GrayG0sxVxP5HRpgRh1UYC2ORi;UzNq;1
94;84;12223;0;331;MTXCREFD;0;;2245;1707914737158595840;5777928405746820689;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914737158595840;5777928405746820689;o8q;XT3Lll9hoQNjZmfqRQAXcSLlAvfFsBXmCiLwSqLfiYijQvtWdoNdL5ZhkdkH;4wtB;1
