msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;milestoneType;applicationID;mIC
32;22;12070;0;331;2EQUFTRD;39;0;0;1707914876032173568;8780416587590026597;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876032173568;8780416587590026597;1;70;vI6
32;22;12070;0;331;2EQUFTRD;39;0;1;1707915035035545856;1297009239267981316;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035035545856;1297009239267981316;2;70;y23
32;22;12070;0;331;2EQUFTRD;40;0;0;1707914876032965376;9309274843382502728;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876032965376;9309274843382502728;1;70;Z0n
32;22;12070;0;331;2EQUFTRD;40;0;1;1707915035036334080;1948016365672888731;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035036334080;1948016365672888731;2;70;fZt
32;22;12070;0;331;2EQUFTRD;41;0;0;1707914876033742080;8716778040801876659;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876033742080;8716778040801876659;1;70;XnF
32;22;12070;0;331;2EQUFTRD;41;0;1;1707915035037112576;720328241760080172;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035037112576;720328241760080172;2;70;R8A
32;22;12070;0;331;2EQUFTRD;42;0;0;1707914876034581760;10489135266113062708;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876034581760;10489135266113062708;1;70;rpv
32;22;12070;0;331;2EQUFTRD;42;0;1;1707915035037892608;15466821401719252294;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035037892608;15466821401719252294;2;70;Y69
32;22;12070;0;331;2EQUFTRD;43;0;0;1707914876035378688;2186181233139325803;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876035378688;2186181233139325803;1;70;X5p
32;22;12070;0;331;2EQUFTRD;43;0;1;1707915035038671872;12534815086532952733;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035038671872;12534815086532952733;2;70;873
32;22;12070;0;331;2EQUFTRD;44;0;0;1707914876036211456;16568111868723677752;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876036211456;16568111868723677752;1;70;Klh
32;22;12070;0;331;2EQUFTRD;44;0;1;1707915035039442688;11284543149203946579;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035039442688;11284543149203946579;2;70;m1Q
32;22;12070;0;331;2EQUFTRD;45;0;0;1707914876037174016;12936667418992176956;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876037174016;12936667418992176956;1;70;mBn
32;22;12070;0;331;2EQUFTRD;45;0;1;1707915035040222464;9860283235986919418;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035040222464;9860283235986919418;2;70;PxQ
32;22;12070;0;331;2EQUFTRD;46;0;0;1707914876038050048;14011142021189938828;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876038050048;14011142021189938828;1;70;ZrI
32;22;12070;0;331;2EQUFTRD;46;0;1;1707915035041009152;14839709160196407374;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035041009152;14839709160196407374;2;70;1Gw
32;22;12070;0;331;2EQUFTRD;47;0;0;1707914876038958592;2832192642152530930;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876038958592;2832192642152530930;1;70;nvU
32;22;12070;0;331;2EQUFTRD;47;0;1;1707915035041785344;10640324346488519008;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035041785344;10640324346488519008;2;70;tpJ
32;22;12070;0;331;2EQUFTRD;48;0;0;1707914876039756288;13954422993383927202;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876039756288;13954422993383927202;1;70;02T
32;22;12070;0;331;2EQUFTRD;48;0;1;1707915035042561536;16894332313351713430;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035042561536;16894332313351713430;2;70;UWe
32;22;12070;0;331;2EQUFTRD;49;0;0;1707914876040531968;16480976791534665123;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876040531968;16480976791534665123;1;70;sHy
32;22;12070;0;331;2EQUFTRD;49;0;1;1707915035043337472;17391105905272739362;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035043337472;17391105905272739362;2;70;XZb
32;22;12070;0;331;2EQUFTRD;50;0;0;1707914876041310720;771930107641017436;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876041310720;771930107641017436;1;70;tQX
32;22;12070;0;331;2EQUFTRD;50;0;1;1707915035044115712;11563081098427914151;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035044115712;11563081098427914151;2;70;qFu
32;22;12070;0;331;2EQUFTRD;51;0;0;1707914876042095104;2298150558910722019;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876042095104;2298150558910722019;1;70;Wwq
32;22;12070;0;331;2EQUFTRD;51;0;1;1707915035044892160;7585303331702213776;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035044892160;7585303331702213776;2;70;S0j
32;22;12070;0;331;2EQUFTRD;52;0;0;1707914876042893056;5801811927094491445;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876042893056;5801811927094491445;1;70;K4s
32;22;12070;0;331;2EQUFTRD;52;0;1;1707915035045671168;1726564834090218029;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035045671168;1726564834090218029;2;70;4ze
32;22;12070;0;331;2EQUFTRD;53;0;0;1707914876043672064;16732707884763937249;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876043672064;16732707884763937249;1;70;MRj
32;22;12070;0;331;2EQUFTRD;53;0;1;1707915035046453760;13317074067241846495;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035046453760;13317074067241846495;2;70;ErV
32;22;12070;0;331;2EQUFTRD;54;0;0;1707914876044456448;2514747714202323087;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876044456448;2514747714202323087;1;70;Qt4
32;22;12070;0;331;2EQUFTRD;54;0;1;1707915035047235840;4668352564121365856;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035047235840;4668352564121365856;2;70;svP
32;22;12070;0;331;2EQUFTRD;55;0;0;1707914876045239296;14509596463709388111;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876045239296;14509596463709388111;1;70;Mqr
32;22;12070;0;331;2EQUFTRD;55;0;1;1707915035048009728;12689406516943397551;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035048009728;12689406516943397551;2;70;Jbf
32;22;12070;0;331;2EQUFTRD;56;0;0;1707914876046024960;122294145672522582;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876046024960;122294145672522582;1;70;6Ky
32;22;12070;0;331;2EQUFTRD;56;0;1;1707915035048788992;14877862443744615330;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035048788992;14877862443744615330;2;70;4lv
32;22;12070;0;331;2EQUFTRD;57;0;0;1707914876046807040;536205626601402065;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876046807040;536205626601402065;1;70;tBN
32;22;12070;0;331;2EQUFTRD;57;0;1;1707915035049557760;4371973164532219098;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035049557760;4371973164532219098;2;70;3P2
32;22;12070;0;331;2EQUFTRD;58;0;0;1707914876047579648;304265908805234989;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876047579648;304265908805234989;1;70;lZQ
32;22;12070;0;331;2EQUFTRD;58;0;1;1707915035050332416;4885462221210336414;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035050332416;4885462221210336414;2;70;ezl
32;22;12070;0;331;2EQUFTRD;59;0;0;1707914876048363776;15559219227637297962;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707914876048363776;15559219227637297962;1;70;E5R
32;22;12070;0;331;2EQUFTRD;59;0;1;1707915035051117312;7256427415903583769;K2CDW2EQUFTRD;-;;;;;;;;;;;;;1707915035051117312;7256427415903583769;2;70;omf
32;22;12070;0;331;2EQUPTOL;0;0;0;1707914876004878336;11584677064026699109;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876004878336;11584677064026699109;1;70;2mX
32;22;12070;0;331;2EQUPTOL;0;0;1;1707915035001349888;7718562578472961056;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035001349888;7718562578472961056;2;70;HqD
32;22;12070;0;331;2EQUPTOL;1;0;0;1707914876005922560;14159305350089368397;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876005922560;14159305350089368397;1;70;WdK
32;22;12070;0;331;2EQUPTOL;1;0;1;1707915035002654720;2394824561772263041;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035002654720;2394824561772263041;2;70;34d
32;22;12070;0;331;2EQUPTOL;2;0;0;1707914876006743040;13256596784980017579;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876006743040;13256596784980017579;1;70;TrO
32;22;12070;0;331;2EQUPTOL;2;0;1;1707915035003498240;14077996578212318042;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035003498240;14077996578212318042;2;70;63P
32;22;12070;0;331;2EQUPTOL;3;0;0;1707914876007535104;15988860601773653541;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876007535104;15988860601773653541;1;70;U00
32;22;12070;0;331;2EQUPTOL;3;0;1;1707915035004294400;8249627357539159320;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035004294400;8249627357539159320;2;70;GqC
32;22;12070;0;331;2EQUPTOL;4;0;0;1707914876008334848;8241752444041186194;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876008334848;8241752444041186194;1;70;Krg
32;22;12070;0;331;2EQUPTOL;4;0;1;1707915035005111040;4017720306008598426;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035005111040;4017720306008598426;2;70;Irs
32;22;12070;0;331;2EQUPTOL;5;0;0;1707914876009120256;4134991173084353245;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876009120256;4134991173084353245;1;70;oIY
32;22;12070;0;331;2EQUPTOL;5;0;1;1707915035005903872;18237034805982337638;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035005903872;18237034805982337638;2;70;huf
32;22;12070;0;331;2EQUPTOL;6;0;0;1707914876009930496;6395698411510400605;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876009930496;6395698411510400605;1;70;PT9
32;22;12070;0;331;2EQUPTOL;6;0;1;1707915035006681856;14250113008490911019;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035006681856;14250113008490911019;2;70;mHM
32;22;12070;0;331;2EQUPTOL;7;0;0;1707914876010717184;11345562206358600534;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876010717184;11345562206358600534;1;70;D5P
32;22;12070;0;331;2EQUPTOL;7;0;1;1707915035007475200;11579287086027000137;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035007475200;11579287086027000137;2;70;fc8
32;22;12070;0;331;2EQUPTOL;8;0;0;1707914876011511552;6489325010256099382;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876011511552;6489325010256099382;1;70;MSN
32;22;12070;0;331;2EQUPTOL;8;0;1;1707915035008264192;9668741582111835811;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035008264192;9668741582111835811;2;70;Nmd
32;22;12070;0;331;2EQUPTOL;9;0;0;1707914876012296448;14414789709367616800;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876012296448;14414789709367616800;1;70;oNg
32;22;12070;0;331;2EQUPTOL;9;0;1;1707915035009038336;11652549776594498557;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035009038336;11652549776594498557;2;70;vAZ
32;22;12070;0;331;2EQUPTOL;10;0;0;1707914876013076736;10984329654963525286;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876013076736;10984329654963525286;1;70;Xr4
32;22;12070;0;331;2EQUPTOL;10;0;1;1707915035009814528;812672550019279065;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035009814528;812672550019279065;2;70;BL3
32;22;12070;0;331;2EQUPTOL;11;0;0;1707914876013854208;10608926093604969666;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876013854208;10608926093604969666;1;70;KkG
32;22;12070;0;331;2EQUPTOL;11;0;1;1707915035010587904;3524922334447977300;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035010587904;3524922334447977300;2;70;clB
32;22;12070;0;331;2EQUPTOL;12;0;0;1707914876014626560;3266465555281876529;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876014626560;3266465555281876529;1;70;ES9
32;22;12070;0;331;2EQUPTOL;12;0;1;1707915035011363072;2543803339683717068;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035011363072;2543803339683717068;2;70;W4S
32;22;12070;0;331;2EQUPTOL;13;0;0;1707914876015403264;12212794676315868715;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876015403264;12212794676315868715;1;70;jzh
32;22;12070;0;331;2EQUPTOL;13;0;1;1707915035012157440;15983438157884060825;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035012157440;15983438157884060825;2;70;Jde
32;22;12070;0;331;2EQUPTOL;14;0;0;1707914876016188416;14523343751499947431;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876016188416;14523343751499947431;1;70;I9L
32;22;12070;0;331;2EQUPTOL;14;0;1;1707915035012932352;13854457468540635179;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035012932352;13854457468540635179;2;70;Nr5
32;22;12070;0;331;2EQUPTOL;15;0;0;1707914876016962560;14408168114896876531;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876016962560;14408168114896876531;1;70;orW
32;22;12070;0;331;2EQUPTOL;15;0;1;1707915035013710848;9626999295427397774;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035013710848;9626999295427397774;2;70;nrR
32;22;12070;0;331;2EQUPTOL;16;0;0;1707914876017748224;15690656595029693169;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876017748224;15690656595029693169;1;70;wbH
32;22;12070;0;331;2EQUPTOL;16;0;1;1707915035014486272;7056076314692832312;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035014486272;7056076314692832312;2;70;xAj
32;22;12070;0;331;2EQUPTOL;17;0;0;1707914876018534656;15472837147205754858;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876018534656;15472837147205754858;1;70;LHc
32;22;12070;0;331;2EQUPTOL;17;0;1;1707915035015276288;5976923186009301818;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035015276288;5976923186009301818;2;70;nlO
32;22;12070;0;331;2EQUPTOL;18;0;0;1707914876019314688;12084743411512290535;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876019314688;12084743411512290535;1;70;7ma
32;22;12070;0;331;2EQUPTOL;18;0;1;1707915035016055552;9857984021560101694;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035016055552;9857984021560101694;2;70;oTV
32;22;12070;0;331;2EQUPTOL;19;0;0;1707914876020092672;504248765141151192;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876020092672;504248765141151192;1;70;E9u
32;22;12070;0;331;2EQUPTOL;19;0;1;1707915035016837888;10108901395570614120;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035016837888;10108901395570614120;2;70;b9E
32;22;12070;0;331;2EQUPTOL;20;0;0;1707914876020872192;59532651849019104;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876020872192;59532651849019104;1;70;WXV
32;22;12070;0;331;2EQUPTOL;20;0;1;1707915035017612288;14381272935153834554;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035017612288;14381272935153834554;2;70;rh8
32;22;12070;0;331;2EQUPTOL;21;0;0;1707914876021657088;9094855520444615725;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876021657088;9094855520444615725;1;70;KWs
32;22;12070;0;331;2EQUPTOL;21;0;1;1707915035018388736;7290827372727346971;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035018388736;7290827372727346971;2;70;25N
32;22;12070;0;331;2EQUPTOL;22;0;0;1707914876022436352;2479139613877169219;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876022436352;2479139613877169219;1;70;gLL
32;22;12070;0;331;2EQUPTOL;22;0;1;1707915035019164928;15274948545896161659;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035019164928;15274948545896161659;2;70;JP2
32;22;12070;0;331;2EQUPTOL;23;0;0;1707914876023215872;11194174744121289237;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876023215872;11194174744121289237;1;70;uqY
32;22;12070;0;331;2EQUPTOL;23;0;1;1707915035019941632;9247406821558088144;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035019941632;9247406821558088144;2;70;PTi
32;22;12070;0;331;2EQUPTOL;24;0;0;1707914876023991808;17179251760666342518;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876023991808;17179251760666342518;1;70;f3x
32;22;12070;0;331;2EQUPTOL;24;0;1;1707915035020716032;1217040873185480550;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035020716032;1217040873185480550;2;70;dq5
32;22;12070;0;331;2EQUPTOL;25;0;0;1707914876024777216;8460496199056342552;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876024777216;8460496199056342552;1;70;o6S
32;22;12070;0;331;2EQUPTOL;25;0;1;1707915035021494016;15122391039868347696;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035021494016;15122391039868347696;2;70;TE1
32;22;12070;0;331;2EQUPTOL;26;0;0;1707914876025553664;10068696043227942248;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876025553664;10068696043227942248;1;70;5KM
32;22;12070;0;331;2EQUPTOL;26;0;1;1707915035022273792;8208413990847246122;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035022273792;8208413990847246122;2;70;Csx
32;22;12070;0;331;2EQUPTOL;27;0;0;1707914876026332672;7076263767737644343;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876026332672;7076263767737644343;1;70;ZYI
32;22;12070;0;331;2EQUPTOL;27;0;1;1707915035023047424;4084403084200770813;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035023047424;4084403084200770813;2;70;4Hl
32;22;12070;0;331;2EQUPTOL;28;0;0;1707914876027110400;8001325506639523247;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876027110400;8001325506639523247;1;70;d9e
32;22;12070;0;331;2EQUPTOL;28;0;1;1707915035023818752;14313559322955864193;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035023818752;14313559322955864193;2;70;viy
32;22;12070;0;331;2EQUPTOL;29;0;0;1707914876027887104;16755368033814952156;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876027887104;16755368033814952156;1;70;Kxa
32;22;12070;0;331;2EQUPTOL;29;0;1;1707915035024613120;2420702313263744784;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035024613120;2420702313263744784;2;70;5BY
32;22;12070;0;331;2EQUPTOL;30;0;0;1707914876028662272;17528717053173148883;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876028662272;17528717053173148883;1;70;Tse
32;22;12070;0;331;2EQUPTOL;30;0;1;1707915035025392640;16361655225240795912;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035025392640;16361655225240795912;2;70;P63
32;22;12070;0;331;2EQUPTOL;31;0;0;1707914876029452288;10926801949368174197;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876029452288;10926801949368174197;1;70;Ccs
32;22;12070;0;331;2EQUPTOL;31;0;1;1707915035026175232;7108731566234309203;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035026175232;7108731566234309203;2;70;96D
32;22;12070;0;331;2EQUPTOL;32;0;0;1707914876030232576;1027568459432348464;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876030232576;1027568459432348464;1;70;yoo
32;22;12070;0;331;2EQUPTOL;32;0;1;1707915035026949632;15189807830486415213;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035026949632;15189807830486415213;2;70;xwC
32;22;12070;0;331;2EQUPTOL;33;0;0;1707914876031016192;14387749712872780258;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876031016192;14387749712872780258;1;70;zbi
32;22;12070;0;331;2EQUPTOL;33;0;1;1707915035027727872;15060305238775058620;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035027727872;15060305238775058620;2;70;1bt
32;22;12070;0;331;2EQUPTOL;34;0;0;1707914876031793664;16401736749458865521;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876031793664;16401736749458865521;1;70;gto
32;22;12070;0;331;2EQUPTOL;34;0;1;1707915035028507904;3912336153611522828;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035028507904;3912336153611522828;2;70;ISd
32;22;12070;0;331;2EQUPTOL;35;0;0;1707914876032566272;17958730370440405159;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876032566272;17958730370440405159;1;70;JeI
32;22;12070;0;331;2EQUPTOL;35;0;1;1707915035029286912;12894443347956872821;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035029286912;12894443347956872821;2;70;ILq
32;22;12070;0;331;2EQUPTOL;36;0;0;1707914876033351936;15764999412964446537;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876033351936;15764999412964446537;1;70;pbZ
32;22;12070;0;331;2EQUPTOL;36;0;1;1707915035030072832;8118692331719080207;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035030072832;8118692331719080207;2;70;Ln2
32;22;12070;0;331;2EQUPTOL;37;0;0;1707914876034128896;8644857779411410893;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876034128896;8644857779411410893;1;70;gjk
32;22;12070;0;331;2EQUPTOL;37;0;1;1707915035030859520;2197368160580883732;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035030859520;2197368160580883732;2;70;1Ca
32;22;12070;0;331;2EQUPTOL;38;0;0;1707914876034905856;17095869875344020408;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876034905856;17095869875344020408;1;70;KWJ
32;22;12070;0;331;2EQUPTOL;38;0;1;1707915035031625728;16781026366488178048;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035031625728;16781026366488178048;2;70;L7Z
32;22;12070;0;331;2EQUPTOL;39;0;0;1707914876035684864;9659816451771202680;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876035684864;9659816451771202680;1;70;qx6
32;22;12070;0;331;2EQUPTOL;39;0;1;1707915035032404480;2260364321894462699;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035032404480;2260364321894462699;2;70;VJY
32;22;12070;0;331;2EQUPTOL;40;0;0;1707914876036474880;4665543552944690769;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876036474880;4665543552944690769;1;70;Pn0
32;22;12070;0;331;2EQUPTOL;40;0;1;1707915035033176576;17016275381880221589;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035033176576;17016275381880221589;2;70;qzd
32;22;12070;0;331;2EQUPTOL;41;0;0;1707914876037254656;8759503739619011744;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876037254656;8759503739619011744;1;70;Tdk
32;22;12070;0;331;2EQUPTOL;41;0;1;1707915035033949696;7943995708506729405;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035033949696;7943995708506729405;2;70;Siv
32;22;12070;0;331;2EQUPTOL;42;0;0;1707914876038051840;14322843474668075131;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876038051840;14322843474668075131;1;70;4Xt
32;22;12070;0;331;2EQUPTOL;42;0;1;1707915035034718976;13416203238663492364;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035034718976;13416203238663492364;2;70;NVt
32;22;12070;0;331;2EQUPTOL;43;0;0;1707914876038832640;239292313577351527;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876038832640;239292313577351527;1;70;JmD
32;22;12070;0;331;2EQUPTOL;43;0;1;1707915035035487232;11480568900365826798;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035035487232;11480568900365826798;2;70;ou7
32;22;12070;0;331;2EQUPTOL;44;0;0;1707914876039603968;15275979028160880489;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876039603968;15275979028160880489;1;70;HfO
32;22;12070;0;331;2EQUPTOL;44;0;1;1707915035036256768;6030746551568207675;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035036256768;6030746551568207675;2;70;DIJ
32;22;12070;0;331;2EQUPTOL;45;0;0;1707914876040418304;13684812414743642755;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876040418304;13684812414743642755;1;70;RNg
32;22;12070;0;331;2EQUPTOL;45;0;1;1707915035037037568;12606721130637971309;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035037037568;12606721130637971309;2;70;dwM
32;22;12070;0;331;2EQUPTOL;46;0;0;1707914876041213952;12924202795115043486;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876041213952;12924202795115043486;1;70;3q0
32;22;12070;0;331;2EQUPTOL;46;0;1;1707915035037826304;9277547771965382297;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035037826304;9277547771965382297;2;70;NcE
32;22;12070;0;331;2EQUPTOL;47;0;0;1707914876041998592;13174480847136095194;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707914876041998592;13174480847136095194;1;70;GUv
32;22;12070;0;331;2EQUPTOL;47;0;1;1707915035038612736;2290239516931668918;K2CDW2EQUPTOL04;-;;;;;;;;;;;;;1707915035038612736;2290239516931668918;2;70;Clw
32;22;12070;0;331;2EQUPTOL;48;0;0;1707914876042781440;8626143039664176552;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707914876042781440;8626143039664176552;1;70;dO8
32;22;12070;0;331;2EQUPTOL;48;0;1;1707915035039387648;1129177026438991989;K2CDW2EQUPTOL01;-;;;;;;;;;;;;;1707915035039387648;1129177026438991989;2;70;HKR
32;22;12070;0;331;2EQUPTOL;49;0;0;1707914876043556096;15159149906574849894;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707914876043556096;15159149906574849894;1;70;Djd
32;22;12070;0;331;2EQUPTOL;49;0;1;1707915035040163328;13116828405830638765;K2CDW2EQUPTOL02;-;;;;;;;;;;;;;1707915035040163328;13116828405830638765;2;70;4h8
32;22;12070;0;331;2EQUPTOL;50;0;0;1707914876044333056;4371291118203166769;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707914876044333056;4371291118203166769;1;70;XgG
32;22;12070;0;331;2EQUPTOL;50;0;1;1707915035040941056;15990515530541736799;K2CDW2EQUPTOL03;-;;;;;;;;;;;;;1707915035040941056;15990515530541736799;2;70;lFt
