msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;oESessionID;firmID;messageSendingTime;clientOrderID;symbolIndex;eMM;mICofSecondaryListing;operationType;errorCode;rejectedMessage;rejectedMessageID
57;47;546;0;331;TCSALLOU;0;0;740;;;K2CDWTCSALLOU;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;11957112643348095856;uN2nF1FI;1706095049726269773;1666248351180438273;880078379;11;bluY;4;49610;58;15943
57;47;546;0;331;TCSALLOU;0;0;741;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;387467826036480511;Vs0LUvZU;1706095049726501654;-6220660401259940425;784339346;11;xyvF;4;7907;1;31095
57;47;546;0;331;TCSALLOU;0;0;742;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;15160718955349997682;zPu7bqlK;1706095049726742658;-6190312272891975552;495012502;17;7Pw4;6;51672;97;64221
57;47;546;0;331;TCSALLOU;0;0;743;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;6231949308090138879;cd95ek52;1706095049726979807;-5284895506620091945;388645711;7;To0x;1;26719;61;23777
57;47;546;0;331;TCSALLOU;0;0;744;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;5997292247057259032;69sf17al;1706095049727212989;5312127278162393047;388645711;10;IAMW;1;36337;25;65163
57;47;546;0;331;TCSALLOU;0;0;745;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;2150766962124972842;2tp9Obi1;1706095049727450457;-4115575240918059001;840387731;6;h2Wc;4;45517;101;63354
57;47;546;0;331;TCSALLOU;0;0;746;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;162565230777960251;IBFUM2LE;1706095049727688108;-7929237222194725641;27066957;15;OdEZ;4;9412;79;49632
57;47;546;0;331;TCSALLOU;0;0;747;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;647110252071083890;7qgZqvNp;1706095049727932153;7481996922353901220;146079271;2;0ceg;1;26156;216;3463
57;47;546;0;331;TCSALLOU;0;0;748;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;12966735967160792492;fpNxIg1f;1706095049728171727;-930998494634896249;564169381;11;944P;6;33181;127;47065
57;47;546;0;331;TCSALLOU;0;0;749;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;6971304316155224277;JKWmBzMj;1706095049728414307;-6000146188471427404;410867151;4;L5g9;4;25023;62;60609
57;47;546;0;331;TCSALLOU;0;0;750;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;14582028520068584643;9Rvm9gLR;1706095049728656533;6247036688396002528;345150432;4;Fmuz;7;8278;78;30123
57;47;546;0;331;TCSALLOU;0;0;751;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;13189730322290196935;e7NeP1Wh;1706095049728904559;6721429583186191518;449655990;7;D8Ia;7;36467;159;13551
57;47;546;0;331;TCSALLOU;0;0;752;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;17506233523860297586;sPZEVcnC;1706095049729150773;2047489725041053304;843359534;10;n6P5;7;60265;139;29273
57;47;546;0;331;TCSALLOU;0;0;753;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;7972373120878478434;mImt80pV;1706095049729399050;-4779372934501729706;83351337;2;e0te;7;10985;12;62914
57;47;546;0;331;TCSALLOU;0;0;754;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;3839223761936651943;UufalpKy;1706095049729646430;-3627283949245901422;971929135;4;fHV6;1;64664;42;15282
57;47;546;0;331;TCSALLOU;0;0;755;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;13810134478395823756;iqEe5hNZ;1706095049729901571;1685723309438287499;641357936;6;iINF;7;55184;24;50143
57;47;546;0;331;TCSALLOU;0;0;756;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;3867896681379376745;pS11cWcI;1706095049730152226;2318297024452998404;641399268;6;eKOu;4;18613;3;26670
57;47;546;0;331;TCSALLOU;0;0;757;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;7457226585439693564;CH;QGI5Y6pkFWMccJJVlj6Yw9gznQeG5Matv5ui3czHBA97PfKfNWEFNvqAGul4xs2gUgkH5Y;1vt;1016068115;1;2089963836;7;15092455059612643205;yMq1DXT8;1706095049730407205;-1195374378424137665;179939061;15;O8wj;4;7771;87;53726
57;47;546;0;331;TCSALLOU;0;0;758;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;5669153259230282180;5aWOdxPR;1706095049730661731;-1115212590690021774;388645711;4;Ptt2;7;58755;73;16406
57;47;546;0;331;TCSALLOU;0;0;759;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;16794385425822712285;r3HsWmLE;1706095049730922022;1866729806278174177;586141911;6;aX5d;7;18682;249;8204
57;47;546;0;331;TCSALLOU;0;0;760;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;2198514096667421645;Ovm0WMr2;1706095049731179039;-3077988421722208372;179555593;14;i9Kt;5;23739;24;24287
57;47;546;0;331;TCSALLOU;0;0;761;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;4364885282612930143;qEuq6kHg;1706095049731437473;340657280261160796;577265363;4;eGfO;6;60376;79;9695
57;47;546;0;331;TCSALLOU;0;0;762;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;8675217738831491975;JxCKwISh;1706095049731698520;-7622226675877307243;919853333;7;mP9d;4;13477;45;48189
57;47;546;0;331;TCSALLOU;0;0;763;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;17210049834047611890;2JadOKst;1706095049731961377;3061703876590975995;910422888;7;oTR6;7;3573;197;60820
57;47;546;0;331;TCSALLOU;0;0;764;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;11520463085576361372;LfRvbboG;1706095049732221754;5521189164878580112;273371376;5;0sEv;6;35744;162;31128
57;47;546;0;331;TCSALLOU;0;0;765;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;17139509655074263231;CBEChrV4;1706095049732486089;3274632008417287240;393921509;9;ogk0;7;32381;88;21335
57;47;546;0;331;TCSALLOU;0;0;766;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;13038275360175633629;v1PjUZ2Y;1706095049732757539;-34272991020812716;814610997;99;sbwh;1;21646;82;55158
57;47;546;0;331;TCSALLOU;0;0;767;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1445769739500478991;21K2LsTx;1706095049733036185;-6319518444582468150;614218173;10;81io;6;19121;105;27429
57;47;546;0;331;TCSALLOU;0;0;768;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;17441892110883470014;xjnYNRRn;1706095049733303626;5162966131456674337;352622121;14;Mgh2;6;22012;88;13808
57;47;546;0;331;TCSALLOU;0;0;769;;;K2CDWTCSALLOU;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;17458580884442016351;UsClsIwJ;1706095049733573096;-7482828229234300370;571771961;2;jU4A;6;59292;245;23657
57;47;546;0;331;TCSALLOU;0;0;770;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1493800066166513796;tY7pLONu;1706095049733847537;1594418369804980102;24832667;17;cAgR;7;18481;20;59062
57;47;546;0;331;TCSALLOU;0;0;771;;;K2CDWTCSALLOU;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;9282373409580982536;UkA04Uog;1706095049734120067;6607935755271963413;880078379;14;XNxM;7;7569;251;47012
57;47;546;0;331;TCSALLOU;0;0;772;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;10843087100602188699;GtpqK0Ct;1706095049734391892;7419452714756654622;768715101;8;xxZ6;4;41898;58;51540
57;47;546;0;331;TCSALLOU;0;0;773;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;13621330499536437138;TbxLtPf3;1706095049734672901;-9067995428128388479;189069970;2;M7r1;1;20227;215;26704
57;47;546;0;331;TCSALLOU;0;0;774;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;18339562932694003833;gQVCLQeg;1706095049734951855;5492529105935446439;857233523;1;cTSu;1;20370;124;12625
57;47;546;0;331;TCSALLOU;0;0;775;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;5751876746935087328;PPQtrkKi;1706095049735229798;-7427236639756612038;659932215;14;xgn3;4;29758;245;2740
57;47;546;0;331;TCSALLOU;0;0;776;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1257206468664265504;SyUT0PK3;1706095049735508554;-8478010412462619464;24832667;99;3KCF;4;10981;153;2493
57;47;546;0;331;TCSALLOU;0;0;777;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;6677284548028739871;hkbZJLu5;1706095049735787263;1213509405993499282;502919184;11;Ii6s;6;27150;144;36518
57;47;546;0;331;TCSALLOU;0;0;778;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;3983510484137490242;dc;IOK56pu3c95aJY8hh1x3CghAlofEmRvbKRTBp8l2F825ckvWjAQqp8lqDPQ3m0SoxVIuEX;gSS;2337822234;0;121355362;7;15921841891342024445;rBOC4yGv;1706095049736070703;3141022388404046897;870348840;4;BEuz;6;54717;50;37044
57;47;546;0;331;TCSALLOU;0;0;779;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;10388493909317771413;D42MERe5;1706095049736353802;443830159590444546;129588308;11;SRdO;4;20062;196;64607
57;47;546;0;331;TCSALLOU;0;0;780;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;14525256229440058136;GOmtkCUC;1706095049736639438;-7991520993429212734;56973008;2;eimh;4;17891;144;39769
57;47;546;0;331;TCSALLOU;0;0;781;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;10290927509853093015;9JpioDG7;1706095049736930664;5247437585018002639;583228200;4;Ir89;1;37652;54;46169
57;47;546;0;331;TCSALLOU;0;0;782;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;15081971105600135475;9d3tq8z4;1706095049737219421;2512548736718081130;281877941;15;FYr6;5;62626;71;39130
57;47;546;0;331;TCSALLOU;0;0;783;;;K2CDWTCSALLOU;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;17030759474672181356;zNGIOthY;1706095049737508914;1498931929662172439;678028550;6;XIEN;5;36613;229;676
57;47;546;0;331;TCSALLOU;0;0;784;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;14363849137086113800;kJEC35xU;1706095049737800806;3374214556960411465;302074901;6;A1rf;6;13565;86;23877
57;47;546;0;331;TCSALLOU;0;0;785;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;2354751258562307327;28j6SPEp;1706095049738093704;7047198549335660331;519103305;11;YL6t;5;24298;62;12565
57;47;546;0;331;TCSALLOU;0;0;786;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;9051513195601219563;e5;LzSLvJ9gP6zeCQbrIa5bBc7QOHBcm231F3XxtNU20pW6X7T0OLZquhccxX7ItdJQpuyHJD;py7;4243157527;1;1263944569;7;8936043359005401805;6BCx9co1;1706095049738386615;-5543333759971024685;548619297;2;ZbWW;5;41216;80;8743
57;47;546;0;331;TCSALLOU;0;0;787;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;7888649681036750152;UFfabiTx;1706095049738681656;3290561088433856080;24832667;4;VkjI;4;9308;199;1466
57;47;546;0;331;TCSALLOU;0;0;788;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;7524141827687985975;qcYhqkUL;1706095049738981402;-4411269400777005904;659932215;10;yJj4;5;51506;126;14680
57;47;546;0;331;TCSALLOU;0;0;789;;;K2CDWTCSALLOU;MTAA;DSS_CDW_test;7;7;7;12115424642110324892;Q6;Gc2KB0MzOKEGwQ3rpYiXONXtvBBOyqClkLjQN0K30vyUJND6014LOGrZCL0PqfrwEphTdS;0Zv;1972153778;0;1845816919;7;18437502751596371958;TG98n2yD;1706095049739279798;-5296377054430373492;14113038;7;1tTw;5;58093;67;7493
57;47;546;0;331;TCSALLOU;0;0;790;;;K2CDWTCSALLOU;ETLX;DSS_CDW_test;7;7;7;11491051784184581446;7B;rMpkIM2t3nc0O2AZCEUStHW73AUCjNyLDdsfN5oiQ3cSuX7UM3WlJaNzslBo47uSElWlx1;uUk;2164569466;1;2265274919;7;3383691269364963536;44NYxSsK;1706095049739578412;-6869572227002311219;733634346;4;FwDM;4;6155;153;16398
57;47;546;0;331;TCSALLOU;0;0;791;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;10862975202493437588;vYhDiN3H;1706095049739881978;-6121186509004507005;681310362;2;EnuI;4;39196;4;25844
57;47;546;0;331;TCSALLOU;0;0;792;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;8574261656496517861;6z8VPbBG;1706095049740183966;-3819045252793817027;687165927;8;L9lU;4;53634;216;11519
57;47;546;0;331;TCSALLOU;0;0;793;;;K2CDWTCSALLOU;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;7001820524169144071;aFq6pm5M;1706095049740487459;7212530590809179924;697925876;8;lVLx;7;31713;114;36614
57;47;546;0;331;TCSALLOU;0;0;794;;;K2CDWTCSALLOU;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;14086776733895131665;b2OEEqo6;1706095049740789265;3545677266926606270;397856163;6;96gF;7;22187;114;36913
57;47;546;0;331;TCSALLOU;0;0;795;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;14745740337110799553;22ci0lc1;1706095049741099504;-4177513946801456404;653494834;1;Sg2d;7;45282;136;35875
57;47;546;0;331;TCSALLOU;0;0;796;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;14362725968313786055;FzLgUfxx;1706095049741406220;-7543100976503414193;958873221;7;ZC10;1;20778;142;60819
57;47;546;0;331;TCSALLOU;0;0;797;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;14697764618132829375;Dg;rfnDvkhphe7y9vBiZ1Obbb9JLSiVjnxrypVHQYUZRN6xwQx7DF2PAzpKLaGr0UAWuPl5sZ;y9e;1956078322;1;3146580866;7;1463976863479454663;2zH6CBiC;1706095049741715166;974729460754630980;584956955;11;JM2y;1;29918;48;60513
57;47;546;0;331;TCSALLOU;0;0;798;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;11341237675126741451;JJWJWhN3;1706095049742025145;-6708973596346925330;15674241;14;GKS9;6;32451;227;57011
57;47;546;0;331;TCSALLOU;0;0;799;;;K2CDWTCSALLOU;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;15484942595363675486;jMtYGpxV;1706095049742333828;-4471195889335728001;880524655;99;lAvs;1;7233;62;62131
57;47;546;0;331;TCSALLOU;0;0;800;;;K2CDWTCSALLOU;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;9078192278481276613;dV8laWrS;1706095049742645823;8351085062090315145;79594686;15;MB5P;1;58302;136;40927
57;47;546;0;331;TCSALLOU;0;0;801;;;K2CDWTCSALLOU;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;645671340552388937;hf3Qxaeq;1706095049742961788;6952926956989311302;910422888;14;Oywk;1;30616;85;46439
57;47;546;0;331;TCSALLOU;0;0;802;;;K2CDWTCSALLOU;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;16842105063690237133;ffgxzAi9;1706095049743278296;-9210141229798672025;653494834;7;kkGq;4;12214;5;29427
57;47;546;0;331;TCSALLOU;0;0;803;;;K2CDWTCSALLOU;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;14306144812696314218;mcgpPoTR;1706095049743594287;-8774490864117875136;48267691;8;cpMj;1;53989;156;22427
