msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eventID;bookIN;bookOUTTime;tradeTime;publicationTime;executionID;symbolIndex;eMM;sequenceTime;tradeUniqueIdentifier 
99;89;12023;0;331;2FXIPTOL;2;0;390;1707914959097281024;15500024733966510188;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914959097281024;15500024733966510188;4564157906917765529;1706095059926499874;1706095059926502004;1706095059926504057;1706095059926506664;1949295129;79594686;2;1706095059926515625;IAhb6d0gH1GOH50J
99;89;12023;0;331;2FXIPTOL;2;0;391;1707914959100409600;11425423172390805790;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914959100409600;11425423172390805790;3099842843958196080;1706095059928334175;1706095059928336055;1706095059928338016;1706095059928340539;1730630782;451829176;14;1706095059928349449;cJTClkMtCBQY6kCZ
99;89;12023;0;331;2FXIPTOL;2;0;392;1707914959105163264;11765953758068109321;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914959105163264;11765953758068109321;9817763166785452712;1706095059931150036;1706095059931152026;1706095059931153939;1706095059931156476;42405344;768903345;7;1706095059931165655;pKPwH19adZI0VGx1
99;89;12023;0;331;2FXIPTOL;2;0;393;1707914959106733568;3211729809679037407;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914959106733568;3211729809679037407;7133056692849708373;1706095059932115337;1706095059932117507;1706095059932119490;1706095059932122076;2644995254;958128478;9;1706095059932131440;xwcGnZkGeEOMKio4
99;89;12023;0;331;2FXIPTOL;2;0;394;1707914959119413248;8716797340600128550;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707914959119413248;8716797340600128550;10266618472222170882;1706095059940324183;1706095059940326198;1706095059940328117;1706095059940330718;3986122239;662272845;10;1706095059940339673;WMnOVYonAep7uY41
99;89;12023;0;331;2FXIPTOL;2;0;395;1707914959353427456;12321174817165664591;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914959353427456;12321174817165664591;6571172207140401159;1706095059943625199;1706095059943627202;1706095059943629152;1706095059943631710;3693446712;146079271;10;1706095059943640742;Jx0ZR6ly1BdoTTXo
99;89;12023;0;331;2FXIPTOL;2;0;396;1707914959370093824;16484547309854726718;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914959370093824;16484547309854726718;10606821303037467197;1706095059956008341;1706095059956010270;1706095059956012200;1706095059956014734;4076865875;179056924;4;1706095059956023774;WtYRx7p4IeCsg3Sk
99;89;12023;0;331;2FXIPTOL;2;0;397;1707914959371670784;13895868867100960372;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914959371670784;13895868867100960372;14744252716448083397;1706095059957264820;1706095059957267020;1706095059957269011;1706095059957271730;947208073;854171136;6;1706095059957280755;rliOtsnbcPXedFMo
99;89;12023;0;331;2FXIPTOL;2;0;398;1707914959388284672;14167090472456200885;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914959388284672;14167090472456200885;3045467945988063789;1706095059971176753;1706095059971178916;1706095059971180999;1706095059971183714;1152082958;630708295;4;1706095059971192892;CcUcWuEnK1c4yDei
99;89;12023;0;331;2FXIPTOL;3;0;380;1707914959010210304;4480675637666843282;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914959010210304;4480675637666843282;11752026462569683919;1706095059896210056;1706095059896212089;1706095059896214045;1706095059896216623;3861783284;361376530;11;1706095059896225758;Pg1A8y7E0ivVRfBQ
99;89;12023;0;331;2FXIPTOL;3;0;381;1707914959030066944;15607608320880031558;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;2277666122434755719;go;tgHguhWjlI3ctcpoGBi9vCdfz9si5nOb2YHEKUBXC68diYarQac6jHoKe6NAMNrAbQ4hk3;vHh;209292385;1;506800696;7;1707914959030066944;15607608320880031558;3517950431258579600;1706095059899785108;1706095059899787204;1706095059899789265;1706095059899791845;859972140;671031343;15;1706095059899801069;NHSw2IwjDY2rU1pU
99;89;12023;0;331;2FXIPTOL;3;0;382;1707914959031628288;7210094433277393987;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914959031628288;7210094433277393987;15933927688839045950;1706095059900154001;1706095059900155871;1706095059900157771;1706095059900160226;1643472768;773471534;4;1706095059900169101;Tap06KN2yvhE9Yuy
99;89;12023;0;331;2FXIPTOL;3;0;383;1707914959050659840;18180320993496810886;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914959050659840;18180320993496810886;11529834152328832423;1706095059905555645;1706095059905557610;1706095059905559572;1706095059905562177;3494827878;685651177;8;1706095059905571137;HYBSv1gWP0lJdk0Y
99;89;12023;0;331;2FXIPTOL;3;0;384;1707914959053823744;2817265265411293263;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914959053823744;2817265265411293263;9371161425886137823;1706095059906628034;1706095059906630138;1706095059906632217;1706095059906634870;4265893579;354837546;8;1706095059906644035;MgHVjDXk9RCtA9Cl
99;89;12023;0;331;2FXIPTOL;3;0;385;1707914959057759744;12342185415385623453;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914959057759744;12342185415385623453;8668082674596623422;1706095059908042206;1706095059908044179;1706095059908046098;1706095059908048653;63666680;32654720;6;1706095059908057614;gP8bZsNQn3tVpeQC
99;89;12023;0;331;2FXIPTOL;3;0;386;1707914959059336192;2917788973158282864;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914959059336192;2917788973158282864;10281139430008262283;1706095059908626427;1706095059908628570;1706095059908630618;1706095059908633146;2244657563;231362315;15;1706095059908642254;8L1mkU4N2W1eRp4l
99;89;12023;0;331;2FXIPTOL;3;0;387;1707914959064888320;2125715691099909615;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914959064888320;2125715691099909615;13926506392712556403;1706095059910792626;1706095059910794643;1706095059910796590;1706095059910799097;2346880683;243374731;4;1706095059910808038;bUKZGQpyqMq7ylWr
99;89;12023;0;331;2FXIPTOL;3;0;388;1707914959068050432;12751929596889413384;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914959068050432;12751929596889413384;15069290592666038015;1706095059912092315;1706095059912094467;1706095059912096574;1706095059912099277;1747677444;687165927;10;1706095059912108564;QUKkCbRd9pr41BwS
99;89;12023;0;331;2FXIPTOL;3;0;389;1707914959068841984;1676237034187586203;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914959068841984;1676237034187586203;1490039472614218287;1706095059912423438;1706095059912425577;1706095059912427587;1706095059912430116;2493980478;767156925;11;1706095059912439225;lfyVuEGx2hSxz6WI
99;89;12023;0;331;2FXIPTOL;3;0;390;1707914959077544960;1031414672867285158;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914959077544960;1031414672867285158;9774831005752217606;1706095059916285154;1706095059916287313;1706095059916289412;1706095059916292160;356206411;356770038;15;1706095059916301838;d3VJHY2C61qtqoyd
99;89;12023;0;331;2FXIPTOL;3;0;391;1707914959092550912;12454933608702663521;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914959092550912;12454933608702663521;4543101830535866866;1706095059923876195;1706095059923878397;1706095059923880391;1706095059923882964;2945031865;783519657;99;1706095059923892239;kekpAZ5o02wMlJ9o
99;89;12023;0;331;2FXIPTOL;3;0;392;1707914959115421952;3302194168764206101;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914959115421952;3302194168764206101;9389837020361708429;1706095059937647010;1706095059937649275;1706095059937651346;1706095059937654224;1362844645;773471534;99;1706095059937663702;veoaqREghO3wKuUL
99;89;12023;0;331;2FXIPTOL;3;0;393;1707914959117824512;14937118905550880754;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914959117824512;14937118905550880754;6204236850975457235;1706095059939227996;1706095059939230186;1706095059939232247;1706095059939235059;1468256149;138846668;1;1706095059939244366;wFphudMYrnkI2yC9
99;89;12023;0;331;2FXIPTOL;3;0;394;1707914959359839488;15964616102217167956;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914959359839488;15964616102217167956;2502297608010967159;1706095059948184692;1706095059948186783;1706095059948188813;1706095059948191335;3829117724;966477508;99;1706095059948200497;LCBn3yMcMBO9Cw0M
99;89;12023;0;331;2FXIPTOL;3;0;395;1707914959367737600;6656992378750088446;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914959367737600;6656992378750088446;2557560099879111311;1706095059954151162;1706095059954153161;1706095059954155129;1706095059954157677;4118165548;836350944;6;1706095059954166778;A0uoPTotai1s46Pi
99;89;12023;0;331;2FXIPTOL;3;0;396;1707914959373249024;8009933303070782334;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914959373249024;8009933303070782334;8007521139377098474;1706095059958534412;1706095059958536615;1706095059958538648;1706095059958541413;2160536904;418664403;5;1706095059958550797;HlP2oyQcbtHLOXwb
99;89;12023;0;331;2FXIPTOL;3;0;397;1707914959374056192;10204260430160945318;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914959374056192;10204260430160945318;1764545960392612326;1706095059959170023;1706095059959172156;1706095059959174210;1706095059959176915;1612065005;857233523;15;1706095059959186082;LO9jxZ3DQ9fQWzvQ
99;89;12023;0;331;2FXIPTOL;3;0;398;1707914959375638272;12568394010936448415;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914959375638272;12568394010936448415;9160428630139889674;1706095059960451477;1706095059960453639;1706095059960455747;1706095059960458446;965831679;345150432;14;1706095059960467796;3zu8DItJ5R1OaOj8
99;89;12023;0;331;2FXIPTOL;3;0;399;1707914959376435712;6437843884181375902;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914959376435712;6437843884181375902;12342193885962742334;1706095059961084564;1706095059961086622;1706095059961088699;1706095059961091305;1767117453;641357936;99;1706095059961100601;ZGd9fJ1xIxIXWw58
99;89;12023;0;331;2FXIPTOL;3;0;400;1707914959377226752;6836309443470255701;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914959377226752;6836309443470255701;14712040543968588503;1706095059961738858;1706095059961740859;1706095059961742790;1706095059961745290;1709551011;354837546;11;1706095059961754389;6E8lKSFUnnRPD55A
99;89;12023;0;331;2FXIPTOL;3;0;401;1707914959380380672;3553979702576869765;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914959380380672;3553979702576869765;1137516557482807544;1706095059964362050;1706095059964364143;1706095059964366262;1706095059964369068;669098900;659932215;17;1706095059964378679;r1AcXEJcahZSgmoO
99;89;12023;0;331;2FXIPTOL;4;0;353;1707914959006977792;13177719795940445118;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914959006977792;13177719795940445118;9049376749179740602;1706095059895815398;1706095059895817563;1706095059895819401;1706095059895821949;1270375603;315339150;4;1706095059895831334;aswaOsYguHepnrFa
99;89;12023;0;331;2FXIPTOL;4;0;354;1707914959012609536;10443336740615386908;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914959012609536;10443336740615386908;16453564145756573121;1706095059896538922;1706095059896541042;1706095059896543070;1706095059896545683;3431312477;786357755;1;1706095059896555144;8vUbEOrlrm8Cd7f3
99;89;12023;0;331;2FXIPTOL;4;0;355;1707914959022162432;8407155870207311656;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914959022162432;8407155870207311656;17221209443442815192;1706095059898125338;1706095059898127256;1706095059898129110;1706095059898131584;1943104944;897061568;5;1706095059898140320;U6Zo6CxyUreqn1tB
99;89;12023;0;331;2FXIPTOL;4;0;356;1707914959024541696;6479951952526084645;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914959024541696;6479951952526084645;3061988387160499429;1706095059898587393;1706095059898589265;1706095059898591112;1706095059898593602;4222520984;433085588;1;1706095059898602305;uiLjPm2X2LguQKDX
99;89;12023;0;331;2FXIPTOL;4;0;357;1707914959038764288;2186835223651698733;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914959038764288;2186835223651698733;6701413114185503069;1706095059901968517;1706095059901970499;1706095059901972450;1706095059901974863;4167498318;782873053;15;1706095059901983611;6ZBBIPIeHQz28lYM
99;89;12023;0;331;2FXIPTOL;4;0;358;1707914959042738432;2711101023986519614;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959042738432;2711101023986519614;5282334752250531242;1706095059903088940;1706095059903091125;1706095059903093164;1706095059903095672;3948717892;880078379;10;1706095059903104689;19YpcjIWw8RoBVJK
99;89;12023;0;331;2FXIPTOL;4;0;359;1707914959051442176;2151126491397166022;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914959051442176;2151126491397166022;4654956223838113590;1706095059905822696;1706095059905824782;1706095059905826838;1706095059905829536;3613249698;388645711;10;1706095059905838886;a1Ux94tXvwsNyIl6
99;89;12023;0;331;2FXIPTOL;4;0;360;1707914959060132352;14246508795468938349;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707914959060132352;14246508795468938349;2167246044887826419;1706095059908933474;1706095059908935473;1706095059908937428;1706095059908939928;933693140;955146857;15;1706095059908948743;yUogvHomuUisttDo
99;89;12023;0;331;2FXIPTOL;4;0;361;1707914959083087872;7852669969357116072;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;3719974924905300726;XM;jB8tRkgGO4jtJXoXQIr0V8xIIV88n130DvS4A6LogFMwukevgRhbGI0YQvqdU5DxCazmM2;1K7;4181483227;0;1947319333;7;1707914959083087872;7852669969357116072;17619852637918465862;1706095059918955042;1706095059918957129;1706095059918959208;1706095059918961820;3033860418;330454191;9;1706095059918970940;c2X7Z7z4zBFKzlic
99;89;12023;0;331;2FXIPTOL;4;0;362;1707914959096492800;1463036686647470144;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914959096492800;1463036686647470144;998564731446491085;1706095059926054506;1706095059926056655;1706095059926058858;1706095059926061642;3342591244;32654720;11;1706095059926071138;JLgbq13oXuvcxlG2
99;89;12023;0;331;2FXIPTOL;4;0;363;1707914959102004480;16421888481891264821;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914959102004480;16421888481891264821;5428471303078981346;1706095059929258844;1706095059929260970;1706095059929262995;1706095059929265587;1709525194;762062763;10;1706095059929274694;RlvZX3qhoayiDAG0
99;89;12023;0;331;2FXIPTOL;4;0;364;1707914959359048960;2561488746179169995;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914959359048960;2561488746179169995;16742700688885679950;1706095059947601374;1706095059947603517;1706095059947605601;1706095059947608284;3825795810;255231752;4;1706095059947617693;FXq1MIgBAhhGfn6L
99;89;12023;0;331;2FXIPTOL;5;0;355;1707914959007785728;13530977264459871510;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959007785728;13530977264459871510;16419375705907624124;1706095059895907459;1706095059895909458;1706095059895911336;1706095059895913898;2323891462;519103305;15;1706095059895923120;Bzmqyflvldj04FSS
99;89;12023;0;331;2FXIPTOL;5;0;356;1707914959011823616;10757212027853740523;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914959011823616;10757212027853740523;16064028152586293404;1706095059896426213;1706095059896428476;1706095059896430484;1706095059896433250;244539772;357076211;14;1706095059896442620;kLeUMlXmuMcuVitq
99;89;12023;0;331;2FXIPTOL;5;0;357;1707914959017416192;13712784981646139279;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914959017416192;13712784981646139279;2203370987267844432;1706095059897276720;1706095059897278650;1706095059897280490;1706095059897282921;1173381087;267525860;8;1706095059897291563;K7Hjq36W275hAhCI
99;89;12023;0;331;2FXIPTOL;5;0;358;1707914959049084672;4338182312271666215;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914959049084672;4338182312271666215;4300212993791518148;1706095059905038494;1706095059905040571;1706095059905042655;1706095059905045344;1960194495;24832667;17;1706095059905054743;fi09yimiU2QnjanZ
99;89;12023;0;331;2FXIPTOL;5;0;359;1707914959049879808;16041802215000867044;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914959049879808;16041802215000867044;10978479225832876956;1706095059905295139;1706095059905297255;1706095059905299300;1706095059905301855;2625796472;179056924;8;1706095059905311066;kpTjdUjVMYgW1NbF
99;89;12023;0;331;2FXIPTOL;5;0;360;1707914959076765184;8852730737415647586;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914959076765184;8852730737415647586;11607082551293846174;1706095059915920512;1706095059915922530;1706095059915924522;1706095059915927037;2261973058;184047301;14;1706095059915936105;tsI31MUrPCTIwYL1
99;89;12023;0;331;2FXIPTOL;5;0;361;1707914959102788864;13599299023400735100;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914959102788864;13599299023400735100;8307826744162270859;1706095059929728135;1706095059929730183;1706095059929732089;1706095059929734584;4196367010;77516395;14;1706095059929743669;yghrdYkEDOcrBZQc
99;89;12023;0;331;2FXIPTOL;5;0;362;1707914959105943808;8350406945984820439;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959105943808;8350406945984820439;5781018715775360440;1706095059931628720;1706095059931630792;1706095059931632893;1706095059931635640;2346935290;941734235;11;1706095059931645357;xSGjMdptzIzc16BX
