msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;countryLabel;countryCode2;countryCode3;batchID
132;122;12215;0;331;MTXCREFD;0;;590;1707914665116599552;13939923262784713944;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665116599552;13939923262784713944;NWMkwjNjbn2tgwv1mjbFT7vRTYO987AcRLx3bKc5LPt7McDo4CqWENgVNJwnOJQMJfnbKTBcVhTpKnJUTLfrs7iwjta96I19vSBR;VB;ftO;1
132;122;12215;0;331;MTXCREFD;0;;591;1707914665117381120;17423647927176837985;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665117381120;17423647927176837985;RFZOP4yhq23a9urmZpuvDOLr0La5jwfZM7aM1VGYwW6K4KoHpgwLabWUyVUGEuwYfVW1wLoZMl5dqyJI4oSYHYqFY8zQdRTokhHL;b6;G0x;1
132;122;12215;0;331;MTXCREFD;0;;592;1707914665118207232;8244521129068691822;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665118207232;8244521129068691822;qsG8Lcrz6l5MRGgH2gp5VrmBtwMRGuNPDVHeyP59mAaXJuLUieVw89IBFR7tFqt3TWwYxde9bSXIgajpQtHTOb9lBfVl9PyHJLfS;OH;sji;1
132;122;12215;0;331;MTXCREFD;0;;593;1707914665119077632;10431425204513382123;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665119077632;10431425204513382123;l34ccIwRqICwOUn4nocJqwEROHjFVpxWlVj00jBHCCSxLhSnfEDHYlHSTdtk7YHSWHIreV5lsgJrb5Mtk1WIEbPidWd5vmjarcEO;sq;Vz4;1
132;122;12215;0;331;MTXCREFD;0;;594;1707914665119856896;1676229375797489143;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665119856896;1676229375797489143;grDJVplQ1uYe88ebo5TtWRy1PlCiA6NS5tIoFjOBxnP86V0wBFyiNcANTlA603CdEObWY1n1Q3FNIcI0KumNws8MYZD4ruhEM1wy;tr;NPO;1
132;122;12215;0;331;MTXCREFD;0;;595;1707914665120632320;2539061337063419984;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665120632320;2539061337063419984;9GeHj58nCWc4PSEQHCiRPvpeblLUqig0KhasOaAmxC0l9WchcWtQZnHVCitL1qP1b7esHaeuB8Ey3o9mOuMNTpcemwIdlF64fyeq;U5;N1P;1
132;122;12215;0;331;MTXCREFD;0;;596;1707914665121403904;5543607796836628410;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665121403904;5543607796836628410;YwK4fmSj6Yxi68GZdJgRiHtTz9qYMtfnOqgzIKY16mbZ4U4yFljifuJSAdlmpLZpe8PgiJXQLx04EVHesm8791QohYUWowdCYXvH;HN;7CY;1
132;122;12215;0;331;MTXCREFD;0;;597;1707914665122180864;12684976327199566904;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665122180864;12684976327199566904;kUB8IPSxmgBN9L6zrhH0tqln9N89sK8ESTHYCO0te8ghkgFPDtxpkx2BzkkwSRzeXQktCZtD1A0q6Y8FYfNJm585csdQkfdhvjWr;yA;vTP;1
132;122;12215;0;331;MTXCREFD;0;;598;1707914665122958080;14790434255220826528;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665122958080;14790434255220826528;DyK0wTVQBA2cYeq8d2ovOhF9HNyuDn6xab1jH9GMPOkhmMHby8DNyudFSXUge4ZPMkoNc71XXCVdud7KOeLfJhrYejoo4TWcm5Xb;EL;vPI;1
132;122;12215;0;331;MTXCREFD;0;;599;1707914665123735040;11319154213592752382;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665123735040;11319154213592752382;tIqXlY8TdddAjx3QUFljuJVGSaYwiKifkvpoHAOqIKPzSnadFgHsnd0vo5DFXYjtZV8yPFBymwjWrvWUcKh7l9U5t3jxs4DVWYmY;EI;tvf;1
132;122;12215;0;331;MTXCREFD;0;;600;1707914665124499968;12397620637098379768;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665124499968;12397620637098379768;aCQZ809QFuABiHx6OaT2RFbAEHV7eiCxLM0OUuXlIXTON5Ax6Xwigm4hG0NnF4LX5mABuSLmSnjVBUI7W2Bh8ovhil3oefzPlspI;PY;YEU;1
132;122;12215;0;331;MTXCREFD;0;;601;1707914665125280768;5897265760738349437;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665125280768;5897265760738349437;3RyUewfsWDBFZXpSniaKFnmUeRt6eP0oh6aXrDlmEQC8UZx3y90zkBrV2FBbbiVdrlw5SGpYrIG90euq1DG4xkFYyF687EcnyknG;2l;jsX;1
132;122;12215;0;331;MTXCREFD;0;;602;1707914665126052864;976533500414742031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665126052864;976533500414742031;sn42FttInhxYTSCbj6JvtpTiGn5sPVUVSCdvC9tjismyZmul66GrKN7cgASpOXt24b3QAaPHfJCyjSIho9gNCGHRpOoz7b8c4kQc;Si;0Fv;1
132;122;12215;0;331;MTXCREFD;0;;603;1707914665126825472;10149902766809937331;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665126825472;10149902766809937331;e4duFXujXUHCjt2XkMQ3FHm98ZblPfgVhyEXIOlamoA4Xey8QaigapblwKGwdPCaHvOACIgFxDzBzeDUXTgNUbibxnKQkI4biWQr;Ve;7qb;1
132;122;12215;0;331;MTXCREFD;0;;604;1707914665127594752;11343565066574640853;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665127594752;11343565066574640853;mMa6rotOB9uK8PoOnC6J7tg6IwO60nOhreRzyHTd0634x9sXFf5Gx2nonBDthkCWQM4SBnA13ZhG6KoIrQzUgPYV20EeSVX1JYEb;5Y;Zw8;1
132;122;12215;0;331;MTXCREFD;0;;605;1707914665128365568;8389649771921239746;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665128365568;8389649771921239746;F2cqvhgjllb6ppOk8jzytqmIv3K98HHkjfCNUcU0rwwmyERi0xnjONnhs1urysXMgIcP2oYncGm8QeLEvRgWjClugnNLVODFJFFb;Hi;2mg;1
132;122;12215;0;331;MTXCREFD;0;;606;1707914665129156864;12435624778430181720;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665129156864;12435624778430181720;qJ452A1aAqklBBQWhg6GoBVF6qPAswIRtHcvvxrU6Y8E9uNPIocOGMrbTcmCzkndxaFkZXRaklKbqtTflOdZgyDWZRQP6524gh6J;oB;jbK;1
132;122;12215;0;331;MTXCREFD;0;;607;1707914665129926400;142280872524910591;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665129926400;142280872524910591;QaFsq29lrnbR1VbyIp5xlptKA2OJRDUeB67JLEYjjBuKEuX1WTptOM29IRVqUjg50EJmfXVUsZgYt9nehAmR5yCgk178HOmk4F6i;e5;3sj;1
132;122;12215;0;331;MTXCREFD;0;;608;1707914665130697728;11233408387584058124;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665130697728;11233408387584058124;VyC7cnXAbzLSQIZeBAa8n3unO4r7C6I3dayikoRzUtl5Nz6K9rGOpw0ZT4vdJYbggiut4dYxrdOI0o4u60BWaTdVlZNrek2RM7Xg;Si;p7q;1
132;122;12215;0;331;MTXCREFD;0;;609;1707914665131464960;13645526059979682523;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665131464960;13645526059979682523;ohrgLZLGy00lUeZaLVSRyPQLR9X5Xlhe8rH9OrO88pw1KAiPT6Uv9gxxjhnIXRLrvlfjnsncRmH4bQKJR38HIppeiaYUnCUwNurS;TC;Yj4;1
132;122;12215;0;331;MTXCREFD;0;;610;1707914665132235776;2305237676941704116;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665132235776;2305237676941704116;X245dQHTm3iABWNfUdiTKmIpukwH43NqdncW0yN7ju3hbSsSa87quCWdPeV05hgNOnaGaYoFL9athZuUGRdxPtiBh0ogWsPtiSgG;vH;hud;1
132;122;12215;0;331;MTXCREFD;0;;611;1707914665133009920;15284044128453086590;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665133009920;15284044128453086590;cQqQKD6Ev4QihR9fUw9elQY9tl9mJUPE206UTXcdwkX4PbU0qPs2T5cZWqCGqszugMi44op0Z3AdieL7hzCMLs01ETKYzAIvZBSF;oY;iQJ;1
132;122;12215;0;331;MTXCREFD;0;;612;1707914665133777408;15952624509085170189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665133777408;15952624509085170189;DahUTBLKOs70Aypth3h6dgY75WIdgjQ6b4lTi7Esx4UIF49yILLAvWwA47dxGogYgfML8HwS9MUG1751m9nMlcyVB7mZ29S6Ucke;di;0Wd;1
132;122;12215;0;331;MTXCREFD;0;;613;1707914665134541568;16237592028120828944;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665134541568;16237592028120828944;BQeNhn4AVcP0EL4xzjx2xjuRDagNS6JwxBHA0e9SB9OkfhpmdlUfv7DiQAaqvqi3EwzSfNrXVnYYkKc2sTRtu59gMQ4jxiPQoFxS;YQ;VGM;1
132;122;12215;0;331;MTXCREFD;0;;614;1707914665135315456;17886522587093005588;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665135315456;17886522587093005588;eXrJVsUy3DxwMHQHIPtkgksrxl6Yd890dpqgQ7RgLrstrtLJzbBtoN4GKXRcFDKC2Tolfrwq5gDNNC4gBE8zkCCbw0siLxNbktO3;1a;YCS;1
132;122;12215;0;331;MTXCREFD;0;;615;1707914665136085248;12251054778333282526;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665136085248;12251054778333282526;c7Iaw2baVw01gpgfRaDjJoe9hqQadsCmmHdjG0mu4ZGBS3qkU6GSF9JZd66ad2u4HCAHOwcv1Udld2VSbaJ1uaHQPNKuOc6KSqIJ;jn;cGO;1
132;122;12215;0;331;MTXCREFD;0;;616;1707914665136860416;15202204058018606430;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665136860416;15202204058018606430;AZf7KYSK91BpY2qGQFLSTw6yFDaJugCmgE1vEJvbt2DGCYRjPXL7FB3Qy8WPUCDvgOP316fQzhJVIxGbNLV1V95QNTbCDIhX4hkn;SI;6ND;1
132;122;12215;0;331;MTXCREFD;0;;617;1707914665137631744;745875688538935987;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665137631744;745875688538935987;674QTqJgCZSg9X5jYvk4gMB3RcD69RyilBJ9jA8Ur8OEd0D2D6gjSrZz3Mn2znwk4dYfij9VE8rm3urvNUBnjDcthlxvzrFw2Txw;3u;UEG;1
132;122;12215;0;331;MTXCREFD;0;;618;1707914665138400768;3282679033839665759;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665138400768;3282679033839665759;g55vdKbnBDd9kclO8yWkuqk2krf53WKRdRvDqUDmGfnojFoas07JJ3PvyNCXA1x5mpm3snt9ZyrsAkWv3sHeSgp2MeYA6o7tATJV;H8;gWw;1
132;122;12215;0;331;MTXCREFD;0;;619;1707914665139173632;7199616681682463660;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665139173632;7199616681682463660;Xe01EsEKpvOSMFRgo0IZSZc3oFPxm8o34wgyzf3o8j8NsRhgrsfdyw8Pq2RcLFnezm0Kjd6s1iHDZXBGLIL0CYuxxW5a9TA70QuD;Rx;blb;1
132;122;12215;0;331;MTXCREFD;0;;620;1707914665139945472;14117714332552253717;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665139945472;14117714332552253717;VOiaaNszqWo2bQyGkzoP51Dm9lNvM4UTAin3WBr9ClHz337IGbSgffgMSMpeVK53GyhZxAlXgAVNXcMhEyJhcXkSUq57AuyKLz14;GH;GtZ;1
132;122;12215;0;331;MTXCREFD;0;;621;1707914665140726528;7984052293550552222;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665140726528;7984052293550552222;9Fwe7FP6CqTLGq1xFbMWusafSzVy2dYq9rRIT0sXpO3segimVLZMBlqCTbfaatTCL8s43HARBbQo8cMrMsQPxILfyRQonpFB8WIr;xd;kG9;1
132;122;12215;0;331;MTXCREFD;0;;622;1707914665141498112;5004804376627824288;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665141498112;5004804376627824288;iEYDn20LS7L31YLoYOuqR5JxJMhgdYankN0WrUtVdZ10v6mBywwMqmyFPyZ9l6Yt3HrA6rRH9e6qsYjin2UmRyuQhRCjJKeSbot9;vA;Vlr;1
132;122;12215;0;331;MTXCREFD;0;;623;1707914665142272512;8198293350385325132;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665142272512;8198293350385325132;2iXToh594GW93qrG2NR2IsPmAigPOfWUVPrwhrv7RKKKFZOVgPxPTMjBfaRbCPZuStJ4s9TtPBOu7f1FgpMlkj3B4QeRMROS3jxN;MF;RoA;1
132;122;12215;0;331;MTXCREFD;0;;624;1707914665143044608;14608860400161654306;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665143044608;14608860400161654306;YgAt1zpeghFRd9uYl9xNZK8G2JcYXkklRkRqFQccwKBVybfldySpDKQMmtVyuNK3Ow7ofKhBjVfxAKCXa8RmpsAi0mbsT2yFSX4Q;Uu;4Hl;1
132;122;12215;0;331;MTXCREFD;0;;625;1707914665143820032;10236519552541238507;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665143820032;10236519552541238507;ccBtd0sqZq7VCcix752cVENJZDZF2inMEXZq1Qj1bSAGf1CJeVaSHaETc0bSvmj9FwcbsKnhz67L1wy57IhVtJa18StXPJnJs2iT;y7;XLi;1
132;122;12215;0;331;MTXCREFD;0;;626;1707914665144596992;16956208121076732525;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665144596992;16956208121076732525;gUR8W5oulQ9K41UPqQ41CMsL7bWa5vUBNeclvbNHQsiKlZdOJrgdqBOX6ntBlOwTP015bPdIphkFq8qwR2cH0EWtmXSJCGPruF7J;8k;Ui5;1
132;122;12215;0;331;MTXCREFD;0;;627;1707914665145366784;8267198544941272914;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665145366784;8267198544941272914;M8w1OLuo7dekROzZ2iUmZwXlz269vwD6PhTg1aZN1x4LCCppOEPkzdqx3HSrZEivxgRTLHoJBekcmnPQfmDqo9Rzvxz6unL3wvL1;h6;oAi;1
132;122;12215;0;331;MTXCREFD;0;;628;1707914665146137856;13609004046862804475;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665146137856;13609004046862804475;NloLEUzow6qzmexKmgMYIBlAvfB1sgySgUblVP1f6jiRmG5qW8sIrdSqCc6G0Yw3PAIf2ODJu9WRbJ3aS8BR7eEkR786DNm8zMYi;ot;Hoa;1
132;122;12215;0;331;MTXCREFD;0;;629;1707914665146905856;17117396811145569215;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665146905856;17117396811145569215;gwczAarsc5ZO03TzBXhBzyB5DGF1sZx8TGG8JH5uDabFLwegA1Ws7zAvau18vY7gYtN02HnUi1cSksK4zH4JO8t1G8PadzxXRebG;WX;RKi;1
132;122;12215;0;331;MTXCREFD;0;;630;1707914665147670272;13660210574586233349;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665147670272;13660210574586233349;c7resf5ATgOex52KoJUlYWfEiIvtOo2M8K7LkPUJsXvPT7XB4ZyGFE0W1Elhc73b7Z3nXy2y4pvGwL8YfK6L613tYxMfV22r9kYV;Y7;zur;1
132;122;12215;0;331;MTXCREFD;0;;631;1707914665148437504;1081569775149242765;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665148437504;1081569775149242765;hORyx30gcBIpNUeDPVuJq6sIWBrniM0TWuxgwR01JcAkrN0Gzi1O4jeCwwxM2gBePWFkxmu5SJqglzZmYjVOMNZnZLsV6wasY7AM;Zx;JOh;1
132;122;12215;0;331;MTXCREFD;0;;632;1707914665149206528;6427487811987220325;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665149206528;6427487811987220325;BijfzVn1qZgdMrhVYtwLwsKbI8RWPZkh72mdypVmjkBUqNo9UZPdxFFF6NWVUC4pQIEwYqjFJtee0SLBDazlal7GMmaxXNyPKAEd;QB;ITP;1
132;122;12215;0;331;MTXCREFD;0;;633;1707914665149976832;16603821132304337583;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665149976832;16603821132304337583;E4K0HajvB4UQgIKbeMlsUBwHr5dZXPEPhihuXoeJ7YqFjW0l38ShZ21xg0VvCbXEc24XvI7yeaWztHXvIuYw6RqeEtkxwLQCJbqK;fP;FrS;1
132;122;12215;0;331;MTXCREFD;0;;634;1707914665150748928;7549173897670717087;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665150748928;7549173897670717087;ucMbhzjeWlVgeC5kJGsZ2NIG7IyjseP0sybtpFEDwGlBJSRJXEeVJT8UoscdM0f0qM6y26q96niFZ3pKuqyFYSPiCpNuoSN92emf;mq;jie;1
132;122;12215;0;331;MTXCREFD;0;;635;1707914665151518976;1363558511541371960;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665151518976;1363558511541371960;AMRxLyBGBHY0QjdERDbiTHv0MQWa3jOyNL8Rg9j7qPS5joLsdUjnapFdxOIXzoTYBE0pt7FFwNi8HL6s7uqtFY1lEfxRPQ8nE6y3;ed;8oz;1
132;122;12215;0;331;MTXCREFD;0;;636;1707914665152293120;13484302090282924058;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665152293120;13484302090282924058;MqtaSOCoBg4SJrwN5bkwqSuGU4aXq0w53OJzDMrLufKGDx6FtmSzyEvtD06Gi04PY4i0XrykVzLy1JSXXe4byLvQc7jD6TKDdLTR;i7;T3w;1
132;122;12215;0;331;MTXCREFD;0;;637;1707914665153065984;13478792462434321904;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665153065984;13478792462434321904;S7Jl4dvrvw6WZtf2gp5rIhQx6SZD7TCSd9sFah9ZAVX1gS4jzJMnTNc7kpq7uzLv3clhp0oPDomntxbnNzIUfRXldzoNsDuEbATz;oW;ZVL;1
132;122;12215;0;331;MTXCREFD;0;;638;1707914665153835520;13403349616857536956;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665153835520;13403349616857536956;iI1W6tBpEorSg58NHXemPQM3Rrj8hS28eGQjqFjZiTv32hb4Axgrsd52YFhm2cJgv4GvPJkhE2LRuHvVB4LjYAAAqK8C19Sh9kVW;3Q;UVx;1
132;122;12215;0;331;MTXCREFD;0;;639;1707914665154606080;5605986203370957440;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665154606080;5605986203370957440;uz0TnxwFXMnKCbkLLEGAJi2rAQzSS4teD619BUulxCjR5w2KsJ1ylbi9vuuVmdfg6u01bwgu3KY5PBgp6lHPYqlJ5HIOTgfGVaby;Fe;DBX;1
132;122;12215;0;331;MTXCREFD;0;;640;1707914665155374848;14789070824751108004;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665155374848;14789070824751108004;fL6nHeg9NTGdktfWSWz7wpe0CMlcq3CcRiCYHNsxkKQ5pN4Eb1NenBw5rjrnYnetbBk8Qq7MRZybQVJUOFbXzLH6FSGYLjuLZChJ;pT;Y9u;1
132;122;12215;0;331;MTXCREFD;0;;641;1707914665156143360;15204057168274491542;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665156143360;15204057168274491542;IipBefbCyVjv3h6FWZQ0NpDYcQR5TUXUsaiVHzQQRCC4tRUpNu1lQUGomK87ZcauqXq6CNUivyJ7pbW2mNG9ABbHtrxzGRm66z0K;uz;PKC;1
132;122;12215;0;331;MTXCREFD;0;;642;1707914665156913664;3054036869851096138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665156913664;3054036869851096138;o3CYSCYIn8gv7rThImVX5nVabq7c09k2cSpAUv37OrfQlnOoITitG9MgvfE05kIOHBkIixbsAGHnZyCkX19lVDPGfirdZRyaVhcI;7g;dN6;1
132;122;12215;0;331;MTXCREFD;0;;643;1707914665157685504;1269945710740409462;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665157685504;1269945710740409462;uoQ3VzqF9OWrX5zqQYC2EKCOs10tUKDLWKydEDhNE5GVaD4wEuunhAPlWZHn81jZxg0Khei7oVzxPXYxnVJPY5Jg9MJux4Qgn21b;Py;wzD;1
132;122;12215;0;331;MTXCREFD;0;;644;1707914665158457856;17634676947078443450;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665158457856;17634676947078443450;SrLQUV0ApzqHtW0DOk3R6zVwGBaymQyzrBVwAJwHhBBkH08XEh9hzcNgBVZRGh9oWJk4KsnjDd9jZTYrfddCB62fPWxRapqZLFCt;HM;Ldl;1
132;122;12215;0;331;MTXCREFD;0;;645;1707914665159226368;4680962163602347899;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914665159226368;4680962163602347899;FRGpTJeb8lmwWkdVchED4LGZGKbjR3zZbEJn7vyaBIOiajuz0GJ6rIQhf5xm5ngblQqhu5yRa2mLQvrOs2sSG87XXybHmOtKpwa3;Zr;Nfv;1
