msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;marketingProductNameID;marketingProductNameLabel;productSubtypeEnglishLabel;instrumentTypeID;instrumentTypeLabel;instrumentSubtypeID;instrumentSubtypeLabel;aCEPIType;aCEPIClass;callPutIndicator;bullBearIndicator
253;243;12249;0;331;MTXCREFD;0;;3733;1707914804070478848;5281924251911928912;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804070478848;5281924251911928912;1;330975460;nbdq773U0Z3drD2JiiibM87whTJMjIka7ISpcFxR;4sfeKJjcJMdKcBE54nYwRiFuXw06fI26T9YaN637rS4jzgbs56qoNVlmLqzDzfBygcUWmy;1333560169;RYtHzM8pI4YRqPGRpkEU5txoGiRpoJAZ7F1nt5R0znlrmnl0BR;334325691;KpECoJLnCmv8XPS4UosEhRjoMHxj7j4TcxPLDg1cNTQOQZe81r;6;4;145;83
253;243;12249;0;331;MTXCREFD;0;;3734;1707914804071257344;11777759221071582342;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804071257344;11777759221071582342;1;3854138694;8ShapQM4U9o1Lq9J0cy07LaRhnIzfoWStv6AIcR6;6Tgct9eYuspOGXNS4C87y5ByvP5n9C48rr1l4MPA3ba6VEvCZQLQluiQQhArfWKZ6VVQKL;1049169008;yN06L3XZycaS34jbNWkVpyophZVXjsv6zS48c7oY5GoMJZPXpm;3485212595;wgoHqUmatYEjetBfs72TJwWBdS54hITwV0lNVXgOCclWqE7eHp;19;2;147;150
253;243;12249;0;331;MTXCREFD;0;;3735;1707914804072043008;489159223163688397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804072043008;489159223163688397;1;2592137430;Berz0iF2aDcW8dCLUswPo0jWOm3qznHNlpl83YCG;HMHSrxigVhRQCA2BX9kciCz6RnpCstcFCqRHUJEexzirlKyaMPRevkZlUPlp9qgL3DcRZg;3616701101;ZSx1r16ryOlF1eLUB8HpdxfKheEs9CENhvNb1eevcgkgAIFKZv;4067069149;3veqcHvoHTl86QOFo7NAIymAlCaep7PlYEhiYi5U4ra0NzqCdH;8;1;104;33
253;243;12249;0;331;MTXCREFD;0;;3736;1707914804072821248;16093424194642838696;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804072821248;16093424194642838696;1;3538625453;5MaaZUn7gwqf91VOcwx5T87i17grWRseWKsD0eeu;RNBdPAnKXT3SnvSvjCWH1fsRIiQBaPpawqC7rxUb9DgjUXkKttJLnGMQexS1v8rSv9Dsea;2720105349;doQ8IFO1MjT6bzXZBSwzrzV6AL31XQLfV3Qqb8MB5dRPafeHse;855131416;JVS22cUoqeI1Hc8TLCwz14UcqyFg2Kjhp7fQ7SMxaVecsWeWCp;14;3;88;72
253;243;12249;0;331;MTXCREFD;0;;3737;1707914804073596160;9629425260267160760;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804073596160;9629425260267160760;1;3453042817;ww2QeJLA4Kz047O5x2qanRQHXcH62rVqIDDgNShL;kXJCKzhbY8Lo1VUYnHm4qajhBBYuGvczPJ7qszMbSiICbCXdYVPZpJWoogcue0GuGRAUTP;1432497525;zaG6dAldqwuEVcg0tPX5reBGZWpq3cJSqns1wVccXXXqbKu52j;2546058393;WixWZxmEVtF6TPAKHMZ54NWw5BjHN6VQKhJin6RwxCAtFvwSI6;17;4;58;154
253;243;12249;0;331;MTXCREFD;0;;3738;1707914804074376448;17853856952342039755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804074376448;17853856952342039755;1;2439494592;oUBbKSkbcmZPxixO3bsdTe66sY1E5HaBUjYTVvpg;Ia1Ht6j7Qtf7nkV5x92sZbrsgDZiqwZxIaW9tOAwRH4RMt9sr7DiAgs6uyMEOoMsb8WdP5;203566429;B1ZWn7NxTaIby40Znuz9wgeyF19OBv20C5ZsWaGcB3PErs43dY;1093610255;qmJDzXM2wykZbrUjqDTN8gxVE9JifDXrNZd0dH15SfKha50Sht;19;3;110;163
253;243;12249;0;331;MTXCREFD;0;;3739;1707914804075157760;1681895856947892036;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804075157760;1681895856947892036;1;3469090439;RPDeIyWhPiy1su7qJYPWxhAEpQlpjp1NsoUGU3LH;qGpF1SdRI2ImxPt8EiGaKBGzLB0ytiMRyVEBKVNRmVktWesn9nsRXqXAUSbbDGLKDi2L1E;1223395150;Bu4dbnYk4f4F9k4Gj9bxz6908AgVaKJcXqiJ0NshZVfx4k51sc;792949089;vRK8oVUI7xDhvigXAZTCq27fVuH3C8h6noPeVGtVn3y1q0jbSf;3;1;99;231
253;243;12249;0;331;MTXCREFD;0;;3740;1707914804075938816;6405678733815058354;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804075938816;6405678733815058354;1;4199529254;BBl54Tcd8BtBlTwgwsn3Bd8YlcO8BWkhq1anLFty;2BzpmVwCWxGUietHszZILmSTRCCYUf16H1UfpACEd6PUJD6p2REl78J8Vv2jqDV4u7Hnv3;4666685;KC8kpj80PZbAyOvgDQFVFlEg4NO1Ch1AByRdQxVKOQs9kjZOAK;4125426376;Lh7yIFkEefC2AMbqTqp7EiJ24hVyTtfUjTvlBuDuXoo8LCPXLs;9;4;206;70
253;243;12249;0;331;MTXCREFD;0;;3741;1707914804076724736;14381764784917768938;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804076724736;14381764784917768938;1;3608075655;NANIQcxYbsoXUVR9Ld0iIwDPafQROcW9JlHKRNRa;1pDiebaYBqBVUHdrq5nGwYxtU6iUF4rIZO5ZMlKuEbaqwUAZmsvY4EofSEt1dvxZenRZnO;1942897390;Q24zCgtVVIdOjKc5qOkRYamtMVDvIMUh5eV2cDpJ1ps1GIVkNN;2091859903;aI8HwyjxMN9KUELLofN2upIKatv4OGiHB7ZcpledrBqFfFcDbe;10;1;25;211
253;243;12249;0;331;MTXCREFD;0;;3742;1707914804077494784;16807009934699662061;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804077494784;16807009934699662061;1;2934643760;N2NWL25qA1h32BGdouPzN6JpV6ZzFfm0mQK3LKBn;i8XxYPblsBu7R6Bl6Vq2ui10YDwbG3yalsskMo3OYiDDC7DZyLrBHaE1HbO31WzTc7sudW;171563441;e3Lm65buZCjj2qw8VCgnrW5hxOD4GRfelA3kvsiA9OX0qd1ZyL;3614848326;FTKtfntfCxpnrUxrXVfGH2RdJjsec3WEwCqLBrywoEzYD7y69v;11;5;90;162
253;243;12249;0;331;MTXCREFD;0;;3743;1707914804078275840;3853406998000939278;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804078275840;3853406998000939278;1;1507427299;h5fYbDtmo5lkBRlHZC0do2RFUD4sy2H9DDbM80S2;pME5I78PK8D5uR5FMZDS3LO04tPuiwGFrgg2uROBNoQqFDoaqJlLUC04oKntmbibjE0t0u;1291114973;djKSrD6WOuVq5cNNH0ZD5wNkJl9aUhZddWp7CJ6HL2S7jd6wqB;1501584044;JRrOuDd8PVaHdYW5y2r7BQ5uWk094XB98BHOcYUmnuBl5ZfYNV;6;1;131;136
253;243;12249;0;331;MTXCREFD;0;;3744;1707914804079056640;11517560673955087897;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804079056640;11517560673955087897;1;1089779082;ij9gZLRZ8Dw8QgYXz5dO64sDBXQYNdUOGYzlwKst;10b7DTp4Wd1bdzkhzpjieIg83ux5WdEe6DrmmqK5TsqVFERVXwNu8RAXhQuMLAXZJvcluT;1781277106;1nCqyNY2NMLujNxSfAHEBWvnwBJ7BvmiPEceHRa5TxeWOVLJaa;670474663;RA4kefi4g7iGdxoUDxxTtEaAlXZmLEC5zcfz4oUUAQx1bi6NuQ;8;5;101;224
253;243;12249;0;331;MTXCREFD;0;;3745;1707914804079841536;7973909043936006257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804079841536;7973909043936006257;1;1094817267;njfrHRoA1QurvVlcz51TlZfMWDFqc8cZpQuFupss;CFySFIBkIjpwvPeAMK0nhNtPcEIhJ9eTHA05PCKw7SLa3r84Q4HHJJZOzMt0wphft0EVbE;507131832;stiFV6Eu4WtBtizGIR2OtH7gTjGSmz8tuXHG3rzpeN6PXgAymE;2576137487;Q5cJoeWyDaH35goYZemfUcxAQ9sJyf4vnl9raBJxaLCM30mT5d;10;2;161;74
253;243;12249;0;331;MTXCREFD;0;;3746;1707914804080622848;15194220885062581637;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804080622848;15194220885062581637;1;1752824893;xPBHqi230CjZbycTBAk5ZAD3GVdDxxP9snSweJlb;fBbO4l7QrxebLkwA37WsmftosulDhrUUx4XNeEn2BDd04pLsB5OhsSwNlAnIO1sYnrIhZb;3091797124;QiYUz73CEUixBWtgYYYRz25tfvFF9oZnFlvLqossUukkNdoys3;3747960218;wPlspS40QJB52WIkHUkGI3XoPzBR81YJPKqbkxLyuoRTgtYTVe;13;4;156;188
253;243;12249;0;331;MTXCREFD;0;;3747;1707914804081409024;14787184598971621133;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804081409024;14787184598971621133;1;102805254;fmP8oWaR4CmIkLZmAs2LPtt1gVjLtsqQoIcAT0yW;uc9yvQghxsE87M3VvDdwYLSkQLwYqSBZHXYq1QbtgByJxltdgCEVebBIXDJoTsepcw6Pt8;2685135369;0hWEUyh1WFcVOyptcS77Frfbpp3yMcF2T2q0qGzkLjzkWA5zIa;3925458205;wOLm74OxKibSye6mSPsk1N61jECXrzGuIlogGbB46Vqdi8vXBT;19;2;238;203
253;243;12249;0;331;MTXCREFD;0;;3748;1707914804082198016;3835697466040080613;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804082198016;3835697466040080613;1;1075347438;9Qcm9L5nl70wlOtwuZbi25MIBau1kkglpbY7453o;WAs26BCuVsK2MbX6a1TkJCAeOofKujm36dnZkLdeywRB8zBF8eWsQAFa5aDWWQxAqshoEI;1949794926;BrOvi0U78GfHEqmKp3wdB01XBARAdsobFKvhsegGKcXk1tnPgU;2063832209;C5iYQl547ZclF091juUJqonWELh4fnJYE2gDYt7XJ3iuBDyyCS;7;3;72;223
253;243;12249;0;331;MTXCREFD;0;;3749;1707914804082981120;12340888035024372943;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804082981120;12340888035024372943;1;1032703610;KZIfyaqVHbLepeVB17TF1n08bJZIP2qAMjRHBjkt;GBAUWuIKEJ4UWw4Fk1d0eSl4ojJPnK4biISGOVsyWNyeScoE30O84c7z8DL2QRHZNrCVeG;2703387456;klHLQHpVHfdKBsF4dPWH7M2oYTnyhuKnMLfDvocuF8LF37TNok;3080523930;L4YtWbvSUOdZlJxnmnCKJz03Qemc86TqJ7cKZjuN1ov7qA0zrv;10;4;171;50
253;243;12249;0;331;MTXCREFD;0;;3750;1707914804083762944;16026822038543762476;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804083762944;16026822038543762476;1;572010821;dK4R94rbQ9sObjWO0I6b4YlOtWGLKSnBUzf8AhEu;JbG7fHmKRBJaSylzUyWhYX0enQbtfwp2idYvYjIR4DFEA2Z6Zfish2H2tSzCWAbIKrpJmU;272071613;I2HES0XGfiWMmouGMAbF4gvXycFV17Asmely269TTN8rsoGjPl;3990130454;VoFgwJR4fKUQxEqNMKdKmb9gGPzHbuasfA1RNlM7pOnXpEbTuv;15;4;82;29
253;243;12249;0;331;MTXCREFD;0;;3751;1707914804084538624;14122761610218479185;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804084538624;14122761610218479185;1;1684272913;UW9Bqwg3i49FA5TG7a5afydVzIeafYW6tPVUzqh4;6AJP8TThjJ6zltQKHrY6kpAhsEBy83dbeyrizNJLT7HVadLBWjh65jpDwPadMzHTKZgF3j;1018606876;rxgC9n4TFogC8HXiIeEZNxSwwdXfakYDlFoOJc4ZPX8Q5udfzd;2191271179;yWEYGdt2ggJ6ETX4JIfswYZbZrYoPVMGJ2qa3o59XZWVvlyv7q;7;1;39;99
253;243;12249;0;331;MTXCREFD;0;;3752;1707914804085314304;10785978983437124439;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804085314304;10785978983437124439;1;3190133469;tdpxTIPbaB2JebJNxxUDjEF0IPiNRRh6U40Yc0Gq;wfmg1IQXUvZrdVRPtvbDcz2uBAIvH0DMdfqNkdwFKUOMvPgTf8GXBSUEXFFghXQhRA5bpa;675114718;qvTVG3XbMfjWRyaX7iSSAwjmshXMm8vSFhjtFpCA7jC71AQT90;2854306735;3cVwzbJ94vzZ1pMNiDVFfYMgC1Agy05Js0MQPq8e8l7X9RDUG8;9;3;157;85
253;243;12249;0;331;MTXCREFD;0;;3753;1707914804086100224;10478115900591775110;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804086100224;10478115900591775110;1;1360791358;f7cd6lP3vgLmi16LDU1bYECP61tKA1eSqelogihc;7tQyQaMDalrUoAVeyGM2FOQZG12BMTnHjtpXLDQAyNbH1pNC8DvOTAXmKhZgn2CuL8HvuN;3496609642;WRx5pYNiXdTvsqjBGEunMKUT2Ns5sjBFWFr9eENtWApOayRPc9;3145705107;qLT2TaO6hOIzkqJu443lt3H5iKWpmQLaxd67Y158o7wTUvVsDt;16;3;238;101
253;243;12249;0;331;MTXCREFD;0;;3754;1707914804086878976;12931450140924836520;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804086878976;12931450140924836520;1;3861113507;tBhUx4xgUYbjBbovGCsb0oSs8Xp4BtYsoHAXZDOc;GkP7PiOUk8yl7ej55tiwo3TMMxmO26iagVrjw76ZZVQnzSk5kWfqlEWDsdCwy50YCdqxsi;3652639934;KLgCI0STk2w2IwAsHANmKjEb5ooTeY21fjoBqQbtwmUpExbvym;1169897578;O4KXsnK7wEtt4NRUb1Cs1Kmiq01xFuWHfUvrQ0W4cdTRMcsPl5;17;1;105;26
253;243;12249;0;331;MTXCREFD;0;;3755;1707914804087651840;1779883398489840193;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804087651840;1779883398489840193;1;3156048368;KYNQzNhQM478Fj4fN4yuFhHAanG7XShwcS6bOOL1;7gjKbQg5ANDRWNIBpuQTS2T7ivoo9NswcnIfvukuyvNAimGAW8mZlCspuRqughyabGX77S;815421748;U5IbAZ8YyQHXfjCksefyir27W0wSeSnm2TfkoATYNLayUJAdnx;1481143941;4CQLk9FKB0rHAIL2p905wety24roEravxhdQJNBkPWTXrUgEoj;14;3;101;246
253;243;12249;0;331;MTXCREFD;0;;3756;1707914804088429312;572523083513668189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804088429312;572523083513668189;1;3047918971;CQIVe3njj1WTLHiHamGDYGFqRmYH8WDCh3E5EVzk;zTYgJ3ZZXbNjnDYeTlf2DpBQvemq154OA3WtMzG4JdD17stqqkEnmwYILDJ1saqZtKtwkt;3367502911;oiTkybY7uZJ5B8OHCYSFjbBHFUsPcLkBYVjOjbreen4tmp5Tou;2862117727;KKYRIya0Kytg0AgOKxW6YsBGETliJZ8wPAg5ok3RdFgpW42kWB;3;1;101;78
253;243;12249;0;331;MTXCREFD;0;;3757;1707914804089218816;11924305503491155809;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804089218816;11924305503491155809;1;1043478388;sUD1k76DEsXbxwyez4BMfYl2LlR9ErJQ34VlgjqU;brejMmlq7cno8qh8oaY8Sj0dGEvNioFskcY1BT1JotXX55XGW4jEhzG8H2JtJDvwmVVor5;3091554583;JWa9tFxZTsGbNZ55ihRrAU3wOxgriKql4cazhoVlEE8OUNIVu2;777801852;vKor2sXQWHT76ModdCnbTsIk3Bixq4p0ppZlNRANNz2wCR2QLR;4;3;171;155
253;243;12249;0;331;MTXCREFD;0;;3758;1707914804090006016;15097065939416966354;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804090006016;15097065939416966354;1;2325292972;6T0LCHBiCognQsn8pemxRdwZYO5o5LQ10rdFgRKO;LSkuxnDTvQJlgJKauYDk0Dax4aiav0xZH3uMUI4UbbvdgPUxeMaK3WpUYMc4LbBwKuJgFj;1305818777;dwfnbhlgjaiXEsRHKr0AzErjidhAU9avIOOcS6wBqm9GaEP9m0;2249069159;H614V5AQIb9Nmeyn2ZV08uGH9AfqxvbvUo0gVQQXmyG9w33vEW;19;2;145;95
253;243;12249;0;331;MTXCREFD;0;;3759;1707914804090795520;121739643353720774;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804090795520;121739643353720774;1;3999113661;vn0WIS1gDuNwTbelWNk6Tasst54f3S2P6EnuxtuS;3GVYfNDqyci1LHBHIvmO5xt9bCU2Hq2BmkG3KX39aCxwqO3eFAsF0jiPI4w2ZxauhYXUh7;1898723493;S3wkxlPTWd4KAhifyplEJGoOudt1sska3C3r993APJh7b4JVXt;1377939411;VYDRcdweCQUCPHYaaaKROvECrUmevtPjbrtsWyNUwpnL4xsiyT;15;3;179;247
253;243;12249;0;331;MTXCREFD;0;;3760;1707914804091566848;2555471661504148544;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804091566848;2555471661504148544;1;3038365928;dj1mGptm7Yp5uQESaWd2Xz7WmM8z9dRl0eBEN47Z;4J5CzEvN0TrZyPkbFoPkl1jz2PCMaasZkS0v75c0ehAJyRf0mMLLmbpcvdtQeo0Tr2D5WC;2169873016;DKbx6utv16jP4I5EVuI2m6TmMnBCREcak3o4zj80vHLtwYTWeh;3446422579;b678YNdXT2zDREzRpDJfbzxorESuqgTycxjEHbKT2iPUEG3VpW;14;3;58;240
253;243;12249;0;331;MTXCREFD;0;;3761;1707914804092356864;91087800232336235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804092356864;91087800232336235;1;2590752717;A1dcAcTSDMaCCt8DnbcZrf4ss0IQtmpRcoUUQtAW;zdCGR9bTVw98eD31NUkwryHF2Gn31jOXTwUwTZyO3xITciRMiEcS8FzODyWDB0CjMlN8Zw;559940502;zlwIZs0RBpkKUn6oTSmzIQYqNIR03aZvWmWeiMotHd2UkKAqne;1281666448;ehbndkg5BKjNBOlnrhnZElt4yklNU6oPidOU3EZUA43QH2v55w;10;2;64;235
253;243;12249;0;331;MTXCREFD;0;;3762;1707914804093139200;16718293445483074757;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804093139200;16718293445483074757;1;1410840232;ygAQDrR8VHA3ZTOP7mii5d9kKemRHOlwR6jMgXRi;IizECndL6ELh4T8hHaCTEyvEyNWm6saTuHt2cZXcUMtIOrZVW8p6gdwXnmrgRclBVvhj5j;1687770287;zv0WbSgvrxPBhwwxIAozipyZaq9wpgStW5VlGPlagDVix31DV6;207108518;P1JGBhYgj3FlmFjtmQQGofODmr22acuCQi6V0VKECT1CV2lJOZ;8;5;243;139
253;243;12249;0;331;MTXCREFD;0;;3763;1707914804093922304;4072202960107271913;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804093922304;4072202960107271913;1;1310521258;jtn8mBpNDkiil5wj8AO9smdBXQjz4gcVWdrBQN1z;hLEn8mKCFG2jW9zniAUiwaoft1gAOB9uWyrkKArHL9o4XzaGgwla3TAVPSRw7r9P9TNnJd;1875560396;5NB1WfSXvxwaifg9HGRHQtRoLdkAJsTii1ZRHXseF8Pnw0JMWS;932887584;tUjpqlyM5KZkGfoB9IIRCfa3fKKO0ybuKxGchzv73uRvymTLVD;4;2;205;21
253;243;12249;0;331;MTXCREFD;0;;3764;1707914804094700288;12391257108260103410;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804094700288;12391257108260103410;1;2654799913;CaIhM9mdvhibp7hKaq6riMrwAoNuB7STsLHMbZ96;sn6NbQE3RahYsnql03OKF794UENdKkmirlgAxNtLDpzW84zF4KNyvCkblihuOcRPl2M5m9;127170809;smHCxFPHeYw6AmNtl7SmAH0c8giSYDbkVnHauKKowa3a39yszu;3132340825;R0aUPH3inUNL22SfOoGo7wTTDjEtdVEKndtQeAwjTAgjY7diT1;5;2;222;25
253;243;12249;0;331;MTXCREFD;0;;3765;1707914804095479040;11092158100708910826;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804095479040;11092158100708910826;1;1907222426;uGa01YSbsnQ0RMBvFX9aX3llCCDzDXzzq5xgM8iQ;jD1uh7tQwCJDWtD09bLDX4d8XMrCRf7BQ5CrMFH1lHhyIoKsOl3NbP1EayD1jQlc56aZCu;2807548247;g4XGxU2kNMAvGIsSGs3hjcO4DTCL5vKJgaC5RAcXpB5xPIinwC;1232480152;yTfHVWbepclX8HSxoo8RFh4xuLu0ojLzL5DplRuD5FI53L6vCh;14;1;184;192
253;243;12249;0;331;MTXCREFD;0;;3766;1707914804096261632;11224007021905662558;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804096261632;11224007021905662558;1;1583659213;Gkbiu245CJnaJToZwWyTigX9eUmcuntYcphBFeSI;f8CweWxqiTYGMyW4xzQqD8tvhJSXcxqSzx6JpGThS54IXVT7fqYFbrXLatq8RIc7ALpoWF;745168579;sSVOLLgaYfzQQEhTjvLGc5XmuB1nwAk0BfGHHKKlpT0JPbiK9i;2091406073;55mNTDe7UxfX9yaoED24PLUbGrwRvFsgPjVGvoT58TI8y2SZDA;18;4;128;19
253;243;12249;0;331;MTXCREFD;0;;3767;1707914804097042432;874077077597867435;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804097042432;874077077597867435;1;2081720178;6sBUhJeDAt5f5SJKbdZVqJM3TWXhZCkY0Epir96W;bAeFlFrLZWmad4kOeGDAHrD0J53qLgGrFxMal8eSPstuVi3TyyKJDKItUKcu7dpKOo2OrZ;2723667526;i24nFVo4TWWfj8BeZibT6YJk2vfA8Lizz4vIPYzwgGeeO2PAAT;1572251960;YSVUBvybNyQHF1spR6WCvNMw6VhidVRHTwp87swtdCdeM67JLf;8;2;122;245
253;243;12249;0;331;MTXCREFD;0;;3768;1707914804097827328;4934885260493859876;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804097827328;4934885260493859876;1;3789414246;6LT4QgODfjntj6JonhueUS0jjaSvWzEWAqaekB4B;MmJL0ZbSfS0JwjXSr3Y9rwKgP8ZNdfk7O5YYQh2vfVrQ1FxrlwYazpdhdf9ch1kT7fA1JO;3295754339;zpgAh82dczqXRJojiaQSdGmidxV1DgbI0RKhhqNKefUIP5TrGR;2567625745;yw34LcqWqtJgLQWfg8uK0BDptpYlEjR6Tct6tW8kWQ3NyhZ3ci;10;5;56;114
253;243;12249;0;331;MTXCREFD;0;;3769;1707914804098605824;448238631806882677;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804098605824;448238631806882677;1;860329596;Tmy8SyONB8LKmDwDTi8pSCzAk31W35s7ESjWYmVx;RrUqVD39OZhydYbs1cw1bo4giA6opuysZU39tpMSeT6QXpfDHqEzZ1NOhYUHVuinsr0ePE;2299968847;2gNy2oIcprRoHu19y73nZXnRoC4XfBWa1JGCjDs1WgjfXbDyeQ;42843073;ZLn6cZYAHzoSqMPGmdaVNYbJ6z0jvKklgOxUblvZWZHZCdpD9t;2;2;190;138
253;243;12249;0;331;MTXCREFD;0;;3770;1707914804099393536;13811272855894098827;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804099393536;13811272855894098827;1;1321490385;DghmlPOFngigPOY8PbTl8xRdmisqVQi4RPuEUUXt;1193T3Y1moh2NNSZrlPek1Rp8dHTeWaqkfX0pcrAuISmWFNWRPiromVBC9duLFAA4aAsbz;594934401;k1moTOWXPUnwwguw64YdUGEw9TGciuQfVKaloZzHDAfl31BHUO;483171019;F3oOGl04hz5wUBqESaiz9TEbEJjORLTBc3KwmRIeR0y99dTPnH;14;2;15;27
253;243;12249;0;331;MTXCREFD;0;;3771;1707914804100182016;3969730995044007256;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804100182016;3969730995044007256;1;890344489;h71oLjHgkRAPxfDZ61bGu72ha9JD4fa4KcGZDISq;f3ivl4InaSa9hQRcm1xBTUFUKVdxSIoSrDMtJIxP1OrYIQu8v1KskwAggKcfv6kg0vdBbK;2554720293;Ao1XDTgquc62rN9NgETBxjBHNreACALPcpkQpBo03K3wfG2RFH;1873021279;gZi9ViBN0j9ve7PUoIKsfInQStnZYBMiehs76CRw5DGvsfgtdO;12;3;190;74
253;243;12249;0;331;MTXCREFD;0;;3772;1707914804100963072;16128996725818636025;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804100963072;16128996725818636025;1;3489649043;Kz8ujqtEVG8viDvxE7b69VV9nH4QDf4Qq9shNjOu;EVZxHPtt5IDkT1mZS7LxYImqCtHncLxReQaDzEm5ZT1vposn71ykGWtB7b6autSAhRUI6P;1403866567;OVKAGTxIpG9uhWYv4CWSAe7iekCe83TXSSgqPOeAAtdqUZ6b5d;2367506029;VvisfapNYJ56YfUmYV1wuqjVi4pci636fMgQLfEomyCdazxnBM;16;2;2;220
253;243;12249;0;331;MTXCREFD;0;;3773;1707914804101745152;11756248539432215388;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804101745152;11756248539432215388;1;434955197;S5MkI2Km2Jm5DYumcbYCjADeyhPXiwyQ0gClA2PU;GESiZNdt9o4fr48zAZAxScvgAvElCSTy4ezX4WTbGnRPXm2yIFQvOUnxiuuL4zDVnULpQH;3017883011;aYnSgB5xv7VaNdIcE0O5RAw1HrcHc7KDemIQ80cVUxdOvha0FV;753015308;EvMNfaNk7lIF4j8QzmV9BMQvecFC8N0DsSLdAof3hwD3c6uAoJ;6;1;25;24
253;243;12249;0;331;MTXCREFD;0;;3774;1707914804102524672;6894687028555119037;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804102524672;6894687028555119037;1;631441346;qNflVih3k1G32nxRTGqSD0q6MDqOr3EqRDOjMgiH;ZKwb9nLfPIzICHHn4tBJv3G2NMGntUKsvmNJnOcmjZLRpCs0DHn49JgzABJQOtntbls9qe;3571811235;DaZVxFqSHAz13mEj3DUR9KjCNveIh60LWWlykNWlLN2b5ZTu69;1925467724;FjfhiG3R8accn4QLQgOZGGAdCeai060tHHvCyu6NcXkgprsj8L;3;4;40;200
253;243;12249;0;331;MTXCREFD;0;;3775;1707914804103303936;13502175715152968753;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914804103303936;13502175715152968753;1;3792153315;sw6BYl7CHkJYT5Dl79mxfgXUOBsU7jwcA99Cfdkh;vdxV92mSx6V81PLPFleHVrBVH58sIPL8yxezlPWNvptXuwK0Ysx6WA8Zbth3mBcNStMu2x;352940795;ok6RK3OeTh66uHmFQgXsD81Am8vE1EAcMM43hI5H61HnP4lkVk;3205740845;u4qtvDyzrlTgrDKNmmuNcNDoLr9OZPttnGAztmf3Ta2UWjbPcK;2;1;45;239
