msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;iSINCode;reutersRICCode;pseudoCode;cFICode;underlyingID;underlyingMnemonic;underlyingName;underlyingTypeName;underlyingSubtypeName;underlyingCountryCode;underlyingIssuerLEICode;underlyingBenchmarkArea;depositaryReceiptISINCode;parentInstrumentID;underlyingCurrency;bloombergTickerCode;underlyingIndexTerm;underlyingMICCode
502;492;12251;0;331;MTXCREFD;0;;4095;1707914822040135936;12175035709625402103;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822040135936;12175035709625402103;1;3kbKgzvSOGfu;TdLDY5bsnU84wl6Zqg3XRlZr;cgW6EZR1C7xd9pgL0XbgWUh9p1mwmWOpI5bzS33R;p9ZLcS;4996972018019041194;sSY0cF;yfdyeLbgXfPjQsAkhjaa82uNzQfrwnv7vaIabjwB3WkBcDtGBeHCGoAC3eOpkJVkFkM5NAh7llOjlnL247NRzNhngyAvlduc0WAor4;iUk0YKZK5EpIuiloqJWjkX4KBlkjFQrTnxCRr5xY;hV9wkLkUE7ZmY9pwHjHhg0Mct8FLMg7yHpCrJjl20GNQ0TYnoaOsXheeBXAkmjOe2jxUwa;VDt;QFK91juWbLphaNnH4q60;BDlO3DK58yNUfG40h0bHFzueb9XA5bOlO5Hd4dY6k8teXhVVWyw639hj9LH2HDb3Mq1UysAL5lyVtBT1ASQdWSofKN3nu0kCZifM;FNu623wIqHpk;16179231918505596809;RM2;J97MvfWrjLbS2;SU4zxCUx;
502;492;12251;0;331;MTXCREFD;0;;4096;1707914822040930304;17497522451910253886;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822040930304;17497522451910253886;1;WSN2mExIRlTe;QlNcYHhOhF9lUCw8T686vmQb;CFLafSxAv2Tl0OZnr9hILjETlBFs8JFruiMvlyyS;2RhkdV;8600342445512654315;pRORWC;n6kzsg1Rb5yTRdpllzQBGbh8Bhlh1beTaBd1wmhvgv1lxiJIgJexh94VS4aLI4JIuHejFHAe6Raqqpv1uY3JAO426PguTzCmdHZJID;ConuJRaoFaSm9PRSVYeYhXGSlNhVQXlOYEdjsMub;aMcRqpyng1n8eXPGlekabZXs3HLjhQK1qzsPdWb8p7DJRxZdUdbbUsrtSxS7JA6d7NjTmu;3pQ;UoTXQJNa1MwuRuGalmA1;mY2ntSyKv4Lvol2RbHQzILVgw5wfPGuje4w723lAc9K50l3I7b3XcGc5GYBW50ndiCOCPc8R6oKZD9ouZnfeEVGLbC3XfbynQ1ss;HXJtAQhSWtSr;10132901762310824955;hmd;srFE2iPA2ttRL;OwvfZOWX;
502;492;12251;0;331;MTXCREFD;0;;4097;1707914822041723136;4842066828602775512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822041723136;4842066828602775512;1;xwUXo9Lk12Dw;JYUGsBls5dSNnZLYe1LEZFWa;ZuXfEv2fwss1OqTItkYwFvrRPZ3TphxpIA4baEUb;mlTl9J;17575389344792857387;Q9JHJ2;cm2Cvoae8Q7n2jssvvDO5U7FTbwe1IJbqp6cS7zHYc8rSwgLj8VUZx9Yw6BRkJFkHq8gRuDH43AphsQhuIMvppHaTwUxawlT65L7Fr;5qCyeGcQBjhAjp6iQpowW7GQ5VbGQQdDgjZ7FGAj;MkSAzntbn0ot0SB6r1A84lrvkOQSmyzo9tV6KhQyM8O8Jc7KyGsIVbLJ4bZeIp0tuKwOQo;P78;qW5Rju6CisvC2BpfCl05;pKFtiGqNAhAlN97CsnsUkY3t6tohmF8POzNehpej2ZCXfuXSgeIuC1zxU5srPGkE5rQZu4BgwvTVnxQkzeq0BjUYqs4aQVo1nBGg;MuBhlstOTszq;9946181766895051673;dsp;IXOpUNoWhLgGb;eJ4TpGvr;
502;492;12251;0;331;MTXCREFD;0;;4098;1707914822042507776;10457794970787883486;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822042507776;10457794970787883486;1;elgcMJeWfVGU;KsM2Uk2e9RLIRLm7H83EDvT9;eGKBoZcBsmR3wOqJrcLl0RQ9lvISC2aC93pqCBt4;k2eqCC;8489441274139511647;F5xOck;dXQXEtd9tbAlsZ9v1xIlV6sI1skyRMWagEm1Lt3Zqal53YfVy7DTYuF8pjOgXjNXONCPCry9n9EQg2pk2bw2OJhiSWScDuJiegUV1F;echK3MqCMvdiGlw5w1RkoK8szwAv3tPn6OfdCZOc;mBHesJ7ER5C0UcqWL3z4qQC8XXrS0mZmXkFJzbn3HJsxCIYB5kayvEr1obRYmkdYyaR6cO;cvK;rHRfbuO6jDDGRUhCBHed;XTy3hEQFLfxyc9IQw87BSeM7Cc4Vxzc7dtUbYTuZbyD2LM75Ck8v1S6SIjtCm5uy9uHxNHr5tOTqx971chzivPsmtqQr04aNFcsE;29M5UleDKTBm;15268396769143031731;Lal;hToqdhOyVpxup;PckSdXXC;
502;492;12251;0;331;MTXCREFD;0;;4099;1707914822043301120;6962768287022031555;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822043301120;6962768287022031555;1;OTtNRXmd3VmU;r3uM8HX9QqZs11n0bvNCS9Qh;BajqWSFXlIGibIEOAwn9MQNHXtEa3YlfvXTYH93D;AZ8FDb;6302942981236748202;KranJO;MqXi1aNZF0zCwOpbWZPlZEJKQ3aNq8MoVHhVlKvX6owKLOTRQpTqhgbVJpxroCbGM1TqlzKWwPekD9bMgB7dArdB2LJHj6Awt9qWDx;iq9uHq2ja7ftYw9ODdBhEk0ALJb8cm5HSWQMjN0M;WAGEPIbo6tFLip7bGnFKNhzuqkSVQbZ5hqhZtE8H7m9H70Xo5mlTwlq4i5yBEIthmZD5Tz;3ZW;FZIzKfXxMFMVgBBxiLMj;zIDVBtTXWwfqmhaFuVJ3oe6U2sLgS2wnasebLqENKkprWoUKa0AfP4AVja5yzddRrLwS3BHJMFObfGkcX6Ss4amaLBDYk7VjEpfH;Z2q0Rh9xL2vL;9727028137331804829;4VI;KrOq4J2pmstFP;f6ehpio4;
502;492;12251;0;331;MTXCREFD;0;;4100;1707914822044096512;10250752220034486833;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822044096512;10250752220034486833;1;7ubSGWp0odYi;BQXQLMgSqAHwYhmoZY6IwdGe;lu6wi1TvluOrUGNRC6w1x6aE6pW0m2jwlPJDjV3i;axmerW;4446045127119459999;Q9WJ9D;UCneVN5Av9pJB9pMDCuakTyHTunjedzF8tchGYMPdwHardTRNCJ9kEDcDEEuGbrjzvSzNwUgF7HEX9sWXVYBFhRSmIMGSG38g5raV7;4KDqfVRUuq2UbYTDrz8pnUJuVLt2Y3Ar032p79Hl;GcjrcjrJIMKnRjknBFEcJ4I9f3RWBsaBLCpJshknz6PgiSAKBaDC2wB4j8B8n1kXPVrbne;zaM;MNQY7vHH1rbl9E94ThA8;wGYxDMSf5Eg0M4EjaW4UXtDXdYee6k5us15ew4nsw6jYftjVr9V1Ye37rIJL39jX99viwQ6UH7juTFyfekIMdJn3m0GZKCovWxpT;MQ6Qd6v10BXK;1050838135648704422;JiR;jl0bC9y1debg0;05uiC1HQ;
502;492;12251;0;331;MTXCREFD;0;;4101;1707914822044893440;14336771741541391688;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822044893440;14336771741541391688;1;w0KXlW1GUt1x;LHbt4dZ4RDegLg4sDeJAXyQ1;1gvHF8Ws4gVUmRz4Bt9V6gLrJ5T2QhA2KR8G1t9r;bxYanr;10570540898878088883;dqguMC;gOXCpR2jVyH0bu3RUoP9EjRBWFYxvtEdrLjTU4OYWT2byk1gl5zh4QcikqhSqydkJ70rWAVM5gkC5PwshzivXqD0Q7reaw0YrJt54R;N17ljllZKXoMiLA6wzAMpKgPAPn3l13FUf16NOY1;6AvTDzodO69UOWbLeJrrGHr5WVT20x5jQlXludK3qlj2J89ef7daEdAZQMyCN3fVj9Pvba;GNH;3r47qgJe5FvyvMh9cF4A;kt3HjzgOb3lI8svGw2Hthfpz63dK2qfvzx7EFSSBFOP0ze4lYhmbkJnQtRmq1c7PzlZMSlIvSmngQEVex0CPRLVfwYYqc6KxYIip;B2zhY7Utullq;5843386554539538198;f07;bGieMVlbeSgVT;i3PebfeB;
502;492;12251;0;331;MTXCREFD;0;;4102;1707914822045680384;2721337240795045610;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822045680384;2721337240795045610;1;yHSBGNWzxnjR;QA7wWD0EKs3FWTAMnol3N108;jGRTZgtWI4ODJUMcZNiWy4kewlsGM3tUBjtqPGSb;hvttlB;3102965622757857439;11e8Te;gqcM93rBUKExN97JLNKGf30iVTpfp7qsMzyQShov8EvjwKXSfAqnWhXZLKMgD2TbFbiyhMhoDPbO26AKeGRuUpuHAwNRvPM9rEsPg5;ESC2AaTt2sek00TfMTZZR5ctwiXizcx8C9tVCEdx;AqxRnQtlDrlMlNB1pixclHonbI8b8fFeAo7wPCBMjaQ6Cv2dri5D9CPQ0xi5MDGCc9BCue;G97;qgyI1I13u8MunelLyU2d;9ULa1e4Aun8jwB1JkmwJVeoqu8N0bAZcNm5vRyg6PeAVCKTfzw8J0kb9w5rhGJhHqCo7GpdIXtuyiZXJlMzbSCahc8fy8bi8onCO;ieQovkqidvF6;8291600501366646633;pxe;UnurryJVcLiVv;mhTEuLMO;
502;492;12251;0;331;MTXCREFD;0;;4103;1707914822046475520;408902342329073626;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822046475520;408902342329073626;1;RtGE38RFi6xW;abZ5uZ9orBtHvBi2gLmFapmS;7p3TGivqlYNpBg56wMwNLcHMYL4WJuDnvdZgO8Tt;ozf0Sg;5564660031130841460;U6tlCW;gHAL1qX4wed7O9GIbJ9EwenMcVAU5S9GbTZMMKVl1uipro74ctE7OEyKOfFnXvInCrbrKw71IG6G0zGjab5v4g4N6YpJXyt2wIQdZg;UPliIvtxZaBxkm5VtbdepLUPRFNSVMcTtSPTjuSX;WBt9hsHF1QYvIq19mmRGNUbjNy8qfhhMGMULCrpxf3gg3UiT83XamdHNVpu51Bjdh9jZ87;9pd;l6phQwUql2CDaI6Dp3Jn;AsPNemvciLRjm3tGaKrIQn0pFPVfXA75N5fhd8LaGzlztcETzPSmmbfzWZ4OQ5VgfH1KYT9FZxWJ4GJ3WhMfVCzKAnzHd64LZ4iu;GrZXFVkREnLp;403407059018922157;Sxh;AJSjUXrougdZK;HyoKPUVT;
502;492;12251;0;331;MTXCREFD;0;;4104;1707914822047268096;15519606661483554023;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822047268096;15519606661483554023;1;dC4TqmgeO2m7;aqGWPdGkudtcZynTCPSamtAr;sXp5E3FCNQUVgBxaMFaWhuLIQ1sIfv3ZelkT5F8S;OaEJa6;7523901345221623409;zQBV8a;eNmA9yG1VjPp2j2zxzZeltrnNlUKJDNlviP8pESHAzGLCKqWswuzReqRr65lbbfe97ScHXKHrHz042iR2jslyZHeqYflAqilK86O6t;AYP6qD2qY8U66QxAws58QfpUAu88nuAtMEcJ3WPn;ZaPawGr6CNVzcTV7EAxAy4NM6lJJcBEgDlNQ8bFqb5f6CM6V8Qafn3ziaWxmfP657sWKii;kyO;WALR7YatgU428Uv8wdwi;FsLi22Q04w2Lt2NmOPYDFwQKy73VBpdycDoZKL3utH27RYGylqPgzefoJW8tDbWBFlsizk9O81iMnU2nCehrvfvnwmpe71WLgseq;XMiJ2hOp6PPs;6509433040067840933;sdv;gUnlCE9KQw1Wy;UxlqPzVS;
502;492;12251;0;331;MTXCREFD;0;;4105;1707914822048056320;3608997282929929393;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822048056320;3608997282929929393;1;ZgHf4xrPU4Rh;2kUf6cbfPaPrWk0LzDvBTmzl;2KxVWRQc3wdEL1TY3GsLa1vfo5LmPbf6XuolDb1O;OcChY9;14563512824232990011;3mZmNZ;AiO1w3cChPySJaShG14BO5LRdRbjsekw6WptHOsbBQUGd2Me6Vajfqfl6Oft0s8NXzbrOMMSw8bUcOyiQ6iqTNC1qRbYFTEmZ6fMIh;ImOozk6L6lFFdcD4S5dCSydA0bN7xckRbGKCsXDd;legS4XG6JkuY5mZeEVhGwucgD0np8f6GVF2IJHvy06UCEna4NZ9smKBXSOoCMEYpOqnPRc;ev4;0uHHFSXx6w7OfqHKMwUv;XqUKv4wL0NSjfGEkpb2UfQRGXb7lWXO5ARQcsqXFme4qu4MqXMAC5swJzRAPEnyTQWmHpUibMpbpHOsu94khaR1z7gJjONevn0Rd;HBzuokGviQO9;6642212704018267725;bY0;cD0f0k7zNnMeD;AslG2nQn;
502;492;12251;0;331;MTXCREFD;0;;4106;1707914822048850176;2331853228782110588;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822048850176;2331853228782110588;1;I9OElicGVxr3;SMjsslod9VlHGX3aycLFcaWS;rkq0MYG8c6y3NxSFGrbo62bxxldsX5iMVewUxpMz;PFDQkM;12511133732388965639;Q1eHTr;Z8RLDCpAjLPlPKpDaa9qFwRSe6oANx1TdlrmubCroX8sBqlULde3Ra7nUoWhG95rjrrALIFehmSLOxWgwYPH5Xe2j1lKLJyWWxpBKU;XhgOWCIYt63D5cungEj3mljHXO55iBK0ge5jSIHM;BMLkQZzyxUYLqia0bsYlmG63r8g0dLUdySu6aECZo7NuDoEyU2yCi5rqlYhveLfLSGXGgP;3B9;bYPhZ28ZI0wmT73RJQ1k;fBBKiSvKNxC0doV2fZ1B05rrI9Zk9gr1MbzB353bPpvJMHJc58j4javcYh3q3xpeK7KsgvbDmo0POKIFct0Mo1Xa9oKIy6MsgM16;QXr3nApzavZl;12863155403785806080;09K;0il1anHrigoza;81S4aN24;
502;492;12251;0;331;MTXCREFD;0;;4107;1707914822049636608;7694781884524502163;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822049636608;7694781884524502163;1;PgYqjBbSvkjn;0wbVnsyQZ5Q1PkQi741TsuWb;bxES3M0LwRV0Z9FKNdxMq3uSA8UuaYVwN02cM7tL;2ur8uV;13742816407770500304;mqcTrX;daaFtV127TososTA3DxX1wb9uD5eQkPwsSwxXgtx5VoVjybyNTG7GzLBilVk8O3lZlbcY0V6ytQob7iQdSEr4hvev8HCBQTmNde90M;haCR1drzIpRAKJxUgT3dEpNGcRMmt0SHRTcX0Ly6;6tw6rgwWfKzsdkXVeTh3kW2lF5dwR2mKPySsWAva9nGyemwuLwg7uxhYLfKgQvLd4RqjZ8;gs8;hKrQOwwItRltXpctlvwb;KzHyYu6zX6OQpVJzDxkj1nWaISjiYElENLjtG7ahg0J3qUvtsRdhPawaZRIHP8HX56e7hKNefKK6fyl2gvyP7feyDqm3NiuoORQK;13RsQD9tFW2g;3366945352801053007;LlC;iNwhLTiMHzTr9;05PgNugM;
502;492;12251;0;331;MTXCREFD;0;;4108;1707914822050422528;9174261805518051744;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822050422528;9174261805518051744;1;IrnSnrLH74jR;nprzOHpyKRcarAn8DdExufXV;mJ2rA8X9xuFYeKdoU75dnJq8aCiwq12x4jUViq3q;cx0lfr;11457503922906846738;criZGK;m8r6sXCQ9WJIJyLJDSB8EucI8jOe0BBj2FbxdpKGTpjpMwOQC8EjJNZ65XpoCVb5ZwXSxNaoBoS29YjTkyFMQ64SbC6ilcFTUpvaZZ;AViVqIvLTh5PrxQcRphnR8InKbNT2HEXpdjf3GXz;3vVCstI1fhJRfw8ORvYO2pqpCefG08B7oUDPWUvalvBdUOOTpAHbI1tcVOOWgc63PHvOyd;Fnw;4RpmeEsuReVwDxxKkgcf;7ie1Ma6mAi6lnKvU6tl3VUV92hcMZtv7KqkGLGErdVIs7axfQqabp71Ol2aJP1pNj4SzK0kih5wZRPcNw7zZMzUVGLwwizUhHAnW;7gd7hRVpsv2G;13328091525469818972;hvL;fnJBdQWWKfODh;FIYRaeGi;
502;492;12251;0;331;MTXCREFD;0;;4109;1707914822051210240;15393067082527791979;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822051210240;15393067082527791979;1;oNqbwR1dTqnf;4hEFwg6yizEZfNiUKOQ71Ykt;gffpUp8kq9JWW8i0LpoofEJ1mo4fPxP1Wb4iHPS9;fb50ai;2194591207937119638;53ubpW;22ayuTiEcthCBQeIGssljPTigFiOOsuBgdNrhqJrySLxRsiVKbhTdjW3dcZAKo2ifcwL802L9GyZho3wizloJEooUUFQW7elPq9you;iCW6Szgj56c2HmHo2N1nzYNgBMPm9vQY2kMtnrg4;u0fsfv3QxYtf2MqL7A1VSM4RaB1756HGpg5RTYZeAr7KkTYVYXIf0eYkWO7eKwVId9yj04;lQG;gSbX5SrgpdtHRRiPlz4s;DFT9eryQQBWCUCSXckb54r5I3kH74DRu2Q1E0VBWYXcOD9hdGy2U4tOgpl4vFJPHDFB2oU5Uaik2mI0kBGwso6YykXRr0yV472OX;ndfNfbwp7QfN;9032417919707388906;1nv;uoZ4czhpE5mHr;JEs5QKQH;
502;492;12251;0;331;MTXCREFD;0;;4110;1707914822052009984;12095130305651949572;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822052009984;12095130305651949572;1;nYK5gRaFvuQC;yxAdyvJNdngCcnRfXYKTrsUv;i9P2I27yRpAk1ov8p80taN44NN8IP4K3GiiDGHOL;LiNK7h;13905548931023949091;8JFQN2;aUoUPiam8k0sqTSh6ATcAdor5yMDQSb1mntzoSgDZokBEsSBZ3eDBm84szFtyZkPb9lfAj4DnriHlqhSIymgwiRYOv7H8lJmc12F7v;1EE7xZDHltr612a6s9F1WtKoV5xofv5ldgGhrM03;CSqH5z6QM5ZDPzYNJmGYGmPWcjuEgKo3HK7wmFTZbWxOLwprRuUoeQ4ehmoQoIgmTQOWKy;xJt;PwPylXr0uL0YwjIZaMen;UzuqL4oLAAr3bhyFIrPterQcsoul9dePyJ1vlcQPUDrxABVOQaJTodiVhytendKqHJQ9OS7jbKNIUWQd1fyvNyViDyCzqocW8btR;aPgEwcLXF1WK;1056380608071082425;tpe;mmxD7qUIkQN9v;tEYYJoMZ;
502;492;12251;0;331;MTXCREFD;0;;4111;1707914822052799744;13095064780866519176;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822052799744;13095064780866519176;1;c4av72l9ZWYj;RuhEqTCWgxp88Yuvv3tCVwfp;GsuYHEkPSG9KRmYoeluZpRaxVQBhHnXPUlusuYRL;50xoAh;5883311748958346616;E8aRQW;nHECbfwIffsU6mT75T47hUsQFNNbWPYoZ8YD1WDC9Z6fXwYgN7KUgaCyj2tvZT6KfklXnKJASWkspV7zVVnYjpYI5yJMEG0gx8oeo7;WDdUb66Ig5h55llAlcLwCyUL0aGS9tDVTxEcdvBY;n8AWHa9KJgj9lTnYsTIXbkEpXjd05yTFTW10D6blRa7Ra8uIDlrWknxZ0ittRRaRllG4Uv;LS9;oLRVOvVm8v2wCOxoJjpW;BUQDYVAeEao1zGy3rpJFF7pr9TX7tc3hlYhp4gC9KTPMjz5SzeGI7t8hgHTOYkZFpyJ53QxUOCMkWBgSjgjmGZGdzBu5MlEf23ja;wezxxpKfT0Fx;69025072498661465;Y62;KlSaN4gr2XfR5;Z8JxCHVJ;
502;492;12251;0;331;MTXCREFD;0;;4112;1707914822053587200;16280104481990472233;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822053587200;16280104481990472233;1;HXM7dbrrWZOY;O7oPfqWAyxEDE9UucY4iUXd7;wcBhNCMNxQjNKvY5YZHe2Odiem7iwpzHXegtj9pZ;jdnLCR;13897484603149038915;aFZtcm;KNzvbdyQgy9XlJS9Jeea3JjvjkIG6ChALBXJluNDcO1vRoLM9eejGWkaZJVZKDlGWi51WqsCOBi9igKTiKXn0pNV22b76Q2N391VXW;xIRw6vewDnQRI4kx7gF2qtTFS4vTsxp5ev8DjYdZ;XlKRmTkbGceydZYkVkwe0YjpYc5Y4PQzctw0wxN34MpKeTaj5FUbQ10WzrR8GtQWTwEn1g;G4n;R2N4FFIS9aWcHnVtM4R6;yRs0Akd7rLI5cAFFYCWTlXsiqYqU8eIBGL1kszxsqkibZEHkMaOHSmXiijxSsiPoGHAZ4vqaIzoiFowDEHGeuvO115hIIRNyiYRL;cdw6gXiunGUK;17700151337775333606;ECG;9V1SxhoO5eaR9;R33lmFJE;
502;492;12251;0;331;MTXCREFD;0;;4113;1707914822054376960;6980744869137917336;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822054376960;6980744869137917336;1;eSOwicAroZq0;Tg2sdurfyod2PHQ7LQFy0sP8;IwnpsBimEz1E0fY4ZLdZH76LIzi00dqPIydfFns2;AAF7IL;12477353426596900645;VLYjVw;FtupCGqM4iY9B8vwKcVY5F0sitQzXSWXuhdvWbPWJhqqfFis0CqAmkDInoXbYvTBKw01Lgcs9DuvWWMVUyxJaRPtCk0EtxTk5rnre8;RBURRxydyfG3rZ3bBs6nACF8W1lhR0PZYzOb020u;mZuAg8CDXs7uRIX8dgMovt8v73ewZqIFUi9m3eCwUklVeHwUSgXOIMyjpKFHZbhLG0ui1Y;y1i;p6ajjDa7k9HLsXdYptdB;9bRNocYlGm4NtcwSUoWypJF6gBWLYQaFnmBxdREIKodIq3rqDkbtHsjfrOCO8OXC7wba5GPW81WPx5jFgH19ulbPMb90JpUiyoJo;DdpCQF65ZHXe;6391960313027125672;ULm;usFActnIrGpa2;dfb84f7W;
502;492;12251;0;331;MTXCREFD;0;;4114;1707914822055164416;15995437303256186143;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822055164416;15995437303256186143;1;9OLpHFlErYCh;s7HA7ur9Y9dmqKw7DfDTmQvM;KOdcK3x5frP9BgfRx7lCxtCjzJwkb3Fuzyrf58xd;z5LgNi;5485620026757661203;fFgDrp;tqg8udjLFnf9L6kHJWuh771CNVdgA0v6GG0x9Lh848SPQyOTY6Wc8kZADD3g5hF4XDGwAGlATc9uOCmfPjOyCuXN6XJqVPhfAsORC5;QYxGO1JXWFN9BRTKc5G4ywSvt8ZZKzLibHStIoE9;Gm4hvHZi1EfFrQ1ef3PN5ztGplDIYy5H188rqsB4Zv2xNGFZHamLezEnEziVkGiBmFoUTq;cDL;qodvql9LVNFxq92ElYCg;ufgWvDF0x8Rdt4aceGS153sm9cNhaalYd91PsxGLkhHW93ZjMcpItoDOEoPai5s4xwQfYc3KRQnsDHdo0mkxvMiH8hnN027o2QSd;rCpAxRPcg5Re;12264764156756751198;fXm;qx4H0rM4lBii0;wI9wPDks;
502;492;12251;0;331;MTXCREFD;0;;4115;1707914822055957248;2266562386506391102;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822055957248;2266562386506391102;1;IWXZOgYNVHxz;jnwbZvLkU4ivqCQCo6Gv3d6C;gT22S0nr4YnRlw06j6tRAdLyzDaQscCleSTAl9cT;Zk3exf;12124607388139019614;TAtSyT;hTzaxlx6vLcQbl3oaugq2EerYlTzB2VsnKK3JjuN9RRyLTA1EYuqRdoLM10TUC2GVgBwRtHE8TlNHUNyim0TmKEgEcsxrcUZZlCuoi;JvRmOqTjSDC1wBI81izk9VBU69BaT1NkV6TqQhK1;szeyAXiEvA9PyYne0SProqXV2x7Dbf5pUvvfvlFJW04pWjkkx5lbpGiySMnXzTaiujidyi;CtX;YBU2GWrFNkJxPCezuJTt;NkxhHq16MrR7IX5TxFs1tIy564X997GFeMWrwljlKxDKGbvqrwYWHWKv6H82WAd4Z6xcMmq0S8ioDOdUabqZtr4SRKOScXB4sueY;mNJT86kA7M20;12997492606351795440;w8t;BBrhZBzVJxeGo;4qPgMeuH;
502;492;12251;0;331;MTXCREFD;0;;4116;1707914822056753408;11024263558235092864;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822056753408;11024263558235092864;1;SEo32mOQDmTN;WOOmz3cNnDXBcIzSo3zTN9hV;nO86ClWVbq4vqOaEN5mfinrYvVFTV53RNsmprRkO;KaOTrO;6570030379407210242;v416Vg;n4tssRccv2UHcGg3VdyH6SaWBdpxMN3T8VzuSMLmfT38S7jIFRtUm1LzPtnpRvEfPWJDfAB2FF3uiuV7j8UPvKyiGE4jrMmb6T2uvG;tWSzDg6PgTRXkA8sWPb5OOrrE7w5Vwnwe5k2mfzg;W8DhgMiGBJLX7NpTSgkPfaMZ12xv9fWgD8hufFnMN9ZC3vSDalUjeOi0xbZxcIVXfBEUJG;qX9;nZmOMBjGs9SwIfclOgKG;lCSLUeIh2XmQZRh7UofXYrdlwWRKgHuJ4fDITqHY3WlsLqUlrw46PGeXW5gNSQW2RQHjV6NGdjW9bUUB2wiXW0Olu8NPxBDADRJJ;prJHYWBq0Nsg;14528040443920420831;QWV;O0LOKNNQqqPus;0EX8luFH;
502;492;12251;0;331;MTXCREFD;0;;4117;1707914822057547520;17408127787448112905;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822057547520;17408127787448112905;1;8ac7E2akHuyL;2NJmJn0p0wB8cJpaFALkfaMW;VLz5I2S8HkEg1NuDaw2Ov9R838SqKjLKWKgVEnPJ;xB4fub;12761201668084931661;T6Nku2;a1TvXnJyVqpmYyT7CspTjgmijCLJFsmkd8R3PrEEYQvOcwIqZ9JHD96yBWZADgnc2gGhB48sTaZFDN0aHH31ojZL8s7Tbr5f5RCjxK;wdejzBl2DT8ubzv5njIBTpR4bIMvMZfsfq3achGt;sb04WpRex0ImAZ9sR3mGE0YMRRq7qBmMDXkpHYjV5IIOVfTcaZRkHtNZu0fHLAtogguWIk;vxb;kNQtJfQALOMe3beKkHdG;ArTD3qkUFmQoVWg4iFtNFHz8I6sxUQvhHlkm6u193ZFrPNns3k2DhwP7iRfumFAt1phblnqUxJi4TBnh0yBxSsS0LXwUonkEpsBG;2lgKgMiXRm3o;9838270319122747280;3SL;1VDN6VWF84P4M;K7TcJFBb;
502;492;12251;0;331;MTXCREFD;0;;4118;1707914822058333440;7519352083135718130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914822058333440;7519352083135718130;1;HJngHeF9yXOW;Qeber63lLIrNOiVzMnuEYB39;Ad4mWqykTmdseuwfhOa9KjMj4Pi2oWuFjVIqPI4O;C80BGu;2716662582167775115;sirX18;75CQOos3VEYHwRfgGNuDBVyUsl4BgShBNLT4HIW7RCNKdMsom8LomX2dYgfbKgNNHqCc7dAOkC3DQjdDTPcZLUmvcdQw7bIGXJ8ia2;Lu8kpNkTWlzVD2yE3dKaWmi9UfKGXSLjJ3xYW5E9;WsAY5HhMVtXxZ3vPoqt2O6AzXsokokpA9xJKzJm9lzMWmpFJxyf7536tTn0X2DC0KzYwDC;jka;FojqKrRW7lbr94wBRk7k;Txirz4MKsdGc21cRcvOHQQRDx6a0tGIPMZ7lnu0iJMgBi0ZXSvbp4Q1tBCkAsYcvq1KMbYKDMQ1AxWHymQd6B6dnhXcrWtPE8xyK;jJVplVghl5Nd;17604540260717538056;wlo;O8na1BMU109El;TBiQ4cPC;
