msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;rebroadcastIndicator;eMM;symbolIndex;indexLevel;indexLevelType;indexPriceCode;pctgOfCapitalization;prctVarfromPrevClose;numTradedInstruments
60;50;12240;0;331;GISXPIDX;0;0;315;1707915002097569536;5810869870535061247;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707915002097569536;5810869870535061247;190;6;773471534;1479896600962507115;7;169;4152387929964048064;8408719507659189422;26297
60;50;12240;0;331;GISXPIDX;0;0;316;1707915002098367232;16761672450800938472;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707915002098367232;16761672450800938472;10;8;451829176;5780127765148037880;2;170;16666237756826139806;1952387943047872779;15831
60;50;12240;0;331;GISXPIDX;0;0;317;1707915002099150848;3365222685084546205;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707915002099150848;3365222685084546205;248;2;958972949;-383166387936044554;6;220;8551961437139242353;6444910206071344686;31850
60;50;12240;0;331;GISXPIDX;0;0;318;1707915002099931392;14555869963405724268;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707915002099931392;14555869963405724268;32;5;869985226;8639774236216840173;4;228;7938270381360748196;827437773567246421;38959
60;50;12240;0;331;GISXPIDX;0;0;319;1707915002100713984;11299612953344319745;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;0;uj;GLPdGOYNx4zBgbDC1wtRx1klDjOwrSsQRUf21VfGqhYEczwWHbxAeP1YyJHfDsDGtZgJ7H;kPH;4294967294;0;4294967293;7;1707915002100713984;11299612953344319745;23;99;969692305;-2337527055114800313;5;170;6970210821674064413;-4365314746341343377;59957
60;50;12240;0;331;GISXPIDX;0;0;320;1707915002101496064;11639477681846438307;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707915002101496064;11639477681846438307;162;7;451829176;-2586006778472936981;3;209;11057085109726375436;431643042497142900;33347
60;50;12240;0;331;GISXPIDX;0;0;321;1707915002102276096;16257711993157121203;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707915002102276096;16257711993157121203;242;99;618823017;-2798276235446154903;4;172;15934287828914640462;1268284833907789568;56986
60;50;12240;0;331;GISXPIDX;0;0;322;1707915002103057920;14519879402195410802;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707915002103057920;14519879402195410802;249;5;179555593;-502764678004200071;1;201;14540644838755261810;2688964139587170248;7429
60;50;12240;0;331;GISXPIDX;0;0;323;1707915002103840256;6415967575962579791;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707915002103840256;6415967575962579791;132;17;742696025;-9117174456626531909;2;223;3004498079976898026;7571050741350833475;46753
60;50;12240;0;331;GISXPIDX;0;0;324;1707915002104621056;2153372593557412584;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707915002104621056;2153372593557412584;32;4;255231752;2405902397617048970;3;125;17708104567412389648;-3621201779141532781;27184
60;50;12240;0;331;GISXPIDX;0;0;325;1707915002105405184;12124330811116005255;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;15944547988559204306;dh;BsdLkFYr1Aar69IQf1zIgi2ljD8TsO7fMRuUG2Bz2MlgLTTEJvi0VjBxjof9oMWgV7JRiT;1Vy;759889583;1;452097841;7;1707915002105405184;12124330811116005255;201;5;662272845;-7928359441024171292;4;233;12972127486705196999;-4031486128372953989;23469
60;50;12240;0;331;GISXPIDX;0;0;326;1707915002106188800;4375334431819593465;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707915002106188800;4375334431819593465;73;6;225699642;-3669798566151831839;7;135;10475755723124948392;-7534523616888297790;22578
60;50;12240;0;331;GISXPIDX;0;0;327;1707915002106969856;7272796815857921964;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;14023083985803221550;Zn;cbM7jmfmSkhjoVAIY88F9wWuxeuQ4guNlDUrAWX1J5fXD39GlFbiuGfj7xQEkuXk1ZM71J;tYG;369584988;0;1209581377;7;1707915002106969856;7272796815857921964;79;10;923345875;7657363193338785102;6;79;2494552174917516670;1973494612891421591;13738
60;50;12240;0;331;GISXPIDX;0;0;328;1707915002107754240;3885826563035078098;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707915002107754240;3885826563035078098;45;10;850417414;2455267676062980641;5;25;10269810990498311680;5840031856880982960;21891
60;50;12240;0;331;GISXPIDX;0;0;329;1707915002108538624;16863274322565672739;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707915002108538624;16863274322565672739;161;5;356770038;-715779611492151821;4;198;7495131899391338647;-5313604193263271052;65459
60;50;12240;0;331;GISXPIDX;0;0;330;1707915002109324032;16781822969002234024;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707915002109324032;16781822969002234024;249;5;120173096;-4051512876739439637;4;95;6425205145101519604;9035706217569027983;23079
60;50;12240;0;331;GISXPIDX;0;0;331;1707915002110107904;15128878343287404651;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707915002110107904;15128878343287404651;239;17;784339346;7265506925930489481;1;77;3239454466331059487;8196113176766535973;4098
60;50;12240;0;331;GISXPIDX;0;0;332;1707915002110889472;10070298872432221800;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707915002110889472;10070298872432221800;3;8;778983872;6393839261495665620;6;57;8457709271128233929;-2114970437901616794;30432
60;50;12240;0;331;GISXPIDX;0;0;333;1707915002111665920;15471428005136855164;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707915002111665920;15471428005136855164;124;7;168342053;7054258035990378313;2;96;5263260058087026480;2644329659924002312;25456
60;50;12240;0;331;GISXPIDX;0;0;334;1707915002112452864;11379720884912254109;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707915002112452864;11379720884912254109;154;9;955011091;3749104422301757285;5;235;7939840548738252393;1487432274031645822;5826
60;50;12240;0;331;GISXPIDX;0;0;335;1707915002113261056;496577552407825271;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707915002113261056;496577552407825271;126;99;743125215;180240640886036774;1;125;8358587961551000483;-1585325377054611451;38687
60;50;12240;0;331;GISXPIDX;0;0;336;1707915002114061824;10191294009553877626;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707915002114061824;10191294009553877626;153;7;641399268;8473599367231147940;4;220;6917895141164774708;7370033961926455488;59983
60;50;12240;0;331;GISXPIDX;0;0;337;1707915002114845184;14329897270127236976;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707915002114845184;14329897270127236976;100;11;614218173;-5286314116192851414;1;34;17284401463811585796;-5411154802207592791;25243
60;50;12240;0;331;GISXPIDX;0;0;338;1707915002115626496;18345466329643442798;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707915002115626496;18345466329643442798;32;1;773471534;-4876023092115042589;5;97;15222225236983056072;-5846342297478062916;8373
60;50;12240;0;331;GISXPIDX;0;0;339;1707915002116409088;5978194138009590156;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707915002116409088;5978194138009590156;3;2;697925876;-2303311015807038499;0;216;3590168756184741736;-2747259632952249139;27422
60;50;12240;0;331;GISXPIDX;0;0;340;1707915002117190656;682911094624320264;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707915002117190656;682911094624320264;182;2;225699642;-6870717686038724955;2;116;17047075827970333153;-6418917163787590221;27552
60;50;12240;0;331;GISXPIDX;0;0;341;1707915002117971200;8760863108787626148;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707915002117971200;8760863108787626148;151;1;641357936;-6034220055094124434;7;146;13875387871231478330;1660607089481009016;6904
60;50;12240;0;331;GISXPIDX;0;0;342;1707915002118755328;3863588871123915275;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707915002118755328;3863588871123915275;166;4;77516395;2885553580690126420;2;88;14137398011421522036;6591690201103668479;14144
60;50;12240;0;331;GISXPIDX;0;0;343;1707915002119535872;12878336928331686649;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707915002119535872;12878336928331686649;12;2;56973008;-4718313354084209816;3;222;7838498516750142378;6533573850247569433;13051
60;50;12240;0;331;GISXPIDX;0;0;344;1707915002120319744;13396755267068931710;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707915002120319744;13396755267068931710;58;1;493822760;4722798970926726083;1;138;1143017071721891786;-406486186390725492;1972
60;50;12240;0;331;GISXPIDX;0;0;345;1707915002121100544;2723877314816765995;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707915002121100544;2723877314816765995;171;17;577265363;-8592132734921863745;6;236;18186829579547749777;3336371078925911264;53072
60;50;12240;0;331;GISXPIDX;0;0;346;1707915002121883648;13130479924451204924;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707915002121883648;13130479924451204924;35;8;47741981;4352547192927786392;5;203;7708967785353435067;5476991512686729382;45420
60;50;12240;0;331;GISXPIDX;0;0;347;1707915002122659840;4405013313928422129;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707915002122659840;4405013313928422129;131;10;105538185;4560412787992036450;0;179;1726091466107830982;4629066636196532824;16393
60;50;12240;0;331;GISXPIDX;0;0;348;1707915002123443968;75847831649807522;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707915002123443968;75847831649807522;138;10;946518645;-6411808685123315945;1;88;14091392132261678501;-9005474868499324754;43894
60;50;12240;0;331;GISXPIDX;0;0;349;1707915002124232448;7243215554645947351;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707915002124232448;7243215554645947351;41;7;785304035;-3325191820729414057;4;215;5488350392533127857;9104729478139077683;42237
60;50;12240;0;331;GISXPIDX;0;0;350;1707915002125024000;10930553325540167594;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;17545395245734829072;k9;xEX29W8dnINHcdHdJwpTnHbzssgObUeCJS2jdgJi4MBIhtlqtqU6JMirJ2SfeozbaBVpLa;7Hm;1927176781;0;568547390;7;1707915002125024000;10930553325540167594;24;9;743125215;735097880080995954;2;111;160985105821643081;-6694230346147635738;40230
60;50;12240;0;331;GISXPIDX;0;0;351;1707915002125806592;5813332461685827597;K2CDWGISXPIDX;ETLX;DSS_CDW_test;7;7;7;7098185481396160225;K4;lpS6vWoUolUmGWHXkKXlicPLknfumE7IxQayxm2dfpRvYdKxbr1X7YLTpuIk33RVcylHsr;ERY;2210663297;0;3262542249;7;1707915002125806592;5813332461685827597;207;99;366139516;17139780047808515;1;191;3474095752871929814;-1896733864304917819;20544
60;50;12240;0;331;GISXPIDX;0;0;352;1707915002126585344;6271176266379233115;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707915002126585344;6271176266379233115;228;17;189474699;-5721175990017003355;6;11;7348430072365523651;5574858211459240404;5971
60;50;12240;0;331;GISXPIDX;0;0;353;1707915002127377152;12131972637656472499;K2CDWGISXPIDX;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707915002127377152;12131972637656472499;96;11;681310362;3069489173111822637;1;72;7577475220003631515;1377484269968725897;15214
60;50;12240;0;331;GISXPIDX;0;0;354;1707915002128158464;18109627371152542928;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707915002128158464;18109627371152542928;253;8;542212191;-623695994123921597;6;145;7111028799374144970;-7029936447118492008;4409
60;50;12240;0;331;GISXPIDX;0;0;355;1707915002128943104;13637204921863479878;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707915002128943104;13637204921863479878;17;6;138846668;1722456722249157872;7;201;7924984574989360447;-3570287510414308594;28187
60;50;12240;0;331;GISXPIDX;0;0;356;1707915002129727744;562318636106100997;K2CDWGISXPIDX;MOTX;DSS_CDW_test;7;7;7;14738162350122594880;9J;t5FqON4msuDdmTI6kSjPOEt0gLi20GST6Fewkgsh8keUP8SsRGu3Z175EpVeNAi6B8r8Gm;gYB;2295104860;1;3752047070;7;1707915002129727744;562318636106100997;44;8;682402479;7918949831762757015;1;76;12145851245586439146;7941909691534396249;33292
60;50;12240;0;331;GISXPIDX;0;0;357;1707915002130508288;12413711816246778464;K2CDWGISXPIDX;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707915002130508288;12413711816246778464;156;2;376270613;8799779217574387325;0;152;904552259796567181;-3678257862425012659;37698
60;50;12240;0;331;GISXPIDX;0;0;358;1707915002131300608;6959063543951866171;K2CDWGISXPIDX;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707915002131300608;6959063543951866171;67;11;315339150;-2695233858437574260;5;168;11282193787530928223;166239866818978482;9022
60;50;12240;0;331;GISXPIDX;0;0;359;1707915002132081664;7506363444683393143;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707915002132081664;7506363444683393143;207;15;27066957;-7324289721831214329;1;167;1559527932659193166;3475754378852378656;55661
60;50;12240;0;331;GISXPIDX;0;0;360;1707915002132868608;11590605747206067375;K2CDWGISXPIDX;EXGM;DSS_CDW_test;7;7;7;4302214173325118317;zE;ovH7yCj5z6Nu0HcDZwmWxxL8wAhlreNWutsmHlrjUt90r2zkG1NbJJvfUsNg1MD5PIvOkr;nN7;4174597307;0;3774155814;7;1707915002132868608;11590605747206067375;6;1;727509241;-4156722265409738847;4;118;15033035345188099300;1785308999281906720;12903
60;50;12240;0;331;GISXPIDX;0;0;361;1707915002133656064;13455104304443852992;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707915002133656064;13455104304443852992;160;17;302074901;884367164634423442;2;9;2034255236176750172;4510966715919720244;27372
60;50;12240;0;331;GISXPIDX;0;0;362;1707915002134441472;13995456508462988944;K2CDWGISXPIDX;XMOT;DSS_CDW_test;7;7;7;13336993056537659059;mh;7vAlE5rkQTJQin6DgUfmpSmI9ntS5tLueZE4D4XM7UXrcYndKo5HbvPUgKnT7Omrb452hH;Nj2;1365604021;0;2978421877;7;1707915002134441472;13995456508462988944;236;1;352622121;7511743524666446202;2;245;12711204312098900561;-8500474715205217094;63562
60;50;12240;0;331;GISXPIDX;0;0;363;1707915002135227904;6079391247662674775;K2CDWGISXPIDX;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707915002135227904;6079391247662674775;129;14;768903345;-4609613304722050007;6;229;15151910799683552963;-4229865502823218019;58660
60;50;12240;0;331;GISXPIDX;0;0;364;1707915002136014848;9981776234527111257;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707915002136014848;9981776234527111257;194;9;955146857;364508686010655125;2;203;14050944292779952654;-809966775397330668;61859
60;50;12240;0;331;GISXPIDX;0;0;365;1707915002136799232;6958065561479101053;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707915002136799232;6958065561479101053;135;5;468896029;4182375743461913548;0;99;9362130671462117682;-6625388476248916082;18136
60;50;12240;0;331;GISXPIDX;0;0;366;1707915002137579264;12807134483439118970;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707915002137579264;12807134483439118970;104;6;231362315;-9168831273156083156;2;216;9095215746538537272;1545421976408674111;22493
60;50;12240;0;331;GISXPIDX;0;0;367;1707915002138362624;12550539573798156246;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;4500241957006454205;7J;YRQzng57gf62Y7Zd7MRGcznzjYHzPPCqcfuCWczYvE2ZrVKKUsAJDflUaacJYbsVYpatIm;Rlx;417793756;1;938879602;7;1707915002138362624;12550539573798156246;217;9;955146857;-672430551119990971;4;177;13800488474786110902;-8844249410714466826;55016
60;50;12240;0;331;GISXPIDX;0;0;368;1707915002139145216;10234293889452904282;K2CDWGISXPIDX;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707915002139145216;10234293889452904282;109;11;966477508;1956330280444561459;0;39;8309406689913820934;6146359036827347279;41398
60;50;12240;0;331;GISXPIDX;0;0;369;1707915002139927040;1229597115332840299;K2CDWGISXPIDX;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707915002139927040;1229597115332840299;107;5;243374731;-4264967081323570616;7;54;9418158717919442017;5779546283028007473;24281
60;50;12240;0;331;GISXPIDX;0;0;370;1707915002140710144;13983001889779098222;K2CDWGISXPIDX;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707915002140710144;13983001889779098222;245;6;418045634;8586496313101200911;0;67;453115236570333238;-1737297472146810185;1734
60;50;12240;0;331;GISXPIDX;0;0;371;1707915002141489664;750923688566970560;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707915002141489664;750923688566970560;188;14;105108297;-6995112344431506884;1;227;1539458189203607962;-712064464935180856;19537
60;50;12240;0;331;GISXPIDX;0;0;372;1707915002142273792;6216299569843935793;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707915002142273792;6216299569843935793;38;4;645935213;-8503404286862606956;3;232;1868983997330248776;1978861617310018717;23726
60;50;12240;0;331;GISXPIDX;0;0;373;1707915002143058944;14995440719238245048;K2CDWGISXPIDX;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707915002143058944;14995440719238245048;203;99;407985055;-334870801015020422;4;222;995947330901983196;-3220177778979839093;54783
60;50;12240;0;331;GISXPIDX;0;0;374;1707915002143846912;9122624537002559602;K2CDWGISXPIDX;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707915002143846912;9122624537002559602;96;5;37149125;-5337303579625183780;2;31;2156935596844210006;-3655123338035540539;37129
