msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;clientOrderID;eMM;eventId;firmID;orderID;originalClientOrderID;symbolIndex;oESessionID;sequenceTime;orderQualifiers;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1 
107;87;12015;0;331;2ETFPTOL;8;0;204;1707914930093755648;6334952164557581973;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914930093755648;6334952164557581973;7;1706095058471783892;4672613766707338323;2;11385830447809941052;Xu1j67Rs;5901778310484528902;-2916120427986341599;105108297;6173094689629343364;1706095058471793016;2;-248175766;-1759879337
107;87;12015;0;331;2ETFPTOL;8;0;205;1707914930105932800;8620369192186176840;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914930105932800;8620369192186176840;12;1706095058473314956;8640708092043550019;6;15481455284834139406;iyniHD4O;18106130276366480175;402777714874777868;911319188;2027353993605099837;1706095058473324468;5;1244760778;1001622860
107;87;12015;0;331;2ETFPTOL;8;0;206;1707914930107442432;7909528911550526771;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914930107442432;7909528911550526771;6;1706095058473513192;6010260148044740159;14;1960068229541861095;S32JsD5v;2898856647634712730;3177010147998232685;703220993;13320668662035865762;1706095058473522557;3;-73922940;1859443120
107;87;12015;0;331;2ETFPTOL;8;0;207;1707914930110252800;5012291461240955947;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914930110252800;5012291461240955947;17;1706095058473718740;5102851426294368766;15;10984336226125806528;VB9fk1Gc;15426122300299396791;2549531980457666445;912775729;6122660390991561154;1706095058473728093;6;477672468;-1002027
107;87;12015;0;331;2ETFPTOL;8;0;208;1707914930370890496;3720651961048088929;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914930370890496;3720651961048088929;4;1706095058474972387;8611016814203185428;4;14477604737345091525;CqiozS2t;6621041810353190417;-2072758875305895844;984029995;7634066335657480355;1706095058474981673;1;1040249551;-690547399
107;87;12015;0;331;2ETFPTOL;8;0;209;1707914930395285248;8635348762252690206;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914930395285248;8635348762252690206;6;1706095058478637373;-1043620263440879655;4;13531185055616975515;qW1n2Q9A;11802036088815449774;4520317167242801046;354837546;1731437323228950481;1706095058478646661;6;416210950;-2055556522
107;87;12015;0;331;2ETFPTOL;8;0;210;1707914930419638528;8044487012544865145;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914930419638528;8044487012544865145;20;1706095058482838513;1094484034971014116;4;15492477534188265954;EYd4uAD5;18168567550368670506;-5499867942082331280;407985055;13872098762390320511;1706095058482847952;3;1236625420;-138802167
107;87;12015;0;331;2ETFPTOL;8;0;211;1707914930428748288;14868409966595228813;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914930428748288;14868409966595228813;1;1706095058484529736;-7790061557957752590;5;3166019565894609503;CFGCd2H0;12511908524783777132;-5565163827061899452;198522762;14674248577162441911;1706095058484539070;5;-2144239968;237670373
107;87;12015;0;331;2ETFPTOL;8;0;212;1707914930431771648;2741766841074022010;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;8800164249227026528;C9;kcx8Dj57stdQ6lZI2BUg9zK9HQ2qZdi0ljW0624kkxLfFz4kkv77eyIXfgxwVkRmf3fNf5;mZZ;2572105786;1;1650941192;7;1707914930431771648;2741766841074022010;3;1706095058485114159;7674204731110429847;7;17817496269872527654;ld15KOob;4320694770624827777;8760865288326202211;243374731;11696764423831731302;1706095058485123540;3;2101020728;-2060914652
107;87;12015;0;331;2ETFPTOL;8;0;213;1707914930443884032;12536575524428379925;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914930443884032;12536575524428379925;23;1706095058487510855;-5063621356905365009;7;6069461947885297581;L675Rky9;1641960897225633251;-8981823108457339975;896742034;376848919636254900;1706095058487520102;3;1107576319;1626945287
107;87;12015;0;331;2ETFPTOL;8;0;214;1707914930466647808;13477342040587067199;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914930466647808;13477342040587067199;9;1706095058492351225;1674156393082686460;2;1479315489899627185;gRNf5mJg;5441587457278728364;-2861737108952333715;922513693;14139894708463962205;1706095058492360539;3;-526890428;-1019021588
107;87;12015;0;331;2ETFPTOL;8;0;215;1707914930486399744;4223876965046029468;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914930486399744;4223876965046029468;15;1706095058496900873;-5220993042605273155;14;10773886393187312151;T66FXdNU;3127909856678331285;-3690093319330656624;952282621;12801609494370350349;1706095058496910378;1;-367074266;-1512866112
107;87;12015;0;331;2ETFPTOL;8;0;216;1707914930495491584;1635601044835275394;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914930495491584;1635601044835275394;5;1706095058499102521;6190978927030968922;17;14173795765261911892;YGZrKenj;17705846627331473538;372337387835131940;83351337;11811648827944085334;1706095058499111690;1;203431303;1965420064
107;87;12015;0;331;2ETFPTOL;8;0;217;1707914930674569472;3607284275585086256;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914930674569472;3607284275585086256;14;1706095058506118800;-4584680079153517930;5;5998785176004508201;d5BlXp1Q;5894702227965954034;5826173206343112060;235516096;13785274120619927427;1706095058506128177;0;955913054;-1772115153
107;87;12015;0;331;2ETFPTOL;8;0;218;1707914930680653568;9117092386891420711;K2CDW2ETFPTOL04;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914930680653568;9117092386891420711;18;1706095058507770667;7899299986908601975;8;3047957115029868068;oBfYSy93;7891832184329100813;-2147316390634071398;880078379;13838153460795742017;1706095058507779892;6;-1346913159;853245280
107;87;12015;0;331;2ETFPTOL;8;0;219;1707914930695847168;692665995604903800;K2CDW2ETFPTOL04;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914930695847168;692665995604903800;6;1706095058512043649;2564039740222906582;5;8088334074517215393;YYqzymVw;6580348439100977956;-1855509343380932008;624214946;16747676532821904404;1706095058512052855;4;67341859;-493783627
107;87;12015;0;331;2ETFPTOL;8;0;220;1707914930711003136;5786748895964105660;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;7926209950832736966;7k;0jK2c6P4DrRkdYDx7coRvIFgfZtpGfo0DH97Pvs7sSmijPLwc17hsh6k149ffOW1gHpdiw;Pk0;3469556622;1;223330446;7;1707914930711003136;5786748895964105660;15;1706095058516509756;2700130241371546978;11;2760775441527122356;sKg7yHHs;17748540593105956277;-8862535189404284463;361376530;10642721240081235452;1706095058516519321;2;784633647;-1770192312
107;87;12015;0;331;2ETFPTOL;8;0;221;1707914930712512768;1827393277664919806;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;10246361558492176439;U8;xfBNNZ17Yr78IdQLxJEIwbSnJo8DV6DivuoxwRimLM6Un8c7nUsWEZ5GaDa3y4yI2CMsFX;XBj;3988664633;0;2951723148;7;1707914930712512768;1827393277664919806;20;1706095058516968031;8694104975427266178;10;4818731249361292128;Rvq15AQl;13397585687077711860;-9040591705025245130;515238894;16813066034070702142;1706095058516977498;2;593977881;1695943997
107;87;12015;0;331;2ETFPTOL;9;0;231;1707914930025161472;2789771585929602480;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914930025161472;2789771585929602480;16;1706095058465435071;4744111009735175984;15;13028157071681672167;Yh9vttrt;13228920134049001841;8292578281992235397;45567501;12861494989675584378;1706095058465444102;2;-1930674982;615158506
107;87;12015;0;331;2ETFPTOL;9;0;232;1707914930101375488;12529502335398291567;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914930101375488;12529502335398291567;19;1706095058472728410;-5592761798624089755;6;16207507063112328963;pcPX6r8e;12525212273436808095;9015458058048553160;315494969;7376456188221653141;1706095058472737834;0;1424153097;1548958596
107;87;12015;0;331;2ETFPTOL;9;0;233;1707914930381522176;10988993518836068613;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;13521653307139138462;Ox;B8AFc3fbuZWNtWFqGr2Ge4DWaVULaPHxa1WAcGtl2f4alPnTHPhtuKjcqJWC0vNGWNfeih;Kyw;757520659;1;2618767501;7;1707914930381522176;10988993518836068613;19;1706095058476513084;-6357003215482300475;15;7692777607384182324;K2qHLPhD;3176351521609673080;4878241324163297365;135619081;13596345807292957271;1706095058476522167;5;-1949287527;953770101
107;87;12015;0;331;2ETFPTOL;9;0;234;1707914930402895616;18409933103573959337;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930402895616;18409933103573959337;18;1706095058479889361;-5512698691165876910;2;15829725155081931119;srALqAoC;10209357400177245677;-2799094357363171407;839729658;6562035816905633300;1706095058479898506;2;-1447820863;-1632490691
107;87;12015;0;331;2ETFPTOL;9;0;235;1707914930413575168;6154414093378000510;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914930413575168;6154414093378000510;17;1706095058481745912;-389373596090225139;6;1996367619907537116;9HWYFXjx;15982734862733875320;-1157696095739146332;79594686;12073621569301621725;1706095058481755415;1;347056816;212358659
107;87;12015;0;331;2ETFPTOL;9;0;236;1707914930440850176;16862719554448262100;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914930440850176;16862719554448262100;1;1706095058486901985;-47048365036940041;2;2809679280494572411;H8s1JjYr;5900183551988008213;-643831316380206776;359830187;1428934796491006510;1706095058486911339;3;1683521968;-529323506
107;87;12015;0;331;2ETFPTOL;9;0;237;1707914930451463424;8211883709807793679;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914930451463424;8211883709807793679;8;1706095058489085450;2099804018645610881;14;17764698414481353457;uqbuzDQp;11350042726535098020;-2003933903718638131;495012502;8258003895492682042;1706095058489094802;5;1696229197;-121335397
107;87;12015;0;331;2ETFPTOL;9;0;238;1707914930478802688;3093946633437404051;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914930478802688;3093946633437404051;23;1706095058495118263;1221435425211652786;10;8331655951422754360;xQs6bGDM;2997494475719095126;7969138446894186774;125257059;10006167347763032154;1706095058495127518;6;777653040;1064320753
107;87;12015;0;331;2ETFPTOL;9;0;239;1707914930492471808;9897076884092572936;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914930492471808;9897076884092572936;9;1706095058498359751;2911007292887554961;8;781043395144275233;vW5BFbyP;18410496248799534309;6002634420034815100;468243658;14597811322639795295;1706095058498369012;0;-730356553;289505786
107;87;12015;0;331;2ETFPTOL;9;0;240;1707914930500037888;18130174073419841178;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;8661022669243564463;KN;f6d48Zs2b064tXWCzUzZxkGmnR2vdmeyr8dm24tjjZYxF8MEUdQ5x1T3ZExyVJwzuPxCba;QZS;2174646449;1;1614907519;7;1707914930500037888;18130174073419841178;14;1706095058500220254;-8572390902556477985;5;10755931727261734753;npFupywl;5200141696199058281;2901584722901654106;193650200;14585531705102424985;1706095058500229352;3;-1465535025;1890981519
107;87;12015;0;331;2ETFPTOL;9;0;241;1707914930653239296;2496338962691296948;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930653239296;2496338962691296948;5;1706095058500596434;2758052025256246221;17;5474749103747608067;SBxNAuXK;16146414371845071745;968728594955138292;48267691;8617029778337149323;1706095058500605757;0;-437691618;-1084510596
107;87;12015;0;331;2ETFPTOL;9;0;242;1707914930656344832;17959398900393350404;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914930656344832;17959398900393350404;20;1706095058501363492;-5062751250297778943;9;1783097485416086906;1dWLdBLk;821811435302953875;1213719869542103490;105538185;11095873485560010851;1706095058501372795;4;237032584;1325795081
107;87;12015;0;331;2ETFPTOL;9;0;243;1707914930689791232;6118064801112567037;K2CDW2ETFPTOL05;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914930689791232;6118064801112567037;17;1706095058510310215;-2408233626794377200;11;17995451460213950578;h4xQzZ5l;4148633133838501653;-8009288943934190712;880078379;6859814222782363870;1706095058510319371;4;1815114471;-1096333772
107;87;12015;0;331;2ETFPTOL;9;0;244;1707914930691299328;13521825790177924195;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914930691299328;13521825790177924195;10;1706095058510743252;-8288361252349839654;15;9938603794908848684;vJk9QFSW;9576744160412880278;-1182346180497577562;840406118;1398310460520748072;1706095058510752766;5;-1021500720;-1690658847
107;87;12015;0;331;2ETFPTOL;9;0;245;1707914930707969792;8293756377562850556;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914930707969792;8293756377562850556;23;1706095058515596175;7305859979359648820;99;8262067541030097802;2KgAWmCZ;3931085466004314292;6848265100593407819;225699642;13775000573137594577;1706095058515605362;2;-257143200;-170741234
107;87;12015;0;331;2FXIPTOL;0;0;1087;1707914959015397632;400499049693719031;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914959015397632;400499049693719031;11;1706095058465151493;7926955403981413703;6;7060281366418032374;NTaSHF4Y;682149544371042803;-3875209131714029880;836350944;1560644129344736295;1706095058465160790;6;-568158218;1318913064
107;87;12015;0;331;2FXIPTOL;0;0;1088;1707914959026533120;11335940696869865498;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914959026533120;11335940696869865498;19;1706095058465844999;-5695003860094636069;15;10203011493918197429;QmIWe5DQ;14292419492155965472;1629805440294704078;783519657;10026543600582136806;1706095058465854213;6;-1028633786;-1229701543
107;87;12015;0;331;2FXIPTOL;0;0;1089;1707914959037229312;14264954194542307201;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914959037229312;14264954194542307201;15;1706095058466631206;1231031317302502565;9;14395370920267315339;B4Ocrhwj;13336779863833971326;2901112636380834538;742696025;5211142023724713182;1706095058466640170;1;-1908409976;1216094564
107;87;12015;0;331;2FXIPTOL;0;0;1090;1707914959046357248;11145539363368228829;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914959046357248;11145539363368228829;2;1706095058467374854;7624859098543371803;8;10222977259708360697;4W5b4qpR;9173144905773247644;-3828881162735939658;726810605;14643080682531654670;1706095058467383714;1;-1804174679;993646127
107;87;12015;0;331;2FXIPTOL;0;0;1091;1707914959070712832;5193216678161477670;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8695965697730502662;dW;YOhJY9QsMyy7kB0oDnWSP4wzHU6mY2lBGgr5xNESnl0A58iBpZmbFbk23YtnKFzQYZGuON;RgQ;574056598;0;1464455073;7;1707914959070712832;5193216678161477670;14;1706095058469691048;1266711858746007663;6;11173153298420141318;XyuG7Jzw;16324817077182260957;-1674370635893284004;659932215;13668548481678131561;1706095058469705134;0;1237041033;2036813961
107;87;12015;0;331;2FXIPTOL;0;0;1092;1707914959093574912;4869961835689608578;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914959093574912;4869961835689608578;7;1706095058472345065;-5877305097280369497;7;909589702917276076;tAvtNjcS;13563539596138787560;2789506825590310239;25531303;8616310987119484360;1706095058472354191;3;-1295001211;1841391379
107;87;12015;0;331;2FXIPTOL;0;0;1093;1707914959108844032;2847642761292707925;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914959108844032;2847642761292707925;7;1706095058474334551;-2267890253316343818;10;3752683918864835178;I3xDpcnN;71972537845158502;-2226183385777347096;765519849;10054649714944569877;1706095058474343817;0;327319446;-1492781538
107;87;12015;0;331;2FXIPTOL;0;0;1094;1707914959119502080;15862473851966497030;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914959119502080;15862473851966497030;18;1706095058475837530;-5898085916626479424;99;2360793219099484481;3DQif4VD;16690830749778622202;-6960637190605274015;168342053;3804064380510464249;1706095058475846682;6;-118650895;-273335243
107;87;12015;0;331;2FXIPTOL;0;0;1095;1707914959398298368;8997754158785508857;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914959398298368;8997754158785508857;11;1706095058484242052;-3967375621546863958;5;7571169171792018426;0lbzEnPo;3325444367606157767;9166506281790737467;526725252;7247281163280873207;1706095058484251562;3;-278529102;-1795124620
107;87;12015;0;331;2FXIPTOL;0;0;1096;1707914959421042176;1668716820273062855;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914959421042176;1668716820273062855;7;1706095058488768840;260504151634582246;5;2662927175578697412;SDiLQHQb;8658933885923023411;-8980564852608956647;168342053;10652342799773108392;1706095058488778000;0;1872870208;620919804
107;87;12015;0;331;2FXIPTOL;0;0;1097;1707914959431663104;1672248224277218085;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914959431663104;1672248224277218085;21;1706095058491014703;8396014871995143436;4;4902141520348361454;Bm6tnW0e;16385049452044152313;-7509713061257161811;179056924;18163765813828663195;1706095058491024005;0;1583858609;-436461517
107;87;12015;0;331;2FXIPTOL;0;0;1098;1707914959445354496;147240483237830450;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914959445354496;147240483237830450;16;1706095058494067404;-9215687910159547526;5;9354880333047489800;ZbTpQDSn;790851725540335414;8258633023866983249;579919728;755962884295018859;1706095058494076508;6;-1507845057;-1698816901
107;87;12015;0;331;2FXIPTOL;0;0;1099;1707914959452967680;17920180985396396987;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;1323854212775701313;0o;562u7DQtJopIhShkdQZ3Vq8sZS6BWkh9hdm1NDrMqDrwhBo8W15A9mhrXOSdjEe7V2iG69;jLI;1364211919;0;1396619064;7;1707914959452967680;17920180985396396987;21;1706095058495822776;4849133960588404441;99;10593027068658134067;5BLKF3ia;15428225244491804565;-8969235685760658966;154123499;16084095933365723598;1706095058495832367;0;-1188240556;1617472760
107;87;12015;0;331;2FXIPTOL;0;0;1100;1707914959460558080;14392291164065312502;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914959460558080;14392291164065312502;15;1706095058497625860;-7162243932284921034;15;10385010710507990596;nheiTnfg;10571839279276964601;9133556875551757704;411542454;17187116880644845360;1706095058497635117;5;599663024;56925277
107;87;12015;0;331;2FXIPTOL;0;0;1101;1707914959492470016;11515555849136973108;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914959492470016;11515555849136973108;16;1706095058505713149;-7948435273373950627;15;11140073701403930346;dyJ90Sza;4354092522090019105;-1985112976698948715;315494969;13327974647085476814;1706095058505722625;6;554563932;1185849774
107;87;12015;0;331;2FXIPTOL;0;0;1102;1707914959724060672;13098723041017559444;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914959724060672;13098723041017559444;1;1706095058512917633;-6908125601160163905;10;16592826254657082848;bWPTtKRI;15683351299482837974;-8969417369039502714;843359534;5111203098051425573;1706095058512926648;3;-215793800;1105869681
