msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;eventTime;priceType;symbolIndex;price;quantity;imbalanceQty;imbalanceQtySide;priceDate;sequenceTime 
89;79;12003;0;331;2WARPTOL;0;0;190;1707914989470919168;5089120214888107251;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989470919168;5089120214888107251;17;7971790845173725557;1706095052434438377;2;451829176;334;200;16677835977176310043;0;73;1706095052434454215
89;79;12003;0;331;2WARPTOL;0;0;191;1707914989471726592;10226732420221829271;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914989471726592;10226732420221829271;5;8667571412933472704;1706095052434887370;6;657517808;189;275;2557832728346357419;2;435;1706095052434902999
89;79;12003;0;331;2WARPTOL;0;0;192;1707914989472531200;16644728245650573840;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914989472531200;16644728245650573840;5;230178166531495894;1706095052435329256;2;636453490;470;32;16131949921176052275;2;115;1706095052435345108
89;79;12003;0;331;2WARPTOL;0;0;193;1707914989473324288;14165995051453919192;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;18029192518840629494;F9;dRvQALUfO5pbN6uAT6xJ8b1IjuVMiTcIDarYexl4uInsYHC1tO2EXvTOHJyTfXD8UhOuMF;mZz;715298285;1;3664267567;7;1707914989473324288;14165995051453919192;6;15279019924276977636;1706095052435775581;2;45567501;203;325;7428509998860252400;0;447;1706095052435791439
89;79;12003;0;331;2WARPTOL;0;0;194;1707914989474127616;6842820200744092292;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989474127616;6842820200744092292;5;7452998512830264866;1706095052436222991;6;32654720;312;137;727006645950835195;2;20;1706095052436238709
89;79;12003;0;331;2WARPTOL;0;0;195;1707914989474934272;4905678757401112562;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914989474934272;4905678757401112562;15;16478755589305217269;1706095052436668852;6;836350944;466;445;7720201871687497506;2;315;1706095052436684822
89;79;12003;0;331;2WARPTOL;0;0;196;1707914989475742976;7664793621788115114;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914989475742976;7664793621788115114;17;9083028790252904211;1706095052437125718;7;752014678;487;168;15389778983963755403;0;352;1706095052437141923
89;79;12003;0;331;2WARPTOL;0;0;197;1707914989476546560;5235984319347433544;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914989476546560;5235984319347433544;14;16145328553232152193;1706095052437576535;6;784339346;273;475;8972276202516355237;2;34;1706095052437592282
89;79;12003;0;331;2WARPTOL;0;0;198;1707914989477344000;3422604938234182348;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914989477344000;3422604938234182348;17;17853377182117947365;1706095052438035753;2;785304035;146;248;12943866133217195177;0;157;1706095052438051321
89;79;12003;0;331;2WARPTOL;0;0;199;1707914989478134016;8107241715691850985;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914989478134016;8107241715691850985;2;7270372634224811571;1706095052438490232;6;164996825;375;39;9630108716189796652;0;483;1706095052438505870
89;79;12003;0;331;2WARPTOL;0;0;200;1707914989478937600;12935291777660185716;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7946700087367777004;yq;CF9LzFvEMcAEFrXksi7xaYDLhYECfbTBUTvf47Iyhg94lnxn643vndRVZug91JilWQrPoh;H5X;4105738847;0;4102579803;7;1707914989478937600;12935291777660185716;5;15079172109462626993;1706095052438953870;2;306138594;54;168;3403635963521264196;0;417;1706095052438969648
89;79;12003;0;331;2WARPTOL;0;0;201;1707914989479751168;10882973522637057032;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;11037862016003139632;TY;cEjzOzgvcJkbz3Ou4JAB9E8qUnBMMIEuwhCBJ5pCLAs6yAHhNUs02QcipAeVtKUl9DkfEr;5Ty;2794813678;1;2305051789;7;1707914989479751168;10882973522637057032;5;13358992904193228200;1706095052439416391;2;397856163;487;312;12529583510662959154;1;144;1706095052439431962
89;79;12003;0;331;2WARPTOL;0;0;202;1707914989480552704;11245609832782891886;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914989480552704;11245609832782891886;6;3183158372228554042;1706095052439880743;7;752014678;66;464;7494564274692167514;2;173;1706095052439896542
89;79;12003;0;331;2WARPTOL;0;0;203;1707914989481375488;3142728510165477459;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989481375488;3142728510165477459;11;10036024634945806350;1706095052440343990;7;576024396;125;182;7670093867787409058;1;400;1706095052440359858
89;79;12003;0;331;2WARPTOL;0;0;204;1707914989482173952;4068810581733578855;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914989482173952;4068810581733578855;1;18090043078714600907;1706095052440820163;7;407371549;183;269;2730337686265494982;0;420;1706095052440836233
89;79;12003;0;331;2WARPTOL;0;0;205;1707914989482961408;13949293753815971723;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914989482961408;13949293753815971723;10;2430739259885171862;1706095052441293672;4;281877941;341;330;18170717394148560570;2;427;1706095052441309418
89;79;12003;0;331;2WARPTOL;0;0;206;1707914989483772928;11110642610099662538;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914989483772928;11110642610099662538;5;200023916440620852;1706095052441772593;4;77516395;45;66;8634653927783361481;0;321;1706095052441788514
89;79;12003;0;331;2WARPTOL;0;0;207;1707914989484562688;13485212085850103041;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;17502663871563463515;iC;SvbAaI0IUWTzA4TDp1g4wa7rorRhs0vVKdzbeLZDjNVmVTWQ5gTiAT1Lwv3RkavfYZfUy2;G7T;2126895777;1;3651464833;7;1707914989484562688;13485212085850103041;10;16109116009747324361;1706095052442245515;7;880524655;126;285;10724585392162742420;2;495;1706095052442261240
89;79;12003;0;331;2WARPTOL;0;0;208;1707914989485361152;3764775926694068848;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914989485361152;3764775926694068848;1;4583519302222144100;1706095052442728071;6;697925876;250;385;2744538372394353901;2;461;1706095052442743929
89;79;12003;0;331;2WARPTOL;0;0;209;1707914989486174720;1821796391525137050;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;1946574016199202419;Cr;wLg8f7p3JaH9cPmMfCCqWxKkghBi5sHnsiiZGVC3VbX9kooh2JUlBvRB1mktOcbbcWLEqJ;nX5;1535288690;0;3756389310;7;1707914989486174720;1821796391525137050;99;12705107917390737630;1706095052443205007;6;40139414;156;146;8487813410627824359;1;89;1706095052443220608
89;79;12003;0;331;2WARPTOL;0;0;210;1707914989486970112;1206469358930994096;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914989486970112;1206469358930994096;15;15613844881372343176;1706095052443682531;2;911319188;120;431;13547364998803537745;0;271;1706095052443704713
89;79;12003;0;331;2WARPTOL;0;0;211;1707914989487776768;15153760899757361153;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914989487776768;15153760899757361153;6;7709358571142417959;1706095052444170393;7;184047301;196;326;4499822602042582883;0;393;1706095052444186098
89;79;12003;0;331;2WARPTOL;0;0;212;1707914989488567808;3700277148665302785;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;614541690210646299;2a;pxGtPAlyBvyxBsCOt0bcDksnbHdrK8j35AvN7ZfIIgWJorfy6RuLfujmS0fMnau2PeUyUH;rCa;3914517719;1;3154998015;7;1707914989488567808;3700277148665302785;6;11567571064317404852;1706095052444653114;4;184047301;17;408;1125977861658924986;0;44;1706095052444668826
89;79;12003;0;331;2WARPTOL;0;0;213;1707914989489364736;4115459883700718551;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;5303326178663608342;Pn;XJlQPvPWm7ytmgoSSmeANWn9BFRTT6s6QEP9oZ800tSzC4qwVW9BGeAdC6m9gNoXmhyIDk;qHX;1387213759;0;1902731345;7;1707914989489364736;4115459883700718551;99;92289761088766497;1706095052445145761;6;32654720;253;159;4040358708111424956;0;415;1706095052445161641
89;79;12003;0;331;2WARPTOL;0;0;214;1707914989490159616;7263289192879070363;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;15646377313048821340;ef;6AI2VuKYuSoO6MTaedrvJIrkcsIWwNSpn2C156y1uXoqTfKmFsfMKUzmrfeq2T3RF0ZRDz;UEQ;756666793;0;1953160713;7;1707914989490159616;7263289192879070363;11;408294536660223857;1706095052445633602;7;236162361;226;49;1790326450386511225;2;105;1706095052445649576
89;79;12003;0;331;2WARPTOL;0;0;215;1707914989490964736;13203638121032007015;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914989490964736;13203638121032007015;11;492547740344372049;1706095052446132742;7;263580681;332;122;670740393319361226;0;295;1706095052446148653
89;79;12003;0;331;2WARPTOL;0;0;216;1707914989491780352;4008254235439235291;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914989491780352;4008254235439235291;1;17025719767472142272;1706095052446631660;7;393921509;414;57;1969242410414893408;0;145;1706095052446647433
89;79;12003;0;331;2WARPTOL;0;0;217;1707914989492569344;12746107227281611510;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914989492569344;12746107227281611510;14;4019782115465888831;1706095052447134697;6;703220993;468;209;12364915039489030481;2;386;1706095052447150676
89;79;12003;0;331;2WARPTOL;0;0;218;1707914989493361664;18433099516409315753;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914989493361664;18433099516409315753;9;1420787117297654340;1706095052447636045;4;457170075;448;321;1560761751108050084;1;45;1706095052447651974
89;79;12003;0;331;2WARPTOL;0;0;219;1707914989494153216;14274129065300615911;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914989494153216;14274129065300615911;17;6982831886153326510;1706095052448119373;6;958873221;366;289;16504560528344575515;0;458;1706095052448135038
89;79;12003;0;331;2WARPTOL;0;0;220;1707914989494960128;1992195253016908215;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914989494960128;1992195253016908215;14;13615347148712997669;1706095052448619657;4;876746933;18;243;15318273099314831976;0;144;1706095052448635460
89;79;12003;0;331;2WARPTOL;0;0;221;1707914989495749376;9659617034743656155;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914989495749376;9659617034743656155;9;6890322596663357281;1706095052449107126;2;451829176;81;361;7836348768806255170;1;370;1706095052449123042
89;79;12003;0;331;2WARPTOL;0;0;222;1707914989496550400;17115525713632752612;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914989496550400;17115525713632752612;9;3114028256596703533;1706095052449616621;4;576024396;456;278;13526985331295898420;0;258;1706095052449632605
89;79;12003;0;331;2WARPTOL;0;0;223;1707914989497338368;9303903908426918657;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914989497338368;9303903908426918657;5;4516415826421769459;1706095052450131861;33;944323497;341;227;14582395795270833527;2;258;1706095052450148250
89;79;12003;0;331;2WARPTOL;0;0;224;1707914989498135808;8161310010927574196;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914989498135808;8161310010927574196;99;1724661212049143533;1706095052450647043;9;179555593;270;257;11643209905359091148;0;101;1706095052450663014
89;79;12003;0;331;2WARPTOL;0;0;225;1707914989498929920;7268673621351475018;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914989498929920;7268673621351475018;15;16605784811015176912;1706095052451164667;12;304152982;312;60;13900770433854229623;1;287;1706095052451180553
89;79;12003;0;331;2WARPTOL;0;0;226;1707914989499726848;11144149811196911222;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;9751561908763964141;vZ;WVpX9nTvqnLWL7jGsWg3tGEjkmayf1FHmlTydihS7tz5kQiPpWegw6lib4mjjDspzCOH7z;epL;558546678;0;69290684;7;1707914989499726848;11144149811196911222;15;5881269766184149881;1706095052451690259;12;274114089;421;376;13126143966669666163;0;465;1706095052451711349
89;79;12003;0;331;2WARPTOL;0;0;227;1707914989500517376;12920482373638487255;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989500517376;12920482373638487255;11;9889610104527065357;1706095052452216584;8;177707962;149;232;9554943996338933482;0;283;1706095052452232815
89;79;12003;0;331;2WARPTOL;0;0;228;1707914989501310976;6178000665118314681;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989501310976;6178000665118314681;4;8412562288073754854;1706095052452745932;33;773240909;10;136;2007874707692489464;0;214;1706095052452761763
89;79;12003;0;331;2WARPTOL;0;0;229;1707914989502129408;17057889798727111785;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989502129408;17057889798727111785;2;17252924082933246467;1706095052453271127;12;177707962;486;73;13038439948660473434;2;132;1706095052453287182
89;79;12003;0;331;2WARPTOL;0;0;230;1707914989502925568;2615190456169488694;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914989502925568;2615190456169488694;15;11974672399889601750;1706095052453796924;12;146079271;425;343;1742144885266335515;1;146;1706095052453812959
89;79;12003;0;331;2WARPTOL;0;0;231;1707914989503719936;4978260541258071299;K2CDW2WARPTOL01;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914989503719936;4978260541258071299;1;8319787634261807069;1706095052454327138;8;564169381;422;208;2078054609795394098;1;74;1706095052454342896
89;79;12003;0;331;2WARPTOL;0;0;232;1707914989504512512;1852462475158260425;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;8961283129513184610;Tr;lh4fas3DzZqcCdIgmyBxbwrxMeoHzOyQK55X73SuHF5QR6JgJZvV0S5dzxc2CosSonpJSu;utl;2389041993;0;3640874400;7;1707914989504512512;1852462475158260425;5;17891104021239701644;1706095052454861655;8;584621813;110;433;9047087006511841342;1;290;1706095052454877865
89;79;12003;0;331;2WARPTOL;0;0;233;1707914989505302528;3031480079187849827;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914989505302528;3031480079187849827;15;2221021621199265307;1706095052455396300;33;177707962;160;433;16004055269963329690;2;454;1706095052455412391
89;79;12003;0;331;2WARPTOL;0;0;234;1707914989506100224;7457950789400922502;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914989506100224;7457950789400922502;5;14749390178211303374;1706095052455934278;8;213949604;460;25;12413527424404644483;2;409;1706095052455950901
89;79;12003;0;331;2WARPTOL;0;0;235;1707914989506920192;15432448047727681172;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914989506920192;15432448047727681172;99;6974094141163393311;1706095052456473640;9;27066957;62;270;13631817606421104350;1;162;1706095052456489664
89;79;12003;0;331;2WARPTOL;0;0;236;1707914989507736832;8205790800338035243;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914989507736832;8205790800338035243;8;12543203310711032825;1706095052457014092;33;361807266;254;487;12591897251286757224;2;246;1706095052457030346
89;79;12003;0;331;2WARPTOL;0;0;986;1707914989508881920;742389688501141487;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989508881920;742389688501141487;14;2538579557110361818;1706095052457556872;12;742696025;275;159;6118927670832298247;1;72;1706095052457573154
89;79;12003;0;331;2WARPTOL;0;0;987;1707914989509716224;11920115052126626424;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914989509716224;11920115052126626424;99;6748598146977818851;1706095052458101116;12;927008545;52;232;5619960884440626888;0;12;1706095052458117642
89;79;12003;0;331;2WARPTOL;0;0;988;1707914989510507264;7692676042405967124;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914989510507264;7692676042405967124;2;3009477964343575010;1706095052458650445;8;958128478;483;194;10686283206155596144;0;476;1706095052458666698
89;79;12003;0;331;2WARPTOL;0;0;989;1707914989511304960;17415251747848203769;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;1293858113929826603;Yv;mK4IuG0cv4P5uzCElKjHC1PplDPsPnxvfONYrtT7COVJvUzvWIY9GFyen0rGWTYiVQYhxy;eRW;609587171;1;2923765661;7;1707914989511304960;17415251747848203769;10;4364697036361403456;1706095052459204602;12;966477508;482;288;1208410702075444380;1;479;1706095052459221350
89;79;12003;0;331;2WARPTOL;0;0;990;1707914989512130560;17657164392434855940;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;12369365502866502262;yp;Bif62lLmaxmwv5WSDVLqX1246SlTdVDRbRl4rFJi0pEe6wLFagE8My6OsbFa5j5vjUAqie;jEL;4083509881;0;2262818496;7;1707914989512130560;17657164392434855940;15;5187326931133620973;1706095052459763285;9;365314678;46;464;12098557269460812518;2;90;1706095052459779632
89;79;12003;0;331;2WARPTOL;0;0;991;1707914989512925952;7186596933341622930;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;15737253087374332469;dI;tof6kmIROAfvkWLjZpYkX3liii7UCK8yfUeVHGhNggrriJKLr41MR12ZFKvGLxtSdMMZFU;iPI;108538112;0;2845375302;7;1707914989512925952;7186596933341622930;8;1350104762388106603;1706095052460318051;9;495012502;123;308;18382133916095643192;2;430;1706095052460334266
89;79;12003;0;331;2WARPTOL;0;0;992;1707914989513721344;13371546594538013064;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;9515101337159919625;Lq;kH7nIyLs9HS9idv5TyE8O2O3MM3Fv943nqIC2BQr86B8tH6Sx2wCn9ZDOsImz9o1oj43P6;U0S;1353536500;1;2729531948;7;1707914989513721344;13371546594538013064;6;727130314458214388;1706095052460874349;8;47741981;223;112;17197268552003817106;0;205;1706095052460890384
89;79;12003;0;331;2WARPTOL;0;0;993;1707914989514520832;3773594263487998097;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914989514520832;3773594263487998097;8;10041493245195692349;1706095052461432604;12;317605844;11;72;8547177883904180147;2;400;1706095052461448355
89;79;12003;0;331;2WARPTOL;0;0;994;1707914989515323648;4204385934719813309;K2CDW2WARPTOL01;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914989515323648;4204385934719813309;1;6401209448932083686;1706095052461991926;9;773240909;244;470;9034196646342756736;1;241;1706095052462007757
89;79;12003;0;331;2WARPTOL;0;0;995;1707914989516122624;12780392195089571460;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;14324812313368930972;om;c1uuArs4e0ZYHf8Hg9ng85DEdL7EUnzWlPv9NQ7iHgNnRPmU37jBs4xvMnhRkwOm47Cccp;K1I;957906397;1;1372775908;7;1707914989516122624;12780392195089571460;2;247577202342090572;1706095052462554083;9;542212191;392;220;13709959694135918233;2;262;1706095052462570300
