msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;tickSizeIndexID;tickFactorMaxPeriod;tickFactor;CTSR_minimumPrice_1;CTSR_minimumPriceDecimals_1;CTSR_tickSize_1;CTSR_tickSizeDecimals_1 
133;31;12227;0;331;MTXCREFD;0;;2518;1707914750177942528;12989353038333464999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750177942528;12989353038333464999;1;18428;3703666539;5967396001971823865;14;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2518;1707914750177942528;12989353038333464999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750177942528;12989353038333464999;1;18428;3703666539;5967396001971823865;23;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2518;1707914750177942528;12989353038333464999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750177942528;12989353038333464999;1;18428;3703666539;5967396001971823865;20;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2518;1707914750177942528;12989353038333464999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750177942528;12989353038333464999;1;18428;3703666539;5967396001971823865;24;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2518;1707914750177942528;12989353038333464999;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750177942528;12989353038333464999;1;18428;3703666539;5967396001971823865;28;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2519;1707914750180146688;16630419999777240856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750180146688;16630419999777240856;1;32602;144710645;15383382341059805602;21;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2519;1707914750180146688;16630419999777240856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750180146688;16630419999777240856;1;32602;144710645;15383382341059805602;27;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2519;1707914750180146688;16630419999777240856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750180146688;16630419999777240856;1;32602;144710645;15383382341059805602;17;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2519;1707914750180146688;16630419999777240856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750180146688;16630419999777240856;1;32602;144710645;15383382341059805602;21;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2519;1707914750180146688;16630419999777240856;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750180146688;16630419999777240856;1;32602;144710645;15383382341059805602;11;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2520;1707914750182368256;17176644818668321597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750182368256;17176644818668321597;1;41191;2617139796;7016711730042026864;17;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2520;1707914750182368256;17176644818668321597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750182368256;17176644818668321597;1;41191;2617139796;7016711730042026864;19;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2520;1707914750182368256;17176644818668321597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750182368256;17176644818668321597;1;41191;2617139796;7016711730042026864;20;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2520;1707914750182368256;17176644818668321597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750182368256;17176644818668321597;1;41191;2617139796;7016711730042026864;24;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2520;1707914750182368256;17176644818668321597;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750182368256;17176644818668321597;1;41191;2617139796;7016711730042026864;27;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2521;1707914750184595456;3637823689483854276;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750184595456;3637823689483854276;1;59435;925687116;620207887623915901;18;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2521;1707914750184595456;3637823689483854276;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750184595456;3637823689483854276;1;59435;925687116;620207887623915901;12;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2521;1707914750184595456;3637823689483854276;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750184595456;3637823689483854276;1;59435;925687116;620207887623915901;22;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2521;1707914750184595456;3637823689483854276;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750184595456;3637823689483854276;1;59435;925687116;620207887623915901;21;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2521;1707914750184595456;3637823689483854276;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750184595456;3637823689483854276;1;59435;925687116;620207887623915901;19;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2522;1707914750186815232;11940063445900268818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750186815232;11940063445900268818;1;39368;3119204163;15921755900287181938;23;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2522;1707914750186815232;11940063445900268818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750186815232;11940063445900268818;1;39368;3119204163;15921755900287181938;13;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2522;1707914750186815232;11940063445900268818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750186815232;11940063445900268818;1;39368;3119204163;15921755900287181938;11;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2522;1707914750186815232;11940063445900268818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750186815232;11940063445900268818;1;39368;3119204163;15921755900287181938;13;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2522;1707914750186815232;11940063445900268818;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750186815232;11940063445900268818;1;39368;3119204163;15921755900287181938;28;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2523;1707914750189039616;10370193160745308257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750189039616;10370193160745308257;1;9005;4275046637;10855247217733501957;24;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2523;1707914750189039616;10370193160745308257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750189039616;10370193160745308257;1;9005;4275046637;10855247217733501957;17;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2523;1707914750189039616;10370193160745308257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750189039616;10370193160745308257;1;9005;4275046637;10855247217733501957;19;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2523;1707914750189039616;10370193160745308257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750189039616;10370193160745308257;1;9005;4275046637;10855247217733501957;22;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2523;1707914750189039616;10370193160745308257;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750189039616;10370193160745308257;1;9005;4275046637;10855247217733501957;11;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2524;1707914750191259136;12257628703183391350;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750191259136;12257628703183391350;1;35034;570402549;18201674334567243715;22;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2524;1707914750191259136;12257628703183391350;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750191259136;12257628703183391350;1;35034;570402549;18201674334567243715;25;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2524;1707914750191259136;12257628703183391350;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750191259136;12257628703183391350;1;35034;570402549;18201674334567243715;25;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2524;1707914750191259136;12257628703183391350;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750191259136;12257628703183391350;1;35034;570402549;18201674334567243715;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2524;1707914750191259136;12257628703183391350;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750191259136;12257628703183391350;1;35034;570402549;18201674334567243715;21;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2525;1707914750193456640;10619940231172575731;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750193456640;10619940231172575731;1;37864;865023644;18024062385407708330;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2525;1707914750193456640;10619940231172575731;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750193456640;10619940231172575731;1;37864;865023644;18024062385407708330;24;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2525;1707914750193456640;10619940231172575731;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750193456640;10619940231172575731;1;37864;865023644;18024062385407708330;29;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2525;1707914750193456640;10619940231172575731;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750193456640;10619940231172575731;1;37864;865023644;18024062385407708330;24;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2525;1707914750193456640;10619940231172575731;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750193456640;10619940231172575731;1;37864;865023644;18024062385407708330;16;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2526;1707914750195669248;11769878539848166428;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750195669248;11769878539848166428;1;18895;879701594;15817085777834376771;19;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2526;1707914750195669248;11769878539848166428;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750195669248;11769878539848166428;1;18895;879701594;15817085777834376771;25;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2526;1707914750195669248;11769878539848166428;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750195669248;11769878539848166428;1;18895;879701594;15817085777834376771;13;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2526;1707914750195669248;11769878539848166428;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750195669248;11769878539848166428;1;18895;879701594;15817085777834376771;20;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2526;1707914750195669248;11769878539848166428;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750195669248;11769878539848166428;1;18895;879701594;15817085777834376771;26;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2527;1707914750197871104;6384650581145456512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750197871104;6384650581145456512;1;25075;1743781168;6519580872305944665;15;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2527;1707914750197871104;6384650581145456512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750197871104;6384650581145456512;1;25075;1743781168;6519580872305944665;24;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2527;1707914750197871104;6384650581145456512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750197871104;6384650581145456512;1;25075;1743781168;6519580872305944665;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2527;1707914750197871104;6384650581145456512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750197871104;6384650581145456512;1;25075;1743781168;6519580872305944665;24;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2527;1707914750197871104;6384650581145456512;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750197871104;6384650581145456512;1;25075;1743781168;6519580872305944665;12;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2528;1707914750200073216;12029856522140372174;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750200073216;12029856522140372174;1;14674;2177448750;7860695753348532947;27;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2528;1707914750200073216;12029856522140372174;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750200073216;12029856522140372174;1;14674;2177448750;7860695753348532947;20;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2528;1707914750200073216;12029856522140372174;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750200073216;12029856522140372174;1;14674;2177448750;7860695753348532947;20;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2528;1707914750200073216;12029856522140372174;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750200073216;12029856522140372174;1;14674;2177448750;7860695753348532947;21;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2528;1707914750200073216;12029856522140372174;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750200073216;12029856522140372174;1;14674;2177448750;7860695753348532947;21;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2529;1707914750202284288;10660879316213325008;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750202284288;10660879316213325008;1;41945;566618909;7579220498517193496;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2529;1707914750202284288;10660879316213325008;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750202284288;10660879316213325008;1;41945;566618909;7579220498517193496;20;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2529;1707914750202284288;10660879316213325008;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750202284288;10660879316213325008;1;41945;566618909;7579220498517193496;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2529;1707914750202284288;10660879316213325008;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750202284288;10660879316213325008;1;41945;566618909;7579220498517193496;24;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2529;1707914750202284288;10660879316213325008;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750202284288;10660879316213325008;1;41945;566618909;7579220498517193496;12;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2530;1707914750204495872;8607193327163290534;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750204495872;8607193327163290534;1;22377;919957906;17384407827980109968;28;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2530;1707914750204495872;8607193327163290534;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750204495872;8607193327163290534;1;22377;919957906;17384407827980109968;26;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2530;1707914750204495872;8607193327163290534;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750204495872;8607193327163290534;1;22377;919957906;17384407827980109968;23;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2530;1707914750204495872;8607193327163290534;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750204495872;8607193327163290534;1;22377;919957906;17384407827980109968;21;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2530;1707914750204495872;8607193327163290534;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750204495872;8607193327163290534;1;22377;919957906;17384407827980109968;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2531;1707914750206701312;6510889128541226737;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750206701312;6510889128541226737;1;58500;4016788498;12159191718378373850;28;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2531;1707914750206701312;6510889128541226737;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750206701312;6510889128541226737;1;58500;4016788498;12159191718378373850;11;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2531;1707914750206701312;6510889128541226737;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750206701312;6510889128541226737;1;58500;4016788498;12159191718378373850;18;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2531;1707914750206701312;6510889128541226737;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750206701312;6510889128541226737;1;58500;4016788498;12159191718378373850;20;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2531;1707914750206701312;6510889128541226737;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750206701312;6510889128541226737;1;58500;4016788498;12159191718378373850;30;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2532;1707914750208920320;5321233110663095430;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750208920320;5321233110663095430;1;6833;3589137779;17124206598778470465;18;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2532;1707914750208920320;5321233110663095430;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750208920320;5321233110663095430;1;6833;3589137779;17124206598778470465;10;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2532;1707914750208920320;5321233110663095430;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750208920320;5321233110663095430;1;6833;3589137779;17124206598778470465;28;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2532;1707914750208920320;5321233110663095430;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750208920320;5321233110663095430;1;6833;3589137779;17124206598778470465;21;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2532;1707914750208920320;5321233110663095430;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750208920320;5321233110663095430;1;6833;3589137779;17124206598778470465;26;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2533;1707914750211158784;7015157262271406189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750211158784;7015157262271406189;1;5431;1605022282;6754135663493504523;28;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2533;1707914750211158784;7015157262271406189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750211158784;7015157262271406189;1;5431;1605022282;6754135663493504523;10;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2533;1707914750211158784;7015157262271406189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750211158784;7015157262271406189;1;5431;1605022282;6754135663493504523;11;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2533;1707914750211158784;7015157262271406189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750211158784;7015157262271406189;1;5431;1605022282;6754135663493504523;27;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2533;1707914750211158784;7015157262271406189;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750211158784;7015157262271406189;1;5431;1605022282;6754135663493504523;20;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2534;1707914750213373696;255845505609741630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750213373696;255845505609741630;1;62523;175728586;13536815927379073842;26;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2534;1707914750213373696;255845505609741630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750213373696;255845505609741630;1;62523;175728586;13536815927379073842;15;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2534;1707914750213373696;255845505609741630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750213373696;255845505609741630;1;62523;175728586;13536815927379073842;14;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2534;1707914750213373696;255845505609741630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750213373696;255845505609741630;1;62523;175728586;13536815927379073842;16;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2534;1707914750213373696;255845505609741630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750213373696;255845505609741630;1;62523;175728586;13536815927379073842;13;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2535;1707914750215582208;5534938878096126264;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750215582208;5534938878096126264;1;34159;1542617093;7458545131846666721;29;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2535;1707914750215582208;5534938878096126264;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750215582208;5534938878096126264;1;34159;1542617093;7458545131846666721;24;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2535;1707914750215582208;5534938878096126264;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750215582208;5534938878096126264;1;34159;1542617093;7458545131846666721;11;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2535;1707914750215582208;5534938878096126264;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750215582208;5534938878096126264;1;34159;1542617093;7458545131846666721;22;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2535;1707914750215582208;5534938878096126264;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750215582208;5534938878096126264;1;34159;1542617093;7458545131846666721;21;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2536;1707914750217792512;2703147985474919748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750217792512;2703147985474919748;1;31214;3074362741;17172072998911909122;26;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2536;1707914750217792512;2703147985474919748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750217792512;2703147985474919748;1;31214;3074362741;17172072998911909122;15;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2536;1707914750217792512;2703147985474919748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750217792512;2703147985474919748;1;31214;3074362741;17172072998911909122;12;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2536;1707914750217792512;2703147985474919748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750217792512;2703147985474919748;1;31214;3074362741;17172072998911909122;16;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2536;1707914750217792512;2703147985474919748;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750217792512;2703147985474919748;1;31214;3074362741;17172072998911909122;23;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2537;1707914750220009984;3581919496905560094;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750220009984;3581919496905560094;1;14354;4208686403;7967599667575611342;16;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2537;1707914750220009984;3581919496905560094;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750220009984;3581919496905560094;1;14354;4208686403;7967599667575611342;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2537;1707914750220009984;3581919496905560094;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750220009984;3581919496905560094;1;14354;4208686403;7967599667575611342;23;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2537;1707914750220009984;3581919496905560094;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750220009984;3581919496905560094;1;14354;4208686403;7967599667575611342;17;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2537;1707914750220009984;3581919496905560094;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750220009984;3581919496905560094;1;14354;4208686403;7967599667575611342;27;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2538;1707914750222226688;2462584193842881238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750222226688;2462584193842881238;1;53121;2818368287;14845154112834215446;19;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2538;1707914750222226688;2462584193842881238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750222226688;2462584193842881238;1;53121;2818368287;14845154112834215446;30;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2538;1707914750222226688;2462584193842881238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750222226688;2462584193842881238;1;53121;2818368287;14845154112834215446;13;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2538;1707914750222226688;2462584193842881238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750222226688;2462584193842881238;1;53121;2818368287;14845154112834215446;21;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2538;1707914750222226688;2462584193842881238;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750222226688;2462584193842881238;1;53121;2818368287;14845154112834215446;10;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2539;1707914750224450560;2337785934448491323;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750224450560;2337785934448491323;1;21499;343009038;5382650017892877554;29;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2539;1707914750224450560;2337785934448491323;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750224450560;2337785934448491323;1;21499;343009038;5382650017892877554;14;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2539;1707914750224450560;2337785934448491323;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750224450560;2337785934448491323;1;21499;343009038;5382650017892877554;29;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2539;1707914750224450560;2337785934448491323;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750224450560;2337785934448491323;1;21499;343009038;5382650017892877554;12;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2539;1707914750224450560;2337785934448491323;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750224450560;2337785934448491323;1;21499;343009038;5382650017892877554;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2540;1707914750226671872;3342675296690857755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750226671872;3342675296690857755;1;47217;3464763722;13798139459318463164;21;7;2;7
133;31;12227;0;331;MTXCREFD;0;;2540;1707914750226671872;3342675296690857755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750226671872;3342675296690857755;1;47217;3464763722;13798139459318463164;29;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2540;1707914750226671872;3342675296690857755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750226671872;3342675296690857755;1;47217;3464763722;13798139459318463164;25;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2540;1707914750226671872;3342675296690857755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750226671872;3342675296690857755;1;47217;3464763722;13798139459318463164;14;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2540;1707914750226671872;3342675296690857755;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750226671872;3342675296690857755;1;47217;3464763722;13798139459318463164;14;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2541;1707914750228876032;16952380670454918151;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750228876032;16952380670454918151;1;55594;630962363;1516891165254480801;27;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2541;1707914750228876032;16952380670454918151;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750228876032;16952380670454918151;1;55594;630962363;1516891165254480801;22;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2541;1707914750228876032;16952380670454918151;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750228876032;16952380670454918151;1;55594;630962363;1516891165254480801;19;7;5;7
133;31;12227;0;331;MTXCREFD;0;;2541;1707914750228876032;16952380670454918151;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750228876032;16952380670454918151;1;55594;630962363;1516891165254480801;20;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2541;1707914750228876032;16952380670454918151;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750228876032;16952380670454918151;1;55594;630962363;1516891165254480801;14;7;1;7
133;31;12227;0;331;MTXCREFD;0;;2542;1707914750231079168;18376351873519186394;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750231079168;18376351873519186394;1;34684;4003000833;5468625281221614487;26;7;3;7
133;31;12227;0;331;MTXCREFD;0;;2542;1707914750231079168;18376351873519186394;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750231079168;18376351873519186394;1;34684;4003000833;5468625281221614487;16;7;4;7
133;31;12227;0;331;MTXCREFD;0;;2542;1707914750231079168;18376351873519186394;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914750231079168;18376351873519186394;1;34684;4003000833;5468625281221614487;12;7;5;7
