msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;symbolIndex;instrumentID;optiqSegment;CDS_couponStartAccrualDate_1;CDS_couponDate_1;CDS_exDate_1;CDS_paymentDate_1;CDS_recordDate_1;CDS_couponValue_1;CDS_periodicRate_1;CDS_annualRate_1;CDS_couponCapValue_1;CDS_couponFloorValue_1;CDS_observationDate_1;CDS_structuredProductCouponQualifier_1 
267;30;12256;0;331;MTXCREFD;0;;4939;1707914858167537408;3895054966696936724;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914858167537408;3895054966696936724;1;768715101;1436204635219139295;12;39779;56952;18001;5864;34594;12808859094407262992;947001153;2540607972;17006599196344262514;6325942328038937077;60871;2
267;30;12256;0;331;MTXCREFD;0;;4939;1707914858167537408;3895054966696936724;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914858167537408;3895054966696936724;1;768715101;1436204635219139295;12;49726;53274;60894;4080;63786;7940975477915301132;1931842310;2739655186;9459080509050677471;5021676829336220369;62254;0
267;30;12256;0;331;MTXCREFD;0;;4939;1707914858167537408;3895054966696936724;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914858167537408;3895054966696936724;1;768715101;1436204635219139295;12;6486;8722;18166;16514;52300;5138492909795461867;387461350;1515449229;11441705910850821416;12283869535391184758;30146;2
267;30;12256;0;331;MTXCREFD;0;;4939;1707914858167537408;3895054966696936724;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;266897078074289146;8i;jweKtK9l5vG8XbCm8RI2ry1MznVv38SviM5P5sSN6ObljU1i3f5WmzCKYx4yWlqy2k1bJy;eRU;3936869548;1;4082490661;7;1707914858167537408;3895054966696936724;1;768715101;1436204635219139295;12;40097;33563;58458;26514;43544;7629323940368939018;1820570803;2590903092;15925043451133418723;1249537985080922003;7650;2
267;30;12256;0;331;MTXCREFD;0;;4940;1707914858169248000;4024169347214385726;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914858169248000;4024169347214385726;1;641357936;553670908807672869;3;27440;62048;21457;12249;3735;15325013166145359315;2344569174;2486086568;4411567247753207576;11950618293363851514;48868;2
267;30;12256;0;331;MTXCREFD;0;;4940;1707914858169248000;4024169347214385726;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914858169248000;4024169347214385726;1;641357936;553670908807672869;3;27949;50976;48587;20216;14234;16295494791965570878;4014343919;1871619803;1516420995439329164;11897559636412155114;38994;1
267;30;12256;0;331;MTXCREFD;0;;4940;1707914858169248000;4024169347214385726;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914858169248000;4024169347214385726;1;641357936;553670908807672869;3;33029;2485;18342;44805;58427;11352962497151086110;7706565;984269140;14978057101860784430;8933272600298354032;55419;0
267;30;12256;0;331;MTXCREFD;0;;4940;1707914858169248000;4024169347214385726;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914858169248000;4024169347214385726;1;641357936;553670908807672869;3;7389;36825;44386;44100;8579;10029315794736398974;3751503951;2683786292;4035869670400617381;16370504529096656708;23927;0
267;30;12256;0;331;MTXCREFD;0;;4940;1707914858169248000;4024169347214385726;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914858169248000;4024169347214385726;1;641357936;553670908807672869;3;47060;2976;23603;10447;19092;2988076500546627041;3237751932;3944646673;5644290730228868131;10882242061005680846;16866;0
267;30;12256;0;331;MTXCREFD;0;;4941;1707914858170964224;306190895315806641;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914858170964224;306190895315806641;1;281877941;17801010983840869992;4;58082;4231;46919;25513;14392;14381721215336935652;1714342186;3614691592;2110890862665807111;18086953510138222306;166;0
267;30;12256;0;331;MTXCREFD;0;;4941;1707914858170964224;306190895315806641;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914858170964224;306190895315806641;1;281877941;17801010983840869992;4;17026;1305;51959;62847;50889;4687952560432748176;1613356731;2397160819;12940690565550106454;14283231524702162828;12967;1
267;30;12256;0;331;MTXCREFD;0;;4941;1707914858170964224;306190895315806641;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914858170964224;306190895315806641;1;281877941;17801010983840869992;4;35770;2651;51199;37218;3135;16654867084635719627;3892260642;1039369645;17536920503969587693;15315679649355323055;15619;0
267;30;12256;0;331;MTXCREFD;0;;4941;1707914858170964224;306190895315806641;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914858170964224;306190895315806641;1;281877941;17801010983840869992;4;27869;22806;58438;63191;26392;15902221885899746790;3944847327;3428198732;16637946050824710337;15705198748078465698;11865;2
267;30;12256;0;331;MTXCREFD;0;;4941;1707914858170964224;306190895315806641;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;7106284146521157689;rE;NrJR0T0kAhd0OCKW4ojbaiikKNCoEASVaj7TQEhzIiPagWOrGfsJrPwNTW8UGCiNexH0VX;wFp;1600758537;1;3578671592;7;1707914858170964224;306190895315806641;1;281877941;17801010983840869992;4;18218;37911;5779;61989;34096;889279569175333322;185559457;3384064453;8016108683293666399;8363658263517034252;8326;1
267;30;12256;0;331;MTXCREFD;0;;4942;1707914858172672256;265951386357617053;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914858172672256;265951386357617053;1;25531303;839841824024448399;7;37851;34464;23926;22326;7586;13391349946188175101;356483348;3827442361;10105032110573024631;18390079753950459781;37438;0
267;30;12256;0;331;MTXCREFD;0;;4942;1707914858172672256;265951386357617053;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914858172672256;265951386357617053;1;25531303;839841824024448399;7;21995;985;19923;768;4052;15758601228811770801;2393761235;2077714673;10373490694074796463;5978364161056199875;28920;1
267;30;12256;0;331;MTXCREFD;0;;4942;1707914858172672256;265951386357617053;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914858172672256;265951386357617053;1;25531303;839841824024448399;7;59397;24511;43938;13810;26611;12971579085885870475;3127300293;2998772289;427912477415568443;12956786285805657068;9282;1
267;30;12256;0;331;MTXCREFD;0;;4942;1707914858172672256;265951386357617053;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914858172672256;265951386357617053;1;25531303;839841824024448399;7;48162;46484;2376;57326;31137;3881837716571269123;465391397;3215637748;14455277900992276196;769396210286327961;58252;1
267;30;12256;0;331;MTXCREFD;0;;4942;1707914858172672256;265951386357617053;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914858172672256;265951386357617053;1;25531303;839841824024448399;7;9626;56794;47248;5957;11384;9385156615135023886;2798448689;2881974142;5471250521503410211;14538314351955572344;4878;0
267;30;12256;0;331;MTXCREFD;0;;4943;1707914858174392832;2620079543546208066;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914858174392832;2620079543546208066;1;592228969;2106411320502034530;5;10763;1869;31459;54471;1040;9549205811153605072;1555374397;3649231838;7219098576359502173;2355754358918121476;29122;0
267;30;12256;0;331;MTXCREFD;0;;4943;1707914858174392832;2620079543546208066;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914858174392832;2620079543546208066;1;592228969;2106411320502034530;5;27330;20766;18996;528;50315;5796541815954301751;1685561436;317496316;16791840741935697536;7711688527976825526;40435;0
267;30;12256;0;331;MTXCREFD;0;;4943;1707914858174392832;2620079543546208066;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914858174392832;2620079543546208066;1;592228969;2106411320502034530;5;12164;12139;56631;23219;7399;17001449793222043070;4146798033;3380208425;6781902105385092028;18379541878410252218;45017;0
267;30;12256;0;331;MTXCREFD;0;;4943;1707914858174392832;2620079543546208066;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914858174392832;2620079543546208066;1;592228969;2106411320502034530;5;55075;22923;26418;12263;46395;11508180727892327912;3291013019;1440592878;8127914660240109764;498852992782016902;61727;2
267;30;12256;0;331;MTXCREFD;0;;4943;1707914858174392832;2620079543546208066;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;14821398345820716570;hL;gK5WoDlJRHnYjLE8QEZdtw2bjkd23PeuUlXSLsSpMKcf33A51yZeF9HgbVpD1FfkdMObEN;ehZ;859163287;0;2067586902;7;1707914858174392832;2620079543546208066;1;592228969;2106411320502034530;5;32686;25098;37023;41831;58387;2643655151132547232;3938560385;301684326;12444834446191932517;18338451844764484341;20193;2
267;30;12256;0;331;MTXCREFD;0;;4944;1707914858176116736;1700382760106465151;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914858176116736;1700382760106465151;1;767156925;9599430807233551731;3;40403;57505;26660;391;52070;13476628854330947105;4182387241;121160666;2407552792175267166;3097680335895004483;23161;0
267;30;12256;0;331;MTXCREFD;0;;4944;1707914858176116736;1700382760106465151;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914858176116736;1700382760106465151;1;767156925;9599430807233551731;3;57655;15166;54033;17017;9306;15779100952605408131;1586993814;1791993804;12588370915963524692;3128035079374517301;32063;1
267;30;12256;0;331;MTXCREFD;0;;4944;1707914858176116736;1700382760106465151;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914858176116736;1700382760106465151;1;767156925;9599430807233551731;3;31316;15422;58265;36760;20157;6673182050345436005;3296031102;2048806736;3025979911726068699;13276267830529465139;5890;2
267;30;12256;0;331;MTXCREFD;0;;4944;1707914858176116736;1700382760106465151;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914858176116736;1700382760106465151;1;767156925;9599430807233551731;3;32320;36125;33322;59484;13737;8219759224543453704;2572373142;823258323;12292007731031502293;7760990952883000983;46316;2
267;30;12256;0;331;MTXCREFD;0;;4944;1707914858176116736;1700382760106465151;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;2553913687493546923;qi;05RFpwWXV9p2sRcqtJCNGO1oHqJVxUdmVGTpfD6cd0AoNgiCdnJU0GIcCdMhOR4V65Q9xs;jD3;174816006;1;3599672894;7;1707914858176116736;1700382760106465151;1;767156925;9599430807233551731;3;26855;53829;51807;19140;63057;16613983925385162302;3099341358;1959033193;4212341953392797359;468853696286871586;62832;1
267;30;12256;0;331;MTXCREFD;0;;4945;1707914858177826560;14706635889198451702;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914858177826560;14706635889198451702;1;784339346;5095058113879534733;7;18068;24767;1385;53978;2092;1786672481735164646;2222847484;2118784892;1277431033233898270;1496380700062896075;8737;2
267;30;12256;0;331;MTXCREFD;0;;4945;1707914858177826560;14706635889198451702;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914858177826560;14706635889198451702;1;784339346;5095058113879534733;7;59509;6046;8879;26047;29023;688128217707032670;3919345526;165546461;1105310764567027030;11431382493335745419;32684;0
267;30;12256;0;331;MTXCREFD;0;;4945;1707914858177826560;14706635889198451702;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914858177826560;14706635889198451702;1;784339346;5095058113879534733;7;37132;35961;47442;5179;10889;9869490825436977620;2843468599;2348221602;7983382980184452442;16676648299357523290;41801;1
267;30;12256;0;331;MTXCREFD;0;;4945;1707914858177826560;14706635889198451702;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914858177826560;14706635889198451702;1;784339346;5095058113879534733;7;62608;50138;22738;35558;64981;3430264805462605993;1016853060;3347390322;8135403718198653843;6138728405927454788;58484;1
267;30;12256;0;331;MTXCREFD;0;;4945;1707914858177826560;14706635889198451702;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914858177826560;14706635889198451702;1;784339346;5095058113879534733;7;59113;18291;48037;39802;57491;7528362813263127865;3905560475;3631185591;5618115471607990581;775106313175166635;10213;2
267;30;12256;0;331;MTXCREFD;0;;4946;1707914858179533312;10211201735342363741;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914858179533312;10211201735342363741;1;457170075;1272395059425897662;7;6476;58767;19969;52099;50340;15174612157983186869;1993658273;120168513;6740610568164105482;11129654307885789392;16662;0
267;30;12256;0;331;MTXCREFD;0;;4946;1707914858179533312;10211201735342363741;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914858179533312;10211201735342363741;1;457170075;1272395059425897662;7;65158;44789;16619;2855;14233;16475760333395782311;1936769785;1075336012;16855167809730649262;1550308127043269185;25356;2
267;30;12256;0;331;MTXCREFD;0;;4946;1707914858179533312;10211201735342363741;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914858179533312;10211201735342363741;1;457170075;1272395059425897662;7;25673;32866;15418;3720;13979;2508640117538054690;672529270;114090408;9811981861535681265;602633912984659646;43028;1
267;30;12256;0;331;MTXCREFD;0;;4946;1707914858179533312;10211201735342363741;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914858179533312;10211201735342363741;1;457170075;1272395059425897662;7;44936;16971;17597;62394;2969;17905627627540862398;3833419174;3481561658;18355935414427565163;7997770296636729752;37417;2
267;30;12256;0;331;MTXCREFD;0;;4946;1707914858179533312;10211201735342363741;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914858179533312;10211201735342363741;1;457170075;1272395059425897662;7;46325;52733;12349;39848;64956;14776289522823620224;3476542852;2569667480;15371714291514178133;13731838984548445854;56442;2
267;30;12256;0;331;MTXCREFD;0;;4947;1707914858181251584;3761835753186364030;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914858181251584;3761835753186364030;1;919853333;8685657692494151148;14;26988;29082;58115;3134;49775;6969336835234477317;3640951298;2107705387;1233152297812858901;2589438767311385012;36262;1
267;30;12256;0;331;MTXCREFD;0;;4947;1707914858181251584;3761835753186364030;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914858181251584;3761835753186364030;1;919853333;8685657692494151148;14;51121;45413;34938;3876;39572;2927761408054883574;4074085420;1770049416;16530933323465309794;13105718528021437932;52424;2
267;30;12256;0;331;MTXCREFD;0;;4947;1707914858181251584;3761835753186364030;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914858181251584;3761835753186364030;1;919853333;8685657692494151148;14;29018;40429;8358;2943;57961;11422034852420737125;2124423587;3520773235;8914019359988362106;7251606368016381109;2901;1
267;30;12256;0;331;MTXCREFD;0;;4947;1707914858181251584;3761835753186364030;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914858181251584;3761835753186364030;1;919853333;8685657692494151148;14;43939;54325;538;44019;57460;793727830887401680;3179609434;4262716647;12263427545072790918;14569800581953409358;11029;1
267;30;12256;0;331;MTXCREFD;0;;4947;1707914858181251584;3761835753186364030;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;6005986335603308262;xw;8e0lDJ9LvwX7B6W7vcX8XVN04LE3qrizC9VuGLuGv9aFWtNUHHXxvGcn43osdlVeI28jcD;4IT;3521509732;0;1964750142;7;1707914858181251584;3761835753186364030;1;919853333;8685657692494151148;14;36432;8825;12580;36004;30418;2712510335176588591;1696185293;4034582419;10403398447688407002;16648126313826961505;61707;1
267;30;12256;0;331;MTXCREFD;0;;4948;1707914858182971904;4078952889564511291;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914858182971904;4078952889564511291;1;636453490;16480198473378078933;1;32466;46747;11282;53836;32786;6140979988829549725;357693177;4174354145;5451919511935286487;627203067025524819;37041;1
267;30;12256;0;331;MTXCREFD;0;;4948;1707914858182971904;4078952889564511291;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914858182971904;4078952889564511291;1;636453490;16480198473378078933;1;57474;7876;25093;22580;58817;8864180507069029329;1396933859;331300223;7882461200303202204;8603722409612977041;4111;2
267;30;12256;0;331;MTXCREFD;0;;4948;1707914858182971904;4078952889564511291;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914858182971904;4078952889564511291;1;636453490;16480198473378078933;1;43624;2474;58569;2686;38772;17759362268493884333;1014491259;1671394545;7737964456496905447;428932508372784182;45419;0
267;30;12256;0;331;MTXCREFD;0;;4948;1707914858182971904;4078952889564511291;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914858182971904;4078952889564511291;1;636453490;16480198473378078933;1;27738;59355;52884;17847;47668;18062722342185385782;779298661;550613127;11898667746096873518;10984745052834027950;42907;1
267;30;12256;0;331;MTXCREFD;0;;4948;1707914858182971904;4078952889564511291;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914858182971904;4078952889564511291;1;636453490;16480198473378078933;1;6959;26678;34875;17854;43123;2522474463051648390;2158075684;81608516;14674423321125089965;13030469330829535838;18016;1
267;30;12256;0;331;MTXCREFD;0;;4949;1707914858184679936;10516159222931004269;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914858184679936;10516159222931004269;1;138846668;7660944665909792694;2;2032;12434;18496;42162;8368;2076921351376468513;1920273893;416114757;5907438498120275962;105487144257702395;47609;2
267;30;12256;0;331;MTXCREFD;0;;4949;1707914858184679936;10516159222931004269;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914858184679936;10516159222931004269;1;138846668;7660944665909792694;2;31595;33654;38329;32377;27254;7439065503667750183;3731156237;843145219;14345790234710606246;10627080096253918287;3102;1
267;30;12256;0;331;MTXCREFD;0;;4949;1707914858184679936;10516159222931004269;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;6135723462153394188;6P;zhKMGSfCAMCboLpPrOSNKn5qqQTwlzy30lh08KCtEjs6W0ag7wXyKXgSXjmvEdc1fPRyAi;9vy;1610505332;1;2224170165;7;1707914858184679936;10516159222931004269;1;138846668;7660944665909792694;2;53893;5826;52647;27274;28427;4132703842240629278;1314906960;56098691;5993542161969033451;10004865086854490414;41734;2
