msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;participantAttributeDefType;participantAttributeDefID;participantAttributeDefName;participantAttributeDefDescrip;batchID
336;326;12218;0;331;MTXCREFD;0;;1117;1707914692057842944;4665991299701649037;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692057842944;4665991299701649037;1;393744523884908985;Y2ZB4DenikI2jEj23h69d37b7ecCeE4kgYm2TvIW9wu23vYNfzSaWaKjZ36nV3ybdvVY5uEE5qRLKahSe4zQqsST4188WkJ15Sf5;TCRwLrPz5Ki1jdR49np3ACBI1zILr2oePApMm2m5jyT7btAMK3hmwG1DQvBoFOVLgFy3fZHUdxWmooSn4eXSy4X2pxuAweqCgPVIsAQunRChbvJWxV58JVisz7oif81bLGJqz9BeZNJZctFAk8wahfxY5Dz7BTyJ75eC25BuHjnahfDA6vkygR9yLNAK2diUiJoIGfPd;1
336;326;12218;0;331;MTXCREFD;0;;1118;1707914692058608384;8818750994638949355;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692058608384;8818750994638949355;1;7033730319565567894;AvGDKvACZo8JyIOvDeY8NtQHnilkrOO2WX7WJg0ACME1m7fl5o1PLp5QRcUO0dX9axTNRHLUbPaK9cw4jocUuc6gciEbOVtKr3rV;mRlryY2qzOjkhhjbn6YmilDVlKlXDHk5kKX8LwcUujI28MIfGtDrB2kgFpFGYRp3JOtPWUAf4yO7EdGTQy7KwhOyRMKD2UTWq3Ji9KUW4ZnwVB6dwAuCvu2YW8MYS9ApCGXSzVJxCS1boK9ZECib3kd7JGyX9YtOkoQhVBqel533gREYzDiUjq7xBFLDfwE66NEk7u0s;1
336;326;12218;0;331;MTXCREFD;0;;1119;1707914692059385088;3771296394510818199;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692059385088;3771296394510818199;2;1332151297052057708;tsgK0vZ83f8hV9SDSCxwWtC4kxtJPkAK8YUjLfqpnU4SDz5D5lNx6Z36l2yIoPjiG0zePNt7PjBvsvaMONkJiQsU3kNHCFEUUWNG;HS0opBwIM3TK92fylDplE5u0QNSOFlrR3PET82iFAPpicTWbfhPNv9z8YfF5Uc5q2aEgcDBgZZveR1SPg2FhbPyNwwTHTYJffJmNwC1UFxFG7Nk4B4VonJtdPKwx9OdJiM9rRm8mnGtK8jxmn0COYdleUCekMSMr7EYji4yIFaZMSH7rGufaJuyM4VoYdZ59xCVPU3qI;1
336;326;12218;0;331;MTXCREFD;0;;1120;1707914692060165632;13116027933402969744;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692060165632;13116027933402969744;2;17011035985854145391;9D7bAiKshuwSlxpsukZku5bHAjqcLtGjafQHdKL0FlVm6L5xI5CKLcTMdnKrbAexzuEpBeBECkFcHOGKxvuSIYdSYzGgg8gd900B;sUzJEqPdc2ilS1BBdIj2lYNkp56ZV53KX8kHTxNIJWZFF0vTWvIh49IISNhf5PfifTHXWwgqxYRJaEdA1qvS9xUYYU6jP2WcdhGl3o8aatFZNDs6qhPHqpsdNFupFoy3ryCTr82FSdI05CZEtV8Cj6RFcQtOR2mcD4m1TJ5SA56NeVOK05KS0D9lv1KsNEdbSoPH8sv6;1
336;326;12218;0;331;MTXCREFD;0;;1121;1707914692060940032;3733186322961955385;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692060940032;3733186322961955385;3;7530387711689036247;Um80aoqL3CXxNzwNuCIX02ig5IzDLSb3hc3YJTqlDGDYGrVRW2iDNKHg7pOUeerbEAk6KIfU1nPWLNSUWdV0vZAIHuIGyh95QMR9;MGDciZBXMorsZkKPm8zdX9zVv2p7wCX77KfQmZDtG3YHxzM0uPvU7PArhu1nVBbGFvYfMM0Bqb6E1RL7NL547YrB1XIG2ErfcpJAQ9ezBRP8AHDsBTLIVAKVJcrJQ7Bq6GagPE6v5aNFRNmXBGjnozGE3HnVm218oGXLR9dkzvLgEgI4kjDJ1uAaxSyY2j9Tzf0koWdY;1
336;326;12218;0;331;MTXCREFD;0;;1122;1707914692061712640;13672139486655332018;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692061712640;13672139486655332018;2;8090817376541034452;gqNB0o9Kp8XapwmQqDSt9XJCHLD0XvBDW2NFTCL3WSbNBaBfdB0yyUAFgVTkOVs37XJEm4OY573pvUCWyrs01zvUIuwxGJVdw1M4;yJ8R7k0Mhb9HG1fQc25ja7DPKpEJzj11YdYC3BwJ0CLUjWxbCk2OpBubmVA6Eu7iNpzxT8PTEhDmrM9V7SYztqoutzWDZN6N3BTM2ERqOew4M3GqH1sStDSAPFI9zaufv8pUXiiHiq70NTWWDMHSRkASRZopvnv4FFiHr6blWUjnAcGih1wJBFKMzM9CjB4OsnN6BqWo;1
336;326;12218;0;331;MTXCREFD;0;;1123;1707914692062482176;3609390058529704393;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692062482176;3609390058529704393;3;15648544972289322782;JD40c9CZqhdqeYCoR5RmGHHcSbNyugbBQqJA2XTZXvauBfFiXtLvvNxg1EjCzMGDkqSpYEJT5TMjagJA2C0ugUmVEsnLK7eVNzVC;Y0mXX8UnkNZzZrc5RCKpI824B1HJdcIip51MPn3y6CHKPBgdPQGg10FqZk5zgEC229cEsm2GfcnkLpjCYoTaNq6Sxi0NQ4mXmG38WaxSmESdjxvQ03QhTQG384WHr9ZCh4vqJr3OAXbd2xodxXhtAk8BSLSCYoXSIGnmXtHwD31oZhrZZPPrdfWJ630AqwTx4tLgBiWK;1
336;326;12218;0;331;MTXCREFD;0;;1124;1707914692063255808;15842793485899936210;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692063255808;15842793485899936210;2;4235769030648192890;lCmadrVJ2QyjBAeiSOQDi8FjAkrfiP0AcWwNAeQQfc5y5Ctcy3RxIjHFuGK0beO43rJItUI9JRK6uETBRNWl5T9ehkYUj4y56jaB;JQHYLoQV1zqtFLIHpfyDuWXWmnthCfEhgaSsKo46ufqSUHx4S32bgvmWikb3FQ9UsKpGZhWKLdJkY3VDGh1xCEWEEx41jHmz3X3hrNAUbKDoSt2ycG4utg7ztOeDIVlbjbDt6qQLJ68H9FYE4uLQLu3JMSYgxthryLHx509ZzhEqjnk1EBePKwdWCMYlM2DJLQgp2jpM;1
336;326;12218;0;331;MTXCREFD;0;;1125;1707914692064028928;15982852313906202462;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692064028928;15982852313906202462;3;6965766416625410045;NvCQk9C6ca6zMGIwJBAMREwlR0wKJvL4p3qFyVZH4lksKtmv1qLtru7gwrpvr57WzQlhTEJTgoCpJ7SNDK7zax2DQT2f9FxRlEaP;7ibplpe3AGLsG1YMjnZTDUlHFCbMuqS88Ai7OsbqpY87isPfjUdLFZlZdrxuWHaNLL2YWYCHFI6NEoSfCCMmzE9XWmJlRZiMheLh9O1Z2CPbPWtbWOFSCz8XG5D3C5Si3ZkgC1RMDaL6Y7XfWuOABC9ocmjwfI9XfkGc4eEEhb8f5M8OnJus2l1qA1TSjOZT5IUp37y2;1
336;326;12218;0;331;MTXCREFD;0;;1126;1707914692064802048;11669319479389347136;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692064802048;11669319479389347136;3;983400469469282779;yThoasWf1fSTtPGPOUKrbPxSTp0UcwufS3IZpRx8n0aVeqgJQwpkDCWkqHk81nalGUjPBTkK4305KGGmKzajj75qDIWxy2UdjCp0;mlCnQBMwFOuhB3kQAyTyrxwLJxwpUznVbhWLaqxueCIA6D21Z9C0SXtFZNzTuDsAQUIVS3O2rFUkupWCVmYQL7vPxDj9da6bngOoJOM1UeJxlkrM7385Es378GBu5KkgP2TZi3FXuli3ADB3AjQ5fy5NeovNZVNa23ecJgWHIKu1tp4hgdmliscJIGStgjPCNTIrFhDv;1
336;326;12218;0;331;MTXCREFD;0;;1127;1707914692065573120;481975743828794247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692065573120;481975743828794247;2;2853480541323097544;38J29zUcUHqQ8xyAQVdEGuXyvhsGp9A08RwpKg6We0TS55aWyoQI4pMPg4LzVLJTYqVgKXl2FyGy5RaOV6ooY8M5IkIZLVdWAso7;kQMmYOkytDc5ntUJy4mUuW0m23bH01Zvgx8ylfGzpfst8Ggg5uKHtuAE1yFvjEqB8G065KFcB2JvAmtCRa97Cprux8SMB4sMjIJxSm6Ln5u1kk4k0mXzqJB1ijp2LGYEMbIb7XMBPrPl8O2EBAIWd5o3R0X46Z65yhdmigzG9YIzUvQLg6q4iwuCl9huBklR1uweQnQ1;1
336;326;12218;0;331;MTXCREFD;0;;1128;1707914692066351616;8019411781359554406;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692066351616;8019411781359554406;3;15920612540316431922;PEAL4EzVhCS63eVDDgIlwv9iSfAPRVnhCzXorK0PewpJSDNEuqIuxalJUEHVBZPA0Ci0KAB581SxO8D14vCMSsHmNQisJtkhG6Av;fz1uzj5xcf6qqTKgQWnqAhYVNHMsnOdITgVvuyilun9ssKiDDteu6bqzhj7OtDa2GtL3oFqrTUUPIIqRcx0PsSrpHRqUKILzTCcCOAxTXT1yQvx0SvEeukb6yu0NLeqEzGo0yDBh4hNGO0icFlzanJ1Y9lTyga2e9oUHRkJAtw0rQwYfIVRLNp5nLCtaQa9GasWSink5;1
336;326;12218;0;331;MTXCREFD;0;;1129;1707914692067126528;7502506602996790032;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692067126528;7502506602996790032;3;14014428790538426217;mLXu79mow3SbJq7SyZ8LdDKMGRizSKSUosKYltaCJa2zd3kAF7yHbPUwdPFTeku8HH19GFpJYr0e0QP6oe89gvrpkXHZCiQI2K9R;Gp30HswYWDjR38q2ZHnmnGJEiDo6BkUsRD4j1s7ceUVnjsrxiIONjX75slZ5fQdsYwD3FzpXKm6Y4WWT2IDTP5D2zNVXU0uNnxp0EcHYwNMyb7Xpm3mNih5thhxmB4r1Q0XoA24yrC87FSIqSqTDce99hh8h7dG0Kk7WksFPYT79T5Vg69RsVyhiV7TGArkZh8ieJKQa;1
336;326;12218;0;331;MTXCREFD;0;;1130;1707914692067897344;846980900648309412;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692067897344;846980900648309412;1;2464799196063552018;wM5D6J0CTBY4VMwTXxu7OJxPWGwfV2zI2vZg58lTL4yuKjtJUsV1RzQwZUvQmiJg4q9OVNjD3LwOypjoPnT925CoMS1xJBqUR1Lm;s2ao6rHkZeMcb4gnO13PdGWHdiLNB9wxj0NdyYenCBbmp9IKA1yrO9Yum2s1iXw1vHEBWEw4kGCDIloImZzTN6laiBMxCNg0tN0AYEgbgRKQKn0NLnC4oE5twbYgegxU4mKRzmE7jzLwWkXxS6ae6mwnhsG9k7Yla7KfL62tRnFJ1YM5vut4caKYZOrFQ3KLVc0lQiRY;1
336;326;12218;0;331;MTXCREFD;0;;1131;1707914692068662784;17453935491009077641;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692068662784;17453935491009077641;1;8727943131410246385;GcQSzpzZdVHBYzRdw2lKqXXWiTPvm1Hc0wqJejVCWRFUAWiEHPBTbbBnutIZpwVOyvwKlyOF9hPwnIq56GlOPFxX22sdczGrjla4;SjfEZ7MgO7REj4NIm77grmO0cm2309YhqA70MnDWYy8AMtrYI52poWifBuwO0vaa3TjenZf2yG21bxhqJqG4wMcXfdAHwNylycoldO0NW6hAHRAVHBOmvkr3VfTahiWHRr4PECsj2zflV3J1yUzIO1Olg191kmG121dqh2sx2KtYRnmwzW0VOfVelrzqFJGjbJBsn9rC;1
336;326;12218;0;331;MTXCREFD;0;;1132;1707914692069436672;16092666029591119260;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692069436672;16092666029591119260;2;15548972832811970010;x74VdNJQqQXh0yI8wLg5x4esoBkkiuOM2QUqSKsLARvKb0Purn9ol0RJbraeYz1ZhqWK6MVzf6NKBntWWBEykzbw5NNkhG4eoTm4;X2CGtsUGT9zvHWvRUFCKZ4QommG4QAQlvWP4iYeY8gf16Sdak8nJaW3r7sxFW86U7znBHgvqUE7ylVCXBLU5ik3ZymI3AAfHPdOXRbMtTEgz1imR1oyVDOvAqYTD1nXSVttZIYb6YkKD5rX6SQKCsFDHT36Mr0iIfnF8loEO4YpYW8PY2HGBkI4TujSUloUnOzxFHmRK;1
336;326;12218;0;331;MTXCREFD;0;;1133;1707914692070210304;740166937985847841;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692070210304;740166937985847841;3;8534909262842330932;iOx9je2YtcV4YxVobhEduijdm7c2U49aazrXycc8LZO9of7Xv3R6Aw3zxpWfjQyJTKfb4hNp2BGYaV3WaA0U0Y1kv6FWCOmWAXU4;PDGHTdTSKUWQO63EZYhl7dI5u9dHNulBW9rpxwIifdt06WOypzcvJwFdlAf9UyQV5WErHXjvlMVcpjy5LHrnCwkIu8zeEUpEd1mYxJik554B5tNrgPD7VnmKoVkaEJrQd8e5o8oAGGbRCx6MuFolAzIxVIKqGakQBjLdCzVT6Bmjgw6Fyu8Kyi65TCiVI1sv02Non1if;1
336;326;12218;0;331;MTXCREFD;0;;1134;1707914692070989824;4861003184607092565;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692070989824;4861003184607092565;2;10354488695719908228;hbwndpTtkBrFcpYfvqutTKSbP65698WkNjMJej5qS9yVfsOfG0vGtiSqkuhDvcrXzXiTP0mfrvuYdXrLx8Hgn65yZwFOujH83kKr;BpV62BljyMV9de6VkAqr9S52gjizaBCzc3ELYj3cps9Rapq86dktihMyxwoDmt1yKhmVzn39O48vdKwRdjnnXf4dBC8ISkP6AehH391qE14w8m8HuEHIq57r1ngv2zhTyFMMHvnvb5Qjza4n79qJHGYBxW5UMUN5FfQE1vm1Mv04IoOfsGgADUKwwnBvsJpXVlo4zKR9;1
336;326;12218;0;331;MTXCREFD;0;;1135;1707914692071765504;4017908499042866477;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692071765504;4017908499042866477;2;499310059685608610;QsGS0LiCvPzRRnjnB288pNH9DKQQM4qLdDJtVTKzd4DarN1aVqSL295O7UwEiWWb3TCugIiNnJHqnr6fmZCxCS1Yq1PEHkmNLJlS;eNkiwsNY9DI9P4sPwKJVDXqazXlJNpi1MEHKzh3dHOdpV6owPzt03QVhGn1XflfKHBAwGlWgngXFCbT3gQco1zauEgEBwo07HH3bNaead0iT6Jpnq8UgRAJzGwf5La2cdV857is1Ni6W8yziLID5cXSLb8Ozy6XcrwK3ypPSz8GULU25u69sJun6TDRY7YVqSpIIWJdG;1
336;326;12218;0;331;MTXCREFD;0;;1136;1707914692072534784;3704116372765746235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692072534784;3704116372765746235;2;9403025291222523551;AteRdnquJBsu2aUpf6jsD8K4PQD23lJCJNYdeICsGaYyEdf0Ry5fZZYU5EeVJWeMTbvEDBJEMscDB0rb5GXQNRCg7D5gSrnp6R2K;6NjJ03800v5wIHiUbHxvSRBJRLspWAwYbZFf7y1RsPiFjyLPtmxiEZaG98XRZOxzHJSDrQja4f4HU7sVqqJLqy8aapvvtHtluu1yEFRaIyAhPkkfMPBY3FMMzC1M1Y25rwSdgAqUVuxtQlr4TKRe3NHaHm82BRmAtyDdBUecD24YuDdZoAHYJRlzcrCRbCm9VGKvQuZJ;1
336;326;12218;0;331;MTXCREFD;0;;1137;1707914692073308416;5260303059777705384;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692073308416;5260303059777705384;3;18090934522122115551;SwwN4a7iJT1rkH1fuQp1SMzV9n8wiXihfOvmPcKvfcwX7mTs0gi3ngsIekb3XRawPWULVrKMvKw3U5KhmGyQ0gHm6cCDI6C1f7XY;1IDOAR72TSeBTOk4WCb9uKj4fTVE80cLyTfhiHhX1ylG6dXZ7IXoaNUvDzbgfJ4g6Uscq7jxaTAxml43bDmGVHAzuc1fvdhE0UuLYPzAr59tvJPB3LFJppwM4zqzaagHclEvGSQdvoFl1SRXZ1VphBpN76YjydvaavH1VAmnJiNWZd2FgDLW0HhMhVelOYXKiARylrPs;1
336;326;12218;0;331;MTXCREFD;0;;1138;1707914692074089728;13838517551969442363;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692074089728;13838517551969442363;3;6706518199641318611;7eDlhuoRZHGZRMSg20iSZnt3TEvItzjJbZWcsK0dCjvtzRpzYzrhFHQ8oeNqhFohHp08D5tvhG28GM7rAdLPGAyGEIzeYFjnxqlL;eMMkNvKh28Z9fmN3jkmXpYEkN5d8INFPv6hp0Fg5V3aT9VGLEgz3Rh6eHuk9JvuIxJbinaN3KVl1Gr0jmZrvziNY4yZQJEblisJpmrGPElzjX3Mwj45mFmJUCwv5ajXKRC96pyvAbNrx0IHDFGcrTBMcuGMut2hSfZDDAlXEqZ5fXzgYZe5b7anYzJ4WjNp6pxRhDNfk;1
336;326;12218;0;331;MTXCREFD;0;;1139;1707914692074865920;46879378705626533;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692074865920;46879378705626533;1;12195217661291127995;2uJXs1HJUy3pqqW2JO3X4BfjHiPnoleKujVQzRa0VJ9vVrT3MPje3V74DwzWvUd37Yp2w6dmLcaIjlO4fKoiYQ0EQUflyOAFNtxR;Fdpgj2dBhg1fHZDlyPr5TSK98wJAAessPmvwsBK5xB7lF9l2JXOQtLy1s0vgNiIFlh58gHsx0NcqFyUDCbzxtoB4AaaXQQQzNeVyiv54u00vVqpkrQSyiSPeVh7WmJD8Zv0gMTp2FNKcMorTPFc2DeEixZFNpZr8Pdm314bBCVCd1rJSBuqXfhGKAZ3IUi4sm6JNGGdH;1
336;326;12218;0;331;MTXCREFD;0;;1140;1707914692075638784;9652221177259321422;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692075638784;9652221177259321422;2;2910023235180730815;t2zH7oqtIvTK4ep97t5crml53BohecOaWCHe2eI7EzjfbRCTTvqJotwJ9UkwLM9THQyvudvXLqWfvXHa48k7SOGsLCKJ0scJ3rAR;durxP64N7xqLMPgWFJEdeZq6JRBCfPpB9nv3dxhfKGf3yxxJkI3VizSorH2M7FPgaGfyUCb2rolW2nyyzWN6a1UtN8K649dTw3M1QzYoZSq4hgBsuEZmkBgYXvWlwJnv9tJip8DUdnSdE7L2YKXRElSIrELhMTxaYG3Al3nzNO4z4Gpg6N7eSAfhYYpP1Qg67UgPBcTM;1
336;326;12218;0;331;MTXCREFD;0;;1141;1707914692076411136;14735675854154352103;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692076411136;14735675854154352103;3;5214434304372571278;Y1BSUoBxh133EeCb75pDfDiuTC41YCFAFTdDdQjGu2EqRwstWBK3cViCwfLCAkbaGShGOFlRMrHxkI5KF9liKT7802wR0vjkTm6L;0rb9SrQY3VuCXUv2sBwJlDr1vfWOXVBKBXpNBR5OAdHAKojHv2QriQpnOfBFzgfZEmlYCIo9nh2rupFaLpkY6ljm79mIFtZ9SMs4bBPRdaSCUzKQ60I3exH9hrq7m8xzM1P6RC30SMnc2CmPwTd53ZJoGWIvjCQOWBYCgHq50EEU9PAA5CkzXFTozhbWczSiK8wsEwIh;1
336;326;12218;0;331;MTXCREFD;0;;1142;1707914692077188864;358329313685109207;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692077188864;358329313685109207;3;13518431480575883568;waDm8ulk5nTl6XIGCw7WZBHNcWr2XAiiQCNZNR0DjIc6fdR5KPFIi1G4JjL4xIddYf77jxhgIOwondnEQO9Xo5yhw5phqJg9dwwe;D6LyMPNbKfEZAImrrxUXgup5pYZW79Q4MjBCvaWsVeCbmJlngEVA1OKfGI8hMo7OTKQiSt8V1p3eXxdJvVb7LN2LfTOJKWhmHXWk8DTzezuv3Cyym9DQku1sZUMtB9VCkaGU30Zt80gNKa6z6RvEdNDa4W0T2o119x7gktfGkJZySSDq8iaqeFtC0z2L3lyny4Svrsp2;1
336;326;12218;0;331;MTXCREFD;0;;1143;1707914692077968896;3650954069368215662;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692077968896;3650954069368215662;1;8332607072629692530;5EmhZTXg7eYXEkKbh7nLIY9KUByFgAsORcSh2dHHefzFnfVZPCnppPUz6KzdDcfL4Ku6ehM3WUKaToGn8Tkqrcih9pb702rUffDL;fg0WVS7JvpPHTEQxQljZIy3u6iJF4RXeyUaE0JjOva8CcFNAipIZU1UT3xillZBEnJRAyWz7WfXlKIk1dVIlPTdqKa0buIzG56PwK1X2dj2NNMm72y7B8s6Ad9eEmogZF4VAaUE3fAiCgWo9I7twZEVNnFKciSJLeREgBV6dzq7h9skFvfHXIMseaJ4GRFH9xZRHR21r;1
336;326;12218;0;331;MTXCREFD;0;;1144;1707914692078741248;932824871126282448;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692078741248;932824871126282448;2;16819290503146128769;ZYSAsIx4bg3NfyZOST4FIrYxKBnYWvHwYDqb9zXgRyn6bmeOCqz1DyXtDht9izp40xvRX7nObKNZeJmjU2MdCTsB8kkvA9NKMs5u;PVfmnTxQR2RnSjJ5kYU0c4Dj9PKKzuX1oTcat6Kxw3hFR9CkaDfja11xEA5rcMjKBvctqgxIbexO3vlsT2fS9q5zuU4Ls5kcLcScYRTtD41nwgZ9WseTCQs0ySkHpzAI5MUm4W0T3hf70L5Fsp6gLgOWud974ltCjsEDCBRQni0LSzGUtux4SfjPrZ6YHmkp9ow7VobQ;1
336;326;12218;0;331;MTXCREFD;0;;1145;1707914692079520256;13762628090725673735;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692079520256;13762628090725673735;3;15115047903060717034;jB4jR4NF4K8jcKMbuEgdoso4Q3TxzgJcM0FLU9jVnfTt9mFl6O8dqc8qcTwDbGpwihURfr1KibM0iDwaVXTbJZTWpXyxQkOJn1Bk;bAmLN2N9PFrcXOZ7hKaFHEGokOO5YanMjfYczs4UxauGbUGsTZgp08dXdCx8a91M14WbnM9qDoZHoJFyD9WNl6I3vR7RsW3UsZNvz5LindpZX65JiyPUblDjXO1PZUNkSzUonmE1w17dNZphfpjlFCWToQy16WVsi1ncrzhTXLRv5dI0siFIqzPtkm8kbsQtbZgiclrM;1
336;326;12218;0;331;MTXCREFD;0;;1146;1707914692080299264;6101157185968011663;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692080299264;6101157185968011663;3;14386093183165571684;8bINOB6NjRqX3J7AIcsQSvWjdvc6mP0pEiy5cD66WY608NxrlrZ6y5O8uGSYuXSWTp676H58spfuYC9zXn5M7ARA42vuLOCd4beQ;2cHziK2ppX8OWq3G0ZWUgotvUw6qTeAGlaiJhgJhDUIRYDxnFaPFH9og3CrlthOeYJxlH61wkkJlOW2MtpGqb72m5v0BtN97qM940yNzi0Hw4xifYV6sC2nG2IUWoHJZQRSk1U44jTlmznBKcjBqg41h0NgB0w91FjHWrZZgU79D8UPMVraDdCT0KRWGiQlBDkMW4PPS;1
336;326;12218;0;331;MTXCREFD;0;;1147;1707914692081076992;12647425203243652847;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692081076992;12647425203243652847;1;16452324165220910492;PHJJV6re972wN2dRiplVImfoLcY5MnenlJ9WzbBgdpI18gjiAVRH8L1cd6py6Z4M4Ung9EbitdqnPTULSohNXyLlwfEIp1Iqxbeg;CuFQ0zFqXuFcPBeZshsbonNjYACvZzdG9d55B4gyzncQWzR2aQ9nQd8gedHRUwPIKD9UYwVmb9Ae4IaB1sPl4Q2uSzTiWIwPMo0XQNs0qFPjhGSj7DAqgyiPq23egKODK4LvDn3FlgZiSnywpHjoW2WjiQTrRZtGEmpC2KM27qGRznMk3Nn8UMJn5vlZ6P5kG0isU3nV;1
336;326;12218;0;331;MTXCREFD;0;;1148;1707914692081852416;12110209883614601620;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692081852416;12110209883614601620;3;9646444651666874389;IMcqPHtacpmSPJyUygRoG39WCDxpDPoj8aEMA5SQGmSAqGrRnHcM2xa3q2llaTXtQsbM9omb2as1BpPDTusNAYphdRaey7IO29SV;oG7TUnp8iEbsiuhNIOmJ927oNmZ3yOouC4eyVoLH5rNBKqX8nVf9JxQrLPkDwReudzH2JcgNjuABSStn4olkdnwOT4plDZY00op0vAUE3QzmV0v7XO0hEqnkmyJEY1sIvXLaSN42ZE7oinAY2oZJYkBsmuhRx5CTAGcFWDbulZWhSC6BKljpZSMIcn880O6o9D2IHfQm;1
336;326;12218;0;331;MTXCREFD;0;;1149;1707914692082621440;4041417636003514213;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692082621440;4041417636003514213;2;5201810629935310501;e28D8FibUYOeRtQ3BlvTzEAwLjcSNP2Eo5BApHYputpbEMB8RuHX6jhMhrR8xS2YedJF4XkpVg97HRbLg3cYW7yymob6FyrCmLSp;eUbAj3T2kOWgcwCSSrbNNWp4m8FnutM5buVTMAKHlsu2eVSKIMtXBcwJoYPZ1OEpzfF7OcWq7yYNgxDJAmizNVG9xPdaUJZ1pNzHCe0g07nRkO2qRG6rc0tlX7v9LITLkgjhxJvdB0MnPIPQznOalRS3K02HsXlOIiDBAygo7KC5kW3tCBpPg7Nl4X49kvPFWLVoIm3E;1
336;326;12218;0;331;MTXCREFD;0;;1150;1707914692083394816;701348501087118137;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692083394816;701348501087118137;3;18213396346460301846;M4MLXy4vDIIcBTkM4xROKb4HjwFAx7f8u1XxpRNLQrLVyqmHkEOnwfAgVSjc0rhAbE2gd1iqv7m3ifjyHKlXuQk2fq8cYRthK0sM;d2oxFIvvN6wGXf5M5xBaIVLotJmhYtAKZHyH7CpAOF0pG55F9EGghVEgzS6VR5CFpGxNAHpgme4RN7pDgT9l6s2IC5bqxm7ZPFr2UqDqLhfgMz7HAC78T99pmYBf8QGIH6upZKCwphF9fEEinS8jAZUMuSVkktq2cFIfqHWjqiMflAUJE3ggTCBC3O8FRpEiLxxqH3tw;1
336;326;12218;0;331;MTXCREFD;0;;1151;1707914692084166912;11375913638545624984;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914692084166912;11375913638545624984;1;9446393059505033213;BVUoY4svn3loivcrRx38Gocmio8FhN4yWgvCiD1wcbPaHMsANaSxcQXUQZ25ExQjD5f7FVABgwBvvzSr7WY37HlJE0XRAA1xLWcb;X07e7sFoiXZisB7zdnALr9XmWijMgrEtBLpdnAXrIDRGa3T1BQkB4GTmnxo56FTEM1rO0gzmNn9dOJBBSYEFoYXFeaw0hAT1NGu1yvGs2GenygAC8RjHuQmOJup5N0z9pVmZqv24YSuqkUbgaSNlx91eFDnx7aX4TrAlKmbl2k5v6IniM9fccsYQx4HlRz85dJpJImeD;1
