msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;marketMakerContractName;iSINCode;mIC;currency;symbolIndex;marketMaker;startValidityDate;endValidityDate;startTrackingTime;endTrackingTime;spreadExpressionType;spreadMaximumValue;spreadMaximumPercentage;volumeExpressionType;volumeMinimumLots;volumeMinimumAmount;tradingMode;mMRefreshDelay;snapshotDelay;warrantSegment;presenceTypeIndicator;marketMakerContractFamily;marketMakerFamilyName;role;percentageBBOPresenceTime;percentageBBOSetter;orderDurationofBBOSetterOrder;spreadMaximumValueDecimals;lPMonitoredPeriod;lPComparableSizeUnitExpression;lPSMCRelaxedObligationsIndicator;spreadMaximumID
280;270;12231;0;331;MTXCREFD;0;;3107;1707914777053518592;17251033667559111207;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;18446744073709551614;gH;YqkrtmeMPkRY4PsP7oGxllkcfoOfNvBVYMJCCCPPO0fMeLhHnNmt1zbZR8dtkcLPTHxLP2;612;4294967294;251;4294967294;7;1707914777053518592;17251033667559111207;1;VKbm1c5J1wuuCKFj1jAr;vpqGnco5g9Zr;Llve;Nn6;687165927;TIHy7B08;20240124;20240124;071000;190000;4;100000000;13069839454814963421;0;17201160439530549940;11658349315277509079;2;-472238049;1483185178278250410;1;1;OcmRgXU78yfyXr2;VlJr3eirC5q0Zf83xMwTZKpoIbOs1j;sPXVXZxpmH9IctfaacdO6nyuxaX0pm9BgqhdyqHCXPZTQASGQT;835964220277728917;9127022193531581104;13244176679119767484;7;1;C;78;60982
280;270;12231;0;331;MTXCREFD;0;;3108;1707914777054342144;8165869785232125071;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914777054342144;8165869785232125071;1;vCuOKoiA94jnsVRYeRjI;mwiUeqoMJlxy;Abka;UKt;37149125;n2MCLwBf;20240124;20240124;071000;190000;3;100000000;758896913928042487;2;2503964371515124625;13970126476421963607;1;-530865006;12783075949195227459;1;2;iWHJCtfhgbc7P6Q;p7dPVQbUoR5rGTK9iU8pQXWZLhhCdN;r2ZW4kHSxV4tkMJ3bqMoFDlNA2MmDUaJGKvbURgg4zT6MTZ7yF;2082516665399166255;10164401108091026430;15145337844329253899;7;3;C;160;57049
280;270;12231;0;331;MTXCREFD;0;;3109;1707914777055162880;10962038820949004892;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914777055162880;10962038820949004892;1;fV1sZrKFN2dDydXTaBuM;EiC7NqEakGjB;VJ1P;iTS;586880250;tCc241Hx;20240124;20240124;071000;190000;4;100000000;15746571379568964206;0;1934880310431088385;2265095951314205651;0;781586775;4783836568980928710;0;0;Gy2e4hGGDbUay0I;1xHbXscq2pu2eCviLsx53JGPkyeNgF;3b2tcpOYmNCF1Y1MPrhTXvXNuf87qCFuMl1yHuvSlGVIfNUve4;12726265848607293777;2362633942338997026;1375274477955924740;7;1;T;36;11468
280;270;12231;0;331;MTXCREFD;0;;3110;1707914777055978240;9258804687941092755;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914777055978240;9258804687941092755;1;pkt2qci9pD4m1nxYA2DX;SSMU97SdTlSo;YQrE;Xox;579919728;C2p9Bnnw;20240124;20240124;071000;190000;1;100000000;14080533782849969768;2;5699435823531952524;16927654983325340847;1;318959523;8069348692022446793;2;1;4RRQtcQYSqAv7wB;mNlRif5HlxwEMUnfJ1euOjkC4kprqA;cDHN2cV6gKoQlqCyETYbrqIpVgYktLejs3Zv034uq7AbwGWMwF;1418476348814754377;14462690498975641309;12463677810081038224;7;1;T;118;58562
280;270;12231;0;331;MTXCREFD;0;;3111;1707914777056787712;7462721982578654007;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914777056787712;7462721982578654007;1;lzlmPfSXAQSR5AZDa7uo;AxCobiJkviQ1;B5gY;3ab;468896029;Nfh8jzBt;20240124;20240124;071000;190000;2;100000000;17703831065220522369;2;15216322637248808794;5337595924512611168;3;-733856797;5165764550975661720;2;2;hng1PmMXxhDBKLJ;oe2vSXz0Cmis8HumnLq0xl6rKG4lHe;lckuP7fXq9G2854zlCuiiC7o8hqEVpHIbbM3dVg5CXDLqCOuQ0;9682656664012341369;1852938768137329914;7270009747032752004;7;1;T;1;7605
280;270;12231;0;331;MTXCREFD;0;;3112;1707914777057593856;13140628904039472182;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914777057593856;13140628904039472182;1;mS4OdjrCUPzvdfHmiwOY;mIldS53HKrvU;33I9;yKI;726810605;LYde884I;20240124;20240124;071000;190000;0;100000000;9534669226441579419;0;12617167636718617998;2587792079596866842;0;811921144;16918158668713815797;2;1;yqJO9jwqrfbunQE;9YlEfQWGyvHatAddE6WrVvMUIMDwNn;ABMsBE3HtvQTQNfBrSTfF65akFKTTZS66dUlPRamg8atOtCQj7;9921381249274538496;2551926409641962398;9999740562107715861;7;2;T;231;51581
280;270;12231;0;331;MTXCREFD;0;;3113;1707914777058404096;275186607250715617;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914777058404096;275186607250715617;1;6ukDIYiv3e8qRn0p3EWL;O3N4HkgJ3Rb9;YSgD;TCz;586880250;ytipNLKA;20240124;20240124;071000;190000;4;100000000;5302674294518975423;0;12166194010408679527;1941585994231437813;1;810333041;3564324620202974296;1;1;Ph6rlDcF0qSN38W;gGbhZvP66zViwg3RXPDWYgtTaPbQBL;aJKiwt48GW2Jkdw84CeXmed1uYQfXZdsFZVoCiwuNWpCo1v0dC;16028779502377479608;17357878555718600666;12766492137111593318;7;3;T;132;24423
280;270;12231;0;331;MTXCREFD;0;;3114;1707914777059219968;4106946827324244992;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914777059219968;4106946827324244992;1;UbTDwAFWIFTPWJxgJwjB;YbplbG4il1DY;tlfW;3Eo;125257059;AYHHLRBU;20240124;20240124;071000;190000;2;100000000;15210574722000039698;2;10085449322796198966;11198288935017004599;1;1793676699;7189036425252777364;1;2;nHxeGNVdgHIphBI;m2IpF829tRbP3sbeBTRW9qlUZeF2Z2;LXlR87DBfbTyM0yh9s3aVeiZsQNCxqLQhJvFRNEOqJfAHWF8vt;12645918318658141782;2744663047273734555;8828310659772695790;7;3;T;4;6611
280;270;12231;0;331;MTXCREFD;0;;3115;1707914777060035840;142075960446758776;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914777060035840;142075960446758776;1;WDW1xU1CCSJO2TeMgu21;stXYtcWHXJIr;4ahx;v17;225699642;8ZYShqyC;20240124;20240124;071000;190000;1;100000000;3002242315626164764;1;10639115096141625140;10995326685045015603;2;964018831;4475667572097302423;0;0;zElyj8XB3p0zYY8;bDXDSgtpuVhEK5nf2QouVkRlJ8NAnI;mpCUDB30jaHZ6SPf0sm8LH3iqN4YATeOL5nMJmzEjowsExLtFy;4824876759527566545;18229358306850617254;8919704957531064684;7;3;T;23;30026
280;270;12231;0;331;MTXCREFD;0;;3116;1707914777060843264;14306457053998784334;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914777060843264;14306457053998784334;1;owNJvgypSJXCu5dKhzFp;R8d9e58OlBK9;vrGL;gSV;451161021;S1CqrBU3;20240124;20240124;071000;190000;1;100000000;13209793877835074340;2;240429310045803256;10179878335467020118;3;-1484897076;6055814374927373959;0;1;OnSEzW4HHHKKCtS;DIeZVihzkxp7UfoHkMDvpjdiSbyVG9;A09oPDZd9z9Xa1MYDVqxFFMgNiWNLp5yIz5N7drQW5W9B87Pj2;2477142321126692968;13437521443157975600;2822412116871455070;7;2;T;99;34947
280;270;12231;0;331;MTXCREFD;0;;3117;1707914777061662464;10800911266399967474;K2CDWMTXCREFD;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914777061662464;10800911266399967474;1;GGBkO5l2df6EYdCYT5YV;WE2T0GIeAPBd;vMvI;ciC;880078379;G14ImfHh;20240124;20240124;071000;190000;4;100000000;17984019973887423753;2;1997244149575191041;7095066666989774642;0;774023316;5032816318602366714;1;0;K8nS5Uqco3EdSgt;bsI0aGa2ManceJ3kDvzshvwMa0b9Gj;pneTG2FEfIZp96qOjbBrccP3GSVwGo8g1yf7ZrfLJwmKhqvQtZ;13462511954613778927;9480257628522811202;111657338850590927;7;1;C;12;49439
280;270;12231;0;331;MTXCREFD;0;;3118;1707914777062473472;10966094370469724438;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914777062473472;10966094370469724438;1;5g4DV2MMwQiuQ2HCavI1;kaA0uAbEvEgW;tfPK;LwU;433085588;IDBZe5r0;20240124;20240124;071000;190000;1;100000000;133024867385858325;2;10393391198774381670;2342110407883111569;2;1555154074;8279099754616529410;0;2;PX9fFdtUVu8nHHW;4KJkO349XZz1kXcis4aaryMf7SR5qU;eFfmKBYcBlJsNVjTFeDPjBfDb0XtVAW0yEMtHOJH7jvp8YNijl;1950007489636708279;1689539581125496464;1645195525111594232;7;1;T;251;59806
280;270;12231;0;331;MTXCREFD;0;;3119;1707914777063279872;18353415126070894172;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914777063279872;18353415126070894172;1;VnVQOpaz8wx4xGkhiI3P;UrrjKVc9zi2E;mb3C;zoV;487911392;g8LasGuw;20240124;20240124;071000;190000;2;100000000;10516640722595990943;1;10062281855194743699;11219143184214729962;0;-1902237219;11832139197273464671;1;2;A97E4zoPWFVO0jh;ZytZawkPIiD8plU9oteHVuJvnQieDa;FzNHuOQCAJUMcSfV94DnHas3d1perYBZe2RJVV6IacKIIXrR5Q;9847238839252841221;3661515064977746333;2793395131751526862;7;3;C;46;24084
280;270;12231;0;331;MTXCREFD;0;;3120;1707914777064096256;13297284893444762084;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914777064096256;13297284893444762084;1;j6BZAF3TicX9mErt8eqc;JOmkqp0Ecw9I;0cci;YaB;179555593;gsgc5pHh;20240124;20240124;071000;190000;2;100000000;12410861403427341643;1;14757624925906197625;9813282296789955423;0;-1342887389;14624275467393245725;1;2;jH7DTriPTXSxCjM;yM87XvxZSjPO6QrL9oqZFzMrQxIkNw;TCn96QOPtk1Ev1VA75FBlHPZBD9jNtevkqmLZqhOXGjoEsaQEJ;3151437363707162002;13637339764866198519;13455601409539083990;7;3;T;223;36384
280;270;12231;0;331;MTXCREFD;0;;3121;1707914777064905216;11742252297251939274;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914777064905216;11742252297251939274;1;Ts6T4GmzMBMzK8RgBMln;YOyJfJ0clLQK;f0J7;czz;137559582;sJ0e8VOQ;20240124;20240124;071000;190000;4;100000000;4493815925900293168;0;9342020825956409992;8210754727971088895;2;1863798133;7293390933692059495;0;1;ZSm4TfQeyr47Wbk;2hg7yy9gtm3rUjeV8SjDOlWd3kUizn;B8xGT2bcAeezYQPjjXopKezPA5wqtKOy3CibPmFGqyleNhVLzO;9133484025555077581;5532835089976278689;9050114726007276555;7;1;C;27;6291
280;270;12231;0;331;MTXCREFD;0;;3122;1707914777065715968;13536408198003607931;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;14925397566473685119;iA;Ogflczs4rPshlHD0xP9maECwutCVkBj1hexeed0dAaheiydN7VDBKjScu5hRkrQTaH97Cp;CKB;3973333575;1;1472418203;7;1707914777065715968;13536408198003607931;1;b4OthLI2szmeLiCsRK1j;vICwVpYITqSd;CbUU;7OX;75493707;uRXR7J9k;20240124;20240124;071000;190000;0;100000000;14871596029434622589;1;5018905122104203700;3248770963812542774;1;1444896021;3814090184179597241;2;1;fChN3AfIm7oWvqD;a1C4axrn3912cCkBN55M2VC1nVW2Kb;ehaUGKoMJRq9Vvw1YmgqViNaF2ih0BGAq2aai8NcdAXHIWj0lP;5535854905961585298;15624646389921908431;1263310518435469953;7;2;T;63;21987
280;270;12231;0;331;MTXCREFD;0;;3123;1707914777066529280;13474532619813219025;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914777066529280;13474532619813219025;1;pnBO7USVxEWzv0ByLgHS;s9mCbzwUlrNz;mrFZ;gBg;731342202;vlaFKL9Z;20240124;20240124;071000;190000;0;100000000;2248980039513868729;2;5296164913073974007;12988632894243039987;1;-1741848229;8593921872246494131;2;1;zmVTcGxg7hxIk9D;am9LecWyllPQYoSm1DPb4P42mOFPZ5;3gSoYtDQUCSgtirngwRhNddtZp8v5xVUxScXDfdLRb4nuwK8A5;1335890685077341015;7794703016221844316;6156370478818533831;7;3;T;93;24762
280;270;12231;0;331;MTXCREFD;0;;3124;1707914777067345664;17975434418962456062;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914777067345664;17975434418962456062;1;RS4Vuo9Bn21lmfstJ9ye;ahZ9JG8yYKXn;d97G;kM0;636453490;N6j2Ymev;20240124;20240124;071000;190000;2;100000000;3818624919949692956;0;11616364302746101948;7836455351655787823;2;-633046452;15900098301356794163;1;0;L1FZN4d6SOteGOm;j5HJPiiXayU9PH0JPo773uibfIvMFT;sM7hDGqmAGBK3HwU9byY7to2h1TKFBDzm5vXwvZDTWI0tZQUlX;7709954374248130538;7281959012605309252;10721283464425777427;7;1;T;17;33435
280;270;12231;0;331;MTXCREFD;0;;3125;1707914777068160512;12592492974880441922;K2CDWMTXCREFD;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914777068160512;12592492974880441922;1;U5H3qHNfCgTPjnL6YutN;t5kJTfJ8bgPf;zDoN;IOc;773240909;k664kamG;20240124;20240124;071000;190000;4;100000000;13549245782776456895;0;3597698599407911480;5196202128422907719;1;-1266165486;2246094593611085155;2;2;3ryNTWRhlKESkcZ;lcUCbWRxmN8cnQz259tWgCM4tWFhj8;SY3vxZDCghu92bl3PafQ4tyBJiJH6qRzBX56uBY20kx6WAuqkh;10930874108077297591;8538496236040015586;17826074180660946582;7;3;C;74;25927
280;270;12231;0;331;MTXCREFD;0;;3126;1707914777068972800;4757546495004789726;K2CDWMTXCREFD;SEDX;DSS_CDW_test;7;7;7;18446744073709551612;8n;6EdEl6DJL4CHIU9Ra3uHjoJ2tIR8YEYVD8WPMSp5HRGUjr9BYVPFjHxJ4WjN0voO8y4Nh7;7st;4294967284;251;2147483647;7;1707914777068972800;4757546495004789726;1;ACcTLRJtWP8UTRME10zn;LbbwNbIt8bUF;OWl5;G0t;355525551;KEOOhmAG;20240124;20240124;071000;190000;0;100000000;17985814718341979081;1;3677584488026337018;16496643457019102483;0;1606232232;10460886187458982920;0;0;LP7Y8BWLpcSY6OY;uVpAWezPBJla9eqeRdQWusFUSYMcIs;pwXxRzLcSdj5v3c6bTR3tqbSQEJZFg3TKDo8gcbLnSMV77LHIB;16970122495318690170;4631037401407361761;6247217873138994208;7;3;C;111;23143
280;270;12231;0;331;MTXCREFD;0;;3127;1707914777069786368;5444869513788022163;K2CDWMTXCREFD;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914777069786368;5444869513788022163;1;YbnPeFeihjM72f9dEeXB;7bbWsKdUB1lq;E2oa;3uG;315494969;C76itBAz;20240124;20240124;071000;190000;4;100000000;10328708750975181717;2;14315801696080241239;10370295522094329511;0;1658095470;17290863621042632441;0;0;NV8v7TAo9oJj8bt;cpDtQ1EQ0Xtzq31RM2lbVh8DrExxq8;OqpObkc9Gmk62rRPBLKcsWCNLS6jm8o8PNN99oSxPrmCVtA65n;10009496691446290933;2423238945597211659;8835070124196798968;7;1;T;170;4177
280;270;12231;0;331;MTXCREFD;0;;3128;1707914777070595328;8618113969365144055;K2CDWMTXCREFD;MTAA;DSS_CDW_test;7;7;7;10783652485391872695;6y;AAzXD4bujik7RE99bS2xHAGROZnWeF3DgN61ad6wM2o9OPjfdobKJViKHsu7QUbOBey97W;BoL;3764808320;1;3273946360;7;1707914777070595328;8618113969365144055;1;IbvyuqNkSJqemlYRGCSd;2wZi7NHGMTjF;8Yrc;zPQ;784339346;AFrAaSxr;20240124;20240124;071000;190000;3;100000000;11603066974247068262;1;14724701343544169044;7618891188319088696;3;2094989444;9524407640665767723;1;0;Hd9ypWpmyVLgtvC;8l25oj7v7tEuapovtmRnS3Ev6GCdfW;zuzJJwhKuJxH0XiestJxFrkdKuObP5p6KYOrG6PIefvkBrFh6e;12053053346324062019;18116230769229223721;234051075922808519;7;3;C;227;39451
280;270;12231;0;331;MTXCREFD;0;;3129;1707914777071406080;1846351995632735440;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;10544058226050518423;yE;0u7en7xi0goL4hB9R3Ye4xD2iOUkPSWA2XgE5tmrT9LczLrNRBOQgEV94vNywaR8P649ck;SJV;1601985361;0;1943305045;7;1707914777071406080;1846351995632735440;1;OCfpfdlmU3x1AKHuqEUe;eA29WTJCmCnB;KGmU;sGk;946518645;0d2WcvbV;20240124;20240124;071000;190000;1;100000000;10123187706048367539;0;17773132160554826431;13600992548992422424;3;-1670584489;16767574441725751218;0;1;kVvhWP3JduynL4x;EiQYLHBpbpRN5mzmFHkfYEGlIb0if3;BjL81Wdu6PEm7PRj74lRVMdTWZfo804CZu6F9NFOeqeOcemQ0e;5088526522157663887;9630998415667079342;10721313320745865259;7;3;T;185;41280
280;270;12231;0;331;MTXCREFD;0;;3130;1707914777072216832;11385389067175860043;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914777072216832;11385389067175860043;1;vWCKDhNlRh8oB5iFSWy9;h6FAzQQLXQrH;BcMM;izj;722112170;FHDYYuX6;20240124;20240124;071000;190000;1;100000000;6033777416533148848;0;9215463159939181327;2197309551164129725;3;558050547;14767512681956451936;0;2;9kWTDWBHeJCwfDg;YuEReU6cN9ISrKTIhCwtEohmJsnS3y;Vmt78985f98qy0m4l4nragIeB6qHg75qQI6d2jVAyDpG3cb2CE;1623899387093556139;7735228998135993049;236004833606987124;7;2;C;145;21151
280;270;12231;0;331;MTXCREFD;0;;3131;1707914777073027840;5235810964502182268;K2CDWMTXCREFD;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914777073027840;5235810964502182268;1;rW2aA8nT2LqHGKtUugXn;ofPjrUHoIDia;gF3n;8yI;927008545;E3F8nOeN;20240124;20240124;071000;190000;3;100000000;4911214041153948642;1;8953226411834517333;1084197114702405866;2;-324194412;222068758541458002;1;1;ChpLncxPQB10KRo;6iGNSOUuRMbs9YGjlxPyV3apxoBtEB;oj2DoPcIePgKnvow45UaMp7ajEfcCnyLGESw4iwvCHMvoWiSld;10457288826783988763;12249504659247230070;11398052328021353338;7;1;T;45;64199
280;270;12231;0;331;MTXCREFD;0;;3132;1707914777073836288;4432989192168857882;K2CDWMTXCREFD;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914777073836288;4432989192168857882;1;9FakFkyEdXi9tAIjRGjF;5KcAbzkljfVp;OUZi;cOd;282931915;ekyhIJvo;20240124;20240124;071000;190000;1;100000000;3839602318008015089;1;2531965782204281539;3355265144489118434;2;2132330193;7181471301493015666;0;0;vJnRZqdMJvvYct8;C2HXIzVsCgqazonaXxhofO8bPoMqQL;iympDR7XIUVUMmEZ1wt9HuviZZERzo93xvsAxC1Kdd5Q1kctCP;6445461617294648580;7687466189356070729;10140199665064842908;7;1;C;188;40258
280;270;12231;0;331;MTXCREFD;0;;3133;1707914777074652416;16008056841738956163;K2CDWMTXCREFD;EXGM;DSS_CDW_test;7;7;7;11757426431497952689;8t;ZJTIImJh5M2ycBPjaJeJ3HE6ZSNrPKKXUAAoO51m8fs4iHLpBcuBvWRfPacpVKK5C9ulHA;mwc;287223562;0;501196996;7;1707914777074652416;16008056841738956163;1;0EYJwq7t9pF6ZZD2f00x;dE0Kf2WBADlY;BUqr;PQp;27066957;ULderZAV;20240124;20240124;071000;190000;0;100000000;9136155484133696613;2;15763918815906298464;14045658173206727180;0;-1559187737;18121611867556416238;2;0;nfeHjDllSG7rdxH;2XmSFMT6Ljr3TLzvwayXE33Ey8d2tM;AML9lgs2QnaFCNg1CDZlyrdcM5rvogGsbmblKeo8JNkJhlociN;6871519580913843007;16019023275754344948;1456461594355134580;7;1;T;181;60022
280;270;12231;0;331;MTXCREFD;0;;3134;1707914777075469568;15581621883920943785;K2CDWMTXCREFD;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914777075469568;15581621883920943785;1;Ma87hjGs8eZCTC9Ql5iX;RZvTrX71pDiq;5xDs;iE1;646191940;ZTkIcM1S;20240124;20240124;071000;190000;2;100000000;5019683762541532554;0;12648802672910418074;12089282122439627470;2;-375546438;17063725822879134122;0;2;H6ltoVfjl5LkJfx;bxcI2nHIxQrrOCtIzI1E66PpjHH1JE;eSkVRwn4YeInoYzHrjDsXfZXx3FZ449FmIVLKQPRgMpZJhwSxY;2926758341487162371;15560895546237252559;3696624572035181342;7;1;T;63;9582
280;270;12231;0;331;MTXCREFD;0;;3135;1707914777076290048;3013918524918880244;K2CDWMTXCREFD;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914777076290048;3013918524918880244;1;v693blF2ImD2lhWSKfxt;LTOsjHDpWMWp;s5eb;0pc;56973008;r2rS5Me6;20240124;20240124;071000;190000;2;100000000;10662650546806638608;2;15793068679203494018;7021805750907340023;1;-41506726;12995793098974318785;0;0;tv9XeU18w2tzEmQ;Z7wvveIBYUE9L147MOffMbjS66wHTS;FoG5bERsmdQfC5UhT48XHc0J64V8nlS1KiwQ0yQE0xZR33qITR;637347502417475497;15706389601332336795;2194732024415980157;7;3;T;8;38998
280;270;12231;0;331;MTXCREFD;0;;3136;1707914777077107456;6307319455093060958;K2CDWMTXCREFD;XMOT;DSS_CDW_test;7;7;7;15023251686796296357;af;eI1j6ELUrT9kUUqko3URXItVqSEo6Zig5PEzGLKxVPKm7tcBz3CK82IPaD1K2k5ZCBK50T;0PJ;3631577752;0;3559875488;7;1707914777077107456;6307319455093060958;1;XDEuupObMjkSUAov5KrO;rtYgnlfxVIOt;ufAM;Egi;361807266;xSE14cnW;20240124;20240124;071000;190000;2;100000000;5650562136187139710;0;6724027396571137148;7570654890707672599;3;389513800;12215965689203335940;1;0;hEpqNI9i12aPfJI;5vphWwQ4XxsqkP7Xxvmna3j2b8Jw6R;aqLKYxMIKB6h3ecpyPWRwuTTC8oUToTejFuO4nsF9l6IedWYHZ;7013806377943227746;4675906132571661193;18432562248283045261;7;3;T;81;40027
