msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;sequenceTime;orderEventType;ackPhase;ackQualifiers;ackType;eventId;symbolIndex;eMM;orderID;bookINTime;orderPriority;orderType;orderPx;leavesQty 
92;82;12077;0;331;2ETFPTOL;3;0;18;1707914930376633344;12483603034898272902;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914930376633344;12483603034898272902;1706095060251596050;9;3;7;24;13867963070806565686;944323497;14;8695431519138675257;1706095060251617925;1968272450256112423;11;6745067644118858435;4448095514564959151
92;82;12077;0;331;2ETFPTOL;3;0;19;1707914930377429248;9325765824215652996;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914930377429248;9325765824215652996;1706095060251960771;12;7;4;11;13666842843429777659;162618251;8;9545655344834880837;1706095060251982544;1634181358423107321;2;-4597482510001581448;8701286081105182545
92;82;12077;0;331;2ETFPTOL;3;0;20;1707914930378225152;8403021634151041957;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;;yR;wzHVfmb0YtvdhVLVlBUbaKCRsIegwDV1R9UNs2iAoBIudXyrqNXLqFX8voc6wsHd0b4lgY;3rR;;251;0;7;1707914930378225152;8403021634151041957;1706095060252326493;17;7;1;11;17784477005119453553;189474699;10;13887723784706460313;1706095060252348596;16006070394666922253;7;14228810191570486;1029887822795694339
92;82;12077;0;331;2ETFPTOL;3;0;21;1707914930399416320;892995095612994001;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914930399416320;892995095612994001;1706095060262195085;14;1;6;15;5427851978706095444;105538185;8;14170836596125456571;1706095060262217349;16175435471825298209;2;5205604166243527762;2438496507237481137
92;82;12077;0;331;2ETFPTOL;3;0;22;1707914930400217856;257461694861297115;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914930400217856;257461694861297115;1706095060262616343;9;6;1;23;10578087447808815247;765519849;6;12320242279946309451;1706095060262638111;7823850297567360043;11;3423942590878887066;3466700462583151944
92;82;12077;0;331;2ETFPTOL;3;0;23;1707914930405819648;16001607198606450783;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914930405819648;16001607198606450783;1706095060265620296;15;5;7;17;2919736870297821566;579919728;11;2249028409692606237;1706095060265642457;5700757584193991723;11;-4945510679557190769;1601970006541312747
92;82;12077;0;331;2ETFPTOL;3;0;24;1707914930416197888;17659068781588402490;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914930416197888;17659068781588402490;1706095060271482725;17;4;6;2;17613512840311808691;840387731;15;3445013283316092311;1706095060271504720;7370185855726487815;11;-8902092581943593230;11619967607256293994
92;82;12077;0;331;2ETFPTOL;3;0;25;1707914930418584832;16620272642569259781;K2CDW2ETFPTOL04;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914930418584832;16620272642569259781;1706095060272878857;6;4;2;2;6448361955903499548;762062763;1;16893813685652032088;1706095060272901495;17188737104953098554;1;-4317322959397096304;9614623842913603785
92;82;12077;0;331;2ETFPTOL;3;0;26;1707914930420972800;8304380702637833847;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914930420972800;8304380702637833847;1706095060274304114;11;3;7;7;8598184569415096229;273371376;14;9408579974464993835;1706095060274325960;8989954312894987684;8;600448556180996199;8554515762080266671
92;82;12077;0;331;2ETFPTOL;4;0;1;1707914930002516224;14655084290083210175;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914930002516224;14655084290083210175;1706095060221791333;9;8;4;6;16503340491639514301;984029995;15;10506407466517383689;1706095060221814673;15253926653595039477;8;-4969825890199777279;9781195100182825642
92;82;12077;0;331;2ETFPTOL;4;0;2;1707914930003341056;11599435887239426514;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914930003341056;11599435887239426514;1706095060221884343;21;5;7;8;12061328600453110474;645935213;8;17198301633419633284;1706095060221907481;10093853827828153459;9;-6904754725512683869;2743111816007521951
92;82;12077;0;331;2ETFPTOL;4;0;3;1707914930012575488;10253310421851642935;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914930012575488;10253310421851642935;1706095060222463898;15;2;1;15;7344795029712609464;564169381;4;10876394479963851245;1706095060222486945;13788945924515089274;13;-4565116073925220576;13795864866067093741
92;82;12077;0;331;2ETFPTOL;4;0;4;1707914930013474048;10919034302753180981;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914930013474048;10919034302753180981;1706095060222567889;3;8;4;3;12985365895732131669;586880250;5;12212119808389950336;1706095060222589332;8838233140790177964;6;-5590692593729618782;15523414619548953620
92;82;12077;0;331;2ETFPTOL;4;0;5;1707914930025570816;11960226084146990384;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;735870582654623346;BE;qUPQJFdet2tqfkZnBzE4fibDY4YKbdn1ADWcSBhfOfMWgRoj4PdwiQ1YNIaSE095MGkykK;9z6;2471500330;0;1795999533;7;1707914930025570816;11960226084146990384;1706095060224116483;2;4;1;1;6256577645303039662;641357936;6;17016679033617168444;1706095060224139306;13086600337310242700;12;4434778775654807111;18444089531792384018
92;82;12077;0;331;2ETFPTOL;4;0;6;1707914930032802048;4093580506159448244;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;1618233978100863137;h7;j5QNVf1N05pK7Q0dDjBWBA1YvY2W7AZBghl89NmCrKVlSv5vETss1nR8xUz0B1URF9w4tI;odS;3188566063;1;432093612;7;1707914930032802048;4093580506159448244;1706095060225239318;4;7;6;7;307678911629598942;359830187;10;6946806127187407413;1706095060225261158;5502701095365327220;3;4248197038143459860;12728702266861405190
92;82;12077;0;331;2ETFPTOL;4;0;7;1707914930038324480;6292319885722610104;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914930038324480;6292319885722610104;1706095060226164893;6;7;1;15;14124891397118328796;317605844;14;9536090972974385121;1706095060226187396;15351210839292337389;4;7026257150907027515;9750045644016866960
92;82;12077;0;331;2ETFPTOL;4;0;8;1707914930045416960;5350304706441789660;K2CDW2ETFPTOL05;ABCD;DSS_CDW_test;7;7;7;11552654860280982924;o4;slUFfWqNLrwNHI1iSdCkGni0lGVV9NFTo3Mgl3gZUaowrDecGpXRDT5ItiutYfbNu5fG2D;L11;139323470;0;3933947039;7;1707914930045416960;5350304706441789660;1706095060227519023;17;2;6;10;8563922688884244449;624214946;2;18317459805780288502;1706095060227540346;1608669388243617078;8;-3176327252977452954;13790595861004370051
92;82;12077;0;331;2ETFPTOL;4;0;9;1707914930058061568;49042112263432;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914930058061568;49042112263432;1706095060230215581;14;2;6;6;2053363793171136804;897061568;7;11458577245407168856;1706095060230237513;17246662669087937211;5;6521428497375816640;14068361304584222702
92;82;12077;0;331;2ETFPTOL;4;0;10;1707914930061601792;4562317750056759257;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930061601792;4562317750056759257;1706095060231059084;10;6;7;14;6193909713334137822;267525860;15;1645343712944342131;1706095060231080466;11499871087070340385;10;72812155632552652;11725321830715147673
92;82;12077;0;331;2ETFPTOL;4;0;11;1707914930062472960;14864821185663814581;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;18446744073709551613;zt;NTlbszIfYkRHBibTNnBiPptZ1J17au4830es8zhgFQsp54vP3Cy8c0pZYI40w1scUJlVni;R9T;4294967293;0;4294967291;7;1707914930062472960;14864821185663814581;1706095060231273483;20;6;5;13;17176263307408251624;836350944;1;6066440697416036688;1706095060231295518;9455163455433717025;10;-3453170327726669789;5372019160908382750
92;82;12077;0;331;2ETFPTOL;4;0;12;1707914930066837760;9707548838607727114;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930066837760;9707548838607727114;1706095060232385780;13;4;6;5;18414896004991301897;839729658;4;7974216349632986459;1706095060232407108;14263685517265788439;1;-1429216892914270003;7166916557453248578
92;82;12077;0;331;2ETFPTOL;4;0;13;1707914930079055616;5235016824577778965;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914930079055616;5235016824577778965;1706095060235783938;5;6;4;20;3382651290121750687;471710007;15;8742632756808774929;1706095060235805632;36180330913931293;13;-6162413387522740062;8945164901219590490
92;82;12077;0;331;2ETFPTOL;4;0;14;1707914930081830144;4068281446526623148;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914930081830144;4068281446526623148;1706095060236558661;1;2;2;12;12325230818247625280;942403957;2;2629921525787523771;1706095060236580639;12990178073069719026;5;-6730830562298404609;1015344552503959373
92;82;12077;0;331;2ETFPTOL;4;0;15;1707914930094367488;15481587868651813753;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914930094367488;15481587868651813753;1706095060240431089;1;1;7;24;9533740005298256240;571771961;5;902077367290439827;1706095060240453198;12823923882864539711;13;8186842003870598232;6657199044547306739
92;82;12077;0;331;2ETFPTOL;4;0;16;1707914930098968832;17020651647840403715;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914930098968832;17020651647840403715;1706095060241915433;9;4;0;1;7976921579580433848;168342053;10;12707512831281053552;1706095060241937296;13502804973668234769;2;-9168866429766070210;16244445199638718498
92;82;12077;0;331;2ETFPTOL;4;0;17;1707914930113013760;14269988545511010887;K2CDW2ETFPTOL05;BGEM;DSS_CDW_test;7;7;7;14307308784099107851;C4;HYmPjrYjwYMtfp12fcinP3k0Ugqv3Mu1A2fNVuJxqKC704ZtWiSrdlfKfNh4ClqdhXOrkt;c1S;373537242;1;2314197216;7;1707914930113013760;14269988545511010887;1706095060246361732;16;3;5;15;7997169413146227647;267525860;1;6449343320327846459;1706095060246383589;14694214225885269730;6;4252581484390173952;14169692358523315840
92;82;12077;0;331;2ETFPTOL;4;0;18;1707914930380607488;910782568241014440;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914930380607488;910782568241014440;1706095060253460902;1;5;2;21;18329310879292953212;579919728;4;3632930420439844821;1706095060253483055;10597641939734462424;1;7404734027622876461;17213137099102779177
92;82;12077;0;331;2ETFPTOL;4;0;19;1707914930383655680;548090607168886316;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914930383655680;548090607168886316;1706095060254596401;17;5;5;10;6082448044454447200;411542454;10;4097389533011031316;1706095060254618844;4135009705737546004;12;-791905873420175878;1697890719755132767
92;82;12077;0;331;2ETFPTOL;4;0;20;1707914930388933120;6706390500450423545;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914930388933120;6706390500450423545;1706095060256922313;1;5;5;4;6312223700439240756;773240909;14;8518602265569300612;1706095060256944731;7833442039937028666;2;5050989251090375739;14354314539737056306
92;82;12077;0;331;2ETFPTOL;4;0;21;1707914930393790720;10975795298995586646;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914930393790720;10975795298995586646;1706095060259317636;4;7;7;0;2988581450889457728;752014678;2;3055616125568347421;1706095060259339689;7228764058217307455;5;6792202499778520976;17837892468821047437
92;82;12077;0;331;2ETFPTOL;4;0;22;1707914930409789184;15934216867852956682;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;4580367871792003646;Ej;SGWaFQSdDwcEEg6NqPAhfRgvpzUYhZxmKicUESMe4hU1n6ob1Krwew1sVjkJs3fisC9sRk;8YZ;3930911048;1;73427586;7;1707914930409789184;15934216867852956682;1706095060267830331;8;4;2;1;6284460560506491506;722112170;9;2712827638667179073;1706095060267851943;13781319192567975695;10;6888064099269613820;12696502943451080993
92;82;12077;0;331;2ETFPTOL;4;0;23;1707914930426581504;11415377456458265074;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914930426581504;11415377456458265074;1706095060277788471;2;3;5;18;14121982890929433308;942403957;14;1236016646198566265;1706095060277813203;13601006118046948960;1;8413218764469395700;494784942681612917
92;82;12077;0;331;2ETFPTOL;5;0;1;1707914930001656576;1577403766030229883;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914930001656576;1577403766030229883;1706095060221687031;1;4;0;24;9803095138796946227;922513693;2;14037121671230710868;1706095060221719549;1043842366801979424;5;-7504343120389043033;15102364392870969308
92;82;12077;0;331;2ETFPTOL;5;0;2;1707914930005054208;5188228849927042467;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;2197614320122933494;FU;vBUR4ZtLzc4weT3I5Qv1F7Jz716ykLGw1gMuPydSZkOXznNMlY6xOjLmARFkXSTPDeCKcc;dbq;3442516015;0;758568016;7;1707914930005054208;5188228849927042467;1706095060222070508;8;1;1;0;6649290431398727972;944323497;14;14168678197461856290;1706095060222092380;9717081397347293623;7;-4494964224799219026;6058907454973271064
92;82;12077;0;331;2ETFPTOL;5;0;3;1707914930009515520;8518062901261552638;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914930009515520;8518062901261552638;1706095060222164854;11;7;2;4;13392843594383898887;471710007;9;15674612937982627152;1706095060222187566;10952217724585071344;12;7699381738373220054;10399020743459443002
92;82;12077;0;331;2ETFPTOL;5;0;4;1707914930010511104;5746358537894768362;K2CDW2ETFPTOL01;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914930010511104;5746358537894768362;1706095060222262849;20;6;5;7;7653343606081349578;519103305;6;9302941992015790744;1706095060222285190;4438827843752233444;3;2643558816696959695;11961391616622954999
92;82;12077;0;331;2ETFPTOL;5;0;5;1707914930040105728;957168622275575275;K2CDW2ETFPTOL01;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914930040105728;957168622275575275;1706095060226492241;12;3;6;0;18352811766221177012;317605844;9;11123608259762480919;1706095060226513358;12879801941047216987;1;-352968601867038696;1229977673397375794
92;82;12077;0;331;2ETFPTOL;5;0;6;1707914930052644352;1482975731482094121;K2CDW2ETFPTOL01;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914930052644352;1482975731482094121;1706095060229008328;3;2;3;14;1829591649466012178;941734235;9;4790599305313798307;1706095060229030414;14569067563399836986;10;-1757472397975493271;9209135167069191412
92;82;12077;0;331;2ETFPTOL;5;0;7;1707914930076340992;9850601427263170141;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914930076340992;9850601427263170141;1706095060235017352;18;1;7;21;221221451476418569;449655990;9;9681227421906563555;1706095060235039284;6448354778320966239;12;706801527922457849;16270431923203047474
92;82;12077;0;331;2ETFPTOL;5;0;8;1707914930082725376;9531684233991588442;K2CDW2ETFPTOL01;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914930082725376;9531684233991588442;1706095060236823802;3;4;3;15;9404992396811623016;315863755;4;15807834810020834168;1706095060236845008;13123547983141733667;12;1895896263942474714;8959876911838355012
92;82;12077;0;331;2ETFPTOL;5;0;9;1707914930093495296;16129596534565250441;K2CDW2ETFPTOL01;ETLX;DSS_CDW_test;7;7;7;16171179892472711912;kG;sI5F8aR0S6q9fBp73Qq8vMWpqiFCqpqRvY7k6nBPe7HwO2XYXMkvvm9k5D7fX8WxABCrbH;T49;342248851;0;3943033858;7;1707914930093495296;16129596534565250441;1706095060240141944;2;2;2;21;7998784585378268040;587677045;7;16767150054819311788;1706095060240163636;18354016787340197784;11;-3470816173546455938;18046887574098828729
92;82;12077;0;331;2ETFPTOL;5;0;10;1707914930096156416;15414423127352369706;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914930096156416;15414423127352369706;1706095060241020142;12;3;1;10;16656585150133086916;685651177;10;6459406284937971779;1706095060241041573;7261083466383264041;12;6661840828901032738;16898191961130547753
92;82;12077;0;331;2ETFPTOL;5;0;11;1707914930375017216;10233033571418077657;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;5892877872095613379;Ss;kWHhmWoknEaGxT1WyJCvNLfu2XlIZlLFCd2zXjvRDcdkP8NeB5bqJGXzjVURzQvY7jpsh2;9Dg;2611233839;1;1151219429;7;1707914930375017216;10233033571418077657;1706095060250875536;15;6;3;2;15476729433244096788;146079271;5;17638226804258797763;1706095060250896881;5440303581260221902;12;9222416292251778405;3210037236683217445
92;82;12077;0;331;2ETFPTOL;5;0;12;1707914930379810048;13654175291431614854;K2CDW2ETFPTOL01;ATFX;DSS_CDW_test;7;7;7;10618195290529947463;CQ;GQqjhpa21VTx8TCkBpV5FR3FvznQLLX5XON6mxg1QJYybU1mVnQboceOSJZM9WByB7QICD;AAq;2681927103;0;40643180;7;1707914930379810048;13654175291431614854;1706095060253089396;4;6;1;8;9809896134011935768;703220993;1;12166789065596178385;1706095060253111030;18094401899781699984;13;58703238122365266;10765455566841313018
92;82;12077;0;331;2ETFPTOL;5;0;13;1707914930402623232;4528156079430470929;K2CDW2ETFPTOL01;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914930402623232;4528156079430470929;1706095060263892540;19;8;5;9;14314793753230180050;105538185;1;14352406314563042629;1706095060263914057;15942182391511619590;1;-1208735103207832161;2542495337704486447
92;82;12077;0;331;2ETFPTOL;5;0;14;1707914930413008640;16864520285749812732;K2CDW2ETFPTOL01;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914930413008640;16864520285749812732;1706095060269638438;23;1;4;24;7730241173383921465;646191940;2;8285834607111953371;1706095060269661014;17032791489072779693;3;-8977462563392257438;16349383838866806863
92;82;12077;0;331;2ETFPTOL;6;0;1;1707914930021861888;15921218614868297;K2CDW2ETFPTOL02;EXGM;DSS_CDW_test;7;7;7;5825477365447811885;23;6o0deIcAzGwYeAPtwJ0SD2Zlmd23R3Xw2T4U0oxzJsyTWk6u73ebgOeFjvXXsfi1koA5oy;cA4;2793246266;1;3358185533;7;1707914930021861888;15921218614868297;1706095060223599344;19;6;7;5;2375555559607913732;77516395;8;7318625592882990473;1706095060223621944;7788586144230871424;12;-8679127061563987509;4812478046051581436
92;82;12077;0;331;2ETFPTOL;6;0;2;1707914930028355328;14127799582512812567;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914930028355328;14127799582512812567;1706095060224522889;16;5;2;23;12709990120549235835;293632506;2;12724028575258670246;1706095060224545286;6973532636578607898;5;-7871683630163000366;14699506910565842491
92;82;12077;0;331;2ETFPTOL;6;0;3;1707914930042757888;17763290530173317497;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914930042757888;17763290530173317497;1706095060226997545;12;3;0;8;13038884418448248255;968476971;1;269362250449405544;1706095060227018973;3680731895818861268;13;1629231301994636522;13066213760719882561
92;82;12077;0;331;2ETFPTOL;6;0;4;1707914930043643904;6660935104332448104;K2CDW2ETFPTOL02;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914930043643904;6660935104332448104;1706095060227167401;8;6;6;10;632636156070856792;608805387;15;3550949006311395634;1706095060227189778;9594220236187964307;10;-5507344371207761385;3412367660192819524
92;82;12077;0;331;2ETFPTOL;6;0;5;1707914930047219200;1485165423296796965;K2CDW2ETFPTOL02;MOTX;DSS_CDW_test;7;7;7;430287363295834731;qh;lyJGXsksPM6KIvyTRVIsJssrVnxgCY9eJscA9Xnj5K574gEIJaRgQRscJVuWX1mIEa3RU7;LEV;1272361034;0;754422102;7;1707914930047219200;1485165423296796965;1706095060227885171;11;6;4;22;11713958453254035486;149423575;15;4986557894243316763;1706095060227907161;18394016118036147943;11;-622196221421756476;6538474938976794745
92;82;12077;0;331;2ETFPTOL;6;0;6;1707914930071972096;8486781080151010715;K2CDW2ETFPTOL02;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914930071972096;8486781080151010715;1706095060233788764;19;8;6;15;2855455430226026912;213087042;1;13528960484615706717;1706095060233810255;1405873337714172120;12;-6171559053916922163;12101019152767334426
