msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;bookINTime;symbolIndex;eMM;eventId;orderID;executionWithinFirmShortCode;clientIdentificationShortCode;sequenceTime;orderQualifiers 
84;74;12019;0;331;2ETFPTOL;9;0;281;1707914930409516800;4705443938775413305;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914930409516800;4705443938775413305;2;5;1;9;1706095059462398260;1706095059462401047;105108297;4;11683982276752084583;907419553568114403;-924713939;1892550895;1706095059462409896;3
84;74;12019;0;331;2ETFPTOL;9;0;282;1707914930413494272;10340792770650727687;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;352796078004099579;mN;dJdJn2sbIi47p85uxKE8FCyq5mIWl1v9loiVwvELpNyBpUHpo60JuBH1e0NBl3FP7dxUzM;QWD;2767315310;0;1247936017;7;1707914930413494272;10340792770650727687;22;5;3;12;1706095059465209934;1706095059465212716;841345320;11;1595245688254063932;8425518173793301858;-664996129;-317581534;1706095059465221555;1
84;74;12019;0;331;2ETFPTOL;9;0;283;1707914930415880704;13500386583211715569;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914930415880704;13500386583211715569;6;4;4;22;1706095059466927984;1706095059466930813;657517808;6;2716661047037468595;1288033401517647885;2146279104;-586986668;1706095059466939746;2
84;74;12019;0;331;2FXIPTOL;0;0;1829;1707914959006884352;11719633800901077570;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914959006884352;11719633800901077570;12;3;0;6;1706095059403302432;1706095059403305156;906768783;14;12533102655373786596;49001269682615672;474586852;-1759969281;1706095059403313989;1
84;74;12019;0;331;2FXIPTOL;0;0;1830;1707914959015818752;16441805398842279719;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16538608658982160848;YD;rh9SKPUNE3t2qxuPR4qK7Jzw5c3J1RKFvf89Ut4oSo70SFIXM5eZljCsqloMxMjnj3f6NF;Z9l;1149410083;0;2517573438;7;1707914959015818752;16441805398842279719;15;6;4;23;1706095059404533504;1706095059404536328;564169381;1;7047861500168480754;14510480510683844269;2110327808;257350635;1706095059404545020;1
84;74;12019;0;331;2FXIPTOL;0;0;1831;1707914959018227456;16550181865830476540;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914959018227456;16550181865830476540;23;4;2;9;1706095059404924538;1706095059404927411;922513693;9;12879364147122987996;964463141479463118;1904937628;1036411968;1706095059404936370;5
84;74;12019;0;331;2FXIPTOL;0;0;1832;1707914959039772160;16795632880473068868;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4596634193538000816;NH;sdSGi6pm4bGS69BkRAZ0Gpnzr2BBTsHdAyelCs4oaiyXMSENSksybmpOVZEvx3COv7RkQB;hbQ;841316448;0;3865433911;7;1707914959039772160;16795632880473068868;6;5;2;0;1706095059409454241;1706095059409456942;471710007;1;13168505796490401632;7673099953414364360;1410883296;-1184452263;1706095059409465603;4
84;74;12019;0;331;2FXIPTOL;0;0;1833;1707914959074755840;17870127067635351629;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;15700594716965461706;Iv;NI3ZigcstsvWfkMnISqY6spDplBqATUc42m8tSEaNn4D2ULsYNKsXX0GwIsrUg4h0yoBYk;pwc;1625613301;0;44528469;7;1707914959074755840;17870127067635351629;4;1;3;20;1706095059420731774;1706095059420734636;971929135;99;12990915989872174106;2188238593935368777;-1231597983;-495956914;1706095059420743408;2
84;74;12019;0;331;2FXIPTOL;0;0;1834;1707914959093040640;16400811850881458447;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914959093040640;16400811850881458447;5;4;4;2;1706095059428614882;1706095059428617655;897061568;1;4647621107032211483;17400815546900494384;-1761656848;-1794565418;1706095059428626388;0
84;74;12019;0;331;2FXIPTOL;0;0;1835;1707914959105725952;5873668151045910332;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914959105725952;5873668151045910332;15;1;1;1;1706095059434881671;1706095059434884408;25531303;2;7863806026627509821;18389127956730646091;-1924194199;-560109885;1706095059434893485;4
84;74;12019;0;331;2FXIPTOL;0;0;1836;1707914959115316736;1439985278589835889;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914959115316736;1439985278589835889;1;1;1;22;1706095059440007476;1706095059440010404;773240909;9;13433178219442120046;842885419837771090;-1753405781;-142099514;1706095059440019363;3
84;74;12019;0;331;2FXIPTOL;0;0;1837;1707914959116104448;11341164395122711575;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914959116104448;11341164395122711575;6;2;6;5;1706095059440452466;1706095059440455324;357076211;8;7920577126002489298;13935424882123558402;1029782714;1550702730;1706095059440464233;4
84;74;12019;0;331;2FXIPTOL;0;0;1838;1707914959362624768;3316975366356043982;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914959362624768;3316975366356043982;20;1;1;6;1706095059450814717;1706095059450817445;357076211;8;18160199676324966944;12467912962766104582;-1011855001;-793685051;1706095059450826138;4
84;74;12019;0;331;2FXIPTOL;0;0;1839;1707914959369766656;4569092600243877533;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914959369766656;4569092600243877533;19;6;1;6;1706095059455403157;1706095059455405945;198284442;14;13444124616591590770;11454261459792359767;-1271017187;1043588044;1706095059455414814;3
84;74;12019;0;331;2FXIPTOL;0;0;1840;1707914959377672960;15665021224186824738;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959377672960;15665021224186824738;1;7;3;6;1706095059460743373;1706095059460746093;993224417;99;10795866998084643094;13233215676585548389;862080998;1261786959;1706095059460754943;5
84;74;12019;0;331;2FXIPTOL;0;0;1841;1707914959378459392;11324994726725379021;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914959378459392;11324994726725379021;10;7;2;11;1706095059461287884;1706095059461290576;786357755;2;17917072964773333000;5045887957675648867;1589463066;-882378454;1706095059461299328;4
84;74;12019;0;331;2FXIPTOL;0;0;1842;1707914959380827648;18269264506991189060;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914959380827648;18269264506991189060;13;3;4;20;1706095059462958028;1706095059462960679;576024396;5;2910495700417815225;7628809152184515136;-1177965536;1560037861;1706095059462969677;1
84;74;12019;0;331;2FXIPTOL;0;0;1843;1707914959382400256;13821529191156134112;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;17038630954790900019;BG;wufBdvc2f0ap17FPYPHfdelr7IaY0UqqHeN1EpCDmNABkYZ450Rbol7F1IVPvNdS7yEP8F;DXt;2810650698;0;3380190096;7;1707914959382400256;13821529191156134112;12;3;0;23;1706095059464078932;1706095059464081794;577265363;10;15114415937734091021;18359639050487279719;-579558560;-1976501890;1706095059464090672;3
84;74;12019;0;331;2FXIPTOL;1;0;308;1707914959005242368;2696161409695492681;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10043855042185970472;TG;wFtbwzQkklh8EiLbpdaVkPuFWUdtNZtdIQc3KApWQMgLxHqXQbBJ4QHCT2wmPYUNSGy7k8;Qqu;670568094;0;1886547054;7;1707914959005242368;2696161409695492681;11;1;5;22;1706095059403103889;1706095059403106932;586141911;15;737679515372197410;443704940157725457;-620627388;347701829;1706095059403116049;3
84;74;12019;0;331;2FXIPTOL;1;0;309;1707914959012546304;9520700621535572523;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914959012546304;9520700621535572523;18;2;5;10;1706095059404053787;1706095059404056481;418664403;4;17942235734125690097;14784485051022764946;458431150;-1296280641;1706095059404065454;2
84;74;12019;0;331;2FXIPTOL;1;0;310;1707914959014141952;1807479826800842939;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914959014141952;1807479826800842939;7;1;2;19;1706095059404288585;1706095059404291408;958972949;1;8759808788428110996;15916937578553704697;331356049;368673428;1706095059404300416;3
84;74;12019;0;331;2FXIPTOL;1;0;311;1707914959030199296;2091372076450129026;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914959030199296;2091372076450129026;6;6;4;7;1706095059407212520;1706095059407215340;179555593;11;16858476960858774737;16013821508030891146;-1975592148;-812281236;1706095059407224203;1
84;74;12019;0;331;2FXIPTOL;1;0;312;1707914959032586496;1235637925497177189;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914959032586496;1235637925497177189;18;1;0;7;1706095059407744621;1706095059407747489;506920201;6;4168862136860420557;13748614001627954546;-506811837;-74644000;1706095059407756363;3
84;74;12019;0;331;2FXIPTOL;1;0;313;1707914959036592640;17012120808866997368;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;5200628661262325779;9t;d7lSQy6i8V7QosbRjZFj0leMKk6MWoIgX3jYRFEjPD53q5PYmbMVc1rObMm3tzUH8ejqAv;epj;3570621880;1;1830681795;7;1707914959036592640;17012120808866997368;11;5;4;8;1706095059408668693;1706095059408671552;25531303;8;7588212777561335692;17644067944483383036;763028848;1186207647;1706095059408680484;3
84;74;12019;0;331;2FXIPTOL;1;0;314;1707914959038185216;5438978956986896590;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914959038185216;5438978956986896590;15;3;0;14;1706095059409060905;1706095059409063637;407985055;1;782592200121064475;6038854810713612819;-482224880;-768929459;1706095059409072259;0
84;74;12019;0;331;2FXIPTOL;1;0;315;1707914959040556544;7569764916812732030;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914959040556544;7569764916812732030;5;7;5;14;1706095059409654683;1706095059409657391;15674241;5;975781895097275568;14171085563395580929;-2025515951;581477265;1706095059409666089;6
84;74;12019;0;331;2FXIPTOL;1;0;316;1707914959043755520;8582565287953280693;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10857787113686633384;B2;bqTIcyZ1E6WnMCnyiXrs6axNzUDh8nZMHEdPrjCKVFtI5U3JeEkPHDYO42qq9we4MKGJNL;OCF;1975180780;0;3207683071;7;1707914959043755520;8582565287953280693;12;1;5;19;1706095059410489686;1706095059410492532;345150432;11;11256038834950543740;2614307049715963622;606246546;-193549759;1706095059410501493;0
84;74;12019;0;331;2FXIPTOL;1;0;317;1707914959063635968;15511916874470078834;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;15219404500678569998;yU;pYzfInj10xax2M5eN0Ke21OzovwHKLodoySra3aH7sMfNBDCiJfUz5yNXX19Wc8nlwiIzW;xNJ;2649737116;0;3640176814;7;1707914959063635968;15511916874470078834;3;2;0;11;1706095059416608868;1706095059416611617;411542454;11;12323157660325619425;12308507857190005878;1655354882;1062079004;1706095059416620326;6
84;74;12019;0;331;2FXIPTOL;1;0;318;1707914959067609344;7426155160885207486;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;167335769121138592;n3;QddX6EHSyMUkyaCqPHQ2yVkJPdfPnSQlrXBa2cYzoSeryKwcxTGF9lsyAAycELFbaI5507;kd0;1025439045;0;1521194008;7;1707914959067609344;7426155160885207486;12;1;6;23;1706095059418027116;1706095059418029859;648090412;14;17421073460264535583;7059676514808806423;-1699943446;1428400458;1706095059418038787;1
84;74;12019;0;331;2FXIPTOL;1;0;319;1707914959068411648;2816141471709787911;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;1399964743776718599;RD;qi7yUi5Xz0HFUmDj3PZk6kJTLc2Hjjh9U8Yqn8cWUwSiZdr11MCxAhLlfdaFObjpxhdMyZ;hx1;933337045;1;2129756308;7;1707914959068411648;2816141471709787911;11;1;7;24;1706095059418316899;1706095059418319716;190979236;2;12431976582257630703;17564334508096874205;-218346453;-1040323506;1706095059418328614;6
84;74;12019;0;331;2FXIPTOL;1;0;320;1707914959072379392;10050787246523213849;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17649996035600062801;y4;m4PtCqZwXANzbZQrdIlBaleJ4oy5edoOYgceVzQ9DHIn3gaNfCUmEpN6X2pkXoqtb1y24d;QX5;2817311705;1;1500233684;7;1707914959072379392;10050787246523213849;14;5;7;11;1706095059419803845;1706095059419806688;451161021;11;13125805494172704098;14162542550828157685;128780943;1151919649;1706095059419815708;3
84;74;12019;0;331;2FXIPTOL;1;0;321;1707914959089064448;9522462390138487581;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;2717021003556715908;Bl;a6i5NmEUr9X9wZ9uWT2OfE5BKbjJ8zaEYcvuOsM8HjCrST57ySjDQvHcwLDjGSFQFoMp48;1AE;2023598337;1;3554670256;7;1707914959089064448;9522462390138487581;22;3;3;15;1706095059426792530;1706095059426795275;657517808;2;10769118372133604586;16314997864217434765;-30168725;-793658801;1706095059426804148;0
84;74;12019;0;331;2FXIPTOL;1;0;322;1707914959100974080;16475740550184975934;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914959100974080;16475740550184975934;7;7;3;16;1706095059432454294;1706095059432457054;921949621;15;13481536329835908459;4525755307099225628;1852270374;805898735;1706095059432465913;6
84;74;12019;0;331;2FXIPTOL;1;0;323;1707914959113704448;5369058994364662539;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914959113704448;5369058994364662539;11;1;5;18;1706095059439129333;1706095059439132092;614218173;8;2775018177351129516;2099843028757105908;-1600723112;-1339209175;1706095059439140929;3
84;74;12019;0;331;2FXIPTOL;1;0;324;1707914959116893696;6116270826005906067;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914959116893696;6116270826005906067;8;5;4;18;1706095059440899135;1706095059440901860;685651177;7;17962630481334657204;13423773969185033912;655559535;76648889;1706095059440910611;5
84;74;12019;0;331;2FXIPTOL;1;0;325;1707914959119281920;10010648096617756481;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914959119281920;10010648096617756481;5;7;0;3;1706095059442247922;1706095059442250661;840387731;14;17018576411238654621;2269768595816597840;1703097905;723318600;1706095059442259486;0
84;74;12019;0;331;2FXIPTOL;1;0;326;1707914959359462912;15472130137406525958;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;3265245924283388256;PP;PS81FA8TgDqaJYWV3hVcd6cGKaNKeeqUWZ9pJCsiXfPYMSQ5XQT94iytJ4FFeswdSrf7Ib;ZqV;3161710950;1;2181840232;7;1707914959359462912;15472130137406525958;22;5;7;9;1706095059448842644;1706095059448845341;958873221;4;6880860265799527769;18305068461703717711;-860038479;-2008148928;1706095059448854083;0
84;74;12019;0;331;2FXIPTOL;1;0;327;1707914959364212224;10312841112811251197;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;134081198521016079;XW;ThQjhPI3wpEI4IMOGkQHxYfopoDWOGHIVvuclFJBkadF84b7Nh2N35TYArgo2cXGhqHfOZ;fbM;1126464058;0;2344463059;7;1707914959364212224;10312841112811251197;5;6;5;23;1706095059451815557;1706095059451818310;129588308;2;14601311167457483154;5780885287921304955;534504570;-176921694;1706095059451827162;6
84;74;12019;0;331;2FXIPTOL;1;0;328;1707914959374517760;9625100211474909382;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914959374517760;9625100211474909382;21;2;3;4;1706095059458573410;1706095059458576137;583228200;7;5567391135631494984;8836309929326048382;1845455533;1708962241;1706095059458584861;4
84;74;12019;0;331;2FXIPTOL;1;0;329;1707914959381612544;1367817927286496108;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;13759351882060585018;tS;Od1uyWz3vPAj5EgoOiGg3A1DQJiAcUbgFwtNVTjv9jGsBEX14oJo1cE4OToxlTtNfrDJKm;M4N;1316862324;1;4249865977;7;1707914959381612544;1367817927286496108;15;7;4;11;1706095059463517339;1706095059463520002;225699642;14;25480123441052685;140332571743397156;-2107085161;-2116403529;1706095059463528785;1
84;74;12019;0;331;2FXIPTOL;1;0;330;1707914959389557248;14972515697695594925;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914959389557248;14972515697695594925;6;5;7;16;1706095059469251449;1706095059469254288;843359534;2;13683007123426493704;17549334702793985341;673661286;-987805597;1706095059469263158;1
84;74;12019;0;331;2FXIPTOL;2;0;306;1707914959004118528;17310019351146922970;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;13023257585034230035;DB;tutQDaGhbA8MTq6zU695v4jck5egsnoQIb8AXaBq7GmGhLVVR7OFghoj6icYlmFDzJ7xKs;6yH;2168245239;1;948051717;7;1707914959004118528;17310019351146922970;14;5;6;14;1706095059402962647;1706095059402965722;451829176;9;11145316451671784684;6120266354887319016;-1755950151;-767964280;1706095059402975400;0
84;74;12019;0;331;2FXIPTOL;2;0;307;1707914959009296384;9729969442996864663;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914959009296384;9729969442996864663;5;8;3;24;1706095059403606099;1706095059403608933;783519657;6;9706122072160298504;11898363499783515197;-1851299585;404668678;1706095059403617732;6
84;74;12019;0;331;2FXIPTOL;2;0;308;1707914959017437696;2983295391696062911;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914959017437696;2983295391696062911;2;5;0;0;1706095059404794966;1706095059404797747;782873053;4;992602126463711957;14297767510332385406;1357130643;-501668968;1706095059404806438;4
84;74;12019;0;331;2FXIPTOL;2;0;309;1707914959019025408;12818606335076214799;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914959019025408;12818606335076214799;6;7;0;8;1706095059405057424;1706095059405060186;132552347;11;3857083159336546685;5558111299873059460;1673465071;-1077373369;1706095059405069087;1
84;74;12019;0;331;2FXIPTOL;2;0;310;1707914959050884608;15078192507818512805;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914959050884608;15078192507818512805;5;2;3;24;1706095059412509496;1706095059412512250;304152982;2;15018312509042875049;15276264880536569312;-1471612294;1325386845;1706095059412520996;1
84;74;12019;0;331;2FXIPTOL;2;0;311;1707914959054049280;241175120571891418;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914959054049280;241175120571891418;16;3;3;23;1706095059413477406;1706095059413480104;198284442;5;3060937616965604757;13768591259770813381;1658108045;226296297;1706095059413488998;4
84;74;12019;0;331;2FXIPTOL;2;0;312;1707914959066811904;5764579921482266098;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;13650177468502622000;8R;IZpA9WEMNZv0J2qidLhxN9rONaX5RwUp7LKhfXM8qXYag3oNtYoR4BK89kZkFwon7eOBI2;cTs;4193006520;1;3232374376;7;1707914959066811904;5764579921482266098;13;3;5;3;1706095059417738666;1706095059417741406;768903345;99;9229127715417022802;9375613311172771424;1928481877;-1463055663;1706095059417750396;2
84;74;12019;0;331;2FXIPTOL;2;0;313;1707914959095429376;6304102161864557649;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914959095429376;6304102161864557649;13;8;4;8;1706095059429741251;1706095059429744002;105108297;8;8943979263138356277;6452039275509457136;-177942832;982900512;1706095059429752768;5
84;74;12019;0;331;2FXIPTOL;2;0;314;1707914959098602240;15510047311887767074;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;15410550345934938421;sB;yiSjAOTwVMsH46V3RN6wvT2MEtGqotg07a6TVVOE2OlRMxbmsvAJBNRN5feCxn4IaKICfK;GZ2;201310474;0;2314124588;7;1707914959098602240;15510047311887767074;19;7;1;16;1706095059431276514;1706095059431279279;179555593;8;14524064660229369176;8111764358088257406;-1893117243;-293239657;1706095059431288055;1
84;74;12019;0;331;2FXIPTOL;2;0;315;1707914959112121856;15458187563057424382;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;4621947972623774841;R1;AQLA6qmZdoPrzHz0oJ3uVEo65F1woLGjZWDciQRuV3XHRP0LQ1SzYj3t0X8yQXfWD3n2XM;oAW;61387213;0;149025090;7;1707914959112121856;15458187563057424382;13;3;4;21;1706095059438255900;1706095059438258627;583228200;14;5923058188792110851;4647734835056207839;-383177902;-641980105;1706095059438267473;6
84;74;12019;0;331;2FXIPTOL;2;0;316;1707914959363421696;9080786049949797562;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914959363421696;9080786049949797562;1;4;5;0;1706095059451311628;1706095059451314390;457170075;1;15912392463050708410;15729101612515097221;-2048789701;-1664659133;1706095059451323103;5
84;74;12019;0;331;2FXIPTOL;2;0;317;1707914959366598912;5377787732186797189;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;9223372036854775807;Cy;f8Lbb9JZ7O7Gwi20iSsSO9Cba5pCP0YgmPdsyK337Q9uD7H3JymHsvNq3PIjzwNPAMF5aT;u8D;2147483647;127;4294967284;7;1707914959366598912;5377787732186797189;20;4;6;8;1706095059453333039;1706095059453335843;854171136;15;4448576178582087604;14293021702567576623;-724864938;1386164098;1706095059453344896;1
