msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;currency;currencyLabel;interbankRate;interbankRateDecimals;dateOfInterbankRate;batchID;currency2;currencyLabel2;yearlyECBRate;yearlyECBRateDate
124;114;12216;0;331;MTXCREFD;0;;792;1707914674114509568;1905880592492328360;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674114509568;1905880592492328360;pAp;EsU7Bu8attwLrqIa1B0Z0FgM6JpXuNmj1gSMBCOw;4657741544313174412;7;9736;1;Z0E;FdjeGVZgGhSqduuSArItWeJDhKEEDfWvjLIW13eQ;;
124;114;12216;0;331;MTXCREFD;0;;793;1707914674115290880;5755163291855611203;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674115290880;5755163291855611203;D9O;7tZawuUeRC7B5Ypabt5Zq2Ca6n4vm87YuhyzSV55;6453784471012057094;7;20212;1;dxR;LgP0zhRvxerfuQJiXUHO2eLJJHTzHcQUpWJDohZw;;
124;114;12216;0;331;MTXCREFD;0;;794;1707914674116068096;7699861784177151690;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674116068096;7699861784177151690;LYj;i0rAheZZhC4pjJmKEk7i3e0UnCk5cm6K2G07FTGE;15791945311833895669;7;28489;1;FRq;urwEP6K4PBGg9X0C6kajFsvxLivcc7kOOuYhjqAJ;;
124;114;12216;0;331;MTXCREFD;0;;795;1707914674116853504;12188126648707158978;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674116853504;12188126648707158978;eGE;mVWcZH08ufI9ovCHyqjHl9NFG48b15EV2uI3Zpc6;17138243673384081687;7;38748;1;5rV;XLXDXzlwjJ7uDYFYjygKVBG9c2l4FyivQwd02mZu;;
124;114;12216;0;331;MTXCREFD;0;;796;1707914674117619456;6834814390622959287;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674117619456;6834814390622959287;J8C;jA9gBrkYx3VOwuGfrDR2VNYAjum4gZcXfO40eoGJ;6878604504349024949;7;48676;1;4PQ;Q5eAlDUGtQa5vUlxM6z4YWTRNKd1108gYBQdV2kJ;;
124;114;12216;0;331;MTXCREFD;0;;797;1707914674118397696;11984049944430931985;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674118397696;11984049944430931985;4DI;glrrQ5lEb5OdmPFKR3DbVcc2CIGfTqJBPOfZApx9;13075763298542735107;7;60471;1;7Ab;Z57oKNoYTw1ewUabTWDM7q4mAe1d4W8GdWRleUQl;;
124;114;12216;0;331;MTXCREFD;0;;798;1707914674119176704;9560569772252555970;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674119176704;9560569772252555970;QT8;oi574PZv0SOAZ89iHMYlcuLsAqeH0U3WdqwEX19P;12051556217163282440;7;14554;1;sRu;HDoBIpvOxGyMAZsAgU7BJVCL632YJRZap3Eqt9cH;;
124;114;12216;0;331;MTXCREFD;0;;799;1707914674119956480;7708885296687937742;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674119956480;7708885296687937742;qri;c1ToQ5uO6TtNZCrHbgByppuMe4ReKdvQ74R0rsw6;16022749730216479819;7;29292;1;Nwt;TAJtuJYSU9APsVTkwJuoPlZk6y63JPE5DNMO2eax;;
124;114;12216;0;331;MTXCREFD;0;;800;1707914674120735232;13167066222794618213;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674120735232;13167066222794618213;U2g;OScFAm1osAR1t7UICWhAT7HaKcrdbFYs9Tct1oRh;8635293243738022075;7;43352;1;SP0;XPbXc0UeiOIYOHEkcg3T1v4VlSj9JwYryQxLPlNa;;
124;114;12216;0;331;MTXCREFD;0;;801;1707914674121511936;10376980596225458297;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674121511936;10376980596225458297;afY;9CkNQ0p9QbiMK5LMwtldXrvp7upCBgCxft9Wz0Wm;1663460326230184002;7;60865;1;NSN;9HGgEVngxxwDULyfAOTlzyKG6i0JHANlLSUQyE10;;
124;114;12216;0;331;MTXCREFD;0;;802;1707914674122288384;13373010609836068499;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674122288384;13373010609836068499;7xs;gHxrf0lNeGwDCWa7AMd5QB6drX0lWc3XGql5HTXu;13893447221491723014;7;15584;1;kOF;vsUQBEBRAwUJ2yLA6nyeYV9MP7PGSLZTy1eTeGbG;;
124;114;12216;0;331;MTXCREFD;0;;803;1707914674123069184;7038986439489066855;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674123069184;7038986439489066855;Get;TuiEzwdPN8lShOVchy94zx1f551IXzYFgTZEyU9k;10272769063345877160;7;34228;1;Lbh;gR93oBoWORlDF0uyvBNt0jUHEkEMXDktWuLCKmlk;;
124;114;12216;0;331;MTXCREFD;0;;804;1707914674123843072;14370086566189011491;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674123843072;14370086566189011491;dm0;KEs7K0CUN9wpk6Q2ul3MNflLzwdbbpDPLxenB8Rs;11602282606268436340;7;52158;1;99Y;KB0CRZBJxJ5kGcPW0xzKH9M5RCmd8vRDoMfpykJR;;
124;114;12216;0;331;MTXCREFD;0;;805;1707914674124619264;3425944784128616271;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674124619264;3425944784128616271;CqB;Ky5vIbJPvqc6eErPp2j5eSlIwexV3c1rHxFcB9GC;5322699435699382902;7;7419;1;4Mb;CNKyf5a5uQwF87E13TGAkogYenX5D9H6mApEFsc6;;
124;114;12216;0;331;MTXCREFD;0;;806;1707914674125404160;10278022412809105056;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674125404160;10278022412809105056;qMk;EWYXrv7X92hnW5QF943TonLzaJvuQdGL8Zc1Ts6N;17062835577540891312;7;26747;1;FSN;Kv4RgM8vVMCjiqtjPaWN6j1OEW6oc9bxlXLK8IYy;;
124;114;12216;0;331;MTXCREFD;0;;807;1707914674126183680;420515159722136192;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674126183680;420515159722136192;aZf;XH5TFDw69UXUKlHhlYICoWNGlXII6Kl4c1cglf7i;9613894246570156346;7;52241;1;zfI;LCx8yWa6Yz3wBBKsVB90dSJb0cezyVqaqR4uNF90;;
124;114;12216;0;331;MTXCREFD;0;;808;1707914674126962176;2423430956715287943;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674126962176;2423430956715287943;2hu;OgtonAR6JUWWWaxNn4R3d5xtcjnPO1Q1MoAI56Ka;10369598866840075299;7;8208;1;EG7;LWpTOJRr4XJeqdixz6Ksn1jo3LUqiQoZvgk45xVf;;
124;114;12216;0;331;MTXCREFD;0;;809;1707914674127738880;13352575147239387519;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674127738880;13352575147239387519;OG4;coKCLtIRTfu1ktyCaPXiYjfqQr7m4W9qCOMm66hC;12861045804945566514;7;31829;1;cRQ;9LsEyUtw1NEOzMZC6D8HE7fzsYgr8llkXH17bJDD;;
124;114;12216;0;331;MTXCREFD;0;;810;1707914674128507904;6663955180550344898;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674128507904;6663955180550344898;BWw;tFRraEIJKbUsyLnvOu8S49sRjI3lYKXX9Nmq1dqt;17196081489282277427;7;55979;1;NwD;BsfhYLoMST8LbwfpubRNOT4ONUKJlFyIhOAJ01f3;;
124;114;12216;0;331;MTXCREFD;0;;811;1707914674129292288;8308465668426894989;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674129292288;8308465668426894989;vtd;WH8XFGixyqBmbM68MdDvzwh8tfe9Ueyy2flW2BBl;5581452663127334143;7;20322;1;WJb;eVa7iJBEO6Udrt6zqBsNvdVWKO7KsQ8A7CnYvm3y;;
124;114;12216;0;331;MTXCREFD;0;;812;1707914674130068736;11554001138219807900;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674130068736;11554001138219807900;T8z;uJD2ejSvd1DFiljeKAsFTs0SBuDrJZeDoAIn4say;10081403723520481704;7;47225;1;OdV;AqWbD5wyFvO6gPg9yIQbQB6DH3T3IjGNkd3aCDhD;;
124;114;12216;0;331;MTXCREFD;0;;813;1707914674130847744;11115643583158131781;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674130847744;11115643583158131781;9Y3;gB03yiAJCiKpn6kc1mDjzU47uumf0lZtdUb6wkcQ;3833590165240898803;7;9621;1;uJ9;3VGOHUH47KvW8iCfTtu1YXxLxyCmxUNH3m7ovzh8;;
124;114;12216;0;331;MTXCREFD;0;;814;1707914674131615744;11140918298476184308;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674131615744;11140918298476184308;1ZJ;8PvHkzTM8FjIeABYZzDF38lJHZcw25InAf34FrYJ;6406605785909286413;7;38371;1;gwt;s4y6KfjQ2KMWWB8cOYDSW9AEEQwmTkEJhxNe2wjh;;
124;114;12216;0;331;MTXCREFD;0;;815;1707914674132397056;15295662262496788341;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674132397056;15295662262496788341;b8s;axdxd3aiwOKK3mB7nwG32rV1SjetWIfumAu0yMCy;2422218584448960175;7;1522;1;QwI;vJYK0cndM3Xkvai4283aY8UWtjtDR41UNItQIooI;;
124;114;12216;0;331;MTXCREFD;0;;816;1707914674133172480;5272968011306105517;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674133172480;5272968011306105517;Vgk;NlBP0aOQueNoD6K69Ekoz0B0qPWpqD5EU2JvvdJB;1141659593077077465;7;37290;1;ppt;q7vJJAw6bB3B0LLQCMtxbSibJnqHvXpRi1McVZ3m;;
124;114;12216;0;331;MTXCREFD;0;;817;1707914674133952256;397227270940514201;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674133952256;397227270940514201;kxq;bb0dwNZAVIHxyCA7WJJuiRcFizeT9uIXZX10nZT6;9790408766789812866;7;2545;1;Oat;eMc2HDFjvUHE82GcJDdC1FLVi3GjHhSUDjmhbWGB;;
124;114;12216;0;331;MTXCREFD;0;;818;1707914674134725376;898005440443123256;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674134725376;898005440443123256;IB5;AAtfNc3cyGMx6mHnaYxwW0kAXsPzPPD3kRDkMj2s;8767177737769607625;7;36664;1;fIa;IGhcQliBgi6PxORSdeIeuI5Ry9BCi4liq9IR1szw;;
124;114;12216;0;331;MTXCREFD;0;;819;1707914674135494144;5177454055152378243;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674135494144;5177454055152378243;ppB;VuWpl94fSaCeAUbYvF6tLbE0WoAKZwv67TC4DTo2;17662809733536524948;7;6551;1;Uac;TLq6DhdlA0PXaEb9i1Zc9MmWBQPDgcvObQMFuh1e;;
124;114;12216;0;331;MTXCREFD;0;;820;1707914674136271616;10564568046681160202;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674136271616;10564568046681160202;hC1;XgcBD9Q5YtiNg8n1yi2E1U53YgVifHREFXN3KgD5;7101394635341221371;7;45440;1;bkR;9MyijhWfeE0E5caP4OUh9rxtSFyEtj5Bz3AqOGrf;;
124;114;12216;0;331;MTXCREFD;0;;821;1707914674137049856;10773004682083029743;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674137049856;10773004682083029743;0dn;1BaWkaXUHdZRgyaBqSZLDeZzleBaAls9pOhPnJWY;13107012071681278791;7;17888;1;9vL;UDo1yB06ztmoWnDxZHyeK37NrzVoUsj1XCasfHix;;
124;114;12216;0;331;MTXCREFD;0;;822;1707914674137822720;1719980185529851131;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674137822720;1719980185529851131;WEb;6s6lYJoojncdQkpyqAtstCpZVR70k9RTUCB9xpTw;1183509185875383579;7;54994;1;SDI;fXZi6nqAJetOemQwJrCHH6bUnOGN1PuesSiX2AOX;;
124;114;12216;0;331;MTXCREFD;0;;823;1707914674138600192;18030451091339091845;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674138600192;18030451091339091845;vP4;QDJHrXVXHeC43kZ5mxd70DZjNEkSiPI0PvCZqRXi;3013263623961459326;7;30244;1;5IJ;556fPiskF9mFVgOcpMlu6acTJH8TLlxtnjGcCpi1;;
124;114;12216;0;331;MTXCREFD;0;;824;1707914674139376384;8620406138251770004;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674139376384;8620406138251770004;HEI;OMw0bkA8qB0Tn36XM0KwNcUbhdMmZ6u6BYvMDF2P;13885504357756216274;7;9852;1;Rem;UYaWCOgutvjLj8EnP79cm6zLXMTYj5UVvRY1rpsv;;
124;114;12216;0;331;MTXCREFD;0;;825;1707914674140155904;11707892661561249145;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674140155904;11707892661561249145;mZb;mlQiZPoZ0nVb6Wy4IW4c4Sb9gDtt8aUXpb74Njue;6679301882193163241;7;52521;1;i5r;J3bF0eK4IsM0vE2m8AweEwEp8GumWSSykTgAnHaF;;
124;114;12216;0;331;MTXCREFD;0;;826;1707914674140927488;13154262553859161178;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674140927488;13154262553859161178;slQ;Zm0zoPkqVPnr78rtJqvaaEXUGIGO8rhnCjaAhtQP;1853797886274384237;7;28797;1;N4l;2xnRjNCLnQyUDQCv1RbPf3muNa3EeZUPhYNUEy6u;;
124;114;12216;0;331;MTXCREFD;0;;827;1707914674141710592;6365134602538376165;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674141710592;6365134602538376165;DYG;YMFSPz8MyCuRBNFaXGtoAv5wCobsFA2rcbBUAXY8;561815560222748553;7;7674;1;g18;YhlLD2pF9MpYtbxAaK3HwExb0vPNc0mj8zC6sppb;;
124;114;12216;0;331;MTXCREFD;0;;828;1707914674142489344;9671715213513150011;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674142489344;9671715213513150011;4l5;UQ5euT4ZD7lBYQblLpPKtt9r2DV9C4sf7tL33wFJ;16296721613341412454;7;51128;1;dMH;HhnMF4Ug2WJ58shhYYOfo7E1Z2gmA91H7sNRj3Th;;
124;114;12216;0;331;MTXCREFD;0;;829;1707914674143270912;5555231771406493630;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674143270912;5555231771406493630;pKs;XQKSAfNhXnC5P7wtmweJeOfbBP9EkAgaXCT9mWWo;10799399581082523763;7;36483;1;4i6;TlpElccfJzzr1y8N014Yc2iPcDNcRatx5PGSLypH;;
124;114;12216;0;331;MTXCREFD;0;;830;1707914674144055808;6042331544465497501;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674144055808;6042331544465497501;NQr;UPWbixLiJhRcEB1KNYJTFKDBmiJMWPtOfjce7xyS;10148905098160741438;7;18178;1;bpl;eB0dST7QoiaDd7n7HU9Ctnlb1tBUoCfnJCELR5QW;;
124;114;12216;0;331;MTXCREFD;0;;831;1707914674144841472;6985471894945055988;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674144841472;6985471894945055988;2MV;px95gImmlQVtnadVCBdQx0PUgyIxGjFDOzyyFOuY;5695512775818109140;7;1983;1;Z3q;RDobJFo0uGNgGVHzApYuX2a3VIRYpFPoYTSo6F0T;;
124;114;12216;0;331;MTXCREFD;0;;832;1707914674145616640;2149978104126985647;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674145616640;2149978104126985647;7Pl;Ud12YdxA6TIwYvyye7L9u7T8NTIrzjw7ikVmSauZ;18181830144065975637;7;52753;1;6kE;ElneS0tkEnb2oEfKfk9OLEM2snQpT915WlivJ1Sh;;
124;114;12216;0;331;MTXCREFD;0;;833;1707914674146396928;14053916283186410266;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674146396928;14053916283186410266;FN2;Roh1HUTLRd1YFfJ1W2soRhmeewdxlXXrwMADApwt;12687096828772042610;7;44119;1;qld;cN61XSZBzIQx9epBOBdYiEEt5yqdDrNX1Qq8vJ4r;;
124;114;12216;0;331;MTXCREFD;0;;834;1707914674147173120;17207304353368428244;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674147173120;17207304353368428244;BRT;J5vwuZTote3jEUjInPTpXcNzlS1hukIoomOcFOzZ;2484166502221655498;7;30814;1;B2f;1OKGc1fU1jfR7KT1jzOnZn26EO7OiwyoF1OMNFYI;;
124;114;12216;0;331;MTXCREFD;0;;835;1707914674147951360;9952961316314601245;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674147951360;9952961316314601245;0kl;U0WrU7aNVgJlHlxM4TxdaVVMUInXAdYXuT3XcbV7;6166870083178111343;7;18317;1;9rp;4P6j7bvF6MyvR42tARmyi1iFeaZc7B8rSyN88b9i;;
124;114;12216;0;331;MTXCREFD;0;;836;1707914674148729088;16775421637042574730;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674148729088;16775421637042574730;1df;HHkkRhmFgRzLUzAFvRx3eFdHSC8uFCR7FJsRW4F6;7638864377669985056;7;6178;1;Rwu;ZKcqkoD8cLX2pSok6vlnurpCHn4v40CZICezSMdT;;
124;114;12216;0;331;MTXCREFD;0;;837;1707914674149500160;14023242959368205011;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674149500160;14023242959368205011;ne0;HLyJu7PKugMY6uV1Ak8X69Rh8ix2so9Ar47IQdl6;18099278080690142152;7;5466;1;uOF;LYvfEt7s98WRd6gsTeKwl19WbBRbVVegVfmDKgzm;;
124;114;12216;0;331;MTXCREFD;0;;838;1707914674150276608;12834740748544750817;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674150276608;12834740748544750817;WbI;EcEzQ3AfmJqYIVlh0flywiLbWlF7lXpE2B4ed5uW;8793400048170635702;7;60288;1;Va3;c1oUtTRZthGtP10mxgQTZgO0D6zG8AwePoKzM21Q;;
124;114;12216;0;331;MTXCREFD;0;;839;1707914674151056128;16058012084260384810;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674151056128;16058012084260384810;uo7;TR0RPaIArSBfcPKACMTVxvBEGdSIEIokbPgKqyFl;8822113236852795721;7;49570;1;7z5;c37QfBKk7vDNRhjXBveyjchcPGLguauqrvOhd6HL;;
124;114;12216;0;331;MTXCREFD;0;;840;1707914674151836160;13759787448733207857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674151836160;13759787448733207857;fAU;uIsneEi7VrBZZat6eMMY1sTEUQXrF8dYSDzN9u5s;6315319053398506507;7;41140;1;1IL;tjfnytCP77q5Uxfa2cJCR8Owu0cfDl3ft8Sz2W1z;;
124;114;12216;0;331;MTXCREFD;0;;841;1707914674152603904;17889559265973450025;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674152603904;17889559265973450025;cN1;NskxHsxdyfJ51KYSvFqVCWt9pQjegNRaIe3j3MWN;8570432844803948088;7;37643;1;pxD;uvxR7FcIfEPnAPx6csaD4Mp5pKrgVFCvapLGuyw2;;
124;114;12216;0;331;MTXCREFD;0;;842;1707914674153390592;7485539241499723857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674153390592;7485539241499723857;jFw;gwT2Mra4tVyzL0vlK640d24mXQ59R8Zu3ITjZ4Jo;5805691147042837002;7;32574;1;QLR;cEMB43ZTDE5megyHUOJaFKq5R9arQT1JPrL9AT1t;;
124;114;12216;0;331;MTXCREFD;0;;843;1707914674154167808;5740205224361780859;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674154167808;5740205224361780859;UXg;BSBmHOIe2GdpqeKd4STl2p77jVR4aZLyKCfOi22F;16048707169839780385;7;27811;1;ziS;nbE4LrMig8GVdFC3Sso8xVwTR3TwQdfFblLgU4mO;;
124;114;12216;0;331;MTXCREFD;0;;844;1707914674154949376;5538314065163903288;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674154949376;5538314065163903288;RJK;bYp0J3LvRzipGxn42F3YkbnC2qF4qx4OQJ8D1Lzq;12754391647652275316;7;24275;1;f1B;4rpPMWtTVge588XMoNxMIJSVlHVO1Nbg1xYvfmEJ;;
124;114;12216;0;331;MTXCREFD;0;;845;1707914674155778560;14472816294995962845;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914674155778560;14472816294995962845;X5g;aVwPwfKD2jFuNQHqiTqCSdn3m95PVwNzDjK1GFNG;16004452823356840796;7;22990;1;TUj;4k1Ywq8AkaImbChk12dzGmjpEWuyUQm6VnoVwEGp;;
