msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;eMM;eventId;phaseId;tradingGroupState;instrumentState;changeType;symbolIndex;eventTime;bookState;statusReason;phaseQualifier;tradingPeriod;tradingSide;priceLimits;quoteSpreadMultiplier;orderEntryQualifier;session_;scheduledEvent;scheduledEventTime;tradingGroupOrderEntryQualifier;instrumentOrderEntryQualifier;phaseTime;contractSymbolIndex;priceLimitStyle;sequenceTime;startTimeSMC;actualEventTime;endTimeSMC 
117;107;12001;0;331;2ETFPTOL;8;0;15;1707914930004537600;17141839008130880231;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;1931040184549803271;sP;eXjD0dmUFob2myEu4WHmnyrY9slxTyHo2gcRH9lhkWuT8MuVhAJ5y7yBGKlAFITc1oD0tS;pZS;2003829940;0;1804395850;7;1707914930004537600;17141839008130880231;1;16558705829112398494;7;1;17;0;710897910;1706095049746577217;9;21;0;2;3;182;2;1;5;9;1706095049746623050;3;3;10254214089794532340;3094305558;107;1706095049746638539;1706095049746641467;1706095049746643908;1706095049746646007
117;107;12001;0;331;2ETFPTOL;8;0;16;1707914930020596224;1241139396652876028;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;10302757817329576957;Bx;3wM7yZo65zxLpsBmhedpbDvyvlw81ITARFsdl2O6V7eLMaCJbEbfb9q2SYU5G55PwjmtaX;oRU;2178893625;1;3475080591;7;1707914930020596224;1241139396652876028;14;12535700109010315526;7;1;10;1;407371549;1706095049749269925;99;8;2;3;4;193;1;0;7;15;1706095049749306151;0;2;11977085603363994988;2520094058;139;1706095049749319186;1706095049749321946;1706095049749324289;1706095049749326470
117;107;12001;0;331;2ETFPTOL;8;0;17;1707914930024720384;9922468950436677392;K2CDW2ETFPTOL04;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914930024720384;9922468950436677392;4;18443260829067027806;5;0;8;0;225511348;1706095049750408100;4;22;3;3;2;195;2;1;3;11;1706095049750444272;3;0;10388233974692595598;2670419505;152;1706095049750457384;1706095049750460214;1706095049750462533;1706095049750464626
117;107;12001;0;331;2ETFPTOL;8;0;18;1707914930032968704;11950279035674727949;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;425687636301581413;3H;6bQR81ivF1qIGQVNOz8a36ClObp6rO8Wngwl25Y6NAmHFeN9KJgvJI3K17glAOnnarnoZi;RNW;279948516;0;246238483;7;1707914930032968704;11950279035674727949;4;7432212630017281402;1;1;17;2;857233523;1706095049753047834;10;11;0;3;3;143;1;0;7;3;1706095049753083197;0;1;10196181639088195179;1535275118;77;1706095049753095872;1706095049753098526;1706095049753100734;1706095049753102841
117;107;12001;0;331;2ETFPTOL;8;0;19;1707914930041249792;17266574178054951115;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;5683707346998751134;ep;nM4lmPRpouklbuo44cS5rwoO43XxTjZmnBJTEmZ4h6eLmxMTvcBsrBiJO1UrGPqgG8W6No;Iju;3605301586;1;2419071390;7;1707914930041249792;17266574178054951115;15;7431368576579962766;5;0;20;0;571771961;1706095049756347680;2;16;8;3;1;223;3;2;6;15;1706095049756384625;3;4;4995265449568412890;4030328419;101;1706095049756398101;1706095049756400948;1706095049756403466;1706095049756405589
117;107;12001;0;331;2ETFPTOL;8;0;20;1707914930049487872;14264295948953627232;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;12672311597597191309;DQ;mjYS0IGOuON8W9rka5o5qJ6Upf3g2HdL7wIQ6r6PuGtg7sW8TSLiVw6igYsvffvCXmguKE;1YA;1530548469;0;252317244;7;1707914930049487872;14264295948953627232;17;18069081651204289343;1;1;7;1;681310362;1706095049759905739;10;11;10;3;4;66;1;4;4;0;1706095049759941362;2;2;10657452151156514569;607194725;119;1706095049759954273;1706095049759957020;1706095049759959248;1706095049759961395
117;107;12001;0;331;2ETFPTOL;8;0;21;1707914930062621696;15389206491427558307;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914930062621696;15389206491427558307;9;14780939984788265644;4;1;12;0;911319188;1706095049766557951;9;13;10;1;1;239;3;4;4;15;1706095049766593699;1;1;18367829234804363565;2350315641;106;1706095049766606433;1706095049766609203;1706095049766611479;1706095049766613574
117;107;12001;0;331;2ETFPTOL;8;0;22;1707914930070019072;1688830351789336193;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914930070019072;1688830351789336193;10;1101325535596265944;3;0;10;1;952282621;1706095049770818984;5;7;8;2;4;43;3;5;6;14;1706095049770854927;5;1;10903776523186317770;1310750081;198;1706095049770867749;1706095049770870537;1706095049770872815;1706095049770874858
117;107;12001;0;331;2ETFPTOL;8;0;23;1707914930073297152;4011735200674453836;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914930073297152;4011735200674453836;15;17654297866108979495;2;0;10;1;519103305;1706095049772851192;10;7;4;2;3;62;3;4;2;13;1706095049772888246;4;4;7046440567853957926;1912745621;130;1706095049772901640;1706095049772904504;1706095049772906872;1706095049772909115
117;107;12001;0;331;2ETFPTOL;8;0;24;1707914930074926080;4191346405266296493;K2CDW2ETFPTOL04;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914930074926080;4191346405266296493;2;14925265897551599102;1;1;18;0;273258314;1706095049773882670;3;15;6;2;1;143;1;1;8;1;1706095049773918709;3;5;4760607253910729049;104084031;216;1706095049773931420;1706095049773934094;1706095049773936428;1706095049773938497
117;107;12001;0;331;2ETFPTOL;8;0;25;1707914930082342656;1804056633966725381;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914930082342656;1804056633966725381;5;1248847101151618501;3;0;10;0;338709066;1706095049778748837;9;16;1;1;2;191;2;3;6;15;1706095049778784726;1;4;8616922739133355138;3207628502;1;1706095049778797550;1706095049778800370;1706095049778802564;1706095049778804666
117;107;12001;0;331;2ETFPTOL;8;0;26;1707914930110370816;17726365499750531354;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;12054811170271428204;nV;FPXreqKwXS9gFZc7kSv3pq313nGk9zQg81axdoUMuKtfCtAMKbIy7eVIjVndhWk5PsL5Vz;p1o;2788483957;1;57016669;7;1707914930110370816;17726365499750531354;15;635259085976022580;2;1;3;1;618823017;1706095049799844054;10;4;9;1;3;;3;2;8;9;1706095049799880010;4;4;1040624355363486492;768824333;180;1706095049799893125;1706095049799895930;1706095049799898166;1706095049799900214
117;107;12001;0;331;2ETFPTOL;8;0;27;1707914930115777792;16189363725838949872;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914930115777792;16189363725838949872;17;10232137408274911178;7;0;13;2;213087042;1706095049803494511;1;13;10;3;3;104;1;0;0;0;1706095049803531270;1;3;15518437169285136595;771293820;164;1706095049803544331;1706095049803547061;1706095049803549375;1706095049803551481
117;107;12001;0;331;2ETFPTOL;8;0;28;1707914930368452352;1316653374042683715;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;10606995290711262190;Uw;h87jMNOL4vwjTvXIdeXkdWDgQIxWQbVIObdEafrTNpV7SimHLddft0KF7vpFLSAvkZmZu6;fjQ;3344392578;0;1375184246;7;1707914930368452352;1316653374042683715;4;16063193514219925550;7;0;15;1;876746933;1706095049804979741;3;20;9;1;4;113;2;1;1;4;1706095049805016803;0;1;7542912418919725133;1268975686;133;1706095049805029955;1706095049805032814;1706095049805035177;1706095049805037233
117;107;12001;0;331;2ETFPTOL;8;0;29;1707914930382641920;8375654020602478309;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;7127745270821806453;75;PdsUTbX4Gu6t8kcc4bbCYfzLbmKqCMO8vT8EYof0XF0DZndT82wd3cZ4PbhUH0AQZfNWks;QWZ;1719884878;1;346840462;7;1707914930382641920;8375654020602478309;15;2668246230553074040;4;1;9;2;189069970;1706095049818384227;8;0;7;2;1;132;2;2;7;3;1706095049818420607;5;4;1292451873330416634;652909414;129;1706095049818433562;1706095049818436346;1706095049818438652;1706095049818440795
117;107;12001;0;331;2ETFPTOL;8;0;30;1707914930392281088;384667145734121314;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914930392281088;384667145734121314;14;7773903576889947277;1;0;8;1;653494834;1706095049827776361;5;23;9;3;2;221;2;1;3;3;1706095049827812919;1;2;7513145004607824718;4001471905;212;1706095049827825693;1706095049827828585;1706095049827830869;1706095049827832914
117;107;12001;0;331;2ETFPTOL;8;0;31;1707914930395541504;5447881238097971089;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914930395541504;5447881238097971089;2;8723307434081157309;3;0;15;0;843359534;1706095049831289051;8;15;10;3;4;60;2;0;3;5;1706095049831325179;4;3;989065311095006141;4247633577;78;1706095049831338104;1706095049831340764;1706095049831343003;1706095049831345084
117;107;12001;0;331;2ETFPTOL;8;0;32;1707914930397998592;1366266183282390781;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;8325768794453793185;zl;nukLWvsvRBQWKANCEt54Wbzl4z6PqoP7I8Ra3iChBcowaknKXHoR6CkdMQCW3ib5GWtFUR;mdb;2080053579;1;3025084632;7;1707914930397998592;1366266183282390781;15;4300463124316258186;5;0;6;0;418045634;1706095049833994471;9;21;7;3;4;221;3;5;1;9;1706095049834030286;4;2;6402569673476633038;3712881947;201;1706095049834043410;1706095049834046196;1706095049834048465;1706095049834050554
117;107;12001;0;331;2ETFPTOL;8;0;33;1707914930399628800;14027520362225195904;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;4683628498442344368;9v;JgDjKT4L7ox4V7ljRfW7KQo2axBTa77ALmUOMcHGb3Bx4249f1Id0bRjhhd6kSdXGmP1QR;pHf;3137226570;0;405583517;7;1707914930399628800;14027520362225195904;7;14067368663548603216;4;1;2;0;922513693;1706095049835831403;2;21;10;3;4;163;1;0;5;16;1706095049835867765;4;1;11847531649145103734;2769948546;197;1706095049835880789;1706095049835883609;1706095049835885899;1706095049835888054
117;107;12001;0;331;2ETFPTOL;8;0;34;1707914930402917888;2928402810370348074;K2CDW2ETFPTOL04;MTAH;DSS_CDW_test;7;7;7;12560490813292387585;5I;q5F66gf8yKxrWv1DonM4jJ9X63HYdo0nRgbyPJCxoQV3KDE8KbHUF0hK5qrVfz7hSicYNN;j66;1375150690;1;2128515861;7;1707914930402917888;2928402810370348074;6;6701994506032112204;7;0;13;0;105108297;1706095049839538331;3;21;4;3;1;50;3;1;1;6;1706095049839574504;3;2;7143175760187849519;815949063;137;1706095049839587585;1706095049839590392;1706095049839592673;1706095049839594732
117;107;12001;0;331;2ETFPTOL;8;0;35;1707914930408660736;9537920068296579174;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930408660736;9537920068296579174;5;15060511641585594708;1;0;10;2;433085588;1706095049845982665;2;20;5;1;3;197;3;1;6;13;1706095049846019529;2;0;6900316904852453250;2836678771;84;1706095049846032589;1706095049846035387;1706095049846037832;1706095049846039951
117;107;12001;0;331;2ETFPTOL;8;0;36;1707914930414388480;15193190467133827891;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914930414388480;15193190467133827891;7;16916789294135995755;7;1;6;0;225974287;1706095049852427818;7;0;10;2;3;235;2;3;7;1;1706095049852463835;2;3;10941329128302010952;3211314983;185;1706095049852476826;1706095049852479578;1706095049852481872;1706095049852483957
117;107;12001;0;331;2ETFPTOL;8;0;37;1707914930425044480;17303372773392889929;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;6620225234107763773;NL;ZV8GPH5MLTbH9bG2MxDjgzv0xzRVpA4IVtYyjBDsZENMCyGtBZ1XplZprCI9kKdu9qhIES;GHZ;1077934047;0;3898597376;7;1707914930425044480;17303372773392889929;2;10047136175785122419;1;1;21;1;468243658;1706095049864399381;6;12;4;3;1;27;1;4;5;1;1706095049864434766;4;0;12127420176419610397;2720510409;152;1706095049864447368;1706095049864450039;1706095049864452239;1706095049864454380
117;107;12001;0;331;2ETFPTOL;9;0;14;1707914930011191296;17704773452683062143;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;17295773724827141798;A4;Yd484WmiJB1ncMsdjpMfE0HTf3gzH98sRLJY3K7sJDtxO3CNKF1UtOqhahX4ZGxyetjsCC;nRJ;4063280419;1;1961639532;7;1707914930011191296;17704773452683062143;2;11462053940164625934;4;1;14;0;338709066;1706095049747140124;6;7;3;1;1;240;1;2;8;3;1706095049747178694;2;5;16126404895344208875;2194499959;24;1706095049747192810;1706095049747195798;1706095049747198326;1706095049747200581
117;107;12001;0;331;2ETFPTOL;9;0;15;1707914930013924096;16246694211552333206;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;14761009529419667952;aD;mojCgy7BXlXPGI63DNU3a0uABAYLomA80ZrKAEd5S7V9LfwSPUjVPNA1xFA3ivzUQ4M9Wl;oqS;3649434989;1;2752062206;7;1707914930013924096;16246694211552333206;5;13829672794576799144;3;0;12;1;911386486;1706095049747667305;4;13;4;1;2;62;1;2;0;11;1706095049747713908;4;4;16781753620708378499;3748856050;238;1706095049747727389;1706095049747730166;1706095049747732623;1706095049747734692
117;107;12001;0;331;2ETFPTOL;9;0;16;1707914930023888128;6204206803418473875;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;4263704605048348022;cc;8j7GxDN2u7nU0ZS9Yse5pGydZ7nVz7jftCKUTlFM8xw1Gr7QmQrGm2PvXdKS66GPNZ8MHY;Lcr;2596924038;1;403912618;7;1707914930023888128;6204206803418473875;5;18323363601172233309;5;0;20;1;576024396;1706095049750171921;3;24;10;2;4;152;1;2;6;4;1706095049750208798;2;5;9444941757067185425;3560234789;111;1706095049750221796;1706095049750224521;1706095049750226959;1706095049750229063
117;107;12001;0;331;2ETFPTOL;9;0;17;1707914930032129280;4494979241470522523;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;44956015518759300;pU;Xnia6wK8dJH66zsgcL0jaORXJM0YfKcacdS9mBlrKtiUSMZsQkyTdzcBTXsTQjhD36tmos;7kk;2113077151;1;3084259250;7;1707914930032129280;4494979241470522523;2;17944412892192474122;5;1;16;0;786357755;1706095049752766977;4;23;8;3;3;202;1;0;6;9;1706095049752802864;3;1;9363166938254100744;1035605452;201;1706095049752815818;1706095049752818580;1706095049752820729;1706095049752822839
117;107;12001;0;331;2ETFPTOL;9;0;18;1707914930047858944;7032528802559586951;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914930047858944;7032528802559586951;4;18363632773516091944;7;1;18;0;630708295;1706095049759156116;10;21;10;1;4;126;2;4;7;9;1706095049759191974;1;5;4802716837096658816;3209442414;36;1706095049759205019;1706095049759207834;1706095049759210014;1706095049759212036
117;107;12001;0;331;2ETFPTOL;9;0;19;1707914930054431744;13262840343839251076;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914930054431744;13262840343839251076;99;11444186279431992787;2;0;16;1;356770038;1706095049762260051;10;12;6;1;4;147;1;2;3;6;1706095049762295932;3;2;10191571703316961344;58801424;38;1706095049762308865;1706095049762311762;1706095049762314066;1706095049762316174
117;107;12001;0;331;2ETFPTOL;9;0;20;1707914930055255296;9207915181902674744;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;10031496303304613600;aB;ePRcPltk3UajEtJmMiK95nZcnGrIeX5vVx93sIY4arXRWZyFoVJcM1QHPUCb43MhHuzJ2B;BSj;3477342094;1;2703678993;7;1707914930055255296;9207915181902674744;8;8062809510676575546;4;1;10;2;843359534;1706095049762667064;1;23;0;1;3;44;1;3;2;5;1706095049762707079;3;5;5914543393488227867;1518924311;15;1706095049762720068;1706095049762722865;1706095049762725142;1706095049762727235
117;107;12001;0;331;2ETFPTOL;9;0;21;1707914930060989952;15758466599374708203;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707914930060989952;15758466599374708203;7;14099319469652200272;7;1;3;2;814610997;1706095049765663834;1;23;7;2;2;205;3;4;5;0;1706095049765704312;4;5;2276951704592484925;1580713717;29;1706095049765717498;1706095049765720373;1706095049765722702;1706095049765724763
117;107;12001;0;331;2ETFPTOL;9;0;22;1707914930083979520;12145238756374209925;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914930083979520;12145238756374209925;15;14739522383543548946;1;1;12;1;840406118;1706095049779879324;10;8;2;2;3;50;3;0;2;9;1706095049779915629;1;1;16497126847412576133;1054935016;147;1706095049779928644;1706095049779931495;1706095049779933782;1706095049779935906
117;107;12001;0;331;2ETFPTOL;9;0;23;1707914930091384320;18287784651595626883;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;6437697594795834548;0I;KdBrPSp41kBpjqzU2SdJFxkzMvr8gyGnPAPg9hAegcfvn7tPDhbQUzzocm04MuJsoWCGKq;a06;2293955083;0;1749897357;7;1707914930091384320;18287784651595626883;10;13230431241429377886;5;0;9;2;410867151;1706095049785215503;99;11;10;3;3;105;1;5;3;15;1706095049785251932;2;5;5553457434265917717;327374617;160;1706095049785264947;1706095049785267691;1706095049785269893;1706095049785272054
117;107;12001;0;331;2ETFPTOL;9;0;24;1707914930095522048;6916327376022046271;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;7001165310921257812;KK;KbJIjflGiGZjXXW8g0UfZKSqSbrvFIoWreNqAOGUuYasnBu0k4EGgFem07VzYAY6qEPB4I;wUC;602357629;1;1971263874;7;1707914930095522048;6916327376022046271;15;14449964412084307172;2;1;9;1;493822760;1706095049788318605;99;23;3;2;4;29;3;1;5;3;1706095049788355193;1;3;11749769745289295844;1975213912;208;1706095049788368339;1706095049788371224;1706095049788373681;1706095049788375814
117;107;12001;0;331;2ETFPTOL;9;0;25;1707914930097155328;7752903786442086404;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914930097155328;7752903786442086404;6;5592954466743545805;7;1;8;2;993224417;1706095049789603954;6;21;5;3;4;65;3;4;1;14;1706095049789639945;5;0;1680751620639116719;1651014293;220;1706095049789652956;1706095049789655677;1706095049789657895;1706095049789660011
117;107;12001;0;331;2ETFPTOL;9;0;26;1707914930097966848;4387464404516825977;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;749269245730578301;UH;qp6muFVBEzRSwQwrmudAg1D8bkYSMVYBjoGK1uDzKV201ZJWKi51lpzj00OGRYAwFZSqJe;6jJ;1236754072;0;4163892170;7;1707914930097966848;4387464404516825977;99;8047042470456935053;4;1;11;0;731342202;1706095049790256508;1;11;8;2;4;12;3;1;5;0;1706095049790293177;1;4;13198782268254186090;2723142998;118;1706095049790306307;1706095049790309139;1706095049790311610;1706095049790313653
117;107;12001;0;331;2ETFPTOL;9;0;27;1707914930098812416;10690745653841984717;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914930098812416;10690745653841984717;1;61494660142627754;7;1;11;1;840406118;1706095049790915575;6;12;10;3;4;11;2;2;4;14;1706095049790951676;0;5;312418309876723462;1581438397;38;1706095049790964479;1706095049790967280;1706095049790969666;1706095049790971791
117;107;12001;0;331;2ETFPTOL;9;0;28;1707914930104566528;14799641351220223762;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;754693969242946701;Lp;DUkXLrYRNI1obHwI9il6R6yM1lpfCA8ENzPfpHkthVMg2AiUr2rEiu3TUUVkCMkZfQBEB4;PvH;3292635971;0;4077098094;7;1707914930104566528;14799641351220223762;6;17515229815694439387;3;0;16;1;24832667;1706095049795610171;8;21;2;3;3;203;2;2;6;6;1706095049795646132;1;2;9679460116047641556;1665230953;59;1706095049795659180;1706095049795662003;1706095049795664157;1706095049795666240
117;107;12001;0;331;2ETFPTOL;9;0;29;1707914930369291776;15316301835498604435;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;16081107132960409725;GG;Bdeo6knsWTbefYk6hQBUG9ZEkHUnxWPtTMfZkg6tKIaHikanm5bSHLTy1Bgd2xao7wbV9n;9UV;468501852;1;2448287991;7;1707914930369291776;15316301835498604435;99;9845274846244563980;7;1;8;2;579919728;1706095049805728216;99;4;8;1;2;35;1;4;4;4;1706095049805764028;1;5;3897097985590703922;3515530318;189;1706095049805777037;1706095049805779802;1706095049805782075;1706095049805784205
117;107;12001;0;331;2ETFPTOL;9;0;30;1707914930375072256;4692774751707974847;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;13013610096980342663;zi;n2BzGHJQizdJuGeylooinNnYwY1D1IhgmTQAbQWnJwM2eI1LQMDsTsYxfU8f20YbXsc993;ZxP;1185135321;1;2700231817;7;1707914930375072256;4692774751707974847;8;10040337337508583034;3;0;17;1;315863755;1706095049811131136;4;22;6;3;2;213;1;0;9;9;1706095049811167209;4;0;11321758756734550117;2644940200;113;1706095049811180102;1706095049811182917;1706095049811185255;1706095049811187339
117;107;12001;0;331;2ETFPTOL;9;0;31;1707914930403733248;13606950177353210929;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914930403733248;13606950177353210929;14;899424307107748324;2;1;13;1;614218173;1706095049840465500;1;11;3;1;3;202;1;4;0;8;1706095049840502058;2;0;6177574687782553293;2306279292;87;1706095049840515193;1706095049840518097;1706095049840520564;1706095049840522638
117;107;12001;0;331;2ETFPTOL;9;0;32;1707914930406187264;12147714565550580299;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914930406187264;12147714565550580299;4;2985634198122295073;1;0;11;0;968476971;1706095049843224238;5;13;0;2;3;157;1;4;6;7;1706095049843261482;0;3;17028873817074861497;2637377974;150;1706095049843274873;1706095049843277760;1706095049843280165;1706095049843282400
117;107;12001;0;331;2ETFPTOL;9;0;33;1707914930409473024;14132177279441985928;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914930409473024;14132177279441985928;10;13464770375347828639;4;0;18;1;697925876;1706095049846898570;4;16;1;1;1;103;2;2;2;16;1706095049846934517;0;1;2339459661120926111;3372469136;159;1706095049846947253;1706095049846950022;1706095049846952344;1706095049846954423
117;107;12001;0;331;2ETFPTOL;9;0;34;1707914930411105536;10665875474140591508;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;14314350040313475973;yO;8eDcpA7oK5EP9K3MiljtqBR6JGKHXB2SSd18IS3WvcN9aNylqL27mpzDWq6MDFTydNd6Re;OD9;3962766034;0;1016289431;7;1707914930411105536;10665875474140591508;11;9945836796091542970;5;0;6;0;968476971;1706095049848747639;1;20;6;1;2;12;1;2;5;7;1706095049848784590;3;5;13471393593849008996;1032766444;24;1706095049848797914;1706095049848800714;1706095049848803153;1706095049848805335
117;107;12001;0;331;2ETFPTOL;9;0;35;1707914930419340544;4449636882027141488;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914930419340544;4449636882027141488;2;15152762690377163992;3;1;16;0;433085588;1706095049857940482;6;23;8;2;3;10;2;0;4;3;1706095049857976167;1;4;7222352842737071585;3295963810;164;1706095049857989032;1706095049857991707;1706095049857993986;1706095049857996073
