msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;bookIn;bookOUTTime;clientOrderID;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;oESessionID;oEGINFromMember;oEGOUTTimeToME;orderID;symbolIndex;killReason;sequenceTime;orderQualifiers;strategyIACAFinishDC;orderPx;orderQty 
140;130;12009;0;331;2FXIPTOL;0;0;981;1707914959358441984;14067126031246500368;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914959358441984;14067126031246500368;15;1706095058084213817;1706095058084216014;-8966721745545814149;6;13449098102937377525;3384661141666453633;10646348521751177992;17646005020876918986;1706095058084221502;1706095058084223942;9192004089916987826;164996825;4;1706095058084232718;0;1;7224069596427425131;5296350131727124230
140;130;12009;0;331;2FXIPTOL;0;0;982;1707914959375978240;17362813014423516522;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914959375978240;17362813014423516522;21;1706095058099005315;1706095058099007611;-3887022900711148278;5;5053149650864509259;5316322299799544181;15198765788781072624;15693260256817616780;1706095058099013526;1706095058099015995;8419348883892490580;952282621;43;1706095058099025167;3;0;4204272516685758710;6798178399394318061
140;130;12009;0;331;2FXIPTOL;0;0;983;1707914959382371584;1443505914090886482;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16107250302887779993;Sh;y5iJI7lKI6H9U2Vq7qGynA6byv0VAht0A7Q9oaYZdJr6LJKQSPb148FGbyj3blgpXEPuVN;6dU;2743569216;0;1129791786;7;1707914959382371584;1443505914090886482;8;1706095058104785536;1706095058104787842;672785318630565749;8;3904157655126615788;-4415180771729878633;14038606930775060468;16889569894530297031;1706095058104793663;1706095058104796126;16236684217073137978;418664403;3;1706095058104805086;1;1;7504740751216083870;579614730427342080
140;130;12009;0;331;2FXIPTOL;1;0;103;1707914959009929984;7033558288316646307;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914959009929984;7033558288316646307;10;1706095058026849043;1706095058026851129;4772863136295020584;1;12507873735894822810;-1140037060068806170;7422630470698337868;6157958281887868627;1706095058026856766;1706095058026859055;3947055559737304711;293632506;15;1706095058026867738;2;0;-8216159950994273778;3338586192848550967
140;130;12009;0;331;2FXIPTOL;1;0;104;1707914959038197504;15877346952902002076;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13176141444238371383;C5;goy3TWJhek7t85oeTyQLP83JMCiqpNoZxHFeoYqbFGzTCMyIIfTRRf7nfepFrJnYAg6eBG;2pH;2420459378;1;3831053502;7;1707914959038197504;15877346952902002076;1;1706095058033503003;1706095058033505348;-4704272889200162379;7;14151252488552817047;6077973917352072432;18396266673862821457;1480561846193630399;1706095058033511078;1706095058033513558;6750837405078574106;393921509;36;1706095058033522861;4;0;8482444782107919054;17851708925074901682
140;130;12009;0;331;2FXIPTOL;1;0;105;1707914959044617984;13181764040827798234;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;8421005763191075415;2G;H9aNIJPCiwHi3bQ1DBzy6roNIoc7BLPOT9jD9xife4kCjH32uZHYuhfjACYB5Bw7pX2pie;hhg;3138991619;0;1248976379;7;1707914959044617984;13181764040827798234;2;1706095058035591411;1706095058035593609;9190520719753002709;17;8076029328132715255;-7759844387327192318;1587917946419400700;6006556890371095735;1706095058035599545;1706095058035602062;5509458367260548346;897061568;41;1706095058035611116;2;0;-2217108650488218575;15563215235809613767
140;130;12009;0;331;2FXIPTOL;1;0;106;1707914959047812096;3348874589951425708;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;1941955256451427870;U2;r561sFoMQiK5WuaJKa0kvTQ4hoIG5mShwa80wuL0U5vWAPeOBjcIgMFQTnpZYDrjCLmF8M;wsE;1859601324;0;3151477274;7;1707914959047812096;3348874589951425708;21;1706095058036727343;1706095058036729399;5083017437734202282;1;9527229237399912387;4931428384302921518;14641077196838277740;13704814056380212067;1706095058036735078;1706095058036737527;9297656068978391595;906768783;37;1706095058036746567;0;0;7775161800097629458;16371170662354635941
140;130;12009;0;331;2FXIPTOL;1;0;107;1707914959049410560;9453381358707241357;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914959049410560;9453381358707241357;21;1706095058037308342;1706095058037310636;-1373024161925535735;14;10742874168725572861;1459596584682996574;351569791442483174;14461351397182547623;1706095058037316486;1706095058037319021;886161132519994563;762062763;40;1706095058037328009;0;0;-8984095477288700659;11304370848637412767
140;130;12009;0;331;2FXIPTOL;1;0;108;1707914959053409792;5444656689918854442;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;4464391562571660486;Ro;8R93JgLqtgUOQf7bYc4l0UTfmVaeZxnvCTxmveY8dOMhc1eZ4Z353awpQ32mgWieFYrObR;1Ft;3991807441;1;4244207925;7;1707914959053409792;5444656689918854442;10;1706095058038820865;1706095058038823142;-7457646990164381341;5;15891175740662791693;5270345785913466151;2578356123426484917;5128315592670297248;1706095058038828830;1706095058038831305;6965879111163659252;611076622;19;1706095058038840198;2;0;1563461186296265030;17023599495673055373
140;130;12009;0;331;2FXIPTOL;1;0;109;1707914959065376000;9179912416390082653;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;4304038278104595839;bm;cthTYnAm2VXfdsNiky5YLoSlKJbVrSZ5jhjTDUp9eaB9riBAV1Wt4PTdhcD3MoOe5Hihu1;ZGz;3460919413;1;3053356509;7;1707914959065376000;9179912416390082653;16;1706095058043863513;1706095058043865573;3834074717042630451;14;9828929546239411973;-4358993947664059277;10148505373186724227;7626608491020952566;1706095058043871093;1706095058043873557;5557744019351580412;526725252;25;1706095058043882292;6;0;4158629731339224494;6494851920192042157
140;130;12009;0;331;2FXIPTOL;1;0;110;1707914959082211840;16667171326481975602;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6285816865364031132;2y;TPEZxpXKI1v9sUW3p0HY3Bi7lvTUR946SfJJDJzc1ibRYuZazdKbBDH82d7z10On5jG2KW;rq5;2751551070;1;516439559;7;1707914959082211840;16667171326481975602;16;1706095058052230429;1706095058052232671;-8122744333583957005;14;16772831903671928366;-579679305267056767;16363669643364073414;18145293799953032263;1706095058052238393;1706095058052240886;17807411731946209150;449655990;39;1706095058052249752;4;1;-6946008614677205834;7681059364153292106
140;130;12009;0;331;2FXIPTOL;1;0;111;1707914959083006208;10605196214432463817;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914959083006208;10605196214432463817;5;1706095058052663985;1706095058052666346;6986655964901067751;4;12267524058210031799;5513150957828141600;11046472136718892357;14798310469406750420;1706095058052672305;1706095058052674877;7110018749991726928;927008545;40;1706095058052684045;2;1;1285446508837084859;8947493249463447287
140;130;12009;0;331;2FXIPTOL;1;0;112;1707914959090162688;4028979976161585496;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914959090162688;4028979976161585496;16;1706095058056747588;1706095058056749850;4609187403747526537;14;9350729474680633687;7760157152832071409;7887446762246860857;14809525727440917795;1706095058056755840;1706095058056758284;7573908801536379156;487911392;20;1706095058056767440;1;1;-7292212255271393172;2142446600121470174
140;130;12009;0;331;2FXIPTOL;1;0;113;1707914959098169856;10630052141603617991;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914959098169856;10630052141603617991;12;1706095058061593210;1706095058061595454;-7427495069647441290;6;10340618285120865011;8357479241197084225;3772505163376280577;1543340340102943045;1706095058061601483;1706095058061604216;11539373698607883531;376270613;8;1706095058061613487;0;1;6039708622645145558;9020771640964297763
140;130;12009;0;331;2FXIPTOL;1;0;114;1707914959111036928;15866643239949666628;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;7487099411368351722;Bp;Lkk9fF6t7UC6GukUtZADRKWjTIeSlGoiGJS6WvmWR6YOfHzmxGHnHnUBkRnNyovH1gTYhE;2Qt;1829541870;0;3035844106;7;1707914959111036928;15866643239949666628;7;1706095058070297308;1706095058070300868;-1130269905453233434;10;184092733231088483;-718965283237370349;9835230210415655643;328983411372882423;1706095058070309267;1706095058070311805;1997223062171917162;315494969;20;1706095058070323351;0;1;-6661874369432515387;710243505667036547
140;130;12009;0;331;2FXIPTOL;1;0;115;1707914959115035136;11014780970399229003;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;13180576197349592966;Ya;LvoLr3gGSgjQ3CPkb0hw1PsQNlPhohcO0PkmG8buRVBEzBmZeCta4pOCzb9TXvplE2lD5n;ZEE;1370878464;0;564556373;7;1707914959115035136;11014780970399229003;19;1706095058073318036;1706095058073320410;-1775565852940071007;9;14593469170335020027;-7568162222777775415;5085614775430532915;10964323088008816278;1706095058073326290;1706095058073328769;11626549720901700838;882027164;41;1706095058073337778;3;0;4399024160090894241;7804197972426602918
140;130;12009;0;331;2FXIPTOL;1;0;116;1707914959115831296;1972850880459571463;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;5561708281641363767;C0;4lDnubiWbciUwbr6pY2OAs7luwFTqm5Er8M1icBDDygvuOlEQXYnjwZbZfG1jwLxdalTBO;szr;2271801785;1;3610844124;7;1707914959115831296;1972850880459571463;9;1706095058073896842;1706095058073899049;-1331310595156091868;9;10920948009962131572;6415117307922822639;10855679881663328433;16196182856185576649;1706095058073904834;1706095058073907303;300504027059620088;521966104;11;1706095058073916271;3;0;-8800734490267970475;5801290816995147741
140;130;12009;0;331;2FXIPTOL;1;0;117;1707914959349502976;11347768663515048614;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914959349502976;11347768663515048614;20;1706095058077435783;1706095058077438040;6831789669362110568;1;13334633789171725871;456912963261688982;3057950805147606212;3091719202091928779;1706095058077443790;1706095058077446282;2063444771082245307;958128478;34;1706095058077455157;1;0;9137291270846263696;11675151918826796165
140;130;12009;0;331;2FXIPTOL;1;0;118;1707914959366454784;10297859279419834349;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914959366454784;10297859279419834349;2;1706095058090734539;1706095058090736633;-2920162367331576915;1;7782446743520098143;-5127993775793484762;3250806200090298134;4935861540078393417;1706095058090742315;1706095058090744912;2893714494533377837;506920201;7;1706095058090753787;1;1;5522330056667714297;11067181060946685185
140;130;12009;0;331;2FXIPTOL;1;0;119;1707914959384756992;2486477330542530402;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914959384756992;2486477330542530402;19;1706095058107011259;1706095058107013558;-4725564432213033911;11;3476289311954506021;7148300255065967252;6819529336098265160;14992334333625350115;1706095058107019552;1706095058107022100;1295645623108089063;778983872;23;1706095058107031280;5;1;1077381018689495021;17529196719499502806
140;130;12009;0;331;2FXIPTOL;1;0;120;1707914959387951616;16466120225961267920;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914959387951616;16466120225961267920;6;1706095058110033600;1706095058110035753;1906950973604253940;7;9659209276334892418;1160826216788051246;8419803480619520296;15763699601516357332;1706095058110041346;1706095058110043823;16730757319426050874;588523366;31;1706095058110052802;4;0;5593270959737487028;4272270504951218749
140;130;12009;0;331;2FXIPTOL;2;0;94;1707914959017235456;8661163358415724585;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914959017235456;8661163358415724585;17;1706095058028171274;1706095058028173493;-8306007048430487888;14;11303346483380055699;5706718204325482861;671437707724571089;6458872158895122147;1706095058028179387;1706095058028181799;1298949174817067478;645935213;43;1706095058028191443;1;0;5871413127967598342;12371658408888120366
140;130;12009;0;331;2FXIPTOL;2;0;95;1707914959030993152;14535858254897537091;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;6354086023392194540;51;hjgHaQ5weYEPHPRqR6Ml1Reflrl6U6q5QgoWX29ZZj2iu9oVd7dXRz0Uy8EhUTK6cjLcTX;mN2;2072881519;0;3204674649;7;1707914959030993152;14535858254897537091;21;1706095058031408023;1706095058031410287;8678869676026764506;11;14727340523728331641;-7696507412930657034;9555217991044854143;10809765743737014810;1706095058031416150;1706095058031418763;4972966738534601238;630708295;36;1706095058031428056;4;1;2079860801064254307;12935312015551147731
140;130;12009;0;331;2FXIPTOL;2;0;96;1707914959045411072;6219454448816518640;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914959045411072;6219454448816518640;22;1706095058035871925;1706095058035874004;6621384924301319034;5;6267460968340969879;-1567731225406820086;7395282181635119979;9705178680073831430;1706095058035879596;1706095058035882109;17702964322325662742;198284442;21;1706095058035891179;1;1;-5294904727053394985;6158892999308415172
140;130;12009;0;331;2FXIPTOL;2;0;97;1707914959050211328;18409549645627197059;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914959050211328;18409549645627197059;14;1706095058037603727;1706095058037605832;758172431900945241;2;13191386959659391053;6099950681001078812;17261008900225478386;16104910244867039936;1706095058037611341;1706095058037613747;2423427803014634894;506920201;8;1706095058037622661;2;1;7438043838984211298;4797579963285933121
140;130;12009;0;331;2FXIPTOL;2;0;98;1707914959052612608;10967313016353597440;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;14806697138920524315;gv;oWPj4KYNzdbHn0i6WZvzYIrhl41PahZzJNHOycxlcp0d8rtztqCVECTHjuKY7n59ibsCoC;eQC;2599679337;1;2858420169;7;1707914959052612608;10967313016353597440;19;1706095058038510053;1706095058038512192;-6562981817621711277;10;13272138901383502174;5977961483190274741;16859540930004670063;12824718227212657167;1706095058038517786;1706095058038520212;4847929635336801429;105538185;40;1706095058038528709;1;0;1654471568356885949;12474674040504046136
140;130;12009;0;331;2FXIPTOL;2;0;99;1707914959075784448;17255161803691324221;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914959075784448;17255161803691324221;19;1706095058048863077;1706095058048865200;-3304114947725467342;7;11658444680622127987;4761160219529498325;13507772135880150313;7286915411281756334;1706095058048870894;1706095058048873309;9371720718226972367;235516096;25;1706095058048882234;4;0;-8209605173678443811;6021388540988464193
140;130;12009;0;331;2FXIPTOL;2;0;100;1707914959079027968;213033482605022463;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914959079027968;213033482605022463;13;1706095058050516990;1706095058050519263;-6885357799878685152;1;17502555961466734521;-2239327819991953217;1528556252668376264;17637598487625710143;1706095058050525027;1706095058050527615;14309630587740229136;282931915;22;1706095058050537061;5;1;7019977834305747299;17870231996277023864
140;130;12009;0;331;2FXIPTOL;2;0;101;1707914959079834624;6661159657478087603;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;4871479418555692688;92;6Ta980PnTTI0AYrc3xGHLIZ177OFgTUH4KSgiJIDZo3YFoQBcNrlMar3GAcBQ15tp725Rk;Htk;455828342;0;3467496179;7;1707914959079834624;6661159657478087603;13;1706095058050945795;1706095058050948062;-8696129983717196894;15;11565185776945949950;-5304854996419517513;12147991954918288242;13669389459710718066;1706095058050953869;1706095058050956337;8341418707756294801;51267762;33;1706095058050965464;2;1;3607768707982469982;12380314903133819039
140;130;12009;0;331;2FXIPTOL;2;0;102;1707914959083797248;3780462744422580505;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;12521463125458750881;Gf;d65LFjoKfHv1QWUp47jodnlcNbRl9pwOTzcDOMe7ks1nuARNxuho7RydEg1OJgW7j4s6iK;413;4231920129;0;2032486976;7;1707914959083797248;3780462744422580505;4;1706095058053106830;1706095058053109224;1869487638798444710;2;5068224621255670334;-1470850763770846913;16545875743662225013;2138179786069685248;1706095058053115095;1706095058053117664;16631858747891785040;588523366;22;1706095058053126862;3;0;6429658131399179731;15551291902201468172
140;130;12009;0;331;2FXIPTOL;2;0;103;1707914959102200832;3562065906039139092;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914959102200832;3562065906039139092;19;1706095058064125633;1706095058064127899;-1318835912869777943;7;8404551943933403126;-1457539431780612442;7032199473720276729;8635482534495702960;1706095058064133766;1706095058064136248;10052308365202268473;645935213;31;1706095058064145193;5;0;-9128040723814633896;7990472031852068040
140;130;12009;0;331;2FXIPTOL;2;0;104;1707914959107040000;14499002279589641343;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;11773808196081417067;LG;J0df4zZIrnByZSOZVQA3ZNxQrO7DPfCKnCt128jz9Whke4KYRjUvIccBXitL29Xf9ol2dS;LOJ;3263351655;0;1338195933;7;1707914959107040000;14499002279589641343;8;1706095058067297892;1706095058067299984;5529815345138574106;99;3111722290290098694;7124062959839281449;16509220037248749093;15871392335832986415;1706095058067305810;1706095058067308379;8512226991524183254;993224417;18;1706095058067317489;4;1;-7561354566150875088;1627967713946585179
140;130;12009;0;331;2FXIPTOL;2;0;105;1707914959111828992;14812498595467300419;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;694515935385685833;f9;7xnfK7PMSRtzdlic1FLgBOXXoXe9X3o3ZmWGI7lHQZF2luoZtr80ngcEBHzX9cadggbNj8;gxs;2921001201;0;3344064174;7;1707914959111828992;14812498595467300419;15;1706095058071013868;1706095058071016069;-1761487245704286252;6;11643759899870645284;-3437180247552676385;2622485191592933643;16542851624083941301;1706095058071021777;1706095058071024395;1621972061808743339;921949621;44;1706095058071034724;3;0;3809307213945043730;2005680475413994614
140;130;12009;0;331;2FXIPTOL;2;0;106;1707914959119033088;5760057980137952989;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959119033088;5760057980137952989;1;1706095058076241741;1706095058076243932;-5612407917302962562;8;10947419849294316104;-7232940342439243028;13959395995008996248;13940050846535337283;1706095058076249697;1706095058076252284;12886032052469958554;519103305;33;1706095058076261270;2;1;3577801241700218979;10483536820325482395
140;130;12009;0;331;2FXIPTOL;2;0;107;1707914959119829504;16604513434300760487;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914959119829504;16604513434300760487;16;1706095058076841458;1706095058076843570;-5335815233053481982;9;6648904604921670604;-7607947862110903194;2392409137071774046;9063071969552311893;1706095058076849325;1706095058076851861;8880103641341421606;636453490;13;1706095058076860864;5;0;3159513214950299339;9324172034368206185
140;130;12009;0;331;2FXIPTOL;2;0;108;1707914959352011008;16825591489990286319;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;4240817722133414201;Nc;91pf1G46L40DH4FhwbvXCFMAYShrmIw1KOUdBoXoJHtBX0dl773nO5JvjMbbIFVd6JeBFc;b49;2686139131;0;2331932517;7;1707914959352011008;16825591489990286319;19;1706095058079241140;1706095058079243458;-8035237719189200054;15;18221989234606469201;5543512314313716043;4199084516846803582;16176770554717277426;1706095058079248990;1706095058079251486;3348020149413845820;766266667;24;1706095058079260447;1;0;6306685221238257141;14168006335548461387
140;130;12009;0;331;2FXIPTOL;2;0;109;1707914959356862208;16501638674007978829;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959356862208;16501638674007978829;5;1706095058082959065;1706095058082961365;-3524255036838940920;15;14005762078612533558;-943590887406399923;7516135524487974775;10087225392518322670;1706095058082967087;1706095058082969596;11670887230694962015;177707962;31;1706095058082978568;5;0;8122964725322309745;1183292413167595043
140;130;12009;0;331;2FXIPTOL;2;0;110;1707914959359239936;18326463933497971512;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959359239936;18326463933497971512;4;1706095058084847587;1706095058084849796;6338712416386834679;10;12042320708006704179;4509539000884403860;5094578763302763361;5332378028562836689;1706095058084855478;1706095058084858030;528774165450418544;177707962;18;1706095058084867145;2;0;-2921533834064463604;15421516947350270545
140;130;12009;0;331;2FXIPTOL;2;0;111;1707914959360824576;14067639924103716590;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;3644559844241529103;le;9l6Ita4H2jn7fc4ofS1CJefQmxMyFTNAdjWNn42QIeYoFg8vq1og7ZGso0dgmvGcCz3eWH;Zm5;1853132841;1;4293924547;7;1707914959360824576;14067639924103716590;20;1706095058086132227;1706095058086134505;4192662418982882222;17;2168659773829613737;-7563593355283379940;9447523063342408007;8646549542661359235;1706095058086140421;1706095058086142973;12873513045358844256;762062763;12;1706095058086151974;5;1;-5053385029533361142;4945170763951380108
140;130;12009;0;331;2FXIPTOL;2;0;112;1707914959368044544;15334763386850198923;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;12542800833602624961;yI;Hf9fLzOBmlrkamWAHMwkjOWBQvKSsP9p5uGLaTYehw20VUtMKlX6GODnRU76H2MSQzzETU;NDy;2458137713;0;3291237633;7;1707914959368044544;15334763386850198923;5;1706095058092073049;1706095058092075300;4455333677067716071;7;12347336853406492438;-7964961433585572779;5659631613581607723;8438117312359701699;1706095058092081181;1706095058092083725;15147159396828659214;273371376;32;1706095058092092812;6;0;8389299762542493359;508132421534319357
140;130;12009;0;331;2FXIPTOL;2;0;113;1707914959373602304;14004637086908145780;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;12767424291471629292;GX;gYF5Bz7tO0o0UVHldyGTUII682evl8BfB3zpHRuZDsmMyc8J2lSVmmJ9NaOzNdszrO8flp;11k;1367226796;1;3263598576;7;1707914959373602304;14004637086908145780;21;1706095058096893974;1706095058096896341;6326636205041366833;4;15429598268928765046;8215803016682469521;9685569573514383805;8769991051792372517;1706095058096902310;1706095058096904889;7132015184475835307;293632506;11;1706095058096914054;4;1;5811598650656222415;7152273772057048303
140;130;12009;0;331;2FXIPTOL;2;0;114;1707914959383166208;7175506358688173051;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914959383166208;7175506358688173051;7;1706095058105522177;1706095058105524437;-8842308746351092021;6;5186930836599281009;-7319076645508565913;16216567383239166329;6386602419589140696;1706095058105530417;1706095058105532933;9702319294536878410;869985226;9;1706095058105542050;0;1;7595726143667679954;4868394272851452352
140;130;12009;0;331;2FXIPTOL;2;0;115;1707914959386356480;5710704879124188700;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;802337334887254903;Up;HLJPPGEehNvpWH89DGOJ8PLMGzmiGW5paIkbZXyckbXBp3s7Kz5QDI53BAbUBarq8Ut3gy;vSr;2977716072;1;1562943352;7;1707914959386356480;5710704879124188700;18;1706095058108517211;1706095058108519579;-818760244883070874;10;16819066558967232358;7907443978696526059;9986670514869164587;17521870498776498756;1706095058108525412;1706095058108528011;14012365337591940351;270958719;39;1706095058108537024;6;1;6258395423387029162;11817131519648489989
