msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;ackPhase;ackQualifiers;ackType;bookOUTTime;eMM;eventId;indicativeAuctionPrice;indicativeAuctionVolume;orderID;orderPriority;symbolIndex;sequenceTime;orderQualifiers 
92;82;12014;0;331;2ETFPTOL;7;0;189;1707914930086249216;1212766444293175538;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;13427938165684466644;nf;jUZ39D8GID7zdBueF0jDztsLCdCnXsiDJhtZTV4dNbQm13xw83bjwOTsSxJM2jxTC0cCxi;6UR;3504059426;0;1595551522;7;1707914930086249216;1212766444293175538;20;8;4;4;1706095058424800519;15;7149598897281542867;8301484812628531218;7771161535756400810;16735184228930783074;16744501765596369490;485081213;1706095058424809727;1
92;82;12014;0;331;2ETFPTOL;7;0;190;1707914930094162688;4652769805437392345;K2CDW2ETFPTOL03;ETFP;DSS_CDW_test;7;7;7;8608480177233787394;0W;Tptinu2sxPn8jOBRKYzEq2HFOQ9t0lLE3HBMvYwsRuvekmfSW3KDhCYIHBXCkjFG3o0z7Y;ZyQ;3985526438;1;1377745811;7;1707914930094162688;4652769805437392345;20;1;5;7;1706095058427802110;5;9387239086005107448;-7790165663125504177;5888154272080482655;12854412627014364907;3151210236670340624;646191940;1706095058427811172;3
92;82;12014;0;331;2ETFPTOL;7;0;191;1707914930102139648;6461512820315373049;K2CDW2ETFPTOL03;XMOT;DSS_CDW_test;7;7;7;1887790168013491197;oc;Rzg3GYyKqZcN7G8xl6oAO4OJJnq1F7jmUdgj0wInpbAzfH4VXiZqP2Ns4aXEp5PvTsflKf;SwB;3347463342;1;499384430;7;1707914930102139648;6461512820315373049;15;4;6;16;1706095058431003568;17;2820222290648844507;-9190871759200906992;2890954916334185882;6407398513208801588;6182776459526128081;586880250;1706095058431012529;4
92;82;12014;0;331;2ETFPTOL;7;0;192;1707914930102932224;2868864085616647950;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;10526347176353020884;aI;oVg3fgIkvwEBwJ9ICQpoUw6MhcuPwUaf4KXBUOa9G92vP3a0nrF0FuabP4DV7zR0zc4YGp;97D;1579314002;0;1496809732;7;1707914930102932224;2868864085616647950;14;4;1;22;1706095058431332938;5;2720039949202603931;-4393248951123639399;3645220232984187239;593623297875352922;10475577687867572913;255231752;1706095058431341732;2
92;82;12014;0;331;2ETFPTOL;7;0;193;1707914930105292800;10300291814142800835;K2CDW2ETFPTOL03;ETLX;DSS_CDW_test;7;7;7;10371050094939480451;HB;LYkOB7bCak6OmzXcOTyCFYcZneG2FHfTC5yybvKPgHgzlBL3W2kVaERUI1NsUUjSZE3XjF;mB7;2043360166;1;1449635314;7;1707914930105292800;10300291814142800835;2;6;0;21;1706095058432336612;9;7195000597730926962;-1577542332367923358;2192051632656228861;7989090949858415680;9502329480446903886;506920201;1706095058432345413;1
92;82;12014;0;331;2ETFPTOL;7;0;194;1707914930368348416;4312618933683472932;K2CDW2ETFPTOL03;MIVX;DSS_CDW_test;7;7;7;10876687420597401492;IN;0YrTk8qmxXILLSzYXa7i2cHr656UfDDHDErVSOYXfcxppzO1U0d6jtxj1lU5tSXXhxTzTQ;KEK;467432495;1;1446895257;7;1707914930368348416;4312618933683472932;6;2;7;4;1706095058437561723;8;17196573368053721272;-5072910720357133408;10100750118306782556;16062390196493944536;12187423406185835055;840406118;1706095058437570656;5
92;82;12014;0;331;2ETFPTOL;7;0;195;1707914930397492480;9844772056632436021;K2CDW2ETFPTOL03;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914930397492480;9844772056632436021;2;6;1;16;1706095058451726421;10;8249648178511843685;-8200141796364883730;15573077419752169397;17116947622062509050;9113654219935381129;958972949;1706095058451735609;1
92;82;12014;0;331;2ETFPTOL;8;0;181;1707914930004338432;485549087370693326;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707914930004338432;485549087370693326;19;5;5;1;1706095058405844913;1;9870326627842207017;2385984352099902117;11506748698904288861;3548627943861677312;2926654863267594895;814610997;1706095058405854938;2
92;82;12014;0;331;2ETFPTOL;8;0;182;1707914930011414784;7179577075982092572;K2CDW2ETFPTOL04;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914930011414784;7179577075982092572;12;7;3;6;1706095058406270113;10;17400381997018243932;7431496932490151349;17210400458470641241;13095435836663242264;13555190433643808569;958972949;1706095058406278887;6
92;82;12014;0;331;2ETFPTOL;8;0;183;1707914930037780736;7005357142326735316;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914930037780736;7005357142326735316;1;1;2;12;1706095058410571158;15;1687852162096683485;525427743419640032;11736074076749684319;1453161930073247707;9484963942621968826;83351337;1706095058410580077;2
92;82;12014;0;331;2ETFPTOL;8;0;184;1707914930040177920;16194124097127072822;K2CDW2ETFPTOL04;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930040177920;16194124097127072822;18;1;5;22;1706095058411064159;9;12553288045242880330;8046317848119400444;8543614998529075265;1305065901847562946;8334242239254000877;869985226;1706095058411073026;0
92;82;12014;0;331;2ETFPTOL;8;0;185;1707914930048143360;16292569253702754365;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;11871043582309635757;bK;zWIRpiGwyQnoiWiYLZUbYqgmNpu9KQRkXbitvFOIP16LfGeBnvxLxJSkh0hD88LU93YBRX;n53;4133966827;0;2968765200;7;1707914930048143360;16292569253702754365;13;4;3;3;1706095058412841298;17;12645602041124433303;-538177768354730430;15610910709912301052;12784947007329964293;9913880894371564903;952282621;1706095058412849951;1
92;82;12014;0;331;2ETFPTOL;8;0;186;1707914930058456320;13776390415397876685;K2CDW2ETFPTOL04;MTAA;DSS_CDW_test;7;7;7;9966071513210804530;XA;UOHARk1nvGXIsV5wwJqKODtYhAM5XxkofuPdTjKYM3uREHzpFGpZwdc2KAX1gjLcGPnAf3;Xqi;3126835492;1;316094341;7;1707914930058456320;13776390415397876685;14;3;2;20;1706095058415459505;17;367914276905863063;-2865296463880182226;13023729146949652257;14543870744245473207;13718872563013617851;502919184;1706095058415468621;1
92;82;12014;0;331;2ETFPTOL;8;0;187;1707914930080705792;1327144282143561616;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;15091849173177922452;Uk;4rmtjvMNPNdDdat80PKsOx0KpxipsdvQVYudUaj8nDOBbj9LSbfbZYT8ElJdLthji0Kv7L;DMc;3083321081;1;695650919;7;1707914930080705792;1327144282143561616;9;1;7;19;1706095058422305997;8;4096587837014635045;-4644835823276055229;10396284109587854144;14035725576165562632;3327753696968917760;778983872;1706095058422314873;0
92;82;12014;0;331;2ETFPTOL;8;0;188;1707914930090983424;8677673120896259781;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914930090983424;8677673120896259781;11;5;6;9;1706095058426577468;10;17573772952100908014;6844775903291394808;7208142566393216281;14198289688581857056;1887318667636897670;468896029;1706095058426586167;4
92;82;12014;0;331;2ETFPTOL;8;0;189;1707914930096536832;3600727451185313270;K2CDW2ETFPTOL04;ETFP;DSS_CDW_test;7;7;7;9607954405898040147;M0;jBvQLfCUaDTDRXO4nr0UuFYqDGnNvjcmsoxwNrf4sMSpOkPfRkA5FixoCGLynGRKvmTgwQ;65k;1518471675;0;3902323836;7;1707914930096536832;3600727451185313270;10;1;0;14;1706095058428740994;4;5543456135053735964;-4253616773707016169;232073072236371855;18006448133098103823;13396077214446324242;912775729;1706095058428750001;6
92;82;12014;0;331;2ETFPTOL;8;0;190;1707914930108473088;17674290950775523165;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;2783946669380047195;Oa;mQ2VUztgmK2dTmOtt91u678WwI7kf1IAPcHL6T2fMBoCPksBOeTQECumhOOqcw5VIIyf0s;73x;3274536388;1;1881204819;7;1707914930108473088;17674290950775523165;23;4;4;8;1706095058433983236;2;3385808704255728867;-4402696903347257354;17714276597371550021;6662675180458781293;16876999244170377643;338352934;1706095058433992669;0
92;82;12014;0;331;2ETFPTOL;8;0;191;1707914930365794304;13369663469996543247;K2CDW2ETFPTOL04;MOTX;DSS_CDW_test;7;7;7;5720535577681147897;ZJ;MLRxcRoTyAjj4iUUGfZQi5Se182yhXLZ0JbJzrQOwSWZYI8NwVpnbp8yLuVUOKFh2Vw13p;dsy;2996878951;1;4176256316;7;1707914930365794304;13369663469996543247;1;8;7;22;1706095058436834256;6;12002580943715932877;-3409339420939892915;12386915437673234666;9995298831375761835;17943494931729234651;873184920;1706095058436843103;6
92;82;12014;0;331;2ETFPTOL;8;0;192;1707914930375671296;10731420812295630489;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914930375671296;10731420812295630489;23;1;7;20;1706095058440956723;5;12034199783563862673;8142655414200119665;11626738536547970883;4213550219554641751;9408293221656627704;845948744;1706095058440965811;0
92;82;12014;0;331;2ETFPTOL;8;0;193;1707914930385554432;15623271291644939439;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;11214469527078785917;6R;lRwk8TR9Sc0KXHiAXt7Y4QXHtl9mm3SSIpeOTNUukiXLFSfJJNd2V1hcljacnetCWVD4mE;fLc;3922324778;1;2984614128;7;1707914930385554432;15623271291644939439;7;6;5;22;1706095058445336807;4;5980718123639118054;-8686543790106204640;4257655187997510938;2371920045140294352;6060876220608139605;641399268;1706095058445345819;3
92;82;12014;0;331;2ETFPTOL;8;0;194;1707914930392729856;15218730697822465394;K2CDW2ETFPTOL04;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914930392729856;15218730697822465394;12;1;3;4;1706095058449109591;15;7241402075749372785;-3043334549567448904;8978420254678763164;8118607430980775371;2295452701452898975;765519849;1706095058449118660;1
92;82;12014;0;331;2ETFPTOL;8;0;195;1707914930399871488;2291081461577057069;K2CDW2ETFPTOL04;BGEM;DSS_CDW_test;7;7;7;1084506781393670789;Bt;6IblcImme8QpQBuSbpO9lKVbRq5ILNPUpatLf59V3Il0t3L2on76peqY7hi7LNKQpvxiOS;2PM;2586114677;0;2274376626;7;1707914930399871488;2291081461577057069;18;5;5;23;1706095058453050870;6;10775707031665936164;-8511096735864107727;12140126191825713808;13161722194115368815;17777910820817825046;168342053;1706095058453060082;5
92;82;12014;0;331;2ETFPTOL;8;0;196;1707914930416444928;5607960763288954184;K2CDW2ETFPTOL04;EXGM;DSS_CDW_test;7;7;7;11647427006493921470;cj;mRUubYoMqiZ2bjwOyFMwsoXk34kYh2a96IXyUq5PW0PwtPKdNi5arXa2KTc3k8rtfh5SWa;pr9;1583101631;0;651886310;7;1707914930416444928;5607960763288954184;8;5;0;8;1706095058462878292;14;869157745191023487;765118502370295918;2817507590830882951;17743646691037937514;16805182879501299485;317605844;1706095058462887323;3
92;82;12014;0;331;2ETFPTOL;9;0;189;1707914930017852672;12541092422255749110;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;;hq;8jVfieJXJpV1K8NUtdBXWEs1xlRq9p3m7X7CNb0Sx3MU2u75rIJiJrlslOwJM7EQU5y8tU;R5d;4294967293;253;;7;1707914930017852672;12541092422255749110;11;3;3;22;1706095058407138392;5;17513404257945619949;-4247028483481024767;3203599387655342238;852799037442968483;5324224491172400929;304152982;1706095058407147677;5
92;82;12014;0;331;2ETFPTOL;9;0;190;1707914930025011456;510688558898120231;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914930025011456;510688558898120231;5;8;4;17;1706095058408237859;1;583443868547741994;-7638103091827607044;14514526712970651369;15798105508614077195;18273563370400086503;132552347;1706095058408246548;0
92;82;12014;0;331;2ETFPTOL;9;0;191;1707914930031363072;9006683676089269149;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914930031363072;9006683676089269149;15;6;7;13;1706095058409348622;17;6244325779727103427;3788330789876477791;2948389084090225014;10228701703154249636;7038973761429399117;650176422;1706095058409357187;2
92;82;12014;0;331;2ETFPTOL;9;0;192;1707914930051313152;15268285935176338109;K2CDW2ETFPTOL05;MTAH;DSS_CDW_test;7;7;7;5335225445799982555;AD;Jg6ib2ZECG9EPFc8IFgyokv5r12rEQ5oTwjHF9LFx3q7HRi5vQoGCXGaavtZOIynA2xqhd;XIU;1988816536;1;1403079657;7;1707914930051313152;15268285935176338109;14;5;6;12;1706095058413606089;5;15928983139638278686;7476894046090714411;13261856711336616786;8202369350017057252;7617617622554886049;356770038;1706095058413615275;1
92;82;12014;0;331;2ETFPTOL;9;0;193;1707914930057665280;17608033706905965294;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914930057665280;17608033706905965294;13;7;3;11;1706095058415246308;10;3173585598306465532;4526827793276819939;4174932319895328435;7518753316264127527;3447044810378887885;177707962;1706095058415255090;1
92;82;12014;0;331;2ETFPTOL;9;0;194;1707914930061611776;4398722139619918504;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;2808618809613454277;3p;4KSTodHB88pDPow5fKpEqgnfimfTagNDvfM3EddVYqBlAdDkXIwq5HNzNYkc9HQwBmdHCF;bi5;3849503028;0;1744694244;7;1707914930061611776;4398722139619918504;11;8;3;21;1706095058416334257;11;11488395002795634850;8480125212844660515;2152414291491092877;15201944697976402404;13317131024920688522;213949604;1706095058416343089;3
92;82;12014;0;331;2ETFPTOL;9;0;195;1707914930064768512;4061492038777035390;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;432575572496956472;51;ZoN8AMqKRSFWAZmSVY89AUkV2eY0sqm4DpjgHMC8Q4P3OhOdI5SJqnIub1mGZw59Y8JsnT;1Oh;4154696354;0;128672798;7;1707914930064768512;4061492038777035390;9;3;2;18;1706095058417240953;17;2397281778927620739;-2066701798406732496;15211512770645596802;16284071388754597089;13578177982094177971;48267691;1706095058417249908;6
92;82;12014;0;331;2ETFPTOL;9;0;196;1707914930067125504;4260463400017563464;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;7028453693031795075;Yo;8UcGY2IsmQ5J37uGuCCeEpmuIT39Z5780VlCgeiCEJbsQ6CkRSkYNSg9D4JWHZ1FEqZyrE;j3L;423532867;0;860683633;7;1707914930067125504;4260463400017563464;6;8;0;14;1706095058417949019;9;16956378162902199460;-6835744470883738987;5698325901488378643;14280034517971338735;18320629625282280053;685651177;1706095058417957779;4
92;82;12014;0;331;2ETFPTOL;9;0;197;1707914930073522688;5759860984454539251;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;2;7Y;F9ZIkABhUOGHhxQckbPzh6g3fmvAOPZtuxlncvnwz9peMGTa35MnLmQeg4vcg0STmykArl;FVk;1;254;4294967293;7;1707914930073522688;5759860984454539251;23;7;3;0;1706095058419928960;14;8620125269345108591;-5215410986106513878;13792029084708868289;14199919906690457664;16185289839258517448;225974287;1706095058419937796;0
92;82;12014;0;331;2ETFPTOL;9;0;198;1707914930082293504;16876048595513105311;K2CDW2ETFPTOL05;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914930082293504;16876048595513105311;15;2;6;6;1706095058422848066;10;1495871974720942215;7532606278937985583;15063475136875329959;2460768633515996003;2500026069256278231;869985226;1706095058422857279;0
92;82;12014;0;331;2ETFPTOL;9;0;199;1707914930094959616;12014908566600597680;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914930094959616;12014908566600597680;19;6;4;11;1706095058428113568;10;3887159740856786624;1798408878250472396;16438728039959284818;13499657835903346152;1048318512002996797;388645711;1706095058428122555;6
92;82;12014;0;331;2ETFPTOL;9;0;200;1707914930098982144;17637108956523962699;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;2445560449030391989;Jl;Nf933GnXcYWG39wqSN4KW2Lbg3Xw1kzS2Qhr2u0oWf2CsMaF2rxtgxcQBUwwJWxy0RPBsZ;O2t;686367361;0;3471620477;7;1707914930098982144;17637108956523962699;1;3;6;18;1706095058429697078;5;8319974367357370641;7648380585707933991;9825013351533694172;13269534301293023367;13375740655810425064;79594686;1706095058429706220;2
92;82;12014;0;331;2ETFPTOL;9;0;201;1707914930114552320;12215218136664773571;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914930114552320;12215218136664773571;6;7;1;24;1706095058436109698;4;2725409931359405356;-4306058528962635175;7083789865467590021;3940048695213037140;3355673010225413003;726810605;1706095058436118633;6
92;82;12014;0;331;2ETFPTOL;9;0;202;1707914930370001152;12299309340762003499;K2CDW2ETFPTOL05;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914930370001152;12299309340762003499;4;8;7;2;1706095058438302054;14;16087143014577991224;8471889011762190971;4595847126918951368;1159314475364265634;73185442490692160;357076211;1706095058438311051;5
92;82;12014;0;331;2ETFPTOL;9;0;203;1707914930374882304;14325213199813237045;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914930374882304;14325213199813237045;4;5;0;22;1706095058440569588;11;4820117898205630813;4422249561839056624;9702760878758489072;1071076277649426716;9814523298507895042;457170075;1706095058440578656;2
92;82;12014;0;331;2ETFPTOL;9;0;204;1707914930376472832;2029413814450864867;K2CDW2ETFPTOL05;SEDX;DSS_CDW_test;7;7;7;17025639208009389191;BJ;rDsQBv0qWQKHOtFwIw61aMIdZt2oCq7mMKhIXfMBtqTZmhtALIqqbCt3HI1tRHhN58QRn8;yKZ;3818979563;0;3927492164;7;1707914930376472832;2029413814450864867;17;8;0;13;1706095058441344955;11;10678087890297165981;6745512312555745373;8097969207127658897;17423264030209923795;4567934664177711419;850417414;1706095058441353995;0
92;82;12014;0;331;2ETFPTOL;9;0;205;1707914930378058496;1859185112354180279;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;4680456038014810305;Zs;i3Gl8jfGYhBe7df2EkBouc1Tdv0526AGfOekKB839BiwRh4xc6Jzfib6JQ0SlbRcFkgfBP;kkp;1361693871;1;2961152153;7;1707914930378058496;1859185112354180279;10;4;2;9;1706095058442129054;7;15651085426890281187;1230637616990346816;16328002755648943739;521531930313580289;11491236519575571131;282931915;1706095058442138166;5
92;82;12014;0;331;2ETFPTOL;9;0;206;1707914930383525888;13835308111855555568;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;17301910303167248110;2o;x6PwoqUwqlqOSv4WkFgnDtA2a1jp8oIdJ1LkQdn8h0pzUP9QT3WTueQJmlx2AVdBzbg9nk;w0V;466341198;0;3332272734;7;1707914930383525888;13835308111855555568;8;3;5;3;1706095058444521236;6;1557226887243937717;3795923204016132968;7989767451795726641;5190308792424570682;7389005630302339732;56973008;1706095058444530159;1
92;82;12014;0;331;2ETFPTOL;9;0;207;1707914930391941376;2487863875952301333;K2CDW2ETFPTOL05;EXGM;DSS_CDW_test;7;7;7;7233542875087553737;7l;py8nuKQ6UPmKROFkHUE2KnxZ4lm8sjk0YJhOL59oEYqEeMTRaDLcAzoeC2NvwvKPLotX24;3aZ;2929561295;1;3397842308;7;1707914930391941376;2487863875952301333;10;5;6;7;1706095058448681623;11;11834203444231825622;820648442292491936;16644900782121594302;15166764099218351256;13716108418138590890;839729658;1706095058448690403;4
92;82;12014;0;331;2ETFPTOL;9;0;208;1707914930402245120;8211872018847459264;K2CDW2ETFPTOL05;MTAA;DSS_CDW_test;7;7;7;4640402740626867509;ip;TO96hkuUkDICr2jjAYWIfrWOXmdSiGesV7DAK8LapQei2GowH06EGxbUpgzAmJ6n1NREUD;Cei;1113971318;0;339277556;7;1707914930402245120;8211872018847459264;9;2;6;7;1706095058454398489;4;15018974447587721392;1408331968222095185;17296604456651930904;8396809888145108685;8573793328163152985;162618251;1706095058454407614;6
92;82;12014;0;331;2ETFPTOL;9;0;209;1707914930403037952;2300278837515676975;K2CDW2ETFPTOL05;MOTX;DSS_CDW_test;7;7;7;10967367424687215335;2v;W5yenAAoIomWU4kALbRaJMKENpFvG1I9IofaLLylfSITmofckklNWJLwhcjGliIh3jXYYc;LVD;1587570106;1;2079309820;7;1707914930403037952;2300278837515676975;9;1;6;24;1706095058454856260;7;9963905649664407135;117066854035015555;18192604397793489629;1911522764812163962;8021694662413218077;726810605;1706095058454865014;2
92;82;12014;0;331;2ETFPTOL;9;0;210;1707914930403823616;14953954250704246875;K2CDW2ETFPTOL05;ATFX;DSS_CDW_test;7;7;7;6508669201590734907;x9;TdbzAJ7bc8JyBFXvKkdK09SIx34YJk14Rlzl1MxRq8gEt5P48CrNRPVixvrwTYewUArhZc;4z0;1460889714;1;2377036615;7;1707914930403823616;14953954250704246875;6;3;5;12;1706095058455311572;17;3619917423328826611;-2476491466227103289;10239882499245928726;521799347838258200;17070310765736049971;896742034;1706095058455320347;2
92;82;12014;0;331;2ETFPTOL;9;0;211;1707914930404618240;11699068560988442036;K2CDW2ETFPTOL05;ETFP;DSS_CDW_test;7;7;7;3348679182658530887;Dm;UbnqngxPRLvBibVAd5Nep624qO6YqnCnT1wFztGjUC8beNAgmUjy3JDjxr7tqUMdHsKF8G;bYQ;3374658886;0;2174242990;7;1707914930404618240;11699068560988442036;22;6;6;23;1706095058455768104;6;3994766063055480845;-373048887786203501;2005203727644380567;3836945408439356201;10914360195417733369;137559582;1706095058455777428;4
92;82;12014;0;331;2ETFPTOL;9;0;212;1707914930406979328;1783129271001822642;K2CDW2ETFPTOL05;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914930406979328;1783129271001822642;21;7;7;2;1706095058457145444;4;17258028069775345315;-5901215942681378763;6969746744259002646;404012005422300680;4622424581502420190;326226168;1706095058457154605;1
92;82;12014;0;331;2FXIPTOL;0;0;1064;1707914959009500672;2111394193208061592;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;13427938165684466644;nf;jUZ39D8GID7zdBueF0jDztsLCdCnXsiDJhtZTV4dNbQm13xw83bjwOTsSxJM2jxTC0cCxi;6UR;3504059426;0;1595551522;7;1707914959009500672;2111394193208061592;7;3;7;4;1706095058406662156;14;2507948403353370906;-1916226203361329411;6972083543728288420;15227869623316582560;15367699913112609526;485081213;1706095058406671204;5
92;82;12014;0;331;2FXIPTOL;0;0;1065;1707914959019387392;8397236043723997969;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914959019387392;8397236043723997969;9;7;0;5;1706095058408108392;6;10231907943807730935;5748319752840365854;4253389416818583511;459167462188528840;16873618955768767498;519103305;1706095058408117649;0
92;82;12014;0;331;2FXIPTOL;0;0;1066;1707914959023399168;8536419589036941299;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;18425908593694622649;hb;tH1LaMjfiFF3GpkHqYiGqBzam734WYCwZHudzQScj5fS5XNSAo6xzhMsTHTE4StM1SWRft;0Qv;3114588180;0;2620991329;7;1707914959023399168;8536419589036941299;8;8;6;5;1706095058408782141;7;6738341908835205875;4817907930986870482;16568438464615619447;13013284532027149216;7048411428596670042;942403957;1706095058408791083;6
92;82;12014;0;331;2FXIPTOL;0;0;1067;1707914959024189696;1331724730010736752;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;2337247468056382699;Ae;tbVVNEcqbSuZRsn6gCPx1sFJaU44TJsd4JR3WfBjPcdBk9kslY4iSuGR7lal1tadGzExls;kFF;3527223126;0;4275500947;7;1707914959024189696;1331724730010736752;16;4;3;4;1706095058408921370;7;5253259805519592070;7979392793635410857;5006047305878172604;12106642119566525275;15481709488323804711;697925876;1706095058408930028;6
