msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;authorizedPriceFluctuationTableID;APFR_minimumPrice_1;APFR_minimumPriceDecimals_1;APFR_authorizedPriceFluctuationValue_1;APFR_authorizedPriceFluctuationDecimals_1;APFR_authorizedPriceFluctuationType_1 
126;19;12228;0;331;MTXCREFD;0;;2717;1707914759191462912;9321174019610475513;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759191462912;9321174019610475513;1;44965;13;7;66;7;126
126;19;12228;0;331;MTXCREFD;0;;2717;1707914759191462912;9321174019610475513;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759191462912;9321174019610475513;1;44965;26;7;72;7;237
126;19;12228;0;331;MTXCREFD;0;;2717;1707914759191462912;9321174019610475513;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759191462912;9321174019610475513;1;44965;28;7;34;7;139
126;19;12228;0;331;MTXCREFD;0;;2717;1707914759191462912;9321174019610475513;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759191462912;9321174019610475513;1;44965;10;7;99;7;162
126;19;12228;0;331;MTXCREFD;0;;2717;1707914759191462912;9321174019610475513;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759191462912;9321174019610475513;1;44965;15;7;118;7;133
126;19;12228;0;331;MTXCREFD;0;;2718;1707914759193823232;8201569712897296884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759193823232;8201569712897296884;1;54096;18;7;30;7;189
126;19;12228;0;331;MTXCREFD;0;;2718;1707914759193823232;8201569712897296884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759193823232;8201569712897296884;1;54096;30;7;4;7;86
126;19;12228;0;331;MTXCREFD;0;;2718;1707914759193823232;8201569712897296884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759193823232;8201569712897296884;1;54096;26;7;36;7;130
126;19;12228;0;331;MTXCREFD;0;;2718;1707914759193823232;8201569712897296884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759193823232;8201569712897296884;1;54096;13;7;10;7;47
126;19;12228;0;331;MTXCREFD;0;;2718;1707914759193823232;8201569712897296884;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759193823232;8201569712897296884;1;54096;20;7;93;7;82
126;19;12228;0;331;MTXCREFD;0;;2719;1707914759196174848;18314093998582589170;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759196174848;18314093998582589170;1;12152;18;7;17;7;221
126;19;12228;0;331;MTXCREFD;0;;2719;1707914759196174848;18314093998582589170;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759196174848;18314093998582589170;1;12152;19;7;61;7;90
126;19;12228;0;331;MTXCREFD;0;;2719;1707914759196174848;18314093998582589170;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759196174848;18314093998582589170;1;12152;21;7;98;7;94
126;19;12228;0;331;MTXCREFD;0;;2719;1707914759196174848;18314093998582589170;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759196174848;18314093998582589170;1;12152;12;7;78;7;246
126;19;12228;0;331;MTXCREFD;0;;2719;1707914759196174848;18314093998582589170;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759196174848;18314093998582589170;1;12152;21;7;107;7;150
126;19;12228;0;331;MTXCREFD;0;;2720;1707914759198518784;10721649939336259392;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759198518784;10721649939336259392;1;30422;16;7;8;7;156
126;19;12228;0;331;MTXCREFD;0;;2720;1707914759198518784;10721649939336259392;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759198518784;10721649939336259392;1;30422;29;7;88;7;214
126;19;12228;0;331;MTXCREFD;0;;2720;1707914759198518784;10721649939336259392;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759198518784;10721649939336259392;1;30422;23;7;83;7;115
126;19;12228;0;331;MTXCREFD;0;;2720;1707914759198518784;10721649939336259392;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759198518784;10721649939336259392;1;30422;19;7;121;7;228
126;19;12228;0;331;MTXCREFD;0;;2720;1707914759198518784;10721649939336259392;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759198518784;10721649939336259392;1;30422;16;7;113;7;53
126;19;12228;0;331;MTXCREFD;0;;2721;1707914759200864000;2478723442235011117;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759200864000;2478723442235011117;1;5960;18;7;26;7;113
126;19;12228;0;331;MTXCREFD;0;;2721;1707914759200864000;2478723442235011117;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759200864000;2478723442235011117;1;5960;19;7;121;7;110
126;19;12228;0;331;MTXCREFD;0;;2721;1707914759200864000;2478723442235011117;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759200864000;2478723442235011117;1;5960;23;7;42;7;183
126;19;12228;0;331;MTXCREFD;0;;2721;1707914759200864000;2478723442235011117;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759200864000;2478723442235011117;1;5960;21;7;77;7;32
126;19;12228;0;331;MTXCREFD;0;;2721;1707914759200864000;2478723442235011117;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759200864000;2478723442235011117;1;5960;25;7;85;7;247
126;19;12228;0;331;MTXCREFD;0;;2722;1707914759203217152;16563998463112588469;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759203217152;16563998463112588469;1;6110;24;7;41;7;122
126;19;12228;0;331;MTXCREFD;0;;2722;1707914759203217152;16563998463112588469;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759203217152;16563998463112588469;1;6110;17;7;55;7;130
126;19;12228;0;331;MTXCREFD;0;;2722;1707914759203217152;16563998463112588469;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759203217152;16563998463112588469;1;6110;29;7;69;7;141
126;19;12228;0;331;MTXCREFD;0;;2722;1707914759203217152;16563998463112588469;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759203217152;16563998463112588469;1;6110;27;7;112;7;18
126;19;12228;0;331;MTXCREFD;0;;2722;1707914759203217152;16563998463112588469;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759203217152;16563998463112588469;1;6110;13;7;71;7;39
126;19;12228;0;331;MTXCREFD;0;;2723;1707914759205564672;8308792008957755284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759205564672;8308792008957755284;1;17690;18;7;117;7;99
126;19;12228;0;331;MTXCREFD;0;;2723;1707914759205564672;8308792008957755284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759205564672;8308792008957755284;1;17690;21;7;82;7;228
126;19;12228;0;331;MTXCREFD;0;;2723;1707914759205564672;8308792008957755284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759205564672;8308792008957755284;1;17690;20;7;22;7;186
126;19;12228;0;331;MTXCREFD;0;;2723;1707914759205564672;8308792008957755284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759205564672;8308792008957755284;1;17690;27;7;87;7;15
126;19;12228;0;331;MTXCREFD;0;;2723;1707914759205564672;8308792008957755284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759205564672;8308792008957755284;1;17690;17;7;117;7;147
126;19;12228;0;331;MTXCREFD;0;;2724;1707914759207921152;17687409469856191650;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759207921152;17687409469856191650;1;46314;19;7;46;7;117
126;19;12228;0;331;MTXCREFD;0;;2724;1707914759207921152;17687409469856191650;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759207921152;17687409469856191650;1;46314;18;7;103;7;244
126;19;12228;0;331;MTXCREFD;0;;2724;1707914759207921152;17687409469856191650;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759207921152;17687409469856191650;1;46314;27;7;98;7;42
126;19;12228;0;331;MTXCREFD;0;;2724;1707914759207921152;17687409469856191650;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759207921152;17687409469856191650;1;46314;28;7;18;7;37
126;19;12228;0;331;MTXCREFD;0;;2724;1707914759207921152;17687409469856191650;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759207921152;17687409469856191650;1;46314;16;7;117;7;64
126;19;12228;0;331;MTXCREFD;0;;2725;1707914759210272000;2785276505963298706;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759210272000;2785276505963298706;1;41658;19;7;45;7;167
126;19;12228;0;331;MTXCREFD;0;;2725;1707914759210272000;2785276505963298706;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759210272000;2785276505963298706;1;41658;20;7;110;7;113
126;19;12228;0;331;MTXCREFD;0;;2725;1707914759210272000;2785276505963298706;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759210272000;2785276505963298706;1;41658;27;7;107;7;164
126;19;12228;0;331;MTXCREFD;0;;2725;1707914759210272000;2785276505963298706;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759210272000;2785276505963298706;1;41658;14;7;6;7;30
126;19;12228;0;331;MTXCREFD;0;;2725;1707914759210272000;2785276505963298706;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759210272000;2785276505963298706;1;41658;19;7;21;7;108
126;19;12228;0;331;MTXCREFD;0;;2726;1707914759212624128;12581504898123244645;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759212624128;12581504898123244645;1;36418;22;7;60;7;10
126;19;12228;0;331;MTXCREFD;0;;2726;1707914759212624128;12581504898123244645;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759212624128;12581504898123244645;1;36418;29;7;13;7;84
126;19;12228;0;331;MTXCREFD;0;;2726;1707914759212624128;12581504898123244645;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759212624128;12581504898123244645;1;36418;10;7;43;7;229
126;19;12228;0;331;MTXCREFD;0;;2726;1707914759212624128;12581504898123244645;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759212624128;12581504898123244645;1;36418;14;7;6;7;163
126;19;12228;0;331;MTXCREFD;0;;2726;1707914759212624128;12581504898123244645;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759212624128;12581504898123244645;1;36418;14;7;11;7;145
126;19;12228;0;331;MTXCREFD;0;;2727;1707914759214972928;10304245017435020280;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759214972928;10304245017435020280;1;36993;14;7;57;7;250
126;19;12228;0;331;MTXCREFD;0;;2727;1707914759214972928;10304245017435020280;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759214972928;10304245017435020280;1;36993;14;7;109;7;108
126;19;12228;0;331;MTXCREFD;0;;2727;1707914759214972928;10304245017435020280;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759214972928;10304245017435020280;1;36993;21;7;112;7;176
126;19;12228;0;331;MTXCREFD;0;;2727;1707914759214972928;10304245017435020280;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759214972928;10304245017435020280;1;36993;15;7;77;7;125
126;19;12228;0;331;MTXCREFD;0;;2727;1707914759214972928;10304245017435020280;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759214972928;10304245017435020280;1;36993;20;7;107;7;173
126;19;12228;0;331;MTXCREFD;0;;2728;1707914759217319936;8417014425232391593;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759217319936;8417014425232391593;1;6236;18;7;17;7;31
126;19;12228;0;331;MTXCREFD;0;;2728;1707914759217319936;8417014425232391593;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759217319936;8417014425232391593;1;6236;11;7;108;7;172
126;19;12228;0;331;MTXCREFD;0;;2728;1707914759217319936;8417014425232391593;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759217319936;8417014425232391593;1;6236;24;7;1;7;29
126;19;12228;0;331;MTXCREFD;0;;2728;1707914759217319936;8417014425232391593;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759217319936;8417014425232391593;1;6236;18;7;94;7;149
126;19;12228;0;331;MTXCREFD;0;;2728;1707914759217319936;8417014425232391593;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759217319936;8417014425232391593;1;6236;12;7;115;7;203
126;19;12228;0;331;MTXCREFD;0;;2729;1707914759219662336;14483684818372584236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759219662336;14483684818372584236;1;60357;30;7;34;7;211
126;19;12228;0;331;MTXCREFD;0;;2729;1707914759219662336;14483684818372584236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759219662336;14483684818372584236;1;60357;23;7;94;7;130
126;19;12228;0;331;MTXCREFD;0;;2729;1707914759219662336;14483684818372584236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759219662336;14483684818372584236;1;60357;23;7;115;7;102
126;19;12228;0;331;MTXCREFD;0;;2729;1707914759219662336;14483684818372584236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759219662336;14483684818372584236;1;60357;12;7;73;7;61
126;19;12228;0;331;MTXCREFD;0;;2729;1707914759219662336;14483684818372584236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759219662336;14483684818372584236;1;60357;11;7;113;7;148
126;19;12228;0;331;MTXCREFD;0;;2730;1707914759222016768;8557520457167207516;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759222016768;8557520457167207516;1;9813;27;7;29;7;23
126;19;12228;0;331;MTXCREFD;0;;2730;1707914759222016768;8557520457167207516;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759222016768;8557520457167207516;1;9813;30;7;84;7;134
126;19;12228;0;331;MTXCREFD;0;;2730;1707914759222016768;8557520457167207516;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759222016768;8557520457167207516;1;9813;20;7;93;7;65
126;19;12228;0;331;MTXCREFD;0;;2730;1707914759222016768;8557520457167207516;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759222016768;8557520457167207516;1;9813;27;7;92;7;182
126;19;12228;0;331;MTXCREFD;0;;2730;1707914759222016768;8557520457167207516;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759222016768;8557520457167207516;1;9813;26;7;82;7;213
126;19;12228;0;331;MTXCREFD;0;;2731;1707914759224423168;18411213615074699528;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759224423168;18411213615074699528;1;42611;13;7;46;7;211
126;19;12228;0;331;MTXCREFD;0;;2731;1707914759224423168;18411213615074699528;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759224423168;18411213615074699528;1;42611;10;7;125;7;118
126;19;12228;0;331;MTXCREFD;0;;2731;1707914759224423168;18411213615074699528;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759224423168;18411213615074699528;1;42611;27;7;44;7;157
126;19;12228;0;331;MTXCREFD;0;;2731;1707914759224423168;18411213615074699528;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759224423168;18411213615074699528;1;42611;19;7;31;7;126
126;19;12228;0;331;MTXCREFD;0;;2731;1707914759224423168;18411213615074699528;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759224423168;18411213615074699528;1;42611;16;7;103;7;170
126;19;12228;0;331;MTXCREFD;0;;2732;1707914759226781696;876833586981990825;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759226781696;876833586981990825;1;26783;28;7;24;7;247
126;19;12228;0;331;MTXCREFD;0;;2732;1707914759226781696;876833586981990825;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759226781696;876833586981990825;1;26783;23;7;83;7;212
126;19;12228;0;331;MTXCREFD;0;;2732;1707914759226781696;876833586981990825;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759226781696;876833586981990825;1;26783;17;7;111;7;24
126;19;12228;0;331;MTXCREFD;0;;2732;1707914759226781696;876833586981990825;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759226781696;876833586981990825;1;26783;29;7;111;7;141
126;19;12228;0;331;MTXCREFD;0;;2732;1707914759226781696;876833586981990825;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759226781696;876833586981990825;1;26783;15;7;101;7;85
126;19;12228;0;331;MTXCREFD;0;;2733;1707914759229126144;8135176442591090188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759229126144;8135176442591090188;1;16052;17;7;84;7;74
126;19;12228;0;331;MTXCREFD;0;;2733;1707914759229126144;8135176442591090188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759229126144;8135176442591090188;1;16052;21;7;32;7;180
126;19;12228;0;331;MTXCREFD;0;;2733;1707914759229126144;8135176442591090188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759229126144;8135176442591090188;1;16052;25;7;109;7;168
126;19;12228;0;331;MTXCREFD;0;;2733;1707914759229126144;8135176442591090188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759229126144;8135176442591090188;1;16052;24;7;115;7;28
126;19;12228;0;331;MTXCREFD;0;;2733;1707914759229126144;8135176442591090188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759229126144;8135176442591090188;1;16052;20;7;58;7;198
126;19;12228;0;331;MTXCREFD;0;;2734;1707914759231482368;2057571940379031188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759231482368;2057571940379031188;1;57466;25;7;111;7;125
126;19;12228;0;331;MTXCREFD;0;;2734;1707914759231482368;2057571940379031188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759231482368;2057571940379031188;1;57466;19;7;49;7;99
126;19;12228;0;331;MTXCREFD;0;;2734;1707914759231482368;2057571940379031188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759231482368;2057571940379031188;1;57466;23;7;105;7;203
126;19;12228;0;331;MTXCREFD;0;;2734;1707914759231482368;2057571940379031188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759231482368;2057571940379031188;1;57466;21;7;6;7;44
126;19;12228;0;331;MTXCREFD;0;;2734;1707914759231482368;2057571940379031188;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759231482368;2057571940379031188;1;57466;27;7;17;7;188
126;19;12228;0;331;MTXCREFD;0;;2735;1707914759233855488;10846278734368566311;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759233855488;10846278734368566311;1;55401;30;7;44;7;15
126;19;12228;0;331;MTXCREFD;0;;2735;1707914759233855488;10846278734368566311;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759233855488;10846278734368566311;1;55401;14;7;17;7;246
126;19;12228;0;331;MTXCREFD;0;;2735;1707914759233855488;10846278734368566311;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759233855488;10846278734368566311;1;55401;19;7;73;7;87
126;19;12228;0;331;MTXCREFD;0;;2735;1707914759233855488;10846278734368566311;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759233855488;10846278734368566311;1;55401;25;7;100;7;240
126;19;12228;0;331;MTXCREFD;0;;2735;1707914759233855488;10846278734368566311;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759233855488;10846278734368566311;1;55401;11;7;4;7;50
126;19;12228;0;331;MTXCREFD;0;;2736;1707914759236212480;12937360884138667157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759236212480;12937360884138667157;1;38823;15;7;6;7;115
126;19;12228;0;331;MTXCREFD;0;;2736;1707914759236212480;12937360884138667157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759236212480;12937360884138667157;1;38823;15;7;78;7;79
126;19;12228;0;331;MTXCREFD;0;;2736;1707914759236212480;12937360884138667157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759236212480;12937360884138667157;1;38823;28;7;1;7;23
126;19;12228;0;331;MTXCREFD;0;;2736;1707914759236212480;12937360884138667157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759236212480;12937360884138667157;1;38823;26;7;53;7;85
126;19;12228;0;331;MTXCREFD;0;;2736;1707914759236212480;12937360884138667157;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759236212480;12937360884138667157;1;38823;30;7;74;7;60
126;19;12228;0;331;MTXCREFD;0;;2737;1707914759238566144;1987635065033005130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759238566144;1987635065033005130;1;63608;28;7;31;7;6
126;19;12228;0;331;MTXCREFD;0;;2737;1707914759238566144;1987635065033005130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759238566144;1987635065033005130;1;63608;20;7;108;7;143
126;19;12228;0;331;MTXCREFD;0;;2737;1707914759238566144;1987635065033005130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759238566144;1987635065033005130;1;63608;13;7;109;7;117
126;19;12228;0;331;MTXCREFD;0;;2737;1707914759238566144;1987635065033005130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759238566144;1987635065033005130;1;63608;16;7;9;7;148
126;19;12228;0;331;MTXCREFD;0;;2737;1707914759238566144;1987635065033005130;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759238566144;1987635065033005130;1;63608;10;7;51;7;21
126;19;12228;0;331;MTXCREFD;0;;2738;1707914759240936960;18159777454033460611;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759240936960;18159777454033460611;1;7429;24;7;100;7;202
126;19;12228;0;331;MTXCREFD;0;;2738;1707914759240936960;18159777454033460611;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759240936960;18159777454033460611;1;7429;19;7;100;7;211
126;19;12228;0;331;MTXCREFD;0;;2738;1707914759240936960;18159777454033460611;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759240936960;18159777454033460611;1;7429;24;7;76;7;189
126;19;12228;0;331;MTXCREFD;0;;2738;1707914759240936960;18159777454033460611;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759240936960;18159777454033460611;1;7429;29;7;5;7;58
126;19;12228;0;331;MTXCREFD;0;;2738;1707914759240936960;18159777454033460611;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759240936960;18159777454033460611;1;7429;11;7;16;7;160
126;19;12228;0;331;MTXCREFD;0;;2739;1707914759243296512;13564104792018461687;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759243296512;13564104792018461687;1;37483;29;7;50;7;100
126;19;12228;0;331;MTXCREFD;0;;2739;1707914759243296512;13564104792018461687;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759243296512;13564104792018461687;1;37483;28;7;8;7;241
126;19;12228;0;331;MTXCREFD;0;;2739;1707914759243296512;13564104792018461687;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759243296512;13564104792018461687;1;37483;22;7;26;7;163
126;19;12228;0;331;MTXCREFD;0;;2739;1707914759243296512;13564104792018461687;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759243296512;13564104792018461687;1;37483;30;7;116;7;36
126;19;12228;0;331;MTXCREFD;0;;2739;1707914759243296512;13564104792018461687;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759243296512;13564104792018461687;1;37483;21;7;99;7;1
126;19;12228;0;331;MTXCREFD;0;;2740;1707914759245666560;14318161801128012224;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759245666560;14318161801128012224;1;63229;16;7;76;7;15
126;19;12228;0;331;MTXCREFD;0;;2740;1707914759245666560;14318161801128012224;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759245666560;14318161801128012224;1;63229;24;7;71;7;213
126;19;12228;0;331;MTXCREFD;0;;2740;1707914759245666560;14318161801128012224;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759245666560;14318161801128012224;1;63229;30;7;112;7;47
126;19;12228;0;331;MTXCREFD;0;;2740;1707914759245666560;14318161801128012224;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759245666560;14318161801128012224;1;63229;10;7;14;7;13
126;19;12228;0;331;MTXCREFD;0;;2740;1707914759245666560;14318161801128012224;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759245666560;14318161801128012224;1;63229;13;7;50;7;29
126;19;12228;0;331;MTXCREFD;0;;2741;1707914759248028416;4844082658290444041;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759248028416;4844082658290444041;1;35633;26;7;23;7;175
126;19;12228;0;331;MTXCREFD;0;;2741;1707914759248028416;4844082658290444041;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759248028416;4844082658290444041;1;35633;22;7;67;7;155
126;19;12228;0;331;MTXCREFD;0;;2741;1707914759248028416;4844082658290444041;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759248028416;4844082658290444041;1;35633;30;7;4;7;26
126;19;12228;0;331;MTXCREFD;0;;2741;1707914759248028416;4844082658290444041;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759248028416;4844082658290444041;1;35633;30;7;118;7;32
126;19;12228;0;331;MTXCREFD;0;;2741;1707914759248028416;4844082658290444041;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759248028416;4844082658290444041;1;35633;23;7;3;7;100
126;19;12228;0;331;MTXCREFD;0;;2742;1707914759250375168;6358279953177220270;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759250375168;6358279953177220270;1;26678;22;7;108;7;168
126;19;12228;0;331;MTXCREFD;0;;2742;1707914759250375168;6358279953177220270;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759250375168;6358279953177220270;1;26678;30;7;4;7;29
126;19;12228;0;331;MTXCREFD;0;;2742;1707914759250375168;6358279953177220270;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759250375168;6358279953177220270;1;26678;15;7;48;7;193
126;19;12228;0;331;MTXCREFD;0;;2742;1707914759250375168;6358279953177220270;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759250375168;6358279953177220270;1;26678;11;7;47;7;193
126;19;12228;0;331;MTXCREFD;0;;2742;1707914759250375168;6358279953177220270;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759250375168;6358279953177220270;1;26678;19;7;39;7;16
126;19;12228;0;331;MTXCREFD;0;;2743;1707914759252738048;9144233279928248685;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759252738048;9144233279928248685;1;12064;27;7;95;7;165
126;19;12228;0;331;MTXCREFD;0;;2743;1707914759252738048;9144233279928248685;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759252738048;9144233279928248685;1;12064;21;7;47;7;46
126;19;12228;0;331;MTXCREFD;0;;2743;1707914759252738048;9144233279928248685;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759252738048;9144233279928248685;1;12064;30;7;71;7;187
126;19;12228;0;331;MTXCREFD;0;;2743;1707914759252738048;9144233279928248685;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759252738048;9144233279928248685;1;12064;15;7;40;7;85
126;19;12228;0;331;MTXCREFD;0;;2743;1707914759252738048;9144233279928248685;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759252738048;9144233279928248685;1;12064;23;7;46;7;132
126;19;12228;0;331;MTXCREFD;0;;2744;1707914759255097856;18255779848382284060;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914759255097856;18255779848382284060;1;12262;18;7;24;7;144
