msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;executionID;eMM;eventId;symbolIndex;bookIn;lastTradedPx;lastShares;vWAP;tradeTime;tradeType;sequenceTime;tradeUniqueIdentifier;tradeParkingActionIndicator 
109;99;12016;0;331;2FXIPTOL;0;0;1350;1707914959431251200;7088922683708886082;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;14140019861529400051;em;yqXOEVdPWAD8E7c4Ja2ijpMZ0q4DqgCIcyTDSVJJ05siDOEmOR3inWsTEtiw779Uwv9msC;Xfh;3292631089;0;2631414048;7;1707914959431251200;7088922683708886082;654278190;9;7373308680301326784;814610997;1706095058622561095;13127505;2785;-5938326542814253768;1706095058622570948;15;1706095058622577575;xCo79Hs2kMNnbYPE;1
109;99;12016;0;331;2FXIPTOL;0;0;1351;1707914959432040448;15011541388236033906;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;15870838569435904952;pi;6tS9xyD58gMSHj5oABtq0U1jeUIZfAnzwtUE0wP8Mjie7c4QgwbUNepgwIPck0OMBuKp6W;21q;580210742;1;4013051584;7;1707914959432040448;15011541388236033906;1878566728;15;4015861512219122054;958128478;1706095058623340334;907264612;3812;5634773515946237450;1706095058623349583;13;1706095058623355987;vXnKQlcQmSAIGxuh;2
109;99;12016;0;331;2FXIPTOL;0;0;1352;1707914959432828928;17273112242287867743;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914959432828928;17273112242287867743;1604518006;14;16448736866981600993;468896029;1706095058624119019;677776914;2708;8019188618138589096;1706095058624127972;9;1706095058624134482;2jR93uJZuxyhAyEy;1
109;99;12016;0;331;2FXIPTOL;0;0;1353;1707914959433614336;6993573405868434138;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;8266442834919254042;yr;5b2nAmyN8rTgG8fb6emZrDwb5rtgVBx02p3gk0lgiRYSnxHOPj1ki1LbY8aXviYDEIHOWT;Ned;2104623119;0;2932992915;7;1707914959433614336;6993573405868434138;220873340;10;3089479058719908218;198284442;1706095058624897526;515996492;726;1851227752605078603;1706095058624907260;39;1706095058624913632;ElEeBLqbt1aHckxm;3
109;99;12016;0;331;2FXIPTOL;0;0;1354;1707914959434409216;4685649064254797182;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914959434409216;4685649064254797182;2695931843;4;11155722964129519321;213087042;1706095058625676444;154376914;1241;5576949991116106525;1706095058625685308;49;1706095058625691863;9INTPo747591wB9H;1
109;99;12016;0;331;2FXIPTOL;0;0;1355;1707914959435204864;6801032079322695362;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;10507740887165735935;r7;0WccAx4yPuDEK6AsnxM2VgqzVCU02OAwXxFsxvHUUUETdIgTovHqeiqrXD0y6Hzmdab4Z4;Fnn;2519685314;1;181852641;7;1707914959435204864;6801032079322695362;1685142063;15;8897251577881071452;177707962;1706095058626463301;307727476;3993;1315897163364222206;1706095058626472096;9;1706095058626478335;syVHXdQUAKHYzfgp;3
109;99;12016;0;331;2FXIPTOL;0;0;1356;1707914959436006656;7712429164150764078;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8445089558153260292;oC;tNR9GZMegQGUSEFrWY0ZHM73TsfCZc7bEwyByBpHhhUgLWxhcYigs05uXKbIhT79JcPC5I;pDb;48157226;0;629981124;7;1707914959436006656;7712429164150764078;2447123529;8;13867546727050571325;213087042;1706095058627260981;137165309;3572;5419476407721451356;1706095058627270171;43;1706095058627276534;xrHQL7Zwvfve1pIz;3
109;99;12016;0;331;2FXIPTOL;0;0;1357;1707914959436803584;16011539523433515987;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;8072011793266017923;ad;gQfwK6xd82vEPEBO62Hr5lnI5lBo4dLQRbuoSIGk90H5pG2D4bw3mZpjQo1Yv253il8J8R;btU;1516155693;1;687048176;7;1707914959436803584;16011539523433515987;2697326271;4;7952194339293724417;376270613;1706095058628044939;69424443;4385;-6568398675695916714;1706095058628053757;2;1706095058628060086;UjqH9uWZxLB9ztyK;1
109;99;12016;0;331;2FXIPTOL;0;0;1358;1707914959437610240;15517510316588857201;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;10280588231320487880;Ge;soLpznB5k8yXf1br5RoljN8WVpqA9Shyjkl1Dl19QbhTScSS6aNrhaq9f2gHH176H029yA;zgS;3621753574;1;75388575;7;1707914959437610240;15517510316588857201;1829927665;14;3128812696179746643;198522762;1706095058628834779;809142191;4802;4664388924118975293;1706095058628843975;102;1706095058628850344;ePsWx9lKhkgpLuCt;1
109;99;12016;0;331;2FXIPTOL;0;0;1359;1707914959438407936;5599260185676700945;K2CDW2FXIPTOL;ABCD;DSS_CDW_test;7;7;7;16567839055525559032;ms;RfdgZO6lprsO70UiSpDxvB3wED82l0tyPj1KouBGYbl63kmeuOu1Ir0ZzAEo7lZLvUS0u4;7MW;2798970869;1;2333845261;7;1707914959438407936;5599260185676700945;116677984;4;13490665229684632165;315339150;1706095058629618088;66686552;1098;7942010355353541524;1706095058629627182;103;1706095058629633350;ADSUEUJB7MZLz9Lw;2
109;99;12016;0;331;2FXIPTOL;0;0;1360;1707914959439210752;12249088499502504326;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;16640777651013728151;Wr;w08mLhl4SkS6mmCIgNqPyNsOVmUkdxRoa95mGyA7uPFKzvcFBpRhjD6KJXG38VMkjvAQdS;y8t;723370767;1;2063910704;7;1707914959439210752;12249088499502504326;3183744687;4;6566336683555601504;636453490;1706095058630408979;700975187;410;5367040796938962222;1706095058630418066;101;1706095058630424407;o3izQjouinF9mtrV;1
109;99;12016;0;331;2FXIPTOL;0;0;1361;1707914959440008704;15849747346923021753;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;6626312878980010912;A7;XpJ7cVaRyMP30xrLVjb2DWNh9ZaSjgvjw5YoFvjZvV64vsdrARuyXeNZBwa6YHzBH1Vevb;95U;313942368;1;3542517590;7;1707914959440008704;15849747346923021753;2828942253;6;3692457148072939152;782873053;1706095058631201457;127102005;1942;-6525584191073711646;1706095058631210354;44;1706095058631216567;6PUCEiYAxJfb4XGf;1
109;99;12016;0;331;2FXIPTOL;0;0;1362;1707914959440809728;392107251182402923;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1;7h;YAkKsipOtNK2wHtdKJBh35rOLWPJ5zKwz61qXiU2h1zJheU9svt032rQUc7H5yNjEH34jO;ECy;0;127;1;7;1707914959440809728;392107251182402923;2872881672;17;11218425159056523553;125257059;1706095058632001510;854439235;2105;5592120960187662089;1706095058632010361;26;1706095058632017017;Ov8FrkqYu6pM6xRm;2
109;99;12016;0;331;2FXIPTOL;0;0;1363;1707914959441597952;17569741327320089654;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;17043361403996190271;4U;r66rDYVT9Cmm7bkyTMvRwXab2u4rVV4wuJp606V2W4xOBpbR3skiWkVnGrrXT3L01r5qDM;g6S;2209958177;0;89384945;7;1707914959441597952;17569741327320089654;2668011654;7;7925407936103927700;785304035;1706095058632802681;200182316;4737;-604277953378848813;1706095058632811447;25;1706095058632817743;tbVeN7IikfT908RN;3
109;99;12016;0;331;2FXIPTOL;0;0;1364;1707914959442393344;5408309765168523257;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;16326185390817402054;P9;F4ivigLIrPwpcWfgdmkbIkD96RvhC1QhhNYtN30UQGJVTbs17hTf8JVCSDEtmZJx3rM95e;M5p;2175342837;1;691508342;7;1707914959442393344;5408309765168523257;3419839615;17;17399636517957187125;487911392;1706095058633598984;439247155;234;6574390951225974864;1706095058633607993;4;1706095058633614317;Fc3wXPgyF1TtLkBW;1
109;99;12016;0;331;2FXIPTOL;0;0;1365;1707914959443187712;12293828331429747751;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;6449116440024891814;Jg;NWCAWS3uu34skFuAzlzNoxhiN3GZu0SxqEEjgVao2KNcStkXt8Y1X44lCURZ3Iz6kJCShd;x0Y;548344005;0;376511674;7;1707914959443187712;12293828331429747751;691069391;99;11762639204730857593;958972949;1706095058634409593;91421994;3074;5289819397787710058;1706095058634418534;104;1706095058634424661;6wI3yfpxgGZmMK51;1
109;99;12016;0;331;2FXIPTOL;0;0;1366;1707914959443987968;17116750307556345295;K2CDW2FXIPTOL;XDMI;DSS_CDW_test;7;7;7;1434939254082355546;47;jTjKYQIzCLMIoy0DEdEJZrERSYoX1YnReQPfa04AMBCE31CTlzRXOVJhNkJbEVw8x7S8Ns;fu8;1342121182;1;3094473980;7;1707914959443987968;17116750307556345295;3186306263;11;15650653311960969587;880078379;1706095058635217552;734344152;959;-1462104140443144001;1706095058635226524;43;1706095058635232680;YsjCYdISn87xYWUN;1
109;99;12016;0;331;2FXIPTOL;0;0;1367;1707914959444787200;11506280381687149003;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;4162630343438579170;Wo;iIrXrGD84i1cSExhKh5ydTAbUaFwYpEYYS4mqlWJr1GtvOT0c7ptc6ShJaQNyktb9AFOHu;yhj;3270525008;0;2643206244;7;1707914959444787200;11506280381687149003;898447292;11;377298928761339053;164996825;1706095058636026453;856188770;2535;-6566711711902955226;1706095058636035457;20;1706095058636041719;KfMYkD3IWZcJKGxt;3
109;99;12016;0;331;2FXIPTOL;0;0;1368;1707914959445578240;8093800909028597522;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;11869602853908844477;2X;egc5VEg4NBdeIJkP1InRnvlnhVysByGEytZbBwvH7lJAWz4svOT9teMkuCFUHUkAgH2yNZ;Tn8;918729049;0;3619853397;7;1707914959445578240;8093800909028597522;1991789878;11;8697548308321394706;941734235;1706095058636844013;85271844;1795;-4754703864428321204;1706095058636853125;13;1706095058636859570;gPLgbxVDrzvVVu4S;1
109;99;12016;0;331;2FXIPTOL;0;0;1369;1707914959446376192;8786429874814540268;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;7543779628463121226;Zv;oM9u2Gv4glWUDnxXjh73s9ROn7SFSFNDw5qgLKxrfyrz13xxSseTVmkqa6NNywvKXHdXoW;3pd;1144034105;1;3453138748;7;1707914959446376192;8786429874814540268;3815164123;8;14835621568888497455;752014678;1706095058637655303;106607787;4949;-304931613714837987;1706095058637663953;48;1706095058637670231;pun7G57z2Wu2aZ8N;3
109;99;12016;0;331;2FXIPTOL;0;0;1370;1707914959447171584;2806861516197685040;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;8455796870640476680;2e;NXYIUAMhe8F90Pq2HKu4UptMXR0WhWBVCzvMdKaPRTCLmkLM3HmCHdSRWiO0CBXbQHtWo0;R7n;183963952;0;1035156442;7;1707914959447171584;2806861516197685040;2724704477;5;6657492788203237254;468896029;1706095058638481559;715940799;3866;1763977769102754861;1706095058638490241;31;1706095058638496696;IGoWpqCMID4bsnFl;2
109;99;12016;0;331;2FXIPTOL;0;0;1371;1707914959447966976;5000454063710579610;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;3871136976767915508;no;OajY2qlWR2HM4F0bMOfPfMkm7mnoIvYqUq1qJAluBmPejFZhD5FXJZ98GN3eDGRjBzL2Vb;uK9;599176339;0;1991586982;7;1707914959447966976;5000454063710579610;3591927459;4;7835309204612191896;911319188;1706095058639306149;395783917;1861;6178371418559020656;1706095058639314957;102;1706095058639321199;QIV5lFaOTn6omZFa;3
109;99;12016;0;331;2FXIPTOL;0;0;1372;1707914959448763648;1444713974974034219;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;8943933701115578874;9G;VQlHFNtQYKhFqxHOD5ncjSC1q8uP7mF3yNEdGv1lFbzOiydlcyhTylb07Rq625ymS1twaz;Xr7;3629286593;0;235437051;7;1707914959448763648;1444713974974034219;324232759;6;6583032207123878502;955011091;1706095058640135317;170022636;3010;-3862254215671539990;1706095058640144087;22;1706095058640150476;31nq7Pi8W0fzPWOY;2
109;99;12016;0;331;2FXIPTOL;0;0;1373;1707914959449556224;64153465377350566;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;16604201063603075126;C8;WTPQHMtC6OOssgUauml5HdbLjeYJcTxzShEdbz7us7BjAPTYkBOr5jhbH2t0C33otcERGC;nI9;2198488968;0;2497330175;7;1707914959449556224;64153465377350566;596628252;6;7332552055479870161;116590120;1706095058640962011;969734737;1409;8042970649892761232;1706095058640970986;43;1706095058640977178;QW6q8dxDxVFKBylU;3
109;99;12016;0;331;2FXIPTOL;0;0;1374;1707914959450349312;6627883100919512934;K2CDW2FXIPTOL;MIVX;DSS_CDW_test;7;7;7;9222983221400517313;oi;nsSiNFv22775HnasYddBsXGpDWMQiL2lLW0ENLgtoMKC1O3HNSjc1tJWpuoMtjgByDoUQQ;8ZD;2235014983;0;2553562222;7;1707914959450349312;6627883100919512934;26888265;5;5109286877205834710;132552347;1706095058641790772;580076974;2521;6557418702588404826;1706095058641799626;7;1706095058641805941;qQgWeb5ect3p6Kxl;3
109;99;12016;0;331;2FXIPTOL;0;0;1375;1707914959451148288;16593358268164502297;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;9073334914057698938;CL;PEKvkSXcY12iiGe6VqvyFNSV5RkYLcy3V9h8GM5HGE2KhkOqP6T6vBcN2PKHBZFuoNSee9;caX;1203790480;0;1032103264;7;1707914959451148288;16593358268164502297;3911917009;17;3410868692513582731;614218173;1706095058642617945;131463669;4315;6904720386431379721;1706095058642626629;12;1706095058642633225;ekZGOicgwod3AoCr;3
109;99;12016;0;331;2FXIPTOL;0;0;1376;1707914959451947264;1208482422815567861;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;17019311978123542868;dR;z5r4psAhnEvWwqpXhq41paBiO4mXzJZOSNdBzKfJCWu8WYnimM9YJxZNFH7O0gAOfesS1e;C3l;2739451981;1;438787376;7;1707914959451947264;1208482422815567861;3505110618;9;6921323692528368708;608805387;1706095058643450312;265903773;4390;-8413529610867303556;1706095058643459121;30;1706095058643465616;m7beUK9ENdx14rHm;3
109;99;12016;0;331;2FXIPTOL;0;0;1377;1707914959452746496;17633833850404117682;K2CDW2FXIPTOL;SEDX;DSS_CDW_test;7;7;7;1225024392578737793;Lu;7l2wKT2IudYJgSd7xUGD2fcdDshQAlPY7MWXng33moAoTLjFTyEF09R9irRnV7QlXLBVxQ;zyp;1087523540;0;1116760316;7;1707914959452746496;17633833850404117682;3092798595;6;14070519041844898697;650176422;1706095058644288698;354807083;3485;-3972929782556458242;1706095058644297801;104;1706095058644304076;V4mWwPsxUaPpeww0;3
109;99;12016;0;331;2FXIPTOL;0;0;1378;1707914959453532160;3463640184274216095;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;7284258380882109656;UL;36AaBiO39uTJw7NsyPbpCrBnqtspYw7hDsuTe9k15jb6dltAlX8xT3KgYKNTP7IzM4jvc9;MR3;786392512;1;2029096719;7;1707914959453532160;3463640184274216095;4071555879;17;3676484973985999765;645935213;1706095058645127574;179101041;801;-4697319656073907539;1706095058645137392;46;1706095058645143612;tTpUiOLPtTvOBlnn;2
109;99;12016;0;331;2FXIPTOL;0;0;1379;1707914959454319360;12570848842355339062;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;136383756536745750;sr;bxQ8UbVBAzlauZemwRNH1soWxK57ilCETFdxqehnQLBPoRC0jLYZ8xhwcoZJFbdBltectG;MV2;860359950;0;4513943;7;1707914959454319360;12570848842355339062;2866060608;6;16434702808275770451;678028550;1706095058645970163;817134893;423;-5642936363940988920;1706095058645979253;38;1706095058645985575;vwNj6bhxpLwNVSpQ;2
109;99;12016;0;331;2FXIPTOL;0;0;1380;1707914959455133440;8746523576289426376;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;9801344369318373676;6g;NRognJTtB0ihEBXWX7bDcmys9vo7S3b3x9E7WtgBRCzN2nxmMKnOXWxYeMIKBgP35f0LEL;6fk;1466185011;0;2234508486;7;1707914959455133440;8746523576289426376;1103234446;6;1097635117107140878;773471534;1706095058646818147;104457684;4621;-1099155994434391773;1706095058646827209;103;1706095058646833432;gQfrifkREcLh1DTA;1
109;99;12016;0;331;2FXIPTOL;0;0;1381;1707914959455929856;6124803752302345670;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;6456555394431310975;wT;J7d05Nlpw30UkqRRZBpps8LzLeSJEMqW1aVxJppcj7gVHsFC4kLxxVc6SInwBoM8uI94T0;I00;3241077299;1;4206840220;7;1707914959455929856;6124803752302345670;883485919;5;12916414397596812657;653494834;1706095058647676449;795728911;2684;-986864560740879840;1706095058647685336;3;1706095058647691499;og6sv4eDkEx5WziW;2
109;99;12016;0;331;2FXIPTOL;0;0;1382;1707914959456731904;1815098344953540048;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914959456731904;1815098344953540048;1480427689;10;14649361786397583701;812571727;1706095058648528790;89721074;4375;7764507446693140683;1706095058648537965;50;1706095058648544215;MCs7jTLZwQNV0kUl;3
109;99;12016;0;331;2FXIPTOL;0;0;1383;1707914959457523456;11104246190959169769;K2CDW2FXIPTOL;MTAA;DSS_CDW_test;7;7;7;11949289693168082599;Gd;SoqQi4Toj76nQz3snTUKak7FT2ieQtMajLsHbuuYrwbDBPXbSEstNIP1aFznKb7E74K3mX;aak;2828450737;1;4144898225;7;1707914959457523456;11104246190959169769;53371480;8;11484083560724298369;407985055;1706095058649391512;508180431;2369;5537033208131938350;1706095058649400361;45;1706095058649406633;bj7P5HPfy9fsXU2h;1
109;99;12016;0;331;2FXIPTOL;0;0;1384;1707914959458328576;1833062064646661506;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;11511670735128227535;op;Zvgh0HbknVhKNb5TpOLJ4fK0Np3zqNFTeIcnnmSJ9q7v14MbHCK1cTRaJ7BQzvZErou4oY;mAM;3853572414;0;1850639244;7;1707914959458328576;1833062064646661506;3186174634;14;3985120977935123493;37149125;1706095058650248210;425341320;4334;-2409165953842227515;1706095058650257104;41;1706095058650263580;GZnXJQYKagu8M34n;3
109;99;12016;0;331;2FXIPTOL;0;0;1385;1707914959459121664;13316852296747603458;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;12394693413727062746;ug;X9exMBSwqxeUwLunKGKCTjR8wTRIlMdCgfs8Fj3rFIlS2fYNzBvSBwCBG5QzY8TICdAyHN;7lO;2180949356;1;315526868;7;1707914959459121664;13316852296747603458;2460849316;8;9354125530458355490;179056924;1706095058651106150;968771419;3200;-5643375100450901376;1706095058651114915;32;1706095058651121163;uNImkJjD4OnG0MWV;3
109;99;12016;0;331;2FXIPTOL;0;0;1386;1707914959459924480;11052059300237074583;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;10420890321279608836;L4;BolzvsKg8RTfdvJD0QOoE42erjyXtu9Cuydilbxtx2GxQX4DCirIoB7UkbgedcEx6x1cyu;7HO;4044296391;1;4041271779;7;1707914959459924480;11052059300237074583;140510602;7;18216392337155678150;773240909;1706095058651966869;913190877;2171;8291224809661153226;1706095058651975867;28;1706095058651982137;3Uqts25JhLwkwTxf;3
109;99;12016;0;331;2FXIPTOL;0;0;1387;1707914959460717312;7138151375224256893;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;18224159925091816607;5G;IdH2iGRSsECR28fUxdAZ49HAvvcHbOuSKed7iA6F1ATAnZ6qzjFI3Fy43YAgp2tfa145EI;qwC;3235506832;1;2147312822;7;1707914959460717312;7138151375224256893;1263134993;1;13556344157735185436;120173096;1706095058652832029;982037949;1755;214000571560213688;1706095058652840605;104;1706095058652846792;TWYbcUvlyoVHVMWz;3
109;99;12016;0;331;2FXIPTOL;0;0;1388;1707914959461518848;10790697449576102073;K2CDW2FXIPTOL;BGEM;DSS_CDW_test;7;7;7;253383926040436670;rY;8sJh4IjTQ36PIQZuVACyJ3nhjBAcIpHImKwFt9MIVJ7XV6zSpsH3fNmc4FsgnJLHhlRUMq;RK7;4069860172;0;385347070;7;1707914959461518848;10790697449576102073;3515514886;15;7610286271928692215;812571727;1706095058653708463;125645755;2410;-5147790483161333286;1706095058653717335;33;1706095058653723653;2ERimGO2m5JGrmwN;2
109;99;12016;0;331;2FXIPTOL;0;0;1389;1707914959462310912;17507550790686553661;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914959462310912;17507550790686553661;2664297221;9;1076237613167696497;302074901;1706095058654568992;751014153;481;3946644048548035127;1706095058654577754;15;1706095058654584146;dQAHtUvnjby3dAKW;2
109;99;12016;0;331;2FXIPTOL;0;0;1390;1707914959463102208;18232570563114784693;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;5522568490991218310;89;khRCdmhRNrgEfNKothjYKHmn7yuzyW8QDzLPbd3DINRwDHcvY8FDJdA19xKlpW2pPPbbhT;HaX;874078754;0;1133637383;7;1707914959463102208;18232570563114784693;36291095;2;9877287216240488676;773384389;1706095058655447537;417792149;3567;-737654336723318640;1706095058655456782;16;1706095058655463085;pOjo679IzoNaDbqi;1
109;99;12016;0;331;2FXIPTOL;0;0;1391;1707914959463893248;5958052673221383683;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;16917003236363965301;Qk;jwDNjsVITWihoSQqmivXXAnC8XGisn3KeMwqbWGV5vy1gCn4tkRz1RXco3n3Pihz0Z5GI4;nlk;235036440;1;1142496033;7;1707914959463893248;5958052673221383683;2024547009;6;4044881415850581118;136283212;1706095058656311467;87055117;4881;-3630543259210311239;1706095058656320218;1;1706095058656326392;eAoNrQ8h2MJep71K;1
109;99;12016;0;331;2FXIPTOL;0;0;1392;1707914959464690432;14542248072082625364;K2CDW2FXIPTOL;XMOT;DSS_CDW_test;7;7;7;3412129210960478891;Ir;uQDhWr0he18VTiciaLkmDuPHH2E2IQmlJpF2Utw22SswUcBp3kkHayOL4rVgZuIehcbuGJ;GLc;2818742835;1;4061968911;7;1707914959464690432;14542248072082625364;1766401044;1;14241655716572465256;225511348;1706095058657179972;725179091;4321;847600835876620720;1706095058657188907;40;1706095058657195271;YlX8ZAa10qNZSglW;1
109;99;12016;0;331;2FXIPTOL;0;0;1393;1707914959465478400;10770448435538903948;K2CDW2FXIPTOL;ETLX;DSS_CDW_test;7;7;7;15339731900989333959;Pu;8vsPmiNjTv4q8b3hMFoS59iQPaIpDl6ZARmTvMfSzpBIt97yvzDJYPbSkIJA82ohFaLcIG;xB7;4056966122;1;3771760196;7;1707914959465478400;10770448435538903948;1985167057;14;11887606342520680463;273258314;1706095058658045624;329505829;3703;-2026711578842584276;1706095058658054357;14;1706095058658060442;UlLpEHuhxZqF6WBK;1
109;99;12016;0;331;2FXIPTOL;0;0;1394;1707914959466272000;14555260311467733737;K2CDW2FXIPTOL;ATFX;DSS_CDW_test;7;7;7;17178618988375998938;38;VS8shPftpZ3vOp4OfxaA44bBmrNYxGzvsHLaHFRAeI8704noqzjLWkWgDwc09jz6TM4wak;FIj;3092920877;1;171703297;7;1707914959466272000;14555260311467733737;3414150392;2;13340930746578720700;388645711;1706095058658909383;981179901;4638;567385045970888982;1706095058658918133;4;1706095058658924427;smT48rr4g1G6hhQK;1
109;99;12016;0;331;2FXIPTOL;0;0;1395;1707914959467062016;16873024527902427089;K2CDW2FXIPTOL;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914959467062016;16873024527902427089;2080423506;5;17730873550994347761;840387731;1706095058659773177;548141106;3960;7501205500347810338;1706095058659781801;44;1706095058659788080;JHI22R3fet29zxP8;2
109;99;12016;0;331;2FXIPTOL;0;0;1396;1707914959467854848;7129931625397136125;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;13591859895925755072;zZ;f6ImqzSFwElMMmRxOOdWXKFFSYqJwagAhSTFhF4rkwsiyf67hYZdddLOOwb3DLsycHNDwb;9UD;2141840673;1;965100886;7;1707914959467854848;7129931625397136125;393663826;10;12958949696932384997;231362315;1706095058660633562;600295219;2529;7228467313791845359;1706095058660642355;41;1706095058660648870;HulrurXHN95ufAev;1
109;99;12016;0;331;2FXIPTOL;0;0;1397;1707914959468643584;10327282033548858722;K2CDW2FXIPTOL;MTAH;DSS_CDW_test;7;7;7;17024290165148727136;0t;GvLEPLqajK5rVbxGKuB35HxYtmXIOqpke6BRnFKj1QpxF6xOvQAvw47LJocdf29stjJpud;7hs;2333129586;0;4224521335;7;1707914959468643584;10327282033548858722;2427444085;2;13545611585025028724;910422888;1706095058661497429;421824919;150;1328430122162393813;1706095058661506073;22;1706095058661512255;CNcZ3t2cg2O43cK2;1
109;99;12016;0;331;2FXIPTOL;0;0;1398;1707914959469444096;14433229942287734002;K2CDW2FXIPTOL;ETFP;DSS_CDW_test;7;7;7;10051211470154715749;tC;wgmMI6ngssJn0EcunmK2dTb6FGJjDGePQQINhET9LzV3FsVXuButMIPC1zO599CbfCLteg;2Jb;2164436114;0;3984001619;7;1707914959469444096;14433229942287734002;1933280619;9;17182646758961737866;302074901;1706095058662367234;165312893;1635;705393124462146303;1706095058662375982;47;1706095058662382230;RTwg3ThyryImiv3F;3
109;99;12016;0;331;2FXIPTOL;0;0;1399;1707914959470232832;2105289988293302069;K2CDW2FXIPTOL;EXGM;DSS_CDW_test;7;7;7;1372060987366733032;sa;YOGvsHtPStgtEDUgu7nK8KI3ZEXZPZ2LcGIFMgJgYCtpJMOALBh3wdXcyw4EVyWm7Sna9v;9Mx;2053645330;1;1659700653;7;1707914959470232832;2105289988293302069;3745844359;10;15113449272828683639;83351337;1706095058663237586;733825861;471;-3878121662387830549;1706095058663246334;100;1706095058663252478;JqZWwMc4ABJGkkTf;2
