msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;batchID;patternID;CT1_phaseTime_1;CT1_phaseId_1;CT1_phaseQualifier_1;CT1_tradingPeriod_1;CT1_orderEntryQualifier_1;CT1_session__1;CT1_scheduledEvent_1 
106;19;12226;0;331;MTXCREFD;0;;2327;1707914741228989952;10916341763687309397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741228989952;10916341763687309397;1;30546;16357669535017206219;5;0;2;0;0;13
106;19;12226;0;331;MTXCREFD;0;;2327;1707914741228989952;10916341763687309397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741228989952;10916341763687309397;1;30546;13025254598538646909;1;10;1;5;2;7
106;19;12226;0;331;MTXCREFD;0;;2327;1707914741228989952;10916341763687309397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741228989952;10916341763687309397;1;30546;3790216534701339754;2;7;1;0;5;10
106;19;12226;0;331;MTXCREFD;0;;2327;1707914741228989952;10916341763687309397;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741228989952;10916341763687309397;1;30546;3752083449774138258;2;4;3;1;5;7
106;19;12226;0;331;MTXCREFD;0;;2328;1707914741231496448;4888532647140068247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741231496448;4888532647140068247;1;2474;16651555274788158668;3;5;1;5;8;10
106;19;12226;0;331;MTXCREFD;0;;2328;1707914741231496448;4888532647140068247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741231496448;4888532647140068247;1;2474;16151598676441375676;2;2;2;5;3;11
106;19;12226;0;331;MTXCREFD;0;;2328;1707914741231496448;4888532647140068247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741231496448;4888532647140068247;1;2474;11416609457181715596;1;2;2;4;6;10
106;19;12226;0;331;MTXCREFD;0;;2328;1707914741231496448;4888532647140068247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741231496448;4888532647140068247;1;2474;10433853529297921230;2;8;3;0;7;15
106;19;12226;0;331;MTXCREFD;0;;2328;1707914741231496448;4888532647140068247;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741231496448;4888532647140068247;1;2474;8631792322399012690;3;4;1;5;4;15
106;19;12226;0;331;MTXCREFD;0;;2329;1707914741234004992;4862365343101051612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741234004992;4862365343101051612;1;64937;7851394723668823270;7;10;2;2;4;11
106;19;12226;0;331;MTXCREFD;0;;2329;1707914741234004992;4862365343101051612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741234004992;4862365343101051612;1;64937;16579748895342376455;7;3;2;2;0;8
106;19;12226;0;331;MTXCREFD;0;;2329;1707914741234004992;4862365343101051612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741234004992;4862365343101051612;1;64937;2966987368653578068;2;2;2;1;9;7
106;19;12226;0;331;MTXCREFD;0;;2329;1707914741234004992;4862365343101051612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741234004992;4862365343101051612;1;64937;17689625664134799001;4;8;1;1;1;5
106;19;12226;0;331;MTXCREFD;0;;2329;1707914741234004992;4862365343101051612;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741234004992;4862365343101051612;1;64937;11637759615375017607;7;7;3;2;2;12
106;19;12226;0;331;MTXCREFD;0;;2330;1707914741236504064;6095121215448893857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741236504064;6095121215448893857;1;60129;17158720506359356815;2;4;1;3;9;14
106;19;12226;0;331;MTXCREFD;0;;2330;1707914741236504064;6095121215448893857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741236504064;6095121215448893857;1;60129;9474366204150973326;5;8;3;2;5;12
106;19;12226;0;331;MTXCREFD;0;;2330;1707914741236504064;6095121215448893857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741236504064;6095121215448893857;1;60129;9116995726406481398;3;1;2;1;5;6
106;19;12226;0;331;MTXCREFD;0;;2330;1707914741236504064;6095121215448893857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741236504064;6095121215448893857;1;60129;10239137326877735696;2;9;2;4;1;16
106;19;12226;0;331;MTXCREFD;0;;2330;1707914741236504064;6095121215448893857;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741236504064;6095121215448893857;1;60129;17365367184828339699;7;8;2;1;2;7
106;19;12226;0;331;MTXCREFD;0;;2331;1707914741239013888;14139073434680533284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741239013888;14139073434680533284;1;25670;8959611277918487056;2;0;3;2;8;7
106;19;12226;0;331;MTXCREFD;0;;2331;1707914741239013888;14139073434680533284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741239013888;14139073434680533284;1;25670;3743814442272062734;3;0;2;3;8;13
106;19;12226;0;331;MTXCREFD;0;;2331;1707914741239013888;14139073434680533284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741239013888;14139073434680533284;1;25670;7068237337408014844;7;6;1;5;6;8
106;19;12226;0;331;MTXCREFD;0;;2331;1707914741239013888;14139073434680533284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741239013888;14139073434680533284;1;25670;7913806782429020245;7;3;3;3;1;12
106;19;12226;0;331;MTXCREFD;0;;2331;1707914741239013888;14139073434680533284;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741239013888;14139073434680533284;1;25670;3715134454573503955;2;0;2;4;4;4
106;19;12226;0;331;MTXCREFD;0;;2332;1707914741241513984;12065404167488482555;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741241513984;12065404167488482555;1;46520;13877402711330461246;5;3;2;4;2;14
106;19;12226;0;331;MTXCREFD;0;;2332;1707914741241513984;12065404167488482555;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741241513984;12065404167488482555;1;46520;12394750751862098179;3;6;2;1;9;10
106;19;12226;0;331;MTXCREFD;0;;2332;1707914741241513984;12065404167488482555;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741241513984;12065404167488482555;1;46520;3739790705189014049;3;10;3;4;2;4
106;19;12226;0;331;MTXCREFD;0;;2332;1707914741241513984;12065404167488482555;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741241513984;12065404167488482555;1;46520;5439160130742005203;2;0;2;4;8;7
106;19;12226;0;331;MTXCREFD;0;;2332;1707914741241513984;12065404167488482555;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741241513984;12065404167488482555;1;46520;2153574689145013638;3;7;1;3;0;5
106;19;12226;0;331;MTXCREFD;0;;2333;1707914741244037120;17768802283198051933;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741244037120;17768802283198051933;1;20590;1680407963879821089;2;7;3;1;0;13
106;19;12226;0;331;MTXCREFD;0;;2333;1707914741244037120;17768802283198051933;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741244037120;17768802283198051933;1;20590;9076691508933587366;4;0;1;5;8;9
106;19;12226;0;331;MTXCREFD;0;;2333;1707914741244037120;17768802283198051933;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741244037120;17768802283198051933;1;20590;9719660019811718159;3;0;3;3;0;3
106;19;12226;0;331;MTXCREFD;0;;2333;1707914741244037120;17768802283198051933;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741244037120;17768802283198051933;1;20590;640036261631359454;4;7;1;0;6;1
106;19;12226;0;331;MTXCREFD;0;;2333;1707914741244037120;17768802283198051933;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741244037120;17768802283198051933;1;20590;3589182368096030233;3;4;3;2;0;7
106;19;12226;0;331;MTXCREFD;0;;2334;1707914741246546432;8786326156240569433;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741246546432;8786326156240569433;1;18638;11202131998857503770;4;8;1;2;6;1
106;19;12226;0;331;MTXCREFD;0;;2334;1707914741246546432;8786326156240569433;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741246546432;8786326156240569433;1;18638;16415948783785125789;5;6;3;5;4;3
106;19;12226;0;331;MTXCREFD;0;;2334;1707914741246546432;8786326156240569433;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741246546432;8786326156240569433;1;18638;6071699243582726169;2;0;3;0;9;12
106;19;12226;0;331;MTXCREFD;0;;2334;1707914741246546432;8786326156240569433;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741246546432;8786326156240569433;1;18638;3454872467064845709;1;1;2;4;0;3
106;19;12226;0;331;MTXCREFD;0;;2334;1707914741246546432;8786326156240569433;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741246546432;8786326156240569433;1;18638;12344546035706610583;4;7;2;3;0;12
106;19;12226;0;331;MTXCREFD;0;;2335;1707914741249053696;1741597771003852508;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741249053696;1741597771003852508;1;11985;9671300462822922609;5;9;1;4;4;13
106;19;12226;0;331;MTXCREFD;0;;2335;1707914741249053696;1741597771003852508;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741249053696;1741597771003852508;1;11985;3098868286245649603;4;8;1;2;6;0
106;19;12226;0;331;MTXCREFD;0;;2335;1707914741249053696;1741597771003852508;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741249053696;1741597771003852508;1;11985;4769205399166475048;2;10;2;0;5;10
106;19;12226;0;331;MTXCREFD;0;;2335;1707914741249053696;1741597771003852508;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741249053696;1741597771003852508;1;11985;12475503303299998185;3;4;3;4;1;7
106;19;12226;0;331;MTXCREFD;0;;2335;1707914741249053696;1741597771003852508;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741249053696;1741597771003852508;1;11985;9845712014833986332;7;5;2;0;1;4
106;19;12226;0;331;MTXCREFD;0;;2336;1707914741251564800;4961842867000997391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741251564800;4961842867000997391;1;19562;3160403948653940708;5;1;3;1;1;0
106;19;12226;0;331;MTXCREFD;0;;2336;1707914741251564800;4961842867000997391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741251564800;4961842867000997391;1;19562;5464031182057396734;2;1;3;2;5;12
106;19;12226;0;331;MTXCREFD;0;;2336;1707914741251564800;4961842867000997391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741251564800;4961842867000997391;1;19562;7694768061022710696;4;9;2;5;5;8
106;19;12226;0;331;MTXCREFD;0;;2336;1707914741251564800;4961842867000997391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741251564800;4961842867000997391;1;19562;2031293838124491039;4;1;1;1;3;5
106;19;12226;0;331;MTXCREFD;0;;2336;1707914741251564800;4961842867000997391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741251564800;4961842867000997391;1;19562;128539996016238901;3;8;2;0;2;11
106;19;12226;0;331;MTXCREFD;0;;2337;1707914741254081792;10134552060829846235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741254081792;10134552060829846235;1;1057;2775497689210540657;2;3;2;2;0;3
106;19;12226;0;331;MTXCREFD;0;;2337;1707914741254081792;10134552060829846235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741254081792;10134552060829846235;1;1057;7725312446199360916;7;8;1;0;2;14
106;19;12226;0;331;MTXCREFD;0;;2337;1707914741254081792;10134552060829846235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741254081792;10134552060829846235;1;1057;3727059100589523377;2;0;2;3;3;5
106;19;12226;0;331;MTXCREFD;0;;2337;1707914741254081792;10134552060829846235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741254081792;10134552060829846235;1;1057;14778886250871808970;7;2;3;0;1;6
106;19;12226;0;331;MTXCREFD;0;;2337;1707914741254081792;10134552060829846235;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741254081792;10134552060829846235;1;1057;5779765637282126031;4;2;1;4;3;15
106;19;12226;0;331;MTXCREFD;0;;2338;1707914741256584960;15368762541693980138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741256584960;15368762541693980138;1;47614;9923601661241040324;2;6;2;2;8;6
106;19;12226;0;331;MTXCREFD;0;;2338;1707914741256584960;15368762541693980138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741256584960;15368762541693980138;1;47614;1534161490333448831;5;1;2;3;5;12
106;19;12226;0;331;MTXCREFD;0;;2338;1707914741256584960;15368762541693980138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741256584960;15368762541693980138;1;47614;9397392616988359044;2;10;1;2;1;10
106;19;12226;0;331;MTXCREFD;0;;2338;1707914741256584960;15368762541693980138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741256584960;15368762541693980138;1;47614;12599783776183724175;4;4;3;1;0;6
106;19;12226;0;331;MTXCREFD;0;;2338;1707914741256584960;15368762541693980138;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741256584960;15368762541693980138;1;47614;17809781910302829575;3;5;2;1;0;5
106;19;12226;0;331;MTXCREFD;0;;2339;1707914741259098880;10237595445828957331;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741259098880;10237595445828957331;1;25259;9637384435982482516;2;6;1;2;6;4
106;19;12226;0;331;MTXCREFD;0;;2339;1707914741259098880;10237595445828957331;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741259098880;10237595445828957331;1;25259;4685110295520903491;2;3;3;3;8;5
106;19;12226;0;331;MTXCREFD;0;;2339;1707914741259098880;10237595445828957331;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741259098880;10237595445828957331;1;25259;11871519867515311159;4;2;2;0;7;14
106;19;12226;0;331;MTXCREFD;0;;2339;1707914741259098880;10237595445828957331;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741259098880;10237595445828957331;1;25259;7554555812236864939;3;6;3;1;7;8
106;19;12226;0;331;MTXCREFD;0;;2339;1707914741259098880;10237595445828957331;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741259098880;10237595445828957331;1;25259;15286980551706758572;5;1;2;0;2;3
106;19;12226;0;331;MTXCREFD;0;;2340;1707914741261608960;14865350218244834578;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741261608960;14865350218244834578;1;4556;1234529078451987844;4;0;3;4;9;14
106;19;12226;0;331;MTXCREFD;0;;2340;1707914741261608960;14865350218244834578;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741261608960;14865350218244834578;1;4556;14807321130568751061;3;5;3;5;8;12
106;19;12226;0;331;MTXCREFD;0;;2340;1707914741261608960;14865350218244834578;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741261608960;14865350218244834578;1;4556;10483250693166755178;5;9;2;1;4;9
106;19;12226;0;331;MTXCREFD;0;;2340;1707914741261608960;14865350218244834578;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741261608960;14865350218244834578;1;4556;13061319979217726893;7;7;1;3;2;3
106;19;12226;0;331;MTXCREFD;0;;2340;1707914741261608960;14865350218244834578;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741261608960;14865350218244834578;1;4556;8356343923877870412;4;5;2;1;4;8
106;19;12226;0;331;MTXCREFD;0;;2341;1707914741264131328;898433304337056005;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741264131328;898433304337056005;1;29413;4740844674352581367;5;8;1;3;2;15
106;19;12226;0;331;MTXCREFD;0;;2341;1707914741264131328;898433304337056005;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741264131328;898433304337056005;1;29413;3079419801178178038;3;6;2;4;3;0
106;19;12226;0;331;MTXCREFD;0;;2341;1707914741264131328;898433304337056005;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741264131328;898433304337056005;1;29413;17817114002566496333;7;2;1;1;5;0
106;19;12226;0;331;MTXCREFD;0;;2341;1707914741264131328;898433304337056005;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741264131328;898433304337056005;1;29413;8157986058212570300;5;7;2;3;2;7
106;19;12226;0;331;MTXCREFD;0;;2341;1707914741264131328;898433304337056005;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741264131328;898433304337056005;1;29413;13127738093382911813;5;9;3;1;2;9
106;19;12226;0;331;MTXCREFD;0;;2342;1707914741266647040;397752697771696937;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741266647040;397752697771696937;1;2642;12425676737855263912;1;5;1;3;7;4
106;19;12226;0;331;MTXCREFD;0;;2342;1707914741266647040;397752697771696937;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741266647040;397752697771696937;1;2642;1505844940243625107;1;1;2;5;4;7
106;19;12226;0;331;MTXCREFD;0;;2342;1707914741266647040;397752697771696937;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741266647040;397752697771696937;1;2642;10413900865682618866;2;4;2;3;4;7
106;19;12226;0;331;MTXCREFD;0;;2342;1707914741266647040;397752697771696937;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741266647040;397752697771696937;1;2642;17937053492315762000;4;10;2;5;3;1
106;19;12226;0;331;MTXCREFD;0;;2342;1707914741266647040;397752697771696937;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741266647040;397752697771696937;1;2642;2142655546407273476;5;2;3;2;0;1
106;19;12226;0;331;MTXCREFD;0;;2343;1707914741269167104;17899168698280643683;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741269167104;17899168698280643683;1;53470;1522269518585832551;4;2;3;3;5;7
106;19;12226;0;331;MTXCREFD;0;;2343;1707914741269167104;17899168698280643683;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741269167104;17899168698280643683;1;53470;16711620526712733129;4;2;2;0;1;5
106;19;12226;0;331;MTXCREFD;0;;2343;1707914741269167104;17899168698280643683;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741269167104;17899168698280643683;1;53470;3718251837778216764;1;10;1;3;1;8
106;19;12226;0;331;MTXCREFD;0;;2343;1707914741269167104;17899168698280643683;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741269167104;17899168698280643683;1;53470;8221912740086560972;7;1;3;5;0;11
106;19;12226;0;331;MTXCREFD;0;;2343;1707914741269167104;17899168698280643683;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741269167104;17899168698280643683;1;53470;3056735841334194182;7;10;3;4;8;13
106;19;12226;0;331;MTXCREFD;0;;2344;1707914741271677184;2291283731487472031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741271677184;2291283731487472031;1;39521;3245194622438419651;5;5;3;3;9;16
106;19;12226;0;331;MTXCREFD;0;;2344;1707914741271677184;2291283731487472031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741271677184;2291283731487472031;1;39521;10564627244424229840;2;1;3;5;9;4
106;19;12226;0;331;MTXCREFD;0;;2344;1707914741271677184;2291283731487472031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741271677184;2291283731487472031;1;39521;6545492812945514671;7;1;1;1;6;11
106;19;12226;0;331;MTXCREFD;0;;2344;1707914741271677184;2291283731487472031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741271677184;2291283731487472031;1;39521;10955715370371862471;3;3;2;4;9;8
106;19;12226;0;331;MTXCREFD;0;;2344;1707914741271677184;2291283731487472031;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741271677184;2291283731487472031;1;39521;1905168083836501134;7;0;2;5;0;8
106;19;12226;0;331;MTXCREFD;0;;2345;1707914741274231040;11549666103922355961;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741274231040;11549666103922355961;1;47037;12669682048862348331;4;0;2;5;0;13
106;19;12226;0;331;MTXCREFD;0;;2345;1707914741274231040;11549666103922355961;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741274231040;11549666103922355961;1;47037;14688879579417315776;5;0;1;2;6;15
106;19;12226;0;331;MTXCREFD;0;;2345;1707914741274231040;11549666103922355961;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741274231040;11549666103922355961;1;47037;10849291470965472847;4;0;2;3;7;5
106;19;12226;0;331;MTXCREFD;0;;2345;1707914741274231040;11549666103922355961;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741274231040;11549666103922355961;1;47037;6167057108002845354;1;2;1;4;4;13
106;19;12226;0;331;MTXCREFD;0;;2345;1707914741274231040;11549666103922355961;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741274231040;11549666103922355961;1;47037;10495074443597808087;1;5;2;1;2;7
106;19;12226;0;331;MTXCREFD;0;;2346;1707914741276754432;18389980869211096917;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741276754432;18389980869211096917;1;13642;7841534881900619325;3;3;2;0;7;8
106;19;12226;0;331;MTXCREFD;0;;2346;1707914741276754432;18389980869211096917;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741276754432;18389980869211096917;1;13642;11417861050671497541;5;7;2;5;5;10
106;19;12226;0;331;MTXCREFD;0;;2346;1707914741276754432;18389980869211096917;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741276754432;18389980869211096917;1;13642;13695116188451368290;3;4;1;0;8;4
106;19;12226;0;331;MTXCREFD;0;;2346;1707914741276754432;18389980869211096917;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741276754432;18389980869211096917;1;13642;9660911782021616161;1;1;3;2;1;5
106;19;12226;0;331;MTXCREFD;0;;2346;1707914741276754432;18389980869211096917;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741276754432;18389980869211096917;1;13642;11697133671339784524;4;9;3;0;9;5
106;19;12226;0;331;MTXCREFD;0;;2347;1707914741279279872;14015090644195767052;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741279279872;14015090644195767052;1;16838;12512754828379182284;5;0;1;3;8;11
106;19;12226;0;331;MTXCREFD;0;;2347;1707914741279279872;14015090644195767052;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741279279872;14015090644195767052;1;16838;13459539759761478144;5;10;1;4;9;7
106;19;12226;0;331;MTXCREFD;0;;2347;1707914741279279872;14015090644195767052;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741279279872;14015090644195767052;1;16838;17318189518185393928;4;6;1;3;3;11
106;19;12226;0;331;MTXCREFD;0;;2347;1707914741279279872;14015090644195767052;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741279279872;14015090644195767052;1;16838;16175175137444281471;7;3;1;5;1;3
106;19;12226;0;331;MTXCREFD;0;;2347;1707914741279279872;14015090644195767052;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741279279872;14015090644195767052;1;16838;14472892540187542823;7;0;3;4;2;11
106;19;12226;0;331;MTXCREFD;0;;2348;1707914741281796352;6130864189471720391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741281796352;6130864189471720391;1;41380;14947965881468350210;1;10;3;3;8;1
106;19;12226;0;331;MTXCREFD;0;;2348;1707914741281796352;6130864189471720391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741281796352;6130864189471720391;1;41380;13728818750618822554;5;7;1;3;5;13
106;19;12226;0;331;MTXCREFD;0;;2348;1707914741281796352;6130864189471720391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741281796352;6130864189471720391;1;41380;11163283325364109478;5;8;3;3;7;7
106;19;12226;0;331;MTXCREFD;0;;2348;1707914741281796352;6130864189471720391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741281796352;6130864189471720391;1;41380;1247536525481074366;7;2;2;4;6;5
106;19;12226;0;331;MTXCREFD;0;;2348;1707914741281796352;6130864189471720391;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741281796352;6130864189471720391;1;41380;4085850021740555786;3;7;2;4;1;16
106;19;12226;0;331;MTXCREFD;0;;2349;1707914741284308992;6354459729139242051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741284308992;6354459729139242051;1;63845;1055250055369286206;7;7;1;0;4;4
106;19;12226;0;331;MTXCREFD;0;;2349;1707914741284308992;6354459729139242051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741284308992;6354459729139242051;1;63845;18140081450981704877;7;9;2;0;9;7
106;19;12226;0;331;MTXCREFD;0;;2349;1707914741284308992;6354459729139242051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741284308992;6354459729139242051;1;63845;15732261280642582842;4;10;2;2;0;8
106;19;12226;0;331;MTXCREFD;0;;2349;1707914741284308992;6354459729139242051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741284308992;6354459729139242051;1;63845;14201195390348891572;3;1;1;2;0;10
106;19;12226;0;331;MTXCREFD;0;;2349;1707914741284308992;6354459729139242051;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741284308992;6354459729139242051;1;63845;6639841316131168757;3;4;2;5;6;0
106;19;12226;0;331;MTXCREFD;0;;2350;1707914741286830336;6923076700730109236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741286830336;6923076700730109236;1;18062;11403983244261089421;5;2;1;3;2;0
106;19;12226;0;331;MTXCREFD;0;;2350;1707914741286830336;6923076700730109236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741286830336;6923076700730109236;1;18062;9484126065871116943;1;4;3;2;1;3
106;19;12226;0;331;MTXCREFD;0;;2350;1707914741286830336;6923076700730109236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741286830336;6923076700730109236;1;18062;12194175525224028696;4;2;1;3;7;1
106;19;12226;0;331;MTXCREFD;0;;2350;1707914741286830336;6923076700730109236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741286830336;6923076700730109236;1;18062;16453077719344542282;3;0;2;3;9;0
106;19;12226;0;331;MTXCREFD;0;;2350;1707914741286830336;6923076700730109236;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741286830336;6923076700730109236;1;18062;2896276831522148570;5;8;1;0;3;4
106;19;12226;0;331;MTXCREFD;0;;2351;1707914741289340416;5590690129079377554;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741289340416;5590690129079377554;1;28372;17909243605086435371;2;4;1;4;6;16
106;19;12226;0;331;MTXCREFD;0;;2351;1707914741289340416;5590690129079377554;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741289340416;5590690129079377554;1;28372;2448208995743761854;2;6;3;0;4;8
106;19;12226;0;331;MTXCREFD;0;;2351;1707914741289340416;5590690129079377554;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741289340416;5590690129079377554;1;28372;9112804198426832929;5;6;1;0;8;11
106;19;12226;0;331;MTXCREFD;0;;2351;1707914741289340416;5590690129079377554;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741289340416;5590690129079377554;1;28372;473359130517507698;7;7;3;3;0;4
106;19;12226;0;331;MTXCREFD;0;;2351;1707914741289340416;5590690129079377554;K2CDWMTXCREFD;-;;;;;;;;;;;;;1707914741289340416;5590690129079377554;1;28372;8490616900809819821;5;0;3;4;8;11
