msgLen;blockLen;HDR_MESSAGETYPE;schemaID;versionID;HDR_TOPICID;HDR_PARTITIONID;HDR_BATCHID;HDR_OFFSETID;HDR_PRODUCETIME;HDR_CONSUMETIME;HDR_THREADID;HDR_MIC;ENR_ISIN;ENR_PRICEDECIMALS;ENR_AMOUNTDECIMALS;ENR_QUANTITYDECIMALS;ENR_INSTRUMENTID;ENR_INSTRUMENTGROUPCODE;ENR_OFFICIALSEGMENT;ENR_TRADINGCURRENCY;ENR_CURRENCYCOEFFICIENT;ENR_TRADINGCURRENCYINDICATOR;ENR_POOLFACTOR;ENR_INSTRUMENTDECIMALSRATIO;produceTime;consumeTime;orderEventType;accountType;ackPhase;ackQualifiers;ackType;bookIn;bookOUTTime;clientOrderID;darkExecutionInstruction;eMM;eventId;executionInstruction;firmID;indicativeAuctionPrice;indicativeAuctionVolume;leavesQty;oESessionID;lPRole;miFIDIndicators;oEGINFromMember;oEGOUTTimeToME;orderID;orderPriority;orderPx;orderQty;orderSide;orderType;origClientOrderID;sTPID;symbolIndex;timeInForce;displayedQty;crossOrderIndicator;quoteReqID;lISTransactionID;wholesaleTradeType;eSCBMembership;isInitiator;messagePriceNotation;sequenceTime;orderQualifiers;regulatorDisplayedQuantity;rFCID;exchangeIOIID;originalOrderType;orderTolerablePrice;FTS_freeText_1;OF_stopPx_1;OF_pegOffset_1;OF_undisclosedPrice_1;OF_disclosedQty_1;OF_orderExpirationTime_1;OF_orderExpirationDate_1;OF_tradingSession_1;OF_stopTriggeredTimeInForce_1;OF_undisclosedIcebergType_1;CF_clearingFirmID_1;CF_clientID_1;CF_accountNumber_1;CF_technicalOrigin_1;CF_openClose_1;CF_clearingInstruction_1;NMOF_tradingCapacity_1;NMOF_minimumOrderQuantity_1;NMOF_accountTypeCross_1;NMSC_originalClientIDShortCode_1;NMSC_originalExecWFirmShortCode_1;NMSC_originalInvestDecisWFirmShortCode_1;NMSC_originalNonExecBrokerShortCode_1;MSC_eventClientIDShortCode_1;MSC_eventExecWFirmShortCode_1;CF1_marketPhaseFlag_1;CF1_marginTradingFlag_1;CF1_accessFlag_1;CF1_traderID_1;CF1_senderLocationID_1;CF1_deskID_1;MCIF_eventInvestorID_1;NMCIF_originalInvestorID_1;ECA_clearingAccount_1;AI_longClientID_1;SCDNM_originalShortCodeType_1;SCDNM_originalShortCodeType_2;SCDNM_originalShortCodeType_3;SCDNM_originalShortCodeType_4;SCDNM_shortCodeRole_1;SCDNM_shortCodeRole_2;SCDNM_shortCodeRole_3;SCDNM_shortCodeRole_4;SCDNM_shortCodeRoleQualifier_1;SCDNM_shortCodeRoleQualifier_2;SCDNM_shortCodeRoleQualifier_3;SCDNM_shortCodeRoleQualifier_4;SCDM_eventShortCodeType_1;SCDM_eventShortCodeType_2;SCDM_shortCodeRole_1;SCDM_shortCodeRole_2;SCDM_shortCodeRoleQualifier_1;SCDM_shortCodeRoleQualifier_2 
504;226;12007;0;331;2WARPTOL;0;0;2317;1707914989959028224;8353874451971755303;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;1923596569799240162;YR;MFDMUANVIMKjubSSj2x50ufkIL1e4Rgmj6OsyJa2SEzT7K3LP3jr6h7jIJb0biQz3RjPcR;UQl;260465426;0;2334806526;7;1707914989959028224;8353874451971755303;1;2;3;2;3;1706095057742832341;1706095057742834753;-2592625109225343393;4;4;14102924377454206126;2;O9ZcqDVJ;4638357951030358535;13902065841002415291;12298572813974339324;10606297207482537311;3;2;1706095057742855668;1706095057742858399;642688889977580282;11752362728941492428;4483501557229362072;3142064460222933615;2;4;8764174149097250114;8083;742696025;5;7821260699579258115;223;7118112884676378813;4028063860;0;207;154;199;1706095057742880492;5;18422635160145076486;3706605075;-2711897346230588742;3;-1197493679007969094;Qfh4uLQFtIq9vPTrUz;8905242440677213357;-30;-1371584221220325629;6379865817386243977;1943737591;31356;1;6;2;yu6KzHkf;glCUoSow;b0gj7Hb77JSU;2;4;9;2;4604813470385099776;7;-563888055;1441412872;-514617322;-1771732542;1044116300;1376349585;3;0;74;3t255OA50huhaXrU;a28ALuLDdJM;bxqM9oOnodG;98hvYlN5a4f4Viwq;UzobM1tqiaHekUuR;O8lG8dHGYmpVE70S;cPLoqN59TR7wudnY;4;3;4;2;122;12;1;3;23;24;24;23;2;1;1;1;24;22
504;226;12007;0;331;2WARPTOL;0;0;2318;1707914989990450944;5858478156830696308;K2CDW2WARPTOL01;XMOT;DSS_CDW_test;7;7;7;4403052311478408602;ZJ;HR0owOlnfPpmCv5A5GnTBNqsBLe02c6ZYsy2F9GRoCwO78CZL9btXNrGjLHPLTuNkB0Q3A;4bF;4187754424;0;2043547757;7;1707914989990450944;5858478156830696308;7;9;3;4;8;1706095057745906933;1706095057745909321;4753987365028668412;3;99;4589851525729299117;7;wUlOxyw2;5872285764607217660;3705330189848585325;6049776114689611086;17319166523700729437;3;2;1706095057745930592;1706095057745933267;15801758346572876509;15305399954870536128;-1694685804226107401;4342125030390116488;1;10;2507911020045503084;34120;357076211;8;2954503722162730241;4;15437701262526601700;3556492043;2;51;142;46;1706095057745955613;1;5369489785348199296;810275839;-913633876301867410;8;1217759830415478381;1ZMKj6IjdNp3UmjHYe;-782380179473703053;-10;843452893515288991;10641431580956452041;2803454489;42906;3;10;4;7TcnNLNF;MEPlqwKh;MYMZ4ZX7WIZr;2;2;4010;1;2020862714985657104;6;1607885221;87293325;435132832;526114232;-2058064849;-582919058;3;0;89;ZZ7jtTP0xb8oUiQb;l2JpxtdtlKw;wNRDlyPpz5b;v4MbVzGoK0p4dGuW;dqLIp81njpzgcCAY;sXZgKSSY6UhutsN6;GX4zuiB2edRl4TRJ;4;1;2;4;17;12;26;26;22;24;23;22;2;1;3;3;23;24
504;226;12007;0;331;2WARPTOL;0;0;2319;1707914990012650240;11699932231366210478;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;18358697419713461226;Gt;dbOLDX8tS76zPqvB5SWN1vYVJgX4ZjBbkwL4tzGEh8bB5Bx70HWWhD9P1ZD5RVayfbrt4I;mut;1028372657;1;1708593561;7;1707914990012650240;11699932231366210478;20;8;7;0;21;1706095057747989027;1706095057747991359;67907100951291153;0;14;4691939043956468976;0;yFYzlJ3J;862018513011336378;2996403311092971172;6285295528098695368;4276469450239279347;3;1;1706095057748012974;1706095057748015708;5933746298173452890;4594097056356967918;178990431731321036;8546419760869556709;2;6;3136990816406097924;26162;984029995;1;1940913933127580951;15;6943497330867512502;2752156269;2;23;121;167;1706095057748037943;5;1659101335482250763;56718845;2244530742487600995;11;-4960114303215748610;SEkm5srjVJpmiclTT4;2949525840333966566;-106;6711186232120349893;16315264792170312025;2335431179;44484;1;3;1;7h2rntSU;SbUsSluJ;MjOd2SCowTfY;1;9;4008;1;2899554830127801191;6;-84782703;-475741977;-2140451520;1322988377;1851202816;-1802140420;3;0;38;KxgXl2Q1hlOYL1ji;rISK5pvYET1;GaIfXUE2wFZ;SMtr7LtC1yz08ESA;vaoX45ePirRvKdSX;rjc6VAWSPAguWBjD;51q1ygp5L1eJ1l6S;2;1;1;3;3;1;122;17;24;23;24;23;2;1;3;12;23;22
504;226;12007;0;331;2WARPTOL;0;0;2601;1707914990075491072;15208075004136357198;K2CDW2WARPTOL01;ETFP;DSS_CDW_test;7;7;7;9848883454440340583;EJ;pcRDaAkms5RTF26dRq7DsjfOELBZharWXfUGlpiGd7tKUl4j703deHGQYpLxc9a62m1XvL;gn4;4139956870;1;1521830368;7;1707914990075491072;15208075004136357198;3;13;3;4;5;1706095057754363922;1706095057754366299;-6363112375967632925;4;4;7888492043852690263;2;4LoQJ5SI;-9205201964441263125;8075671812264060316;14774785594929307790;6267826336162396571;12;1;1706095057754387921;1706095057754390627;14313148654261572955;15788071337775810854;-3109987653557931465;10067350905445728901;2;7;3033811809664803536;63350;783519657;3;12334862795206976469;2;14075479639244840449;1388467610;1;214;81;25;1706095057754412936;6;7304416704759114749;726558753;2512742086156833746;4;843038326902417914;8bEOa46q2YPHWOmAgk;3761691688333012957;-79;-3699568856365750404;11636361119414028661;1699273426;14071;1;10;2;dvEOgJxI;1IBxoOMC;AcnzgN7Ye6mw;5;3;10;2;13862237889779356523;7;-557742002;-1139062897;-647993965;1786719321;-145232991;981617882;3;1;206;VPztD5fz7ROX73Ah;3dQaZGE0Mg9;ty2fcRbt7Av;8KbifeF4Ga0jMQXe;6poNFsTTVoydzvt4;3hXCD5Zb415kIQg9;KDBqcXj4OnwC0g4g;2;4;2;1;12;26;26;17;23;24;24;23;1;1;122;122;23;24
504;226;12007;0;331;2WARPTOL;0;0;2602;1707914990085969920;8503295306279593392;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;10485897325095811193;aO;Ni9uxUb5Hv3V0U4ZKzsHvcdAAZr0w83UDSr2dwLHWkP9DOGXP7nOVOxVdyU1wISOp38VT8;tny;4236904595;0;2107208568;7;1707914990085969920;8503295306279593392;17;8;5;4;13;1706095057755436464;1706095057755438936;-1810888609446484930;2;4;2801240772914838781;7;cV4DL4r1;4891975781376984445;12127595213220421196;7911267058667461443;16640563376693626613;3;1;1706095057755460243;1706095057755462981;18198768206976396827;9593692443008460598;1609055018479788251;10719228785927178750;2;3;1388679406390914391;13891;457170075;0;5554089383286360296;212;12560847347389515572;1188578721;0;233;154;27;1706095057755485243;5;3627257534523799252;3104314137;1630390379884769218;3;4299483885807174703;nSwcBwQtw2JCl4Iw91;-2457170482126826985;73;5519072814985729643;9649137312146001426;4178437607;38918;3;0;3;kds8rqRv;fMTtvQQF;jiiMBODuGBla;4;7;10;1;15246144129848007797;2;143652792;-1298343328;6789324;-1997148719;-993698514;-129288203;3;0;27;UnpQXVdb7wXCEkRr;7fvwMByA3DF;09TgMNcf3Bn;QG4uaWtITdjzatm2;ImhkQgTf2r95KwNj;NDUv7Rx0M1vaTToJ;2HPfOnx8fivEF9Ls;1;2;3;1;12;1;26;3;23;24;24;23;2;1;122;26;22;22
504;226;12007;0;331;2WARPTOL;0;0;2603;1707914990127889664;17543439326004061065;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;741129824976247114;V4;chHa6bIIiZTLJo7rACHr2Ieb9atyEAmamnhMWEeRB4m6iezgRFDMqi4Uh93DkPOtnL9RZd;Fef;2845345562;0;3018145225;7;1707914990127889664;17543439326004061065;20;1;6;4;24;1706095057759801997;1706095057759804382;-7993515972626049124;3;4;17157718882997760698;2;zgQjVctl;-2339484437550820099;17294339213812702455;3107609948124927248;11005175937478487320;12;4;1706095057759825721;1706095057759828464;7297437681606474382;6239115383939896926;7602499888560149253;17102814115125488545;1;2;-7537267481023330581;26382;765519849;1;2386162775068919095;87;9446844654054977428;2106233918;2;123;80;30;1706095057759850306;2;6152183455648782210;3114714006;-3102717837627282918;11;-7170097772575814415;guEPFAnouZdMcXm3Mu;4505554340741938477;-10;2399860937975960366;1900134575615358799;2822926445;18379;4;6;3;gL9hu9FZ;cELpjvo6;13OgQYjtnQxs;2;3;9;1;6084055368254412499;2;1887936344;-1116400574;-1930613322;528078760;-289719559;-1346059319;2;1;55;CIdJb4GcXuh1h1ha;N2XjvSogScY;1gGeuLNU9sZ;1C6AsdLlYvlA2jcK;wBG4jBq5vygfNXTC;9tGX6zDe9GU6qnxA;QTsj5rQVwHcobWbN;1;1;2;4;26;26;3;12;24;22;24;22;2;1;122;12;22;23
504;226;12007;0;331;2WARPTOL;0;0;2734;1707914990180323072;13134136115205622955;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;2214246784611142582;Em;nIGEFuu4qLK8h4fQvvRCcLh5QXg9xtoASLYGhZI3sCllJupZO6RCuXzQHSbbqpWhWONK4C;aDz;3596835518;0;932878956;7;1707914990180323072;13134136115205622955;15;2;3;6;3;1706095057765424756;1706095057765427083;5334466525015763943;1;99;14919924047301257082;3;3wNQTAiS;3595728040294211831;10795997295566543047;3991696012879311705;2711433210019337453;1;0;1706095057765448208;1706095057765450896;5745425160927149096;16248678510086318242;-949086514152783097;6689649342954632801;3;2;-1464702769985479364;15472;519103305;3;6520734202251562332;130;17682003578847239319;2438508334;0;110;33;84;1706095057765473542;4;14570661926432091057;454409598;-432145899443359996;11;-3166725633434537707;fwprLLwaIX3ar9arrL;2803888097039305715;-100;4827359610441974499;5818203219199283900;2573237197;5072;4;10;2;K6pO1lN8;iRjyWEv0;QyIHfV9iOWcx;3;7;4009;3;126506374291579951;9;2146459155;-141152040;376247657;1005889747;-2055972612;2019394656;2;0;217;X5rChsHzOP9qYXbM;todAw3D2awE;hrnc2BmpDdM;r1ahjMbNevDTd7gL;QgBh45oxrT5pBTrH;yTf5ZMvmfoq8cucq;uBpmluYPcqFaOkbP;4;2;3;1;122;3;1;17;24;22;24;23;1;2;122;122;22;22
504;226;12007;0;331;2WARPTOL;0;0;2735;1707914990211691776;56196858731670941;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;12641822112283066665;Kz;vtyaoOQwxIkSZH28TpXNQvLDZYKwWLH42IHCGPPgjHaOvb2biBgwxjRDgIIm5TnhGBn3er;IvE;481675619;0;2965735876;7;1707914990211691776;56196858731670941;17;9;7;5;15;1706095057768837680;1706095057768840030;7039088834318216087;3;99;16041033435555879996;6;Nkd7Cnxi;3076397720491538143;6151510796245316318;281055113259605129;13096114520918199269;12;1;1706095057768861313;1706095057768863946;8077414860424812630;14192907216429634554;-1194558063041172102;12227327417448340907;1;3;-5917271676206851298;59052;845948744;4;1686445353172131048;206;6869780216297040878;2919301137;1;39;127;176;1706095057768885973;3;9551654792526269980;452975714;7327824510316960278;7;-2767336783257555687;2E6eVLA79U22xwdw8l;-4517643870311163709;119;8625336926296378373;15205181729406432979;3215181890;31828;1;6;4;dnRrogLa;KI7EoRHp;t0AWIJxCRaZU;5;9;9;2;2129021985329532097;9;1168012431;-1907214483;-1323537729;-1826194496;1078578295;-1904531613;2;0;158;JOxWhxekuPg8zroQ;FcDPDFcwy4B;XkA7j0c7svI;GvabzbL37jHB6hPw;mjvUKYEa89iEulSi;LWLH3ofdnT1vs6R2;dBmaFfBJ4rBnPQxP;1;4;3;3;17;12;3;3;24;22;24;22;2;2;1;1;22;23
504;226;12007;0;331;2WARPTOL;0;0;2736;1707914990253555456;12661864321119270175;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;1975843389352265188;41;temCwWKv3emBG9RQN9OsPNMxEHNFe7KX23N1RfbG0VsAxWikeY2uuk4I0vmDn4DRZUaY8K;x6f;2817915161;1;3089514342;7;1707914990253555456;12661864321119270175;16;4;7;3;12;1706095057773881551;1706095057773884030;4311908382917616911;0;4;2365763999433612714;7;7BiK0k9j;6828474937606966633;4793177908450441057;17715632752081583137;13280380521159681094;12;0;1706095057773906128;1706095057773908919;1578827282054269505;14586412912288843259;6615719190640962710;378949335159873183;2;5;-2999929413894331963;50912;927008545;5;6869595118735080773;152;15715803632045107821;2055907434;0;32;104;55;1706095057773931571;1;7475334761431945305;3168457232;874133038605486560;3;-7095893710959441472;iWKImzjMjogGK51Bdo;-7077094717872493837;68;5183868914009225263;8277977707660761467;3584033035;6261;3;6;3;VXksmG5E;nFem15HB;J3SbEHpinfhT;2;6;10;1;13738610585587427408;8;-204088433;-1769039468;-414131947;1648631455;-438753283;786374182;2;1;71;WvnF037PCcH2ehPY;07HBacXzsWP;blz2AOqz8Pp;gaWID3px0I1tia1h;Hry92yn3f1jdrpBB;NpHnhdn66Wo6lRor;qUcQEK2UWLotSpZt;1;1;3;2;1;26;3;17;22;22;24;22;1;1;26;17;23;24
504;226;12007;0;331;2WARPTOL;0;0;3138;1707914990491244544;118727442605629231;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;14046758234998495118;j3;v5a3qPvMXs4LtM0cS8it6NfoNP5DK2P4M0tGDDhwAQTACPqrCeLHpDspwJJS5RMMurDP99;s65;2803396950;1;1479390798;7;1707914990491244544;118727442605629231;21;14;2;4;8;1706095057801446097;1706095057801448452;3658333728781976036;4;15;3661115635554239966;3;BtF0es1q;7727323141379328440;7383251693437271011;6495403412438371737;7487204007848835696;3;2;1706095057801470004;1706095057801472762;610303172735546871;12715267959970227797;6575667457507110725;17333799459878191050;1;7;6098935834478282594;53626;433085588;6;11261963293368221374;11;15517227439328078521;78222929;1;51;44;244;1706095057801494854;1;9268676214985749223;3922336313;-136603782030081836;1;2122491515808482798;dNqebmYIUfpkYJjfRl;4115568757104472439;-30;282861954320702346;6974438928729725442;2622283592;2194;2;10;4;ySqfMSYt;1T0JSue5;adGFga2TSkkG;2;4;4010;1;13180071282526793347;7;210746373;-594152214;454014530;1710274006;-1068894262;1336476136;2;1;112;lI3hh4cdMx7ajWBT;LfssrRFqnKC;3aMZ0q37cD9;a3vRsdKgAGMwuIFw;QGOGlkgVBL6okrkz;erwgXzimxKZacp70;LnywjM5f1MkB5w1H;2;4;2;4;17;1;26;3;23;22;22;22;1;2;26;12;23;24
504;226;12007;0;331;2WARPTOL;0;0;3408;1707914990660211968;449113328164788503;K2CDW2WARPTOL01;BGEM;DSS_CDW_test;7;7;7;14081163277357308690;0Z;Iz7pdwYaijvaPkcHB3cFmAImKfaxx8LKR1bHd6h7RUer2BmYvF9ZBD5rIlAa1EhHGV0dr0;U34;2074824395;1;2843167339;7;1707914990660211968;449113328164788503;12;10;2;7;0;1706095057823117815;1706095057823120256;2735666366933556479;4;2;2718889137746232871;0;nOdHjnX5;1479539353470477577;4350716294855416253;13345500826527890378;795285601206905701;1;5;1706095057823141491;1706095057823144236;3614986005534683482;15466364119113537271;-5036858735819520828;2214887348733423417;1;10;7946101435879273789;57897;15674241;1;15223975602407427664;163;15461362541287731335;3353795494;2;203;228;212;1706095057823166205;6;17761257825456429492;1488492979;-6196389135492126681;3;-3211182680907416274;YTmHq8PnF8DssnFLCY;6934747462539880250;91;7029669174483164110;13983668437519969766;3479042503;32830;3;3;2;TG2FNHsU;b3TnEpX2;coc17j2lUuoW;4;1;4010;1;5297839555183843039;12;-999886605;-1817778035;-190315707;1389670288;-1365550119;1897882273;2;0;242;89Jo3CB3zihk4LBD;jhRIxilubx5;Q9I3X4OXdkh;Lf2y3adI9JqmPG2d;5FzHDoJYAEfWcWdd;tGMVJn71TEqsmMBf;B0jOZ7HVprLSfyUo;4;4;3;3;122;12;3;1;22;23;23;22;2;1;122;26;23;22
504;226;12007;0;331;2WARPTOL;0;0;3409;1707914990723523840;16572372016530993916;K2CDW2WARPTOL01;MOTX;DSS_CDW_test;7;7;7;13192956387928990247;wn;Qipcwk5vUZ7lo35htMSfmE1nz0C6gtdfQHzhQdQNsZz3OHwPjCWt1KMyeO9GNPHRxYnj0G;cwf;208099716;1;1312301257;7;1707914990723523840;16572372016530993916;20;9;6;0;0;1706095057831272085;1706095057831274418;500581193062085467;0;7;9978246455703854119;1;rCRKhvUx;-8567633631015445793;5933518056825568218;4612922761009132288;7885556039010157194;1;4;1706095057831295613;1706095057831298349;10891288171704362705;18112179894075497402;2567788160120075959;7910783592455948033;2;1;-4762146760879871970;57222;840387731;8;11025238746894992591;64;12904463612044752733;445056118;1;110;63;12;1706095057831320303;5;10368244711651784487;1689781753;103182482942987211;4;9111406823326541410;mCHrKzFnjIaBMt82ws;-6162780516859475728;13;3885259078892671508;13060675767820318606;3652783332;64546;2;0;4;87Xb23tz;tlNf58th;zfNqO0fwA3ZE;3;8;9;2;384140716940323186;5;-653066313;-750173766;265853181;-587362497;-414912147;1419651267;3;1;198;ww1ebmkZRjGREqlj;qFKep42UKIO;bZCGrnCkE3A;fenEKgIdxda7m3Wd;PnP8vpnKrO7YKZYD;ofeZJdbx8oKYozT8;sxPHcDYWb2sbL7oA;1;3;4;1;17;12;3;17;22;22;24;23;2;1;12;122;24;24
504;226;12007;0;331;2WARPTOL;0;0;3503;1707914990829143808;9689616672028452625;K2CDW2WARPTOL01;ETLX;DSS_CDW_test;7;7;7;18020418402651892188;OR;Zqxw76YAwHF4CI2lXYRKsjYDvlFVYwXDj8S4uHSIDXXCDD0KsVTeAIiCJss7o90QwqYLdy;pBm;2122758401;0;1600713454;7;1707914990829143808;9689616672028452625;11;7;7;7;14;1706095057844924534;1706095057844926922;2161934869888862241;4;1;6724033872816224884;7;zrBv8RF6;-5124261549174864464;16088364013351154395;12031790459049319998;2191549097467802345;12;0;1706095057844948464;1706095057844951160;7322331262907098556;4725047672963628979;-6529016019755359359;16348756784147439697;1;2;3050905883421525347;40119;326226168;8;6993577123129028598;135;4147411883672255257;891598456;2;9;165;172;1706095057844973357;4;15730186532712834741;2231878735;5811937977823388327;12;7428467988684858455;yjlNFvIXAYc152BhYd;7481669473047134897;-93;-1601779925231927952;16647824341904701178;1749345191;57144;3;10;1;BE8CTjyU;ks2n3ahJ;uOOz0kiCLA7V;1;2;8;3;14380874766901378089;1;-1704370557;-204724882;-27200089;-998717508;-1348178540;853444570;2;0;68;wIDak7WgwfukgDt2;2TOofb3ljIB;cBJpbwAoJsR;aRst4ecQtFNCT08q;i5bMPEKL0AS39nP9;n4EuNE1f6O7j5tAd;iswzLV9BKpsXna2B;3;2;1;2;12;1;17;17;23;22;23;22;1;1;26;122;23;24
504;226;12007;0;331;2WARPTOL;0;0;3504;1707914990850211328;17342812032039941674;K2CDW2WARPTOL01;EXGM;DSS_CDW_test;7;7;7;2864216930367635044;lo;67CogyjJh5BIwZmPmCruYc6aWCJ0zPxHvLqKAg6cSQfazQp2TRoJIhaIsRVuvXt2tqGnrE;7U4;1653924567;0;2095074526;7;1707914990850211328;17342812032039941674;3;9;7;6;1;1706095057847651373;1706095057847653693;-6406445636741656503;1;2;8473435656089720422;0;Xqujpz9d;5927175387218974745;13149605370940528943;12004764954584696752;11134607936414460286;3;2;1706095057847675047;1706095057847677687;13832283270027543207;12614514777247729399;-6657644778430794219;10570225099590695877;1;13;-2831655071595684267;59975;235516096;8;7399282809749152582;68;4284726229320844813;4094930665;1;40;98;167;1706095057847703216;6;15045477489091967248;893363917;-408902085356007206;3;1665932613269941195;zwIGzJARWnu9dPnT86;-6080337712518949290;-103;-7848580255595837594;13948156855477841170;1508632565;18750;3;10;4;wNBA5kCo;CZG2rzPT;bHrYmhcg0ITV;1;5;10;2;2753709388384897607;9;63175740;-1393151755;813437588;1998567377;-1908387400;732858746;2;1;193;5kTzoTg1ZQJzY5H7;EjxzsXEPTTo;h9hX16gzBtO;i41PsWSrEIlUomIE;JlL6RYtEziSVvbYK;nzz3CzvnXK7o2cfJ;evkqNy2msvmk3oDX;3;1;2;3;17;1;12;12;23;22;22;23;2;2;122;122;23;22
504;226;12007;0;331;2WARPTOL;0;0;3514;1707914991039950848;9903624361521471415;K2CDW2WARPTOL01;MIVX;DSS_CDW_test;7;7;7;5295398863502197985;ea;f3R6BUopgMEyJetj4PlB2oLfR0DEY5lDmXcdq5h6s2QqEeqOjtbEQO7rAPF0wlluxjRhKW;zoY;2022587352;0;3677129230;7;1707914991039950848;9903624361521471415;20;6;5;7;8;1706095057872254938;1706095057872257248;-1733631343440789725;0;15;3131070903703379835;4;PNi5NEYU;8759985285040103450;4463540566497036662;3427571942823889794;6005675876722347385;3;2;1706095057872278545;1706095057872281226;7786391860657062711;10504691460594498066;-4324845698364800194;13555075386762304273;1;13;3556016984055924132;60642;869985226;1;11405700376553187675;111;1446179155084913719;296120996;0;254;32;63;1706095057872303472;3;10415468285686923690;1399216856;-5781812743850810421;13;2366969466442561658;p5jAhJlKuLvNMwKJau;4272585224087747600;-126;9068302075281088612;11604454325327238845;974101807;53457;4;1;1;eHs0bmk4;lm2JpvKe;GBeptuHTyLQD;1;4;4009;1;15871565214166267155;13;-2110888546;1412551648;831186570;-59139138;516491603;2047713467;3;0;86;MszoYzQaUiZwhSSu;kYsPT1LvsdL;HXCeF8dFO5n;LacLnVDlVicQ5yEN;Ls92mA8ka2gAxkwI;odOkZ1WIuJougMSk;OLz6Zb6YI1Ng1T2C;4;3;4;4;122;26;3;1;22;23;22;24;2;1;12;17;22;23
504;226;12007;0;331;2WARPTOL;0;0;3526;1707914991155720192;7309010256622320137;K2CDW2WARPTOL01;MTAA;DSS_CDW_test;7;7;7;4397524956389506157;Vj;I5V1vDFWpZLoqvxHK7xkUEPVL2iawK12ELv3dC1ypKH4C0qtZi3DOtfB8qpUsscNxZqvaK;TmD;1496310362;0;1842345775;7;1707914991155720192;7309010256622320137;6;7;2;5;14;1706095057887320187;1706095057887322459;-8812326666964816136;3;7;4072147243310129071;5;0ZD8hk05;8588619833198903954;10050174956050496005;16082135797106616730;14462472124834244129;1;3;1706095057887343754;1706095057887346445;10414763528914574325;10148504840205858932;1630158142846513892;2941031338895712734;3;6;-3591287363180693388;52084;263580681;4;9004294198244090258;172;15116713171212795191;3550045382;1;51;188;222;1706095057887368559;6;17890365074109025395;4158039477;-8725355804488364877;5;-6440448538284146834;csws1UBOfsydW2I0Jn;4710079909867852287;-65;-8037974945119583543;2827356162767713741;759417451;64553;1;0;1;4OW9FLdM;L83gdAQM;Y7S64Si3Km9e;5;0;0;2;8929094598787895611;1;-1084184257;-691300360;-911061181;-1273789094;-175436617;1160969829;1;0;86;4HeTbTJ4WCL8dvV6;cf3xWzJg5h2;qr8wBUq2OqK;we5XSkEZeETOgroJ;FH3FxnLGVS5IKE0z;u5lYr4ZSHCAZ4P1K;TerxjbXUA8tcq0Ln;2;2;4;2;12;26;12;26;24;24;23;22;2;1;3;12;24;22
504;226;12007;0;331;2WARPTOL;0;0;3527;1707914991219060480;12626104771272971137;K2CDW2WARPTOL01;SEDX;DSS_CDW_test;7;7;7;13604799834562389145;nq;Wv82OA0jtClZKepHbcZzdD0qswfPYjRcQ3R1S9aUewlGrftdi3DFinN5V6N8fZe5BZCfLo;ach;4169615792;0;1667891578;7;1707914991219060480;12626104771272971137;14;2;4;7;4;1706095057895556130;1706095057895558543;-1241416778312038102;3;11;13470736311981247339;3;9GINscbm;-6237919404850244898;1629917362643986969;11531289821758334761;11413939399908112922;3;1;1706095057895579696;1706095057895582387;10668253043495217139;10074014710774660646;-2906765520992300525;11971149470367647324;3;4;484774142229127625;20262;354837546;8;891518761262079222;155;16647361612904702915;2756510207;0;39;244;147;1706095057895604502;1;8257540949966029775;1170427348;4164334259182988872;1;-5183726136055267038;sOkXHODwReTUg49cUl;6731140985477951905;-25;-7856122285652070218;5963118785110338970;3144148052;26327;1;1;1;zeiCnnqx;m3XyXNV0;ZrKoh8ecOK7M;2;0;0;2;55524970990692292;15;141675329;-1716191358;-1749190267;-1203542819;2135590670;-838933496;2;0;171;zfD4eATdWS6B8iLu;cCVktdBBW8e;SkqeC312TDV;gxXNsuzOatid7ycu;fRkR3tTYMeFqO5gT;0hMQuuDJ5FkBG3uK;aDMgSKce3uMKiixi;3;2;1;3;26;17;3;122;22;22;24;23;1;1;12;26;22;23
